model,model_id,b,seed,method,sequence,nll,tokens_scored,reused_deterministic_run
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,25,2.5667383670806885,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,26,2.6567130088806152,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,27,2.422624349594116,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,28,2.216204881668091,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,29,2.0902860164642334,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,30,1.988170862197876,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,31,2.012587070465088,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,32,2.2455801963806152,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,33,2.198608160018921,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,34,2.4147651195526123,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,35,1.674627423286438,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,36,1.6818228960037231,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,37,1.6779608726501465,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,38,1.6886215209960938,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,39,1.9004907608032227,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,40,2.5222926139831543,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,41,2.955627202987671,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,42,2.923536539077759,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,43,2.6211934089660645,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,44,2.5954675674438477,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,45,2.522012948989868,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,46,2.596952438354492,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,47,2.3879663944244385,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,48,2.274477005004883,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,49,2.2049636840820312,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,50,2.074847459793091,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,51,2.0404436588287354,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,52,1.9247853755950928,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,53,2.048692226409912,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,54,1.8424428701400757,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,55,1.823793649673462,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,56,2.190579891204834,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,57,2.0355474948883057,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,58,2.3984079360961914,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,59,2.565518856048584,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,60,2.5571722984313965,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,61,2.6789000034332275,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,62,1.781889796257019,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,63,2.1265580654144287,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,0,2.007589340209961,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,1,2.6186025142669678,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,2,2.7550699710845947,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,3,2.2801928520202637,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,4,2.204650640487671,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,5,1.8913472890853882,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,6,1.9478193521499634,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,7,2.2084426879882812,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,8,2.5280568599700928,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,9,2.2008745670318604,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,10,2.1543326377868652,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,11,2.4904704093933105,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,12,2.390937566757202,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,13,2.4973015785217285,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,14,2.4524667263031006,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,15,2.6351888179779053,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,16,2.375880479812622,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,17,2.3909518718719482,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,18,2.1496024131774902,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,19,2.3859682083129883,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,20,2.4914498329162598,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,21,2.411299705505371,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,22,2.4795727729797363,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,23,2.525080442428589,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,24,2.5348503589630127,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,25,2.592987537384033,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,26,2.6598961353302,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,27,2.413951873779297,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,28,2.2309226989746094,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,29,2.0906059741973877,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,30,1.9933375120162964,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,31,2.017502784729004,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,32,2.2565252780914307,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,33,2.212106943130493,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,34,2.4276516437530518,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,35,1.6764718294143677,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,36,1.690100908279419,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,37,1.688289999961853,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,38,1.6918566226959229,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,39,1.9178439378738403,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,40,2.5345489978790283,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,41,2.963252544403076,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,42,2.9311792850494385,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,43,2.6276309490203857,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,44,2.591568946838379,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,45,2.5182034969329834,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,46,2.597283363342285,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,47,2.394580841064453,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,48,2.282291889190674,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,49,2.2113282680511475,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,50,2.0780186653137207,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,51,2.0323519706726074,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,52,1.924075961112976,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,53,2.0623459815979004,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,54,1.8417766094207764,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,55,1.8277626037597656,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,56,2.1996328830718994,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,57,2.0367724895477295,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,58,2.405656337738037,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,59,2.5739407539367676,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,60,2.5481598377227783,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,61,2.691340923309326,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,62,1.7867915630340576,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar_rope,63,2.1180248260498047,2047,False
