model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_0.6b_base,down,2,12,0.34790393694852023,2.15674771899249e-05,0.9975592515923623,0.09207464812218966
qwen3_0.6b_base,down,2,13,0.30710885584851655,1.903848315552954e-05,0.9975782900755178,0.1401687701328363
qwen3_0.6b_base,down,2,14,0.30570373530831413,1.895137604928143e-05,0.997597241451567,0.13035830726119613
qwen3_0.6b_base,down,2,15,0.2847138516450889,1.7650158129483146e-05,0.9976148916096966,0.12356217173213024
qwen3_0.6b_base,down,2,16,0.281982495462548,1.748083419862683e-05,0.9976323724438951,0.13755285607316425
qwen3_0.6b_base,down,2,17,0.25431725906494745,1.576579366130914e-05,0.9976481382375565,0.17230321220159148
qwen3_0.6b_base,down,2,18,0.23435826906339785,1.4528483542406816e-05,0.9976626667210988,0.15321825670319172
qwen3_0.6b_base,down,2,19,0.2304233871680202,1.4284549897194392e-05,0.9976769512709961,0.15608091851209294
qwen3_0.6b_base,down,2,20,0.22013346192291192,1.3646650453007463e-05,0.997690597921449,0.20192753054626775
qwen3_0.6b_base,down,2,21,0.21306130943401752,1.3208229178371326e-05,0.9977038061506274,0.17450179382544614
qwen3_0.6b_base,down,2,22,0.204095900230891,1.2652439956258023e-05,0.9977164585905837,0.24465136216666425
qwen3_0.6b_base,down,2,23,0.19419291469616826,1.2038527919200814e-05,0.9977284971185029,0.22470574031879173
qwen3_0.6b_base,down,2,24,0.18407496251678304,1.1411289536238992e-05,0.9977399084080392,0.23690432166427053
qwen3_0.6b_base,down,3,1,5.942640821528516,0.06940511197977207,0.06940511197977207,0.0020282945994457924
qwen3_0.6b_base,down,3,2,1.87996891421712,0.021956476409787276,0.09136158838955935,0.016703077268923505
qwen3_0.6b_base,down,3,3,1.618354494034566,0.018901037140680813,0.11026262553024017,0.020893011537635633
qwen3_0.6b_base,down,3,4,1.2195442034569126,0.014243263987716137,0.12450588951795631,0.031396963439439964
qwen3_0.6b_base,down,3,5,1.0297201497142885,0.012026276607504187,0.13653216612546049,0.0579948719492034
