model,model_id,site,method,seed,sequence,nll,tokens_scored,rotation_only_nll,weight_fold_max_relative_error
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,56,1.820041298866272,2047,1.8396904468536377,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,57,1.6491822004318237,2047,1.6305617094039917,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,58,2.015342950820923,2047,2.0085854530334473,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,59,1.9363120794296265,2047,1.9428627490997314,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,60,2.210456132888794,2047,2.201972484588623,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,61,2.3768422603607178,2047,2.3986876010894775,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,62,2.4248743057250977,2047,2.4319567680358887,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,63,2.673382043838501,2047,2.6512327194213867,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,64,2.008209705352783,2047,2.0125253200531006,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,65,1.9393301010131836,2047,1.9385008811950684,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,66,2.2864363193511963,2047,2.2779715061187744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,67,2.0118703842163086,2047,2.0130813121795654,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,68,2.0567357540130615,2047,2.081437349319458,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,69,2.036494731903076,2047,2.001216173171997,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,70,1.8782246112823486,2047,1.8771742582321167,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,71,2.0052287578582764,2047,2.004514694213867,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,72,2.501262664794922,2047,2.489833116531372,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,73,2.5385019779205322,2047,2.532762050628662,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,74,2.1628010272979736,2047,2.1754658222198486,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,75,2.0333988666534424,2047,2.0251736640930176,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,76,2.175868511199951,2047,2.186258554458618,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,77,2.1653800010681152,2047,2.1538784503936768,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,78,2.1215598583221436,2047,2.157646417617798,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,79,2.3066728115081787,2047,2.309781551361084,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,80,2.2859864234924316,2047,2.292584180831909,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,81,2.2789928913116455,2047,2.35272479057312,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,82,1.80767822265625,2047,1.8025356531143188,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,83,1.9782147407531738,2047,1.9794361591339111,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,84,1.8524011373519897,2047,1.8099290132522583,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,85,2.016643524169922,2047,2.0093836784362793,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,86,1.985683560371399,2047,2.022629976272583,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,87,2.002079963684082,2047,2.003659725189209,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,88,2.278982400894165,2047,2.2751200199127197,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,89,2.213815689086914,2047,2.216265916824341,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,90,2.307795524597168,2047,2.302382230758667,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,91,3.005277395248413,2047,3.021074056625366,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,92,2.957019329071045,2047,2.988757848739624,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,93,2.6900694370269775,2047,2.447532892227173,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,94,2.7159857749938965,2047,2.7021074295043945,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,95,2.7327845096588135,2047,2.730333089828491,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,96,2.4050347805023193,2047,2.4151222705841064,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,97,2.6177685260772705,2047,2.621274709701538,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,98,2.26733136177063,2047,2.2602062225341797,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,99,2.3901264667510986,2047,2.367706775665283,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,100,2.071153163909912,2047,2.060373306274414,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,101,2.213557481765747,2047,2.1873056888580322,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,102,2.451531171798706,2047,2.511472463607788,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,103,2.186023712158203,2047,2.176194429397583,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,104,2.467672348022461,2047,2.465080499649048,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,105,2.1590054035186768,2047,2.1546497344970703,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,106,2.3310153484344482,2047,2.3461759090423584,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,107,2.281312942504883,2047,2.269441604614258,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,108,2.0467729568481445,2047,2.040567636489868,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,109,2.23343563079834,2047,2.2236788272857666,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,110,2.0987422466278076,2047,2.089691638946533,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,111,1.9538588523864746,2047,1.9594800472259521,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,112,2.078763008117676,2047,1.9355204105377197,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,113,2.0372447967529297,2047,2.051347255706787,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,114,2.329143762588501,2047,2.337341547012329,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,115,2.3390579223632812,2047,2.323765754699707,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,116,2.4552111625671387,2047,2.4646973609924316,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,117,2.29534649848938,2047,2.273854970932007,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,118,2.1066510677337646,2047,2.0990614891052246,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,119,2.096804618835449,2047,2.09447979927063,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,120,2.4502739906311035,2047,2.4730918407440186,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,121,1.9685306549072266,2047,1.9616167545318604,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,122,1.854430913925171,2047,1.8551572561264038,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,123,1.9135385751724243,2047,1.9309743642807007,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,124,2.1571192741394043,2047,2.1383790969848633,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,125,2.3896563053131104,2047,2.4035751819610596,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,126,2.2472829818725586,2047,2.2496466636657715,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,127,2.1980836391448975,2047,2.1984896659851074,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,128,2.1034138202667236,2047,2.100229501724243,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,129,2.08585524559021,2047,2.1025519371032715,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,130,1.9937376976013184,2047,1.9879188537597656,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,131,2.2264747619628906,2047,2.22021746635437,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,132,2.0880956649780273,2047,2.085646152496338,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,133,2.116058349609375,2047,2.1107518672943115,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,134,2.5094292163848877,2047,2.5135011672973633,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,135,2.2147269248962402,2047,2.2310640811920166,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,136,1.780518651008606,2047,1.786765694618225,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,137,1.6113544702529907,2047,1.5750097036361694,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,138,1.7740191221237183,2047,1.763405203819275,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,139,2.3837080001831055,2047,2.385315179824829,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,140,2.6253950595855713,2047,2.6138999462127686,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,141,2.296963691711426,2047,2.2947371006011963,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,142,2.2720181941986084,2047,2.274851083755493,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,143,2.250338077545166,2047,2.2678208351135254,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,144,2.3483924865722656,2047,2.3476953506469727,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,145,2.3327548503875732,2047,2.33161997795105,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,0,1.9359493255615234,2047,1.9324816465377808,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,1,2.354522943496704,2047,2.3544809818267822,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,2,2.557082414627075,2047,2.5520594120025635,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,3,2.285537004470825,2047,2.280928134918213,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,4,2.0645835399627686,2047,2.0631978511810303,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,5,1.6439743041992188,2047,1.6469511985778809,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,6,1.4633779525756836,2047,1.4708510637283325,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,7,1.9968761205673218,2047,2.0101373195648193,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,8,2.1773176193237305,2047,2.181443452835083,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,9,2.349045991897583,2047,2.369608163833618,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,10,2.197446346282959,2047,2.200202226638794,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,11,2.236567258834839,2047,2.2408840656280518,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,12,2.142911672592163,2047,2.151603937149048,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,13,2.3440825939178467,2047,2.340447425842285,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,14,2.320117473602295,2047,2.3224334716796875,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,15,2.310030221939087,2047,2.2200396060943604,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,16,2.509521961212158,2047,2.5187909603118896,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,17,2.3433992862701416,2047,2.355872869491577,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,18,2.0948331356048584,2047,2.0958213806152344,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,19,1.9611271619796753,2047,1.9657704830169678,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,20,2.080209732055664,2047,2.0735034942626953,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,21,2.3356072902679443,2047,2.324324369430542,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,22,2.168771266937256,2047,2.1697139739990234,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,23,2.2633206844329834,2047,2.266601085662842,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,24,2.2487618923187256,2047,2.2484755516052246,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,25,2.3606977462768555,2047,2.379173517227173,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,26,2.4208545684814453,2047,2.4154436588287354,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,27,2.6298539638519287,2047,2.6172983646392822,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,28,2.3896408081054688,2047,2.3835701942443848,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,29,2.0364840030670166,2047,2.0960533618927,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,30,1.9743255376815796,2047,1.9684412479400635,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,31,1.915708303451538,2047,1.9133750200271606,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,32,1.6652506589889526,2047,1.662698745727539,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,33,2.1732170581817627,2047,2.207554817199707,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,34,1.9908875226974487,2047,1.9988861083984375,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,35,2.11006498336792,2047,2.106411933898926,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,36,1.708689570426941,2047,1.7388243675231934,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,37,1.5514161586761475,2047,1.5493208169937134,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,38,1.7603956460952759,2047,1.7696386575698853,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,39,1.5206350088119507,2047,1.5039087533950806,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,40,1.7259641885757446,2047,1.7819215059280396,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,41,1.9635311365127563,2047,1.9232921600341797,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,42,2.5683236122131348,2047,2.5744547843933105,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,43,2.817870616912842,2047,2.8391826152801514,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,44,2.6159887313842773,2047,2.628873586654663,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,45,2.3593060970306396,2047,2.350909948348999,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,46,2.34790301322937,2047,2.3428587913513184,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,47,2.4175214767456055,2047,2.4247703552246094,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,48,2.483555316925049,2047,2.485700845718384,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,49,1.886937141418457,2047,1.877541422843933,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,50,2.3441638946533203,2047,2.3465704917907715,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,51,2.0423357486724854,2047,2.0880231857299805,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,52,1.970572829246521,2047,1.980407476425171,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,53,1.960265040397644,2047,1.9314684867858887,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,54,1.804057240486145,2047,1.8247733116149902,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,55,1.9688178300857544,2047,1.9790918827056885,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,56,1.799981951713562,2047,1.8448035717010498,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,57,1.6373023986816406,2047,1.6139849424362183,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,58,2.0208890438079834,2047,2.0093441009521484,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,59,1.955814242362976,2047,1.9438167810440063,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,60,2.2067129611968994,2047,2.204995632171631,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,61,2.376039505004883,2047,2.400739908218384,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,62,2.4124069213867188,2047,2.434879779815674,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,63,2.6896002292633057,2047,2.6469264030456543,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,64,2.0024123191833496,2047,2.013118028640747,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,65,1.9332891702651978,2047,1.9419296979904175,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,66,2.269334316253662,2047,2.2764084339141846,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,67,2.0120391845703125,2047,2.010446786880493,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,68,2.052002191543579,2047,2.0833632946014404,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,69,2.0492093563079834,2047,2.0075528621673584,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,70,1.8823459148406982,2047,1.8769484758377075,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,71,2.0023529529571533,2047,2.0045623779296875,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,72,2.485807180404663,2047,2.493173599243164,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,73,2.536789655685425,2047,2.5331764221191406,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,74,2.1536691188812256,2047,2.1763641834259033,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,75,2.0347206592559814,2047,2.0263073444366455,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,76,2.1710386276245117,2047,2.1876940727233887,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,77,2.1535842418670654,2047,2.154120683670044,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,78,2.1166975498199463,2047,2.1481049060821533,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,79,2.300424337387085,2047,2.3113579750061035,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,80,2.2814981937408447,2047,2.2928032875061035,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,81,2.35530424118042,2047,2.355140447616577,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,82,1.8025531768798828,2047,1.8046507835388184,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,83,1.9838604927062988,2047,1.9823521375656128,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,84,1.8484872579574585,2047,1.812461256980896,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,85,2.008131742477417,2047,2.009063720703125,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,86,2.005136013031006,2047,2.0247182846069336,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,87,2.006253957748413,2047,2.003866195678711,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,88,2.2709574699401855,2047,2.2756597995758057,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,89,2.2122642993927,2047,2.217097520828247,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,90,2.2914154529571533,2047,2.3079428672790527,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,91,3.0146994590759277,2047,3.0239226818084717,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,92,2.961841344833374,2047,2.986348867416382,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,93,2.474921464920044,2047,2.446922540664673,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,94,2.711087226867676,2047,2.7027499675750732,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,95,2.737396240234375,2047,2.728781223297119,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,96,2.405766010284424,2047,2.4151229858398438,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,97,2.6256015300750732,2047,2.622858762741089,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,98,2.255262851715088,2047,2.260343313217163,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,99,2.3676841259002686,2047,2.3676841259002686,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,100,2.1122493743896484,2047,2.0591928958892822,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,101,2.199237108230591,2047,2.1861746311187744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,102,2.4215919971466064,2047,2.512498617172241,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,103,2.187673568725586,2047,2.175884246826172,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,104,2.4385318756103516,2047,2.4652559757232666,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,105,2.1535534858703613,2047,2.1574618816375732,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,106,2.334808826446533,2047,2.346719264984131,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,107,2.2621519565582275,2047,2.2683937549591064,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,108,2.03166127204895,2047,2.039538621902466,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,109,2.229052782058716,2047,2.22746205329895,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,110,2.0972745418548584,2047,2.0903069972991943,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,111,1.9577683210372925,2047,1.9590306282043457,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,112,2.0052099227905273,2047,1.9389525651931763,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,113,2.028317928314209,2047,2.0516161918640137,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,114,2.32546067237854,2047,2.338132381439209,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,115,2.3619015216827393,2047,2.3215858936309814,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,116,2.454190969467163,2047,2.463620662689209,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,117,2.2648277282714844,2047,2.2755613327026367,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,118,2.1013147830963135,2047,2.1004319190979004,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,119,2.0832560062408447,2047,2.092142105102539,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,120,2.443735122680664,2047,2.4699783325195312,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,121,1.9786310195922852,2047,1.9615594148635864,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,122,1.8543373346328735,2047,1.8587521314620972,0.0
