model,row,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Q5b_asym,1,down,9,62,anchor,131072,0.6243743070484697,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,63,anchor,131072,0.6445327644828467,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,64,anchor,131072,0.6453895972041437,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,65,anchor,131072,0.6308927393746444,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,66,anchor,131072,0.6330997486159049,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,67,anchor,131072,0.6213141922988825,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,68,anchor,131072,0.6231986903367215,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,69,anchor,131072,0.620393188789194,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,70,anchor,131072,0.6255138248911862,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,71,anchor,131072,0.6328187244118908,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,72,anchor,131072,0.638776522033254,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,73,anchor,131072,0.624016458229562,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,74,anchor,131072,0.6027962740465682,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,9,75,anchor,131072,0.635497053778181,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,0,anchor,131072,0.9596134619255281,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,1,anchor,131072,0.6937445016321817,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,2,anchor,131072,0.6676274657525596,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,3,anchor,131072,0.6809558321242548,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,4,anchor,131072,0.6710894576888222,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,5,anchor,131072,0.6715906973245751,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,6,anchor,131072,0.5974331343115864,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,7,anchor,131072,0.5823667844309739,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,8,anchor,131072,0.6447191633078546,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,9,anchor,131072,0.6138547187721315,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,10,anchor,131072,0.629276889192397,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,11,anchor,131072,0.5950127389593263,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,12,anchor,131072,0.6155962552477376,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,13,anchor,131072,0.6237304687938376,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,14,anchor,131072,0.6113738188673778,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,15,anchor,131072,0.6389837453371001,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,16,anchor,131072,0.6420177927026316,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,17,anchor,131072,0.630113627002288,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,18,anchor,131072,0.6307913369766993,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,19,anchor,131072,0.6259836019204386,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,20,anchor,131072,0.6382498012650331,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,21,anchor,131072,0.6283893035564461,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,22,anchor,131072,0.6548011476616011,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,23,anchor,131072,0.640330605632812,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,24,anchor,131072,0.6296124540633627,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,25,anchor,131072,0.6337442540532265,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,26,anchor,131072,0.6166639426339771,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,27,anchor,131072,0.6568476514480608,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,28,anchor,131072,0.6203999786990835,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,29,anchor,131072,0.6311141149200239,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,30,anchor,131072,0.6125427810477504,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,31,anchor,131072,0.6220264403812052,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,32,anchor,131072,0.5960094660546247,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,33,anchor,131072,0.6494497872663487,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,34,anchor,131072,0.6260134930594177,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,35,anchor,131072,0.6161854075773476,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,36,anchor,131072,0.6341857379462681,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,37,anchor,131072,0.6255758276483903,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,38,anchor,131072,0.6330884233721008,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,39,anchor,131072,0.6653778731895272,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,40,anchor,131072,0.6399485948891197,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,41,anchor,131072,0.6094696373772877,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,42,anchor,131072,0.6234960204316167,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,43,anchor,131072,0.6296826044957697,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,44,anchor,131072,0.6107130776936174,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,45,anchor,131072,0.6219441664275109,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,46,anchor,131072,0.6086304930362871,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,47,anchor,131072,0.6103660477239146,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,48,anchor,131072,0.6294034038573955,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,49,anchor,131072,0.5850056996748663,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,50,anchor,131072,0.5966357377030818,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,51,anchor,131072,0.5937704332164913,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,52,anchor,131072,0.6129279273676502,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,53,anchor,131072,0.6152943265501563,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,54,anchor,131072,0.6031398550760514,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,55,anchor,131072,0.6166082268204036,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,56,anchor,131072,0.6140277192661188,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,57,anchor,131072,0.6012339268580718,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,58,anchor,131072,0.5929761128320479,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,59,anchor,131072,0.5905393102844982,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,60,anchor,131072,0.5951884328588903,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,61,anchor,131072,0.6056673113417901,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,62,anchor,131072,0.5954685593960676,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,63,anchor,131072,0.6261314088258132,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,64,anchor,131072,0.5988477096291263,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,65,anchor,131072,0.6088452084765095,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,66,anchor,131072,0.5952190370911694,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,67,anchor,131072,0.6166067958773738,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,68,anchor,131072,0.6046275276011102,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,69,anchor,131072,0.5993715586573671,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,70,anchor,131072,0.591651576739082,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,71,anchor,131072,0.6094416079773737,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,72,anchor,131072,0.6092998943182693,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,73,anchor,131072,0.5951357452520369,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,74,anchor,131072,0.5887662314612498,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,10,75,anchor,131072,0.5858869874837751,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,0,anchor,131072,0.9160974807244884,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,1,anchor,131072,0.685628302477312,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,2,anchor,131072,0.6428450107016488,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,3,anchor,131072,0.6376615836729798,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,4,anchor,131072,0.6198932464644713,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,5,anchor,131072,0.6577424990159102,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,6,anchor,131072,0.6288598561629897,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,7,anchor,131072,0.6237902247394231,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,8,anchor,131072,0.6412209771538073,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,9,anchor,131072,0.6224831172870608,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,10,anchor,131072,0.6357111001426574,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,11,anchor,131072,0.6637591610398204,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,12,anchor,131072,0.6105784990063512,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,13,anchor,131072,0.5889912051883357,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,14,anchor,131072,0.5977322493325232,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,15,anchor,131072,0.6267521678533967,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,16,anchor,131072,0.6058664279291861,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,17,anchor,131072,0.6102769194840221,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,18,anchor,131072,0.616053570854433,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,19,anchor,131072,0.607015588118486,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,20,anchor,131072,0.6118360398743334,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,21,anchor,131072,0.5874748830975705,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,22,anchor,131072,0.6194081097470416,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,23,anchor,131072,0.5961814767312035,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,24,anchor,131072,0.587944032072528,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,25,anchor,131072,0.6003245158315167,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,26,anchor,131072,0.6039436469327484,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,27,anchor,131072,0.6159991784560361,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,28,anchor,131072,0.6080576404611975,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,29,anchor,131072,0.6081087531242702,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,30,anchor,131072,0.5963370791589568,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,31,anchor,131072,0.5967923118814724,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,32,anchor,131072,0.6245272170882572,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,33,anchor,131072,0.6118325220317047,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,34,anchor,131072,0.6061397926449672,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,35,anchor,131072,0.6107256927147091,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,36,anchor,131072,0.594282716732323,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,37,anchor,131072,0.5883257146214191,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,38,anchor,131072,0.5950022282080454,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,39,anchor,131072,0.5963891923382789,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,40,anchor,131072,0.6006570313508064,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,41,anchor,131072,0.6016491973657594,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,42,anchor,131072,0.5952533097828336,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,43,anchor,131072,0.6107839846199568,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,44,anchor,131072,0.5955155161630046,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,45,anchor,131072,0.5989231878610326,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,46,anchor,131072,0.6108458847987777,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,47,anchor,131072,0.5885370560072261,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,48,anchor,131072,0.5824273333747669,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,49,anchor,131072,0.5908349304628473,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,50,anchor,131072,0.5986596006374612,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,51,anchor,131072,0.5877255437733311,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,52,anchor,131072,0.6039815412229359,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,53,anchor,131072,0.5894782266406082,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,54,anchor,131072,0.5873845102291853,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,55,anchor,131072,0.5805418274754857,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,56,anchor,131072,0.593095032972883,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,57,anchor,131072,0.5994119236781899,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,58,anchor,131072,0.5854882469287759,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,59,anchor,131072,0.6055566172258295,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,60,anchor,131072,0.5983561665506159,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,61,anchor,131072,0.5916860496861318,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,62,anchor,131072,0.5756269008868458,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,63,anchor,131072,0.6019421857690759,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,64,anchor,131072,0.577254767759996,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,65,anchor,131072,0.5925447868813762,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,66,anchor,131072,0.5828390120144604,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,67,anchor,131072,0.5806341266841173,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,68,anchor,131072,0.5793680420747478,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,69,anchor,131072,0.5871471919922442,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,70,anchor,131072,0.5881909260720022,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,71,anchor,131072,0.5867951564603118,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,72,anchor,131072,0.5930535556742598,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,73,anchor,131072,0.5984796371232051,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,74,anchor,131072,0.5834219857027847,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,11,75,anchor,131072,0.5918419944463267,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,0,anchor,131072,1.0156842953247178,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,1,anchor,131072,0.6086092311769562,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,2,anchor,131072,0.5949592241416894,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,3,anchor,131072,0.6688257368257382,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,4,anchor,131072,0.6550489413955347,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,5,anchor,131072,0.65572490066927,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,6,anchor,131072,0.6484525000588519,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,7,anchor,131072,0.6401796266987958,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,8,anchor,131072,0.6482372960534803,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,9,anchor,131072,0.6293906914627314,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,10,anchor,131072,0.6197160714377787,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,11,anchor,131072,0.617889319677488,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,12,anchor,131072,0.6218677533524897,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,13,anchor,131072,0.6037476076108987,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,14,anchor,131072,0.6335070534690885,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,15,anchor,131072,0.6035983733669354,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,16,anchor,131072,0.597718158744442,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,17,anchor,131072,0.6080340525275005,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,18,anchor,131072,0.6036530224325816,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,19,anchor,131072,0.5915086054654921,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,20,anchor,131072,0.6077558578273283,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,21,anchor,131072,0.6035589539691273,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,22,anchor,131072,0.6027583814753825,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,23,anchor,131072,0.6002925670628656,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,24,anchor,131072,0.5947891023283773,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,25,anchor,131072,0.5957020321235404,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,26,anchor,131072,0.5976093040172827,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,27,anchor,131072,0.6021435360900114,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,28,anchor,131072,0.5954590348848114,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,29,anchor,131072,0.6023439179458592,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,30,anchor,131072,0.6082198461886037,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,31,anchor,131072,0.606810829294659,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,32,anchor,131072,0.5920001228528236,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,33,anchor,131072,0.6042286937000654,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,34,anchor,131072,0.5958339262858772,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,35,anchor,131072,0.5933106260300747,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,36,anchor,131072,0.5844056156778379,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,37,anchor,131072,0.6064815651236586,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,38,anchor,131072,0.5882347877366669,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,39,anchor,131072,0.5957637503952355,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,40,anchor,131072,0.6036183694222927,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,41,anchor,131072,0.5959870510727114,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,42,anchor,131072,0.5933133664393608,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,43,anchor,131072,0.5900766559291242,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,44,anchor,131072,0.5909541170306056,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,45,anchor,131072,0.5959626147813424,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,46,anchor,131072,0.593868953705396,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,47,anchor,131072,0.5865178435354892,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,48,anchor,131072,0.5918145791935103,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,49,anchor,131072,0.5894129526404868,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,50,anchor,131072,0.5880341605036392,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,51,anchor,131072,0.5801757587516931,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,52,anchor,131072,0.5824010907508637,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,53,anchor,131072,0.5952127468243589,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,54,anchor,131072,0.589556343611207,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,55,anchor,131072,0.58886129147254,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,56,anchor,131072,0.5866905062051728,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,57,anchor,131072,0.6014141580697014,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,58,anchor,131072,0.5789682601032382,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,59,anchor,131072,0.5833649204580524,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,60,anchor,131072,0.5694821843464979,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,61,anchor,131072,0.5853321982694979,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,62,anchor,131072,0.5902015436905685,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,63,anchor,131072,0.5746623210875441,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,64,anchor,131072,0.5763246681367491,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,65,anchor,131072,0.6032705260348621,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,66,anchor,131072,0.582986332132009,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,67,anchor,131072,0.5893575075935473,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,68,anchor,131072,0.5846533738785524,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,69,anchor,131072,0.5809377865106171,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,70,anchor,131072,0.587432821685411,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,71,anchor,131072,0.5888481516540196,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,72,anchor,131072,0.5836090071892386,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,73,anchor,131072,0.5871122322804467,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,74,anchor,131072,0.5650599585994769,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,12,75,anchor,131072,0.5870722399516239,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,0,anchor,131072,0.9114425588966242,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,1,anchor,131072,0.6512389932934184,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,2,anchor,131072,0.6792464726086109,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,3,anchor,131072,0.6687981704354797,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,4,anchor,131072,0.6557709239825726,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,5,anchor,131072,0.6503655255834246,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,6,anchor,131072,0.6426498482599072,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,7,anchor,131072,0.6366879100340839,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,8,anchor,131072,0.6426751939108044,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,9,anchor,131072,0.6334332951749957,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,10,anchor,131072,0.6373080143491734,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,11,anchor,131072,0.6375487645680096,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,12,anchor,131072,0.6411812828963548,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,13,anchor,131072,0.6284154968104758,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,14,anchor,131072,0.6332193769670766,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,15,anchor,131072,0.6299476114231766,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,16,anchor,131072,0.6233214400321003,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,17,anchor,131072,0.6206165995530455,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,18,anchor,131072,0.629091188273037,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,19,anchor,131072,0.6161645936995228,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,20,anchor,131072,0.6205486214442999,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,21,anchor,131072,0.6140735457270239,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,22,anchor,131072,0.6319438344172568,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,23,anchor,131072,0.603916491945597,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,24,anchor,131072,0.634511191131196,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,25,anchor,131072,0.6214951205454327,actual_quantized_forward
qwen3_4b_base,Q5b_asym,1,down,13,26,anchor,131072,0.6167691542315197,actual_quantized_forward
