model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_4b_base,down,0,42,0.02801478506806034,0.0019167716108478311,0.19640245928297567,0.2086905915478443
qwen3_4b_base,down,0,43,0.0276957487359743,0.001894943144818701,0.19829740242779437,0.22856979789132034
qwen3_4b_base,down,0,44,0.027217793662949522,0.0018622414584409932,0.20015964388623536,0.20001089648380382
qwen3_4b_base,down,0,45,0.026325371073497934,0.0018011819043453833,0.20196082579058075,0.20484447828977037
qwen3_4b_base,down,0,46,0.026128422507798753,0.0017877066833643098,0.20374853247394503,0.21848445433216626
qwen3_4b_base,down,0,47,0.0258422218477954,0.0017681248340384059,0.2055166573079835,0.22104006456376438
qwen3_4b_base,down,0,48,0.025677797692308844,0.0017568749332232262,0.2072735322412067,0.22455832190421984
qwen3_4b_base,down,0,49,0.025442459338854837,0.0017407730829413692,0.20901430532414808,0.2067110440427061
qwen3_4b_base,down,0,50,0.024683457183224757,0.001688842155006366,0.21070314747915442,0.24576518640923675
qwen3_4b_base,down,0,51,0.0246374223627161,0.0016856924525600649,0.2123888399317145,0.24536610481117654
qwen3_4b_base,down,0,52,0.024051243480154912,0.001645586093070169,0.21403442602478467,0.26332580734162103
qwen3_4b_base,down,0,53,0.023874681863678165,0.0016335057471668956,0.21566793177195162,0.2167362700443663
qwen3_4b_base,down,0,54,0.02361706342761611,0.0016158794936198804,0.21728381126557147,0.24470548189790053
qwen3_4b_base,down,0,55,0.0230500586937185,0.0015770850293928339,0.21886089629496433,0.22619344407328604
qwen3_4b_base,down,0,56,0.02254379164246708,0.0015424462374481933,0.22040334253241248,0.2476837573645803
qwen3_4b_base,down,0,57,0.022202716300075243,0.0015191098623209668,0.22192245239473343,0.2561488983869082
qwen3_4b_base,down,0,58,0.02187257343668652,0.001496521487413569,0.22341897388214702,0.26785822125778486
qwen3_4b_base,down,0,59,0.021511590816593925,0.0014718230563343382,0.22489079693848138,0.2496655618418067
qwen3_4b_base,down,0,60,0.021150217865339507,0.0014470979187967857,0.22633789485727818,0.2575470895611395
qwen3_4b_base,down,0,61,0.020581506040233143,0.0014081866553882312,0.22774608151266637,0.23350817674464283
qwen3_4b_base,down,0,62,0.020211368276851903,0.0013828618293998019,0.2291289433420662,0.25728513029415
qwen3_4b_base,down,0,63,0.02001842232567279,0.0013696604673065476,0.23049860380937273,0.2447462380910976
qwen3_4b_base,down,0,64,0.019833742637592258,0.0013570246829393644,0.2318556284923121,0.23945651769187226
qwen3_4b_base,down,0,65,0.019579974182273228,0.0013396618450770535,0.23319529033738917,0.27458353772267946
qwen3_4b_base,down,0,66,0.019414562213349036,0.001328344358065889,0.23452363469545506,0.2560212316042676
qwen3_4b_base,down,0,67,0.018885939487906987,0.0012921759908799658,0.23581581068633503,0.2658914271016707
qwen3_4b_base,down,0,68,0.01879959468410329,0.0012862682793528893,0.23710207896568794,0.2587760824803455
qwen3_4b_base,down,0,69,0.01842863712308951,0.001260887362809959,0.23836296632849788,0.2762499326488492
qwen3_4b_base,down,0,70,0.018274767135530487,0.0012503595781705938,0.23961332590666845,0.26874067824146614
qwen3_4b_base,down,0,71,0.018001310837073587,0.0012316496980692003,0.24084497560473764,0.26497352218329356
qwen3_4b_base,down,0,72,0.017984427267359708,0.001230494524219438,0.24207547012895708,0.2644935666190193
qwen3_4b_base,down,0,73,0.01745297025322504,0.0011941322349994974,0.24326960236395662,0.273775669792748
qwen3_4b_base,down,0,74,0.017440411297885598,0.0011932729512677798,0.24446287531522437,0.2695655144296755
qwen3_4b_base,down,0,75,0.017236030937655418,0.0011792892469005207,0.2456421645621249,0.24169683754205137
qwen3_4b_base,down,0,76,0.01716658177015633,0.0011745375348193514,0.24681670209694428,0.2750674328823307
qwen3_4b_base,down,1,1,6.218996776461257,0.3412308747148788,0.3412308747148788,9.52012129542348e-06
qwen3_4b_base,down,1,2,0.2713521530050822,0.014888853597119509,0.3561197283119983,0.00457567335579114
qwen3_4b_base,down,1,3,0.1513802422573409,0.00830610053948538,0.36442582885148367,0.014943830364859542
qwen3_4b_base,down,1,4,0.14478479814289044,0.007944214330953263,0.37237004318243694,0.012362751737610285
qwen3_4b_base,down,1,5,0.11144160198703099,0.006114702530413646,0.3784847457128505,0.02787504690800566
qwen3_4b_base,down,1,6,0.09883867249652283,0.005423190891383159,0.38390793660423367,0.03418581689842366
qwen3_4b_base,down,1,7,0.07012351530811366,0.0038476155120771003,0.38775555211631074,0.06919955558059805
qwen3_4b_base,down,1,8,0.0647676148514328,0.003553741972113799,0.39130929408842463,0.06155095152559206
qwen3_4b_base,down,1,9,0.06240709941481126,0.0034242225695205923,0.3947335166579452,0.08062173493613581
qwen3_4b_base,down,1,10,0.061946485509225255,0.0033989490902829353,0.39813246574822814,0.07718314523300387
qwen3_4b_base,down,1,11,0.056502179946480546,0.0031002248400273233,0.4012326905882555,0.08526724250416157
