model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
qwen3_4b_base,E22_kmax,qkv,31,1,128,1,20,0.590119128057826,0.8884176796489556,0.5728596978878197,0.5565541437529623,0.5806340062200787,-0.016073232313218378,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,31,2,128,1,20,0.589706804228561,0.888604412565013,0.5728596978878197,0.5565541436234253,0.580756047331627,-0.015178317144641355,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,31,0,128,1,8,0.1785096887527339,0.25760741841091994,0.20281142005076663,0.18363899569706593,0.23000585934705758,0.2884782946748318,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,31,1,128,1,8,0.17852544516646862,0.25761510251818664,0.20281142005076663,0.1836389956387481,0.230012720134321,0.28840300563229143,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,31,2,128,1,8,0.1785207531638027,0.25775625106289973,0.20281142005076663,0.18363899567868106,0.23013874520193195,0.2891428090198952,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,31,0,128,1,76,0.17065056437700754,0.25760741841091994,0.3535680984459353,0.30102924495553096,0.20711891187321266,0.21370188624537972,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,31,1,128,1,76,0.17066460998997646,0.25761510251818664,0.3535680984459353,0.3010292448379223,0.20712508997144294,0.21363819941116025,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,31,2,128,1,76,0.1706500016477952,0.25775625106289973,0.3535680984459353,0.3010292450306956,0.20723857479720534,0.21440710692124895,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,32,0,128,1,8,0.740695978276743,1.0333886709623925,0.5177902961276429,0.5026840908800738,0.7175987424319471,-0.031183152767391194,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,32,1,128,1,8,0.7402781651356491,1.0250451462327306,0.5177902961276429,0.5026840908659076,0.7118048886558269,-0.03846294247325904,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,32,2,128,1,8,0.740416681183909,1.0402881867827205,0.5177902961276429,0.5026840908594791,0.7223898573485116,-0.024346863453390828,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,32,0,128,1,20,0.6943198493737157,1.0333886709623925,0.5858929308659091,0.5695645582391728,0.6649975085896884,-0.04223174781835255,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,32,1,128,1,20,0.6941778103191254,1.0250451462327306,0.5858929308659091,0.5695645582777262,0.6596283543556727,-0.049770326060364474,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,32,2,128,1,20,0.6937299392447855,1.0402881867827205,0.5858929308659091,0.5695645581712185,0.6694374264636866,-0.035017247212286134,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,32,0,128,1,8,0.2127030354693261,0.2856032270236658,0.12196544915950082,0.11570512487141066,0.26762021367963135,0.2581870921076952,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,32,1,128,1,8,0.2127133721119002,0.28562799863843563,0.12196544915950082,0.11570512490872512,0.2676434255491434,0.2582350742310015,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,32,2,128,1,8,0.2127236308013303,0.2855789885373039,0.12196544915950082,0.11570512491428869,0.26759750137008553,0.25795850870937687,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,32,0,128,1,76,0.20217291136061072,0.2856032270236658,0.28707217390354967,0.25018038571479856,0.24114923755911774,0.1927870847592729,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,32,1,128,1,76,0.2021828158278176,0.28562799863843563,0.28707217390354967,0.25018038575401297,0.24117015348530355,0.19283210344982152,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,32,2,128,1,76,0.20214825374539716,0.2855789885373039,0.28707217390354967,0.2501803856522506,0.24112877178018846,0.1928313369646354,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,33,0,128,1,8,0.9764692787992452,1.3242267258059428,0.4348869896061911,0.42220428729001586,0.9954741837025863,0.019462880518587657,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,33,1,128,1,8,0.9760758639894519,1.3168921680972971,0.4348869896061911,0.42220428732412535,0.9899605033746276,0.014224959244895075,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,33,2,128,1,8,0.9761617015982956,1.3257745744035787,0.4348869896061911,0.4222042873908261,0.9966377633896593,0.02097609623266066,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,33,0,128,1,20,0.9158473252809642,1.3242267258059428,0.5147168544518688,0.5011532905741003,0.9224863585475358,0.007249061151687954,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,33,1,128,1,20,0.915913174365896,1.3168921680972971,0.5147168544518688,0.5011532905086242,0.9173769393670043,0.0015981482110699221,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,33,2,128,1,20,0.9160336049762577,1.3257745744035787,0.5147168544518688,0.501153290446142,0.9235646249716989,0.00822133593629061,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,33,0,128,1,8,0.25136006538339156,0.35057737455653093,0.2097226163344164,0.20558379395691748,0.3116546858058503,0.23987350707636584,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,33,1,128,1,8,0.2513518402822433,0.35048852424279997,0.2097226163344164,0.20558379385038675,0.3115757000565714,0.23959983625623232,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,33,2,128,1,8,0.25136660098370595,0.35064734781139456,0.2097226163344164,0.20558379386020653,0.31171689031287797,0.24008873530928654,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,33,0,128,1,76,0.23496713283825924,0.35057737455653093,0.36437928796682834,0.336216535955519,0.27950070299405816,0.18953106171855033,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,33,1,128,1,76,0.23493378527081177,0.35048852424279997,0.36437928796682834,0.3362165359659285,0.2794298663487086,0.189398391664296,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,33,2,128,1,76,0.23500046959248502,0.35064734781139456,0.36437928796682834,0.33621653591721645,0.27955648974855113,0.1895997068998663,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,34,0,128,1,8,0.9968840340043492,1.3695175182035881,0.5405183217339006,0.5250134919506592,0.9283285162403314,-0.06876980212897933,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,34,1,128,1,8,0.9963459342457142,1.3635906893444827,0.5405183217339006,0.5250134919640378,0.924311010682607,-0.07229910926232799,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,34,2,128,1,8,0.9969059488373659,1.3662017006061205,0.5405183217339006,0.5250134919728449,0.9260808866996604,-0.07104487862702069,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,34,0,128,1,20,0.93345167841142,1.3695175182035881,0.6057150260434998,0.589698953337171,0.8599490186169734,-0.07874286531846612,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,34,1,128,1,20,0.9333420062292902,1.3635906893444827,0.6057150260434998,0.5896989532076344,0.8562274374081518,-0.08262198455278141,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,34,2,128,1,20,0.9331049821010794,1.3662017006061205,0.6057150260434998,0.5896989528279787,0.8578669466091647,-0.08063190845096617,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,34,0,128,1,8,0.30403767451459257,0.47079319438589395,0.4071979861631716,0.3994419953104632,0.3624808031025265,0.1922233114078397,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,34,1,128,1,8,0.30399651331872424,0.46957150044177876,0.4071979861631716,0.39944199411664105,0.3615401765019529,0.18929053677302277,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,34,2,128,1,8,0.3039925589513864,0.4727647267872433,0.4071979861631716,0.39944199386495144,0.3639987576029435,0.19739364298437684,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,34,0,128,1,76,0.27596342147764624,0.47079319438589395,0.5465030379705148,0.5229918592053591,0.3170424148326158,0.14885666054947455,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,34,1,128,1,76,0.2759594122280152,0.46957150044177876,0.5465030379705148,0.5229918582018909,0.3162196994602453,0.1458920603837369,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,34,2,128,1,76,0.27596147570318313,0.4727647267872433,0.5465030379705148,0.5229918595364197,0.3183700877915673,0.15367584181930424,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,35,0,128,1,8,0.7940886279989868,1.1475143061723885,0.5751222855998968,0.5560842377771317,0.7479801707779027,-0.05806462351346375,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,35,1,128,1,8,0.79421505499501,1.1604794168142576,0.5751222855998968,0.5560842378846524,0.7564311727566116,-0.047573868061007406,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,35,2,128,1,8,0.7942264596551268,1.1461250677652743,0.5751222855998968,0.5560842376671165,0.7470746284457374,-0.05936824521039503,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,35,0,128,1,20,0.7434120149727065,1.1475143061723885,0.6367250222021211,0.6154772868963262,0.6916332300028657,-0.06965018580139815,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,35,1,128,1,20,0.743510046559328,1.1604794168142576,0.6367250222021211,0.6154772865936903,0.6994475999870542,-0.059262745374023436,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,35,2,128,1,20,0.743062686200679,1.1461250677652743,0.6367250222021211,0.6154772870072102,0.6907959041049766,-0.07033966725330447,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,35,0,128,1,8,0.33072094954464254,1.6236391039597518,0.922082611122639,0.919815553302158,0.45321752784483355,0.3703925574380819,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,35,1,128,1,8,0.33078368689053655,1.6213907643009495,0.922082611122639,0.9198155531991532,0.45258993336313336,0.3682353492628707,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,35,2,128,1,8,0.3306747547343228,1.6359934403203864,0.922082611122639,0.919815553042621,0.456666078554086,0.3810128291196273,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,35,0,128,1,76,0.2639646601490015,1.6236391039597518,0.9596605935509853,0.9571791209704146,0.3261025946146572,0.23540247558358898,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,35,1,128,1,76,0.2639472131945639,1.6213907643009495,0.9596605935509853,0.9571791212038839,0.3256510229602653,0.23377329511798106,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,35,2,128,1,76,0.26394565664816577,1.6359934403203864,0.9596605935509853,0.9571791215722651,0.32858392259703934,0.24489232658613158,131072,9961472,saved factor eigenvalue sum / calibration trace
