model,seed,site,layer,column,selected_directions,group_count,other_groups,changed_target_coordinates,unchanged_G,unchanged_source_order,unchanged_D,original_target_sha256,new_target_sha256,D_sha256,column_sign_transitions,column_crest_factor
qwen3_4b_base,1,qkv,10,1,20,20,0,40,True,True,True,bda029167efcb0ac7bc976b4e92b112de8701cc9238ac44963d74bff6bd58122,98873388ab19981985e18e7e7d41ee15595a63bb77949bad3f2be79d60b29d44,56783503283a204e3240ddcf1893858e295a04b00a596f203edc87821c7a2d13,127,1.0
qwen3_4b_base,1,qkv,11,1,20,20,0,40,True,True,True,b2ae1903609e8b4454bb51a7bef34cb2d20070e94952544eaaba763e95a22dd0,f865c5bbb5c3fbbc29e1ec642becd18273c60093be1d09658066d8167f9bbac8,aeb1936ffd8f5c9722fd8cbf3409ec1720b401819536458d88613ea801f4e09e,127,1.0
qwen3_4b_base,1,qkv,12,1,20,20,0,40,True,True,True,00b63f195cb5fdb1f4673f14ffb0db71e84692a15585bb5eab46cd3350a47f44,c5a714f822d21f882217e6a6be3c6a01809835df3bafbbb8a8fcc9dbd04636f9,09d293c07e660333bf69263236f47f98abb8e8fb639f2ccb4ea25ca58fd1cb18,127,1.0
qwen3_4b_base,1,qkv,13,1,20,20,0,40,True,True,True,d248211581553fb7ad51e1afe74706ced8e852fdd765d03d1995d935a319750a,15f556018afbc3f0fa64f63d010c2d2fa395355dc1909821069dd693fe84fc5a,2e09b571cf0f3fb7e23c5cca3221e53346150741d2468e185c5396d18c1857cb,127,1.0
qwen3_4b_base,1,qkv,14,1,20,20,0,40,True,True,True,37d7a33c2e56ee4493b50bf955d31688609e017267e2b27e7d9f40903f12c5b1,1f6ac3b354b8769902cbeb6c6bbbe0979e874aabdf08eac238201982f0f8b510,40a3331478cb9312864d3a5e973cfad4221f25100d74372e1e7614fa6d3770a4,127,1.0
qwen3_4b_base,1,qkv,15,1,20,20,0,40,True,True,True,94730bf211b517f03e5ae6a70a6a3efa2bf1a87c739ea516ea2c6ae7049ea0d8,395788c26331f9fcf297669c75bd9c1f8a92f7b1c2ae0b65af886478a90952be,2d8cc8d1e6b515f516a584dec3a25a5fabe00e6fa5c7bac2539411ea250cc085,127,1.0
qwen3_4b_base,1,qkv,16,1,20,20,0,40,True,True,True,91ab9a4f8f024359ea3b7759e33cd4a2b84fb70fbed41cb2b13fcf8988cfaf53,27d4ef62c215e0f3b291a40a9d4514ff202a40360feb5e20000ce5ee1f0b748c,8f46d78710a7194f5634503a110e9b5f2388863d73bcede07d10b909a81e7701,127,1.0
qwen3_4b_base,1,qkv,17,1,20,20,0,40,True,True,True,d248f08cc4e86d292eb57ddfed7d9f03e7b32dcdc957447dd95821901bd9a521,87949f82a22c2512a19724d492aaf22a07c210eb3a429aa11fec784fc2a7359c,2f8f8e8885f6b4a4c26a4c3eedf48d7496690f2a2e71cafac0037d0354dd0f21,127,1.0
qwen3_4b_base,1,qkv,18,1,20,20,0,40,True,True,True,4ae70a4514c1035c9cc386c27c76c223d2a8e0e0c1a0c4c68e5bb60f011782b3,493efa30732bf3b3c9e1286b8c6c64fe3ffdea0e934a1207d4ea9a725ea6df5c,c5392ebb69622c7251d2ce8541d7455429367d1f5abc9e079e96c40066580798,127,1.0
qwen3_4b_base,1,qkv,19,1,20,20,0,40,True,True,True,b7056f1d4fdb6ae0cbd4a08a7d21fcd4092ff72304ec61b3978e61d9a82a0052,da8dbb5cf1a05fdaf3efa101049c24b126483f006e09a5da484bd87512e56ceb,985f7073d5fd4335c81b1e6dfcac7289f0298dd54e3b35c41b8d6ffde24e7a3a,127,1.0
qwen3_4b_base,1,qkv,20,1,20,20,0,40,True,True,True,d92ccd87102f31cf0ad27eabae1ebe73200dbda7ea234b5f934066922689bdeb,973e4f34ce6d20c8aa9e210fe33f87d814e0eabdd0a3b8e3862ab7db94a01b40,31bc4d4f3bdbf7dfae56f29313b8ea9f195237241c9773563cbb7aff5faefb8e,127,1.0
qwen3_4b_base,1,qkv,21,1,20,20,0,40,True,True,True,fc59c1f114873b4d9596e3ca2897aad2fdcfb4f8677e0364292af6558863c0eb,11ffd4bd684be90c99fdb565406867792153930b13e262ed49e916cfc978d3e4,c7241ae795513978950dfe7c3f7d59bce80adfd42a6ea834194b6f74a337be47,127,1.0
qwen3_4b_base,1,qkv,22,1,20,20,0,40,True,True,True,46ca3379a2ed67e7991c9a5eadd4e16e39c04e622ebfab2fe773b9d38c2b77e0,57882a36be1a89b2fdcc28f8edfa2bfc7e005ca25739f271a58c29df8cbddf9b,942ad70d5df5a68a982bef67612e6cf2316a75ce8bc6374a47845a70b386701b,127,1.0
qwen3_4b_base,1,qkv,23,1,20,20,0,40,True,True,True,8a48d7aaba8365db8cb933f15dc563c72cb2f26931437b73036cf0ffdee7d6fd,7d37b5b3e5afd1fdfc497bb13ffb8e22c0efe8d44d936ad5a40abe7c9b53df44,add001857f75c76e6ced69679a6724968eeab1f0e6b9b4ffc279cc2da7b6e3c6,127,1.0
qwen3_4b_base,1,qkv,24,1,20,20,0,40,True,True,True,5b47cf69bcf279b7c791a7060d71bf1931783b3dc5ad8a1e686303856f7148be,52637bd641a24da678f99cbfd353739b6bb2bd5515aa47c2665565e82bd98c73,3bffe37a3e4bc7448cd021741c6962b1012237bff4f03b3840749fa8de39270a,127,1.0
qwen3_4b_base,1,qkv,25,1,20,20,0,40,True,True,True,1ec5127a9e22e3925db8ec52171e7e1835bcefc7aa95542e945f593aa95eeaeb,312016a525c4accbda2e0ad3921eaf7e7aeb5422a7ab96297b0335911f34cfa1,96e1b5adcd78a02383d75c0f8a226ade9f680931b0e4322ab84c58015f815226,127,1.0
qwen3_4b_base,1,qkv,26,1,20,20,0,40,True,True,True,a4b86977ccf8759c56fc241d2bf1d317f5a891979390acd236045caa6ba884ce,75cadf4c32a6bba64a4f1f43360a278296bb82e4e89bc5d43a39bb3006473760,cc29dca7526750d5fdab37a30cf271f0711f295e2a19025da7c71f81c42ed92c,127,1.0
qwen3_4b_base,1,qkv,27,1,20,20,0,40,True,True,True,29a0dfed059cf8b83a12013bdaad3c582a0c8b868338d9e3ac60d419ce99081c,f53bc59713c8fa45f564d6d3be3f5d1cb25f48771f1e818f2d67c6e33ad71f64,763f0550136cf3c3e69b0a7594f2aeb65866afdeaaf48c981bb9ce5d5d2e0727,127,1.0
qwen3_4b_base,1,qkv,28,1,20,20,0,40,True,True,True,4948aaf6adf343015ae6eaaf1f1b82344bf41708204f7a802383e3c68a88536d,310247f50dfbb1031c8cc72426bc3d6c1ecd7525a8e04efe1df7f57eff621c57,9c0b8dd12e6620ba44a7dbab91b1cd62e809676e96eed79ccb99681017b4db62,127,1.0
qwen3_4b_base,1,qkv,29,1,20,20,0,40,True,True,True,d37e4dfe58b4db361c8e05c257e3963207f7597cab0ae2ed07e9c92cced9408c,3cd559919307651033a4e6cb6de7be94ff3c33490df2e4920bbda23f754a89db,23602d32cae16688e1db593dc0f8050b1c0792378087187fb98ae157f3af0b49,127,1.0
qwen3_4b_base,1,qkv,30,1,20,20,0,40,True,True,True,f15e1c9a0d798484b2d8585ec1c91dd102211b4d0b7494b661ade2882b9fcf34,fa2d0d1340f05b6ba075254d4c06446795d37bdbd3aba5cb5cfb6b043521518c,89186f0d1c9fd5d91922f9e99148313e7e0e494eac239ac2c3e91640bdce3cf4,127,1.0
qwen3_4b_base,1,qkv,31,1,20,20,0,40,True,True,True,02e33d5fcbaecedb5acf6e1fca686720a626ad1d2c7eb2dcab0a9af97a5517fe,02b0efe7c0f4e5750365f782bb94caac50540a7018a17843719e4810ccdebc81,1ad907fe4373eb33627a85ed2443cc8bc8f66c15607deedb8f0e5f027a692b8b,127,1.0
qwen3_4b_base,1,qkv,32,1,20,20,0,40,True,True,True,c6a304e5e951b931e6b8f0b76be001bc3a319393940846702c4fc3a35753972c,bbfc220930d79acafa558a5ac2a68e10ccb69f6ad7b745884e879caf9ac27d59,ff7f7bd1537d200532503a3e41053387391b2666ab9d7fa28f3fc4797abc6d4d,127,1.0
qwen3_4b_base,1,qkv,33,1,20,20,0,40,True,True,True,863478916ce81c12ebd9dfbdf7cb8b9127c91a856b9e77b85275f88661d9a51f,9e70a6b9470395c9762231ef10c40b41a54c4b059a373f085faec9d04b413d25,39b44170e8d6e6d14af58124f789a3b7cfbbc14c02d7c0d713b0ef9f0f09c348,127,1.0
qwen3_4b_base,1,qkv,34,1,20,20,0,40,True,True,True,834308b9e1a187e3d5f459d487297aab6326ce46750d20ecf5bd5f3c0b2747e9,9d5efd3d990943e42717446e6e3f936c4231acaeb8beb3d90b8320d114419bd7,311a73cdb9790532dd11c1cd36fe22878c57b4470fb67f48087020f2aae155f2,127,1.0
qwen3_4b_base,1,qkv,35,1,20,20,0,40,True,True,True,d1b18382424df8ff52a74dcba13f9b9958c691cdfc7b61a3388ca995ed753f97,dcd9e017aa063310a42c437c4923dab2c389a659f701d399a02ca405b95ee1dc,30d8ca2d47954810f8d90732a32ae46a190f796d6dddc5f61d5dfc936f0aad60,127,1.0
qwen3_4b_base,1,down,0,1,76,76,0,152,True,True,True,e1b7fec07c5d74178881d1c126a7db497342f792982341c0749dbd9cc8bf34f4,f34e4fc6c29bee6cfa133ac228909518e54b2f45ea3c180a153c2953c700d500,a266db824e02b1f7006b4891ea278cd94cac3d493703d023b86dea82c6718290,127,1.0
qwen3_4b_base,1,down,1,1,76,76,0,152,True,True,True,1961330c15c9bf7d332edea6bbc45f62069c8ee357b471f763414e93eb23be91,c66ef5be228bcad419ec7c0f831dbc5bed777e3d466762aea523b7ac16303c94,d55883d29c258f95315c8ed813b7f52ec3240ba5fb90aad3e9a8ff75890544e8,127,1.0
qwen3_4b_base,1,down,2,1,76,76,0,152,True,True,True,ab39bab2f2ac3fc8736283fb4d6426fa74a0d7ad07bc129abbb8d6f6c720c8ce,1fddaa3e2622294375b11df214c72227cc7b9ccb4b06e77faed4f8fa94823ff5,91b1080cb06756269656416747863e2ad6f277c6a7852586e30618109df76b7b,127,1.0
qwen3_4b_base,1,down,3,1,76,76,0,152,True,True,True,f1befab8765799b581e2670547e15cf47ede655fb7dfcfcdb7db4f2513bc6bbd,106d3f24fea8efe494b39cd8acef28e85d3c65c71795897282c4f44b0e6f39e3,012faf7fe0b9d12f8ab3e3847615718f4b25d44de26e799bf9b839ee135dca88,127,1.0
qwen3_4b_base,1,down,4,1,76,76,0,152,True,True,True,448c842a72be9fa0892d347c8d24f00357b9ef79047325181e5d11aec8d01cdd,0dfd1fc6a34e9a86dc2ce4bdff29b80eb1f9ebff854e3cd29b3e22838f4e8823,2791118537232686f08929386d7ee1b76ff02e70871ed4ea94097ded915ae194,127,1.0
qwen3_4b_base,1,down,5,1,76,76,0,152,True,True,True,9cb93f6174d7b5725c0f2b13d66c0da8758938b57e7eda77d41a55354a7ae27c,1f805d069600aac54bade876ed2c446bb087c0a7a781492a3eab5c1bdf9b4b62,047374fb145558c73264ad86741eeec41831b71f2e4f73ee84e19ea8df8531b4,127,1.0
qwen3_4b_base,1,down,6,1,76,76,0,152,True,True,True,0d88441d9b7dc11ae66de11e23b667459c18af2a2323ea091c5c496bbd065fcf,33c5021401e6694c11a00faa804da4788b9bdaeb19fd46be2854f5a7866afd7e,e485677d2d7125dae1a2294b5c7efb6ba283d3bfaa53a52b295271a8b0d24a3d,127,1.0
qwen3_4b_base,1,down,7,1,76,76,0,152,True,True,True,9a70a9bc0c64a3e9ecc2ed367ce4179650d39553e689c2f5455bc05945abc1bd,9392f2e84c775c91c04c43ec61624556d5abfd68145f3a004893e9d0b169e6d3,b90ded1fa8c25d77dca271ddea718975043dbf1e840808f3d1d98012e3e75d69,127,1.0
qwen3_4b_base,1,down,8,1,76,76,0,152,True,True,True,85c145b1f6710ba765cec01a96e16df8a35986f460fc1d909ab9dc9e4856fcb6,3306dd48be690a3a2475345d3b6f84e27f1ecbc19c5474b04275164b7ff39e8d,d98449efedc933a3c84164c47b24bcb76db7b610c3f07ef7a67549cb7c6cf9ad,127,1.0
qwen3_4b_base,1,down,9,1,76,76,0,152,True,True,True,1e14e7233fb30680edcfc14ad178fac0b104e5aeb681ace22d063d3380a6f89e,557c5f66dd37f15670dd12e4d7ef689ec8bd420d48dd29e9923c10b900fad030,73d0274a4cfbac2bc4ffb6fdf2e853c1722e6cecff5592c3f0dc48148634bdbc,127,1.0
qwen3_4b_base,1,down,10,1,76,76,0,152,True,True,True,391cb2cbe63cdde193ed839096c8902abacde26cedfd72b69ed53f9d56177ae1,a48e8d81d650501078b3141804c03d9e0f7171666b892e2d828b186f5dcd5ecb,fdfeca9c476b5a9e4e155630844b4dee5e9b9e86c0b7c31e454d98709e4fb36b,127,1.0
qwen3_4b_base,1,down,11,1,76,76,0,152,True,True,True,30928c92ba520da6a5a7c53a75705e8ff556b4d1814862675a08a062241a9f01,e9e55b7b033ca9f5d59d3cb82f590668fdbc1031e704657ec0002c915d070fcb,3dfb2a74c79254d839d6811029e5fe0b0474b00b649ef88bbdaef06421fd5438,127,1.0
qwen3_4b_base,1,down,12,1,76,76,0,152,True,True,True,564aeb20079bc1e50428be99202bcc488189f6b526960f6754fb9f3900db929a,d4e3cfcdb22df5bf09fc0153e3aefe899198981ed93195f879b889282bc3aaea,a912adee3047bd61590b4a3997d3bd21df2b67db5f61824b8990fe5f6abb96d2,127,1.0
qwen3_4b_base,1,down,13,1,76,76,0,152,True,True,True,d829af96ae2185b17c502355febeb2d41a576b0e086ac0081aae75a79958b4d3,84fb0d287222cf4d5fbbc8146e3d579b10559751765821799fb85d74fd8d2679,5098943ecedc4fa7e562a220e458fe7ed021d8b2b07e92b36bdd271917488518,127,1.0
qwen3_4b_base,1,down,14,1,76,76,0,152,True,True,True,419f61406bb57225d63a15456647b3225fa7e70e040fa5fe19b92a081a6f5049,b5b4cfc0485c03b6a3fb0c7220d912b623135d68d10da5f73d77b33eb69e9e50,432a796e2d593bcad47ad6269f9ce03d594dedb6edd11d0e6e002683b26ef5ae,127,1.0
qwen3_4b_base,1,down,15,1,76,76,0,152,True,True,True,2d09f63523f3cc33d0f20b876e7146a77d2018f9933ea8487837243b1cf09028,51408b44ee712572ffd4317c10c14163da2fe4277da3a6c4e68f677eb1df9256,8363d64fba9491a83d833d7324de5af0fd18fda090a92a877c83b19e90808845,127,1.0
qwen3_4b_base,1,down,16,1,76,76,0,152,True,True,True,4ac6de0a3bc1b883b59736aa8f29d5ced3e04dacded6af0b60bb140420561698,1b3909e26ead3562b51f60a5dac497754de149ec954ab955cde98a34af9f06d9,811bd4b5e6a5de13ccfca61ea5edd21662d00b3ed785ad64043af00f4554383b,127,1.0
qwen3_4b_base,1,down,17,1,76,76,0,152,True,True,True,62599ef523240fc50b23c2f2473779f5673ebe2c61f9043a66fdf2b9396e445b,e2f02670ed5fb54b35ba8e84d996b33b062ccad429b8982b85ba6792c3364040,10a37c65210c1022f0c8b29baa17df2f390a01435996482a979495dd5c519b1f,127,1.0
qwen3_4b_base,1,down,18,1,76,76,0,152,True,True,True,d5c8ee7b93175c11477621e2207585be89056be6ee33e5aa5e2832b0e29d0062,9355a5a4af2cdde15703291dde989ade53d9348d8ff9084869526ccb92b5bbce,876d147b45fd599666e78dd4752d6fcdd779361307c4630ae6829350fa6084e0,127,1.0
qwen3_4b_base,1,down,19,1,76,76,0,152,True,True,True,005d850f3100c6eae9c6d89ba6cbeaa8220e3539e02be7bd5eb65bb7151343ef,279c03ee14904a39a9661c26abf0606a35ab7f5c476dbcd18873b04e5b3273c1,fb615ac5aeded3ebf0cab9b2f9a37494139cc3d9b109baf25328e45329db40a0,127,1.0
qwen3_4b_base,1,down,20,1,76,76,0,152,True,True,True,76436ad300eb0a1650658aad8322d16d182fb8aeef16a7c6929f10dbd28beaf5,08e60ba5a9e461d1c9f8750faf164a291ab71f75762fd3c1f5c2c0517744d73f,a6d7805f63e7c4784c0eba2b5c3ce40850a8d6c789f457f800ef9ea807afbd02,127,1.0
qwen3_4b_base,1,down,21,1,76,76,0,152,True,True,True,cb5c5423b7eb34526926cf7c7b3b1dead1bab3eb97e272d9c51814791f686090,908eb8cc385163bedf17aa2fbda1d1ff6cbb25c1a81c2d8f5eb67b37e5645158,4de63d36b6a321fab84692a4de62d402a82ddee42a1247ab4fad3869e81377f4,127,1.0
qwen3_4b_base,1,down,22,1,76,76,0,152,True,True,True,017a39b6548388112737a622cdc00da0fbd7b9f6effcf7d5217b5de3eab681a6,2ea55fd6c69a1a19c1a1248b3d63e9fe4a236dad54d5aa4ed36e18e41cf4fda1,b97a38c6c50d01bf2ad7c1616585bf24b80f1559ee19a8b0ea155a17fd3a6763,127,1.0
qwen3_4b_base,1,down,23,1,76,76,0,152,True,True,True,a8693fc9813546160ad112875924c7e18f62db0e39907ed7bafe9e36ee71424b,d4fe90cb6b6317da8a8437f44bb09d0665452246f9a2cd680add2d6c186cee0f,8fd4f05b4e233f76428c3a768a2e793adca745391020d876988442e867a3ad36,127,1.0
qwen3_4b_base,1,down,24,1,76,76,0,152,True,True,True,c2a1bc417d860298902f6ce3ea572a24d441f8b4120ba36d89ff50a43ede1464,572a33afac6587df9a2ad81cf03049f1103e4f04e99690b8f4040ad1b4dacdd5,546fb10f160be95495b12daabee4c261cfe36e744001e2b9f54978fd48f3b064,127,1.0
qwen3_4b_base,1,down,25,1,76,76,0,152,True,True,True,728e11c42f04a3a6cc8115e90f1542ccbea801de9c224814b6d134b109294a09,3e801ea25594aec8d039f2a37b5be2fa18712bbce0ee74e33ff33712e194e6f4,b3e4e7ac02770ebadd2d7be96fba4c0805016718a2b68787c454fd6cd4015dc0,127,1.0
qwen3_4b_base,1,down,26,1,76,76,0,152,True,True,True,37031312532efbab29aeed35162f907ca1be92aba4f3b012591d51273b194ccb,4b651bb7a76a8a2612813fa93ce1025a1fc31339e4c12ae4903cbf31d7170b36,3477f91fab49d213d32547972cc8ed48e3e608b5868dbbcc38cb3de48fd8902f,127,1.0
qwen3_4b_base,1,down,27,1,76,76,0,152,True,True,True,d2268d7f7579cb2d546f332032d6b11db7057a4de9de8f12fc3bf8897a3bed00,147e13284936a21fab4a554b9a08429ae0d04eace026d5fbe914dc908cb8de5c,1b673f66cfaf28b3337cf3c9ded54f2fb8e57496e6ab551c35bd7911d6863f10,127,1.0
qwen3_4b_base,1,down,28,1,76,76,0,152,True,True,True,873b19ae57ce31f6754a2197e6ba67db37ef6155789156ba4cb4c7392c1251d6,57fa41a84e1b1d1b45f941e8e42dd00d42106ac6faf497dfe833d39ca08ce07a,847d65f724ce207b3cc493051bc8cb7ae8b877128196064d73d2a534d64c86db,127,1.0
qwen3_4b_base,1,down,29,1,76,76,0,152,True,True,True,a4fec797427bb9a03c818bb0925a6bc5510ca13483c0dd9424f34cbb29a2704d,9d299a2fff64aef21430f1d6b50a570a56540e104f013bc8c1d7fb114dcdcb0f,522fc694f8f157bd334752c2cd1a5b1696fe829aec5699f24a289ee3a99f6e62,127,1.0
qwen3_4b_base,1,down,30,1,76,76,0,152,True,True,True,a1208d5999c961c73e1a8fa545e5f552a9e5ac1bf74145e367d6170665bb7a90,dab8926d037e38ff74f921a79437a36ef6360efa45d2e222946c3e80c2cd21bc,ddce413c5187474d967467e6905264567bd86cf9f3b1cf5a4351ef04fb675ca0,127,1.0
qwen3_4b_base,1,down,31,1,76,76,0,152,True,True,True,625ecd269f0330c65ba3685123e47cfcba558a1c44efa7b4d5749ffd40b23c74,30b36770d7a252492eab55961dda54a2e618c2bc3f3d3c8cfa8ea6c1c345a657,d9dbbb906c93b77bfabad955144a280c8e151cbe2ef30fb5533be047d1213e8e,127,1.0
qwen3_4b_base,1,down,32,1,76,76,0,152,True,True,True,b05c8127a22f1f96953aefaf0f99eebb7ba75a8d1a0fd2997c928979c189dd6f,082c4a2d39fa1431ac7a708c84d7de3969cbfe4d678c1acf4ccf1abd25f77ee7,c9aa7c5b851a41514d453a56bee1594cd1d8158531e1a297323e7b79d4a8b4d6,127,1.0
qwen3_4b_base,1,down,33,1,76,76,0,152,True,True,True,5b5b31d27a9af5b973fe11d1805360d06809dc4506814562637fbb25c9c91e06,27a31c601938e23d090b05355a773451f416e20e7a09ab32679f95f0fdab1ea4,94ea4410989311801e64fe150d16e97b013b5b656f28c5e5f991c1d8de360849,127,1.0
qwen3_4b_base,1,down,34,1,76,76,0,152,True,True,True,971c1cf050846dda63efbca86c308b85a3a9f889545ded020415f3860b17c217,ca83a60810ccb848cede851cbdd39d0cddaf95bc3da0c2804d72d897cee915de,22c1a0c3d58318495adbadf439a3051dcf4a1e66ddb11389bbb07f72f740df12,127,1.0
qwen3_4b_base,1,down,35,1,76,76,0,152,True,True,True,1c425fe126ff48c0d4ab3dcaf65b859157166433db376ae47b09390b15bff49e,9deaaf553d546af9536b17a5620df380b777cbffb745f01a6ab66f94b932c7f1,d9cc1b08afd15c4ba6f265f53e6465ed28afd41a13afbd217eaf5931a0fdf5fe,127,1.0
qwen3_4b_base,2,qkv,0,1,20,20,0,40,True,True,True,3a5e34067e6d0a85eb32a36dcf92c5263f40e98c7efd2275e6cdf738c0829518,2f45997c9c6ebfc28fe55569ed729282e57c57691de3d9cb020255cdf588a3e1,e59a2bdac506366aa6cfe65978201bf201b5e78faf2204570af27321c8cfbad4,127,1.0
qwen3_4b_base,2,qkv,1,1,20,20,0,40,True,True,True,d839ab57fdeb3f3c2a734fe6e42eb96748a55021b1968f17acc64eaf60a0a1ab,c28d6de6fbf85a24968588c167c279c79c4b3cf1566654631eaf48a64a5573ea,1efc003c0d92580cedfba7e4461162655264d043641b1545a91075087193a417,127,1.0
qwen3_4b_base,2,qkv,2,1,20,20,0,40,True,True,True,8911cf4ba4163a4c6f4d2c3eff79f5332d2b75aa0e8faa48bd397fa736b99740,30345573a6ac76b751d7477ca739329e1ad3ab29a893880a757483f5c2377011,f3ba5585e50cbc564fcc5ea2a95048907a3ced10d9bb3d0bf7c36b290c64616b,127,1.0
qwen3_4b_base,2,qkv,3,1,20,20,0,40,True,True,True,332a0296399a535ffa86955554942eb359ca86e30a72c43e1884dc7a9e9965d8,d07b37d64a2931814357bf818d47d4656c93f0746d4dfcf533663fb764c46027,2a84d56c50ea88565689dfaee18b4619b50a241339743c1c97a22c0c0155aa9a,127,1.0
qwen3_4b_base,2,qkv,4,1,20,20,0,40,True,True,True,a2ced94894253a6a5c33ce38a438e2c8d725bef3a5945844c4fa08f6b533325e,72878f058515996195cb3979947de30469fead1a3c13f29a94a53395e9e81697,41137bbee7d9330f990a3d2fb2c98d4373f05a6a0ad859e5dcfd896c0ad5b6a9,127,1.0
qwen3_4b_base,2,qkv,5,1,20,20,0,40,True,True,True,4feb6433864ccb777596985329a890a836acbf2a252505f702560facf94f8247,9a4f0c36eebc2fd3a9bc00d70474c556abcaea7b7d9961e7bd52e89d272947d0,05c1daec29fdc23dbcd2dd3bb4f7581a2ad4ba8e31d8142bf919d0938d0b1278,127,1.0
qwen3_4b_base,2,qkv,6,1,20,20,0,40,True,True,True,8585f20df3e13eee873807caa884dccb0725f1304d2b6d45564988df3935f5b8,9fdeea734c1ea6237af36254b22ae827e2571f376728eff01b637c3a36bfbcb9,163b950d08f8e6164144056079e780da832ab852ee0584ce6d1aba358913f0e2,127,1.0
qwen3_4b_base,2,qkv,7,1,20,20,0,40,True,True,True,af07d394ad2e4e2588a093c0ffca928851cad125536554c69822ac351b3c36ff,a14aad425562786a0d0d6e41ed639258e068f968a2aaf5b3d9d25d60584ae4f8,e57df0d36a3307460caa0c5e9701a5a928712b34bf83443451cca007e64ce2c6,127,1.0
qwen3_4b_base,2,qkv,8,1,20,20,0,40,True,True,True,21bc61a296fadb15f52110bddf8a343bfd3f82d59a9a5e52c32b75165f3fb92f,ec6d681b3f4da645c379d3e533f9f2b6c5c409b85110e675457593907d371889,b7ef21f9102ade4e499ed71c1286b36c819adcbd2c6ff3da6c5f4733867bcb10,127,1.0
qwen3_4b_base,2,qkv,9,1,20,20,0,40,True,True,True,fb6c87bcbdc66e63b5fb0de0320d62e0e9315c87be06ec69b09944687b6240ee,8825f5d4d204458ca575e706083d774303e2d0bb1023e6c4d5613f8909824ae8,95c47698e16e531d9fdb311cbbf16cbe99928ebd7da42912432cf267791966a7,127,1.0
qwen3_4b_base,2,qkv,10,1,20,20,0,40,True,True,True,bda029167efcb0ac7bc976b4e92b112de8701cc9238ac44963d74bff6bd58122,98873388ab19981985e18e7e7d41ee15595a63bb77949bad3f2be79d60b29d44,e7c26a36726565c2b5482b9f6b0559bb42a8c8da53dec93b324cf6010d5951c6,127,1.0
qwen3_4b_base,2,qkv,11,1,20,20,0,40,True,True,True,b2ae1903609e8b4454bb51a7bef34cb2d20070e94952544eaaba763e95a22dd0,f865c5bbb5c3fbbc29e1ec642becd18273c60093be1d09658066d8167f9bbac8,e8bdff5185c3005706a27f3477a3ee83af4ea7d83369a20614d2bbf1566fb0a5,127,1.0
qwen3_4b_base,2,qkv,12,1,20,20,0,40,True,True,True,00b63f195cb5fdb1f4673f14ffb0db71e84692a15585bb5eab46cd3350a47f44,c5a714f822d21f882217e6a6be3c6a01809835df3bafbbb8a8fcc9dbd04636f9,48caae24d50e2edd0343bb2d855ff30486803a2eb8c752d60c520dca3e311eab,127,1.0
qwen3_4b_base,2,qkv,13,1,20,20,0,40,True,True,True,d248211581553fb7ad51e1afe74706ced8e852fdd765d03d1995d935a319750a,15f556018afbc3f0fa64f63d010c2d2fa395355dc1909821069dd693fe84fc5a,a574a211ff463faa271376582fd6595df12fa0221fde2d686c0f4355f6a19bfe,127,1.0
qwen3_4b_base,2,qkv,14,1,20,20,0,40,True,True,True,37d7a33c2e56ee4493b50bf955d31688609e017267e2b27e7d9f40903f12c5b1,1f6ac3b354b8769902cbeb6c6bbbe0979e874aabdf08eac238201982f0f8b510,e05d446fa06778ef558aafe97aafe8df5e6716e8f9c2df14fd134992eb6c2a9f,127,1.0
qwen3_4b_base,2,qkv,15,1,20,20,0,40,True,True,True,94730bf211b517f03e5ae6a70a6a3efa2bf1a87c739ea516ea2c6ae7049ea0d8,395788c26331f9fcf297669c75bd9c1f8a92f7b1c2ae0b65af886478a90952be,2fd6677b5f27068fb78e4a05ebc5056087caba6dfaae1c5a1e613691843f679a,127,1.0
qwen3_4b_base,2,qkv,16,1,20,20,0,40,True,True,True,91ab9a4f8f024359ea3b7759e33cd4a2b84fb70fbed41cb2b13fcf8988cfaf53,27d4ef62c215e0f3b291a40a9d4514ff202a40360feb5e20000ce5ee1f0b748c,ece6fbf319b95be2311a2165865901e27507126dad217d832e0542c9ae518a4e,127,1.0
qwen3_4b_base,2,qkv,17,1,20,20,0,40,True,True,True,d248f08cc4e86d292eb57ddfed7d9f03e7b32dcdc957447dd95821901bd9a521,87949f82a22c2512a19724d492aaf22a07c210eb3a429aa11fec784fc2a7359c,54d133a9365e3844c25c431ff7fa966db262a8c2f9854684a4be7c2abbd73736,127,1.0
qwen3_4b_base,2,qkv,18,1,20,20,0,40,True,True,True,4ae70a4514c1035c9cc386c27c76c223d2a8e0e0c1a0c4c68e5bb60f011782b3,493efa30732bf3b3c9e1286b8c6c64fe3ffdea0e934a1207d4ea9a725ea6df5c,891863cd515cd1443337a5b1d6430fa703d845eae9e5da985b35e03d06a754c2,127,1.0
qwen3_4b_base,2,qkv,19,1,20,20,0,40,True,True,True,b7056f1d4fdb6ae0cbd4a08a7d21fcd4092ff72304ec61b3978e61d9a82a0052,da8dbb5cf1a05fdaf3efa101049c24b126483f006e09a5da484bd87512e56ceb,59e96aa79749dc5bc0702615c55a23b0b3f69055f05687625f76817becc5b3f8,127,1.0
