model,row,seed,site,layer,round_trip,anchor_residual
qwen3_4b_base,Q5a_asym,0,qkv,30,1.1619700046594517e-07,9.691511593246105e-08
qwen3_4b_base,Q5a_asym,0,qkv,31,1.1614069705956354e-07,9.372361375881155e-08
qwen3_4b_base,Q5a_asym,0,qkv,32,1.1513061792811641e-07,4.769670880477861e-08
qwen3_4b_base,Q5a_asym,0,qkv,33,1.1537360933289165e-07,9.704034908963877e-08
qwen3_4b_base,Q5a_asym,0,qkv,34,1.162311988878173e-07,9.383167309806595e-08
qwen3_4b_base,Q5a_asym,0,qkv,35,1.156669071633587e-07,9.344746132455839e-08
qwen3_4b_base,Q5a_asym,0,down,0,1.1618150352887824e-07,9.497303210537211e-08
qwen3_4b_base,Q5a_asym,0,down,1,1.1543403388714069e-07,9.595891015123925e-08
qwen3_4b_base,Q5a_asym,0,down,2,1.1449609615965528e-07,9.557313518371302e-08
qwen3_4b_base,Q5a_asym,0,down,3,1.1602907079577562e-07,9.93430759876901e-08
qwen3_4b_base,Q5a_asym,0,down,4,1.158278735147178e-07,9.554747748552472e-08
qwen3_4b_base,Q5a_asym,0,down,5,1.1646773856455184e-07,9.383054333511609e-08
qwen3_4b_base,Q5a_asym,0,down,6,1.1654244502778965e-07,9.275481716031209e-08
qwen3_4b_base,Q5a_asym,0,down,7,1.1684090850394568e-07,9.298967285076287e-08
qwen3_4b_base,Q5a_asym,0,down,8,1.1685285272733381e-07,9.336279305216522e-08
qwen3_4b_base,Q5a_asym,0,down,9,1.1620393536304618e-07,9.30190466874592e-08
qwen3_4b_base,Q5a_asym,0,down,10,1.1614829986683617e-07,9.492040931036172e-08
qwen3_4b_base,Q5a_asym,0,down,11,1.1667288646322049e-07,9.368573472556818e-08
qwen3_4b_base,Q5a_asym,0,down,12,1.1743372851924505e-07,9.252892851918659e-08
qwen3_4b_base,Q5a_asym,0,down,13,1.1687241396884929e-07,9.278461021722251e-08
qwen3_4b_base,Q5a_asym,0,down,14,1.1772633001783106e-07,9.530013045377927e-08
qwen3_4b_base,Q5a_asym,0,down,15,1.1728511140063347e-07,9.823373403605729e-08
qwen3_4b_base,Q5a_asym,0,down,16,1.1694009316443044e-07,9.228917008385906e-08
qwen3_4b_base,Q5a_asym,0,down,17,1.1745444794541982e-07,9.518277011011378e-08
qwen3_4b_base,Q5a_asym,0,down,18,1.1682045197858315e-07,9.238531362143476e-08
qwen3_4b_base,Q5a_asym,0,down,19,1.1682001144208698e-07,9.398547007322122e-08
qwen3_4b_base,Q5a_asym,0,down,20,1.1569969871061403e-07,9.294573999341083e-08
qwen3_4b_base,Q5a_asym,0,down,21,1.1737477478845904e-07,9.275907331129929e-08
qwen3_4b_base,Q5a_asym,0,down,22,1.1669022370597304e-07,9.328032035682554e-08
qwen3_4b_base,Q5a_asym,0,down,23,1.1671247790445705e-07,9.318636529087598e-08
qwen3_4b_base,Q5a_asym,0,down,24,1.164496126193626e-07,9.413606960606558e-08
qwen3_4b_base,Q5a_asym,0,down,25,1.1696201340782864e-07,9.31793735503561e-08
qwen3_4b_base,Q5a_asym,0,down,26,1.1635461305559147e-07,9.510635123888278e-08
qwen3_4b_base,Q5a_asym,0,down,27,1.1619112427752043e-07,9.506977249884585e-08
qwen3_4b_base,Q5a_asym,0,down,28,1.1652259246375252e-07,9.489112073879369e-08
qwen3_4b_base,Q5a_asym,0,down,29,1.15853310944658e-07,9.409822609995899e-08
qwen3_4b_base,Q5a_asym,0,down,30,1.1628806362296018e-07,9.56865093826309e-08
qwen3_4b_base,Q5a_asym,0,down,31,1.1637245478368641e-07,9.698442937633445e-08
qwen3_4b_base,Q5a_asym,0,down,32,1.1679074418680102e-07,9.425360758541501e-08
qwen3_4b_base,Q5a_asym,0,down,33,1.15861020333341e-07,9.288083191449914e-08
qwen3_4b_base,Q5a_asym,0,down,34,1.1613704486990173e-07,9.449167492903143e-08
qwen3_4b_base,Q5a_asym,0,down,35,1.1508028308071516e-07,9.59997592531181e-08
qwen3_4b_base,Q5a_sym,0,qkv,0,1.1712345582282069e-07,9.326087990757514e-08
qwen3_4b_base,Q5a_sym,0,qkv,1,1.1581975201124806e-07,9.41519857633466e-08
qwen3_4b_base,Q5a_sym,0,qkv,2,1.1500152652388351e-07,9.389221133915271e-08
qwen3_4b_base,Q5a_sym,0,qkv,3,1.1660443277605737e-07,9.074708628986627e-08
qwen3_4b_base,Q5a_sym,0,qkv,4,1.159975866471541e-07,9.299288450392851e-08
qwen3_4b_base,Q5a_sym,0,qkv,5,1.1802013943906786e-07,9.334409156736001e-08
qwen3_4b_base,Q5a_sym,0,qkv,6,1.1684780787390991e-07,9.208520168613177e-08
qwen3_4b_base,Q5a_sym,0,qkv,7,1.1552067036291191e-07,9.604033834875736e-08
qwen3_4b_base,Q5a_sym,0,qkv,8,1.159907654368908e-07,9.262572575607919e-08
qwen3_4b_base,Q5a_sym,0,qkv,9,1.1611803785172015e-07,9.196688921520035e-08
qwen3_4b_base,Q5a_sym,0,qkv,10,1.1654659459736649e-07,9.347689911010093e-08
qwen3_4b_base,Q5a_sym,0,qkv,11,1.1682880796115569e-07,9.128719824502696e-08
qwen3_4b_base,Q5a_sym,0,qkv,12,1.1619776074667243e-07,9.46222300513e-08
qwen3_4b_base,Q5a_sym,0,qkv,13,1.1630103813331516e-07,9.95544340298693e-08
qwen3_4b_base,Q5a_sym,0,qkv,14,1.1563383139900907e-07,1.0021405927318483e-07
qwen3_4b_base,Q5a_sym,0,qkv,15,1.1632384655513306e-07,9.835271441716031e-08
qwen3_4b_base,Q5a_sym,0,qkv,16,1.1563595592178899e-07,9.382327448292926e-08
qwen3_4b_base,Q5a_sym,0,qkv,17,1.1553936474228976e-07,9.450803872823599e-08
qwen3_4b_base,Q5a_sym,0,qkv,18,1.1585510861777948e-07,1.0394614236020061e-07
qwen3_4b_base,Q5a_sym,0,qkv,19,1.1599093596714738e-07,9.33965296212591e-08
qwen3_4b_base,Q5a_sym,0,qkv,20,1.1499516716639846e-07,1.0567183750254117e-07
qwen3_4b_base,Q5a_sym,0,qkv,21,1.1517045095388312e-07,9.470743833617234e-08
qwen3_4b_base,Q5a_sym,0,qkv,22,1.1490433848848625e-07,9.270085854495846e-08
qwen3_4b_base,Q5a_sym,0,qkv,23,1.1545866840378949e-07,9.687460078566801e-08
qwen3_4b_base,Q5a_sym,0,qkv,24,1.1519577469698561e-07,9.718328186636427e-08
qwen3_4b_base,Q5a_sym,0,qkv,25,1.1694957180452548e-07,9.577102844104957e-08
qwen3_4b_base,Q5a_sym,0,qkv,26,1.1545721889660854e-07,9.09483688360524e-08
qwen3_4b_base,Q5a_sym,0,qkv,27,1.1508119968084429e-07,9.3146844903913e-08
qwen3_4b_base,Q5a_sym,0,qkv,28,1.1422031320762471e-07,9.545370716068646e-08
qwen3_4b_base,Q5a_sym,0,qkv,29,1.159856211074839e-07,9.609231454987821e-08
qwen3_4b_base,Q5a_sym,0,qkv,30,1.1619700046594517e-07,9.691511593246105e-08
qwen3_4b_base,Q5a_sym,0,qkv,31,1.1614069705956354e-07,9.372361375881155e-08
qwen3_4b_base,Q5a_sym,0,qkv,32,1.1513061792811641e-07,4.769670880477861e-08
qwen3_4b_base,Q5a_sym,0,qkv,33,1.1537360933289165e-07,9.704034908963877e-08
qwen3_4b_base,Q5a_sym,0,qkv,34,1.162311988878173e-07,9.383167309806595e-08
qwen3_4b_base,Q5a_sym,0,qkv,35,1.156669071633587e-07,9.344746132455839e-08
qwen3_4b_base,Q5a_sym,0,down,0,1.1618150352887824e-07,9.497303210537211e-08
qwen3_4b_base,Q5a_sym,0,down,1,1.1543403388714069e-07,9.595891015123925e-08
qwen3_4b_base,Q5a_sym,0,down,2,1.1449609615965528e-07,9.557313518371302e-08
qwen3_4b_base,Q5a_sym,0,down,3,1.1602907079577562e-07,9.93430759876901e-08
qwen3_4b_base,Q5a_sym,0,down,4,1.158278735147178e-07,9.554747748552472e-08
qwen3_4b_base,Q5a_sym,0,down,5,1.1646773856455184e-07,9.383054333511609e-08
qwen3_4b_base,Q5a_sym,0,down,6,1.1654244502778965e-07,9.275481716031209e-08
qwen3_4b_base,Q5a_sym,0,down,7,1.1684090850394568e-07,9.298967285076287e-08
qwen3_4b_base,Q5a_sym,0,down,8,1.1685285272733381e-07,9.336279305216522e-08
qwen3_4b_base,Q5a_sym,0,down,9,1.1620393536304618e-07,9.30190466874592e-08
qwen3_4b_base,Q5a_sym,0,down,10,1.1614829986683617e-07,9.492040931036172e-08
qwen3_4b_base,Q5a_sym,0,down,11,1.1667288646322049e-07,9.368573472556818e-08
qwen3_4b_base,Q5a_sym,0,down,12,1.1743372851924505e-07,9.252892851918659e-08
qwen3_4b_base,Q5a_sym,0,down,13,1.1687241396884929e-07,9.278461021722251e-08
qwen3_4b_base,Q5a_sym,0,down,14,1.1772633001783106e-07,9.530013045377927e-08
qwen3_4b_base,Q5a_sym,0,down,15,1.1728511140063347e-07,9.823373403605729e-08
qwen3_4b_base,Q5a_sym,0,down,16,1.1694009316443044e-07,9.228917008385906e-08
qwen3_4b_base,Q5a_sym,0,down,17,1.1745444794541982e-07,9.518277011011378e-08
qwen3_4b_base,Q5a_sym,0,down,18,1.1682045197858315e-07,9.238531362143476e-08
qwen3_4b_base,Q5a_sym,0,down,19,1.1682001144208698e-07,9.398547007322122e-08
qwen3_4b_base,Q5a_sym,0,down,20,1.1569969871061403e-07,9.294573999341083e-08
qwen3_4b_base,Q5a_sym,0,down,21,1.1737477478845904e-07,9.275907331129929e-08
qwen3_4b_base,Q5a_sym,0,down,22,1.1669022370597304e-07,9.328032035682554e-08
qwen3_4b_base,Q5a_sym,0,down,23,1.1671247790445705e-07,9.318636529087598e-08
qwen3_4b_base,Q5a_sym,0,down,24,1.164496126193626e-07,9.413606960606558e-08
qwen3_4b_base,Q5a_sym,0,down,25,1.1696201340782864e-07,9.31793735503561e-08
qwen3_4b_base,Q5a_sym,0,down,26,1.1635461305559147e-07,9.510635123888278e-08
qwen3_4b_base,Q5a_sym,0,down,27,1.1619112427752043e-07,9.506977249884585e-08
qwen3_4b_base,Q5a_sym,0,down,28,1.1652259246375252e-07,9.489112073879369e-08
qwen3_4b_base,Q5a_sym,0,down,29,1.15853310944658e-07,9.409822609995899e-08
qwen3_4b_base,Q5a_sym,0,down,30,1.1628806362296018e-07,9.56865093826309e-08
qwen3_4b_base,Q5a_sym,0,down,31,1.1637245478368641e-07,9.698442937633445e-08
qwen3_4b_base,Q5a_sym,0,down,32,1.1679074418680102e-07,9.425360758541501e-08
qwen3_4b_base,Q5a_sym,0,down,33,1.15861020333341e-07,9.288083191449914e-08
qwen3_4b_base,Q5a_sym,0,down,34,1.1613704486990173e-07,9.449167492903143e-08
qwen3_4b_base,Q5a_sym,0,down,35,1.1508028308071516e-07,9.59997592531181e-08
qwen3_4b_base,Q5a_asym,1,qkv,0,1.1818512746231136e-07,9.32608870130025e-08
qwen3_4b_base,Q5a_asym,1,qkv,1,1.1689360235322965e-07,9.41519857633466e-08
qwen3_4b_base,Q5a_asym,1,qkv,2,1.1720081971589025e-07,9.389221133915271e-08
qwen3_4b_base,Q5a_asym,1,qkv,3,1.1523421505899023e-07,9.074708628986627e-08
qwen3_4b_base,Q5a_asym,1,qkv,4,1.1789752107915774e-07,9.299288450392851e-08
qwen3_4b_base,Q5a_asym,1,qkv,5,1.1509912667406752e-07,9.334409156736001e-08
qwen3_4b_base,Q5a_asym,1,qkv,6,1.1589768433850622e-07,9.208520168613177e-08
qwen3_4b_base,Q5a_asym,1,qkv,7,1.1582991277236943e-07,9.604033834875736e-08
qwen3_4b_base,Q5a_asym,1,qkv,8,1.160803719812975e-07,9.262571865065183e-08
qwen3_4b_base,Q5a_asym,1,qkv,9,1.1530524801628417e-07,9.196688921520035e-08
qwen3_4b_base,Q5a_asym,1,qkv,10,1.1717575176817263e-07,9.347690621552829e-08
qwen3_4b_base,Q5a_asym,1,qkv,11,1.1616354100851822e-07,9.128720535045431e-08
qwen3_4b_base,Q5a_asym,1,qkv,12,1.162372313956439e-07,9.462223715672735e-08
qwen3_4b_base,Q5a_asym,1,qkv,13,1.1562032398160227e-07,9.95544340298693e-08
qwen3_4b_base,Q5a_asym,1,qkv,14,1.1583673398263272e-07,1.0021406637861219e-07
qwen3_4b_base,Q5a_asym,1,qkv,15,1.1611582095838457e-07,9.835271441716031e-08
qwen3_4b_base,Q5a_asym,1,qkv,16,1.156111864020204e-07,9.382327448292926e-08
qwen3_4b_base,Q5a_asym,1,qkv,17,1.1704566560410967e-07,9.450804583366335e-08
qwen3_4b_base,Q5a_asym,1,qkv,18,1.1463200877415147e-07,1.0394614236020061e-07
qwen3_4b_base,Q5a_asym,1,qkv,19,1.1495689733465042e-07,9.33965296212591e-08
qwen3_4b_base,Q5a_asym,1,qkv,20,1.1539677302607743e-07,1.0567183750254117e-07
qwen3_4b_base,Q5a_asym,1,qkv,21,1.1476289785150584e-07,9.470743123074499e-08
qwen3_4b_base,Q5a_asym,1,qkv,22,1.159676727979786e-07,9.270085854495846e-08
qwen3_4b_base,Q5a_asym,1,qkv,23,1.1495216512003026e-07,9.687460078566801e-08
qwen3_4b_base,Q5a_asym,1,qkv,24,1.1584630499328341e-07,9.718328186636427e-08
qwen3_4b_base,Q5a_asym,1,qkv,25,1.1548348055612223e-07,9.577102844104957e-08
qwen3_4b_base,Q5a_asym,1,qkv,26,1.1604696226186206e-07,9.09483688360524e-08
qwen3_4b_base,Q5a_asym,1,qkv,27,1.1727259874305673e-07,9.314683779848565e-08
qwen3_4b_base,Q5a_asym,1,qkv,28,1.1605221317267933e-07,9.54537000552591e-08
qwen3_4b_base,Q5a_asym,1,qkv,29,1.1665991195286551e-07,9.609231454987821e-08
qwen3_4b_base,Q5a_asym,1,qkv,30,1.1649456865825414e-07,9.691511593246105e-08
qwen3_4b_base,Q5a_asym,1,qkv,31,1.1546214295776736e-07,9.372361375881155e-08
qwen3_4b_base,Q5a_asym,1,qkv,32,1.1566224600301211e-07,4.769671235749229e-08
qwen3_4b_base,Q5a_asym,1,qkv,33,1.1590302761987914e-07,9.704034908963877e-08
qwen3_4b_base,Q5a_asym,1,qkv,34,1.163590823693994e-07,9.383167309806595e-08
qwen3_4b_base,Q5a_asym,1,qkv,35,1.1698993063191665e-07,9.344746132455839e-08
qwen3_4b_base,Q5a_asym,1,down,0,1.1620745965501555e-07,9.497303210537211e-08
qwen3_4b_base,Q5a_asym,1,down,1,1.1491771090277325e-07,9.595891015123925e-08
qwen3_4b_base,Q5a_asym,1,down,2,1.1548562639518423e-07,9.557313518371302e-08
qwen3_4b_base,Q5a_asym,1,down,3,1.1507359687357166e-07,9.93430759876901e-08
qwen3_4b_base,Q5a_asym,1,down,4,1.1557001755591045e-07,9.554747748552472e-08
qwen3_4b_base,Q5a_asym,1,down,5,1.1741973082735058e-07,9.383054333511609e-08
qwen3_4b_base,Q5a_asym,1,down,6,1.165582403928056e-07,9.275481716031209e-08
qwen3_4b_base,Q5a_asym,1,down,7,1.1651548703639492e-07,9.298967285076287e-08
qwen3_4b_base,Q5a_asym,1,down,8,1.1649569131577664e-07,9.336279305216522e-08
qwen3_4b_base,Q5a_asym,1,down,9,1.1619713546906496e-07,9.301903958203184e-08
qwen3_4b_base,Q5a_asym,1,down,10,1.1635092533879288e-07,9.492040931036172e-08
qwen3_4b_base,Q5a_asym,1,down,11,1.1677724387482158e-07,9.368573472556818e-08
qwen3_4b_base,Q5a_asym,1,down,12,1.1647832565131466e-07,9.252892851918659e-08
qwen3_4b_base,Q5a_asym,1,down,13,1.1633667895694089e-07,9.278461021722251e-08
qwen3_4b_base,Q5a_asym,1,down,14,1.1682300282700453e-07,9.530013755920663e-08
qwen3_4b_base,Q5a_asym,1,down,15,1.1724078774477675e-07,9.823373403605729e-08
qwen3_4b_base,Q5a_asym,1,down,16,1.1732414151310877e-07,9.22891629784317e-08
qwen3_4b_base,Q5a_asym,1,down,17,1.1705585478694047e-07,9.518275589925906e-08
qwen3_4b_base,Q5a_asym,1,down,18,1.1656815956939681e-07,9.23853065160074e-08
qwen3_4b_base,Q5a_asym,1,down,19,1.1649201780983276e-07,9.398547007322122e-08
qwen3_4b_base,Q5a_asym,1,down,20,1.169416421475944e-07,9.294573999341083e-08
qwen3_4b_base,Q5a_asym,1,down,21,1.1697856905357185e-07,9.275906620587193e-08
qwen3_4b_base,Q5a_asym,1,down,22,1.1625561313621802e-07,9.32803274622529e-08
qwen3_4b_base,Q5a_asym,1,down,23,1.1626635654238271e-07,9.318637239630334e-08
qwen3_4b_base,Q5a_asym,1,down,24,1.1631050256255548e-07,9.413606960606558e-08
qwen3_4b_base,Q5a_asym,1,down,25,1.1669974497863222e-07,9.31793735503561e-08
qwen3_4b_base,Q5a_asym,1,down,26,1.1596982574246795e-07,9.510635123888278e-08
qwen3_4b_base,Q5a_asym,1,down,27,1.172344283872917e-07,9.506977249884585e-08
qwen3_4b_base,Q5a_asym,1,down,28,1.1583483683352824e-07,9.489112784422105e-08
qwen3_4b_base,Q5a_asym,1,down,29,1.1619546569363592e-07,9.409822609995899e-08
qwen3_4b_base,Q5a_asym,1,down,30,1.1532542742997975e-07,9.568651648805826e-08
qwen3_4b_base,Q5a_asym,1,down,31,1.1588234372084116e-07,9.698442937633445e-08
qwen3_4b_base,Q5a_asym,1,down,32,1.1589306581072378e-07,9.425360758541501e-08
qwen3_4b_base,Q5a_asym,1,down,33,1.1643383146520137e-07,9.288083191449914e-08
qwen3_4b_base,Q5a_asym,1,down,34,1.1590359605406775e-07,9.449167492903143e-08
qwen3_4b_base,Q5a_asym,1,down,35,1.1579335534861457e-07,9.59997592531181e-08
qwen3_4b_base,Q5a_sym,1,qkv,0,1.1818512746231136e-07,9.32608870130025e-08
qwen3_4b_base,Q5a_sym,1,qkv,1,1.1689360235322965e-07,9.41519857633466e-08
qwen3_4b_base,Q5a_sym,1,qkv,2,1.1720081971589025e-07,9.389221133915271e-08
qwen3_4b_base,Q5a_sym,1,qkv,3,1.1523421505899023e-07,9.074708628986627e-08
qwen3_4b_base,Q5a_sym,1,qkv,4,1.1789752107915774e-07,9.299288450392851e-08
qwen3_4b_base,Q5a_sym,1,qkv,5,1.1509912667406752e-07,9.334409156736001e-08
qwen3_4b_base,Q5a_sym,1,qkv,6,1.1589768433850622e-07,9.208520168613177e-08
qwen3_4b_base,Q5a_sym,1,qkv,7,1.1582991277236943e-07,9.604033834875736e-08
qwen3_4b_base,Q5a_sym,1,qkv,8,1.160803719812975e-07,9.262571865065183e-08
qwen3_4b_base,Q5a_sym,1,qkv,9,1.1530524801628417e-07,9.196688921520035e-08
qwen3_4b_base,Q5a_sym,1,qkv,10,1.1717575176817263e-07,9.347690621552829e-08
qwen3_4b_base,Q5a_sym,1,qkv,11,1.1616354100851822e-07,9.128720535045431e-08
qwen3_4b_base,Q5a_sym,1,qkv,12,1.162372313956439e-07,9.462223715672735e-08
qwen3_4b_base,Q5a_sym,1,qkv,13,1.1562032398160227e-07,9.95544340298693e-08
qwen3_4b_base,Q5a_sym,1,qkv,14,1.1583673398263272e-07,1.0021406637861219e-07
qwen3_4b_base,Q5a_sym,1,qkv,15,1.1611582095838457e-07,9.835271441716031e-08
qwen3_4b_base,Q5a_sym,1,qkv,16,1.156111864020204e-07,9.382327448292926e-08
qwen3_4b_base,Q5a_sym,1,qkv,17,1.1704566560410967e-07,9.450804583366335e-08
qwen3_4b_base,Q5a_sym,1,qkv,18,1.1463200877415147e-07,1.0394614236020061e-07
qwen3_4b_base,Q5a_sym,1,qkv,19,1.1495689733465042e-07,9.33965296212591e-08
qwen3_4b_base,Q5a_sym,1,qkv,20,1.1539677302607743e-07,1.0567183750254117e-07
qwen3_4b_base,Q5a_sym,1,qkv,21,1.1476289785150584e-07,9.470743123074499e-08
qwen3_4b_base,Q5a_sym,1,qkv,22,1.159676727979786e-07,9.270085854495846e-08
qwen3_4b_base,Q5a_sym,1,qkv,23,1.1495216512003026e-07,9.687460078566801e-08
qwen3_4b_base,Q5a_sym,1,qkv,24,1.1584630499328341e-07,9.718328186636427e-08
qwen3_4b_base,Q5a_sym,1,qkv,25,1.1548348055612223e-07,9.577102844104957e-08
qwen3_4b_base,Q5a_sym,1,qkv,26,1.1604696226186206e-07,9.09483688360524e-08
qwen3_4b_base,Q5a_sym,1,qkv,27,1.1727259874305673e-07,9.314683779848565e-08
qwen3_4b_base,Q5a_sym,1,qkv,28,1.1605221317267933e-07,9.54537000552591e-08
qwen3_4b_base,Q5a_sym,1,qkv,29,1.1665991195286551e-07,9.609231454987821e-08
qwen3_4b_base,Q5a_sym,1,qkv,30,1.1649456865825414e-07,9.691511593246105e-08
qwen3_4b_base,Q5a_sym,1,qkv,31,1.1546214295776736e-07,9.372361375881155e-08
qwen3_4b_base,Q5a_sym,1,qkv,32,1.1566224600301211e-07,4.769671235749229e-08
qwen3_4b_base,Q5a_sym,1,qkv,33,1.1590302761987914e-07,9.704034908963877e-08
qwen3_4b_base,Q5a_sym,1,qkv,34,1.163590823693994e-07,9.383167309806595e-08
qwen3_4b_base,Q5a_sym,1,qkv,35,1.1698993063191665e-07,9.344746132455839e-08
qwen3_4b_base,Q5a_sym,1,down,0,1.1620745965501555e-07,9.497303210537211e-08
qwen3_4b_base,Q5a_sym,1,down,1,1.1491771090277325e-07,9.595891015123925e-08
qwen3_4b_base,Q5a_sym,1,down,2,1.1548562639518423e-07,9.557313518371302e-08
qwen3_4b_base,Q5a_sym,1,down,3,1.1507359687357166e-07,9.93430759876901e-08
qwen3_4b_base,Q5a_sym,1,down,4,1.1557001755591045e-07,9.554747748552472e-08
qwen3_4b_base,Q5a_sym,1,down,5,1.1741973082735058e-07,9.383054333511609e-08
qwen3_4b_base,Q5a_sym,1,down,6,1.165582403928056e-07,9.275481716031209e-08
qwen3_4b_base,Q5a_sym,1,down,7,1.1651548703639492e-07,9.298967285076287e-08
qwen3_4b_base,Q5a_sym,1,down,8,1.1649569131577664e-07,9.336279305216522e-08
qwen3_4b_base,Q5a_sym,1,down,9,1.1619713546906496e-07,9.301903958203184e-08
qwen3_4b_base,Q5a_sym,1,down,10,1.1635092533879288e-07,9.492040931036172e-08
qwen3_4b_base,Q5a_sym,1,down,11,1.1677724387482158e-07,9.368573472556818e-08
qwen3_4b_base,Q5a_sym,1,down,12,1.1647832565131466e-07,9.252892851918659e-08
qwen3_4b_base,Q5a_sym,1,down,13,1.1633667895694089e-07,9.278461021722251e-08
qwen3_4b_base,Q5a_sym,1,down,14,1.1682300282700453e-07,9.530013755920663e-08
qwen3_4b_base,Q5a_sym,1,down,15,1.1724078774477675e-07,9.823373403605729e-08
qwen3_4b_base,Q5a_sym,1,down,16,1.1732414151310877e-07,9.22891629784317e-08
qwen3_4b_base,Q5a_sym,1,down,17,1.1705585478694047e-07,9.518275589925906e-08
qwen3_4b_base,Q5a_sym,1,down,18,1.1656815956939681e-07,9.23853065160074e-08
qwen3_4b_base,Q5a_sym,1,down,19,1.1649201780983276e-07,9.398547007322122e-08
qwen3_4b_base,Q5a_sym,1,down,20,1.169416421475944e-07,9.294573999341083e-08
qwen3_4b_base,Q5a_sym,1,down,21,1.1697856905357185e-07,9.275906620587193e-08
qwen3_4b_base,Q5a_sym,1,down,22,1.1625561313621802e-07,9.32803274622529e-08
qwen3_4b_base,Q5a_sym,1,down,23,1.1626635654238271e-07,9.318637239630334e-08
qwen3_4b_base,Q5a_sym,1,down,24,1.1631050256255548e-07,9.413606960606558e-08
qwen3_4b_base,Q5a_sym,1,down,25,1.1669974497863222e-07,9.31793735503561e-08
qwen3_4b_base,Q5a_sym,1,down,26,1.1596982574246795e-07,9.510635123888278e-08
qwen3_4b_base,Q5a_sym,1,down,27,1.172344283872917e-07,9.506977249884585e-08
qwen3_4b_base,Q5a_sym,1,down,28,1.1583483683352824e-07,9.489112784422105e-08
qwen3_4b_base,Q5a_sym,1,down,29,1.1619546569363592e-07,9.409822609995899e-08
qwen3_4b_base,Q5a_sym,1,down,30,1.1532542742997975e-07,9.568651648805826e-08
qwen3_4b_base,Q5a_sym,1,down,31,1.1588234372084116e-07,9.698442937633445e-08
qwen3_4b_base,Q5a_sym,1,down,32,1.1589306581072378e-07,9.425360758541501e-08
qwen3_4b_base,Q5a_sym,1,down,33,1.1643383146520137e-07,9.288083191449914e-08
qwen3_4b_base,Q5a_sym,1,down,34,1.1590359605406775e-07,9.449167492903143e-08
qwen3_4b_base,Q5a_sym,1,down,35,1.1579335534861457e-07,9.59997592531181e-08
qwen3_4b_base,Q5a_asym,2,qkv,0,1.1747727768351979e-07,9.32608870130025e-08
qwen3_4b_base,Q5a_asym,2,qkv,1,1.1732369387118524e-07,9.41519857633466e-08
qwen3_4b_base,Q5a_asym,2,qkv,2,1.157031732645919e-07,9.389221133915271e-08
qwen3_4b_base,Q5a_asym,2,qkv,3,1.1676451094899676e-07,9.074708628986627e-08
qwen3_4b_base,Q5a_asym,2,qkv,4,1.177572599431187e-07,9.299288450392851e-08
qwen3_4b_base,Q5a_asym,2,qkv,5,1.1609036221216229e-07,9.334409156736001e-08
qwen3_4b_base,Q5a_asym,2,qkv,6,1.1688538137377691e-07,9.208520168613177e-08
qwen3_4b_base,Q5a_asym,2,qkv,7,1.1666561050560631e-07,9.604033834875736e-08
qwen3_4b_base,Q5a_asym,2,qkv,8,1.1530452326269369e-07,9.262572575607919e-08
qwen3_4b_base,Q5a_asym,2,qkv,9,1.1585795078872252e-07,9.196688921520035e-08
qwen3_4b_base,Q5a_asym,2,qkv,10,1.1685794731874921e-07,9.347689911010093e-08
qwen3_4b_base,Q5a_asym,2,qkv,11,1.1620498696629511e-07,9.128720535045431e-08
qwen3_4b_base,Q5a_asym,2,qkv,12,1.1615576767098901e-07,9.46222300513e-08
qwen3_4b_base,Q5a_asym,2,qkv,13,1.1740576155716553e-07,9.95544340298693e-08
qwen3_4b_base,Q5a_asym,2,qkv,14,1.1603606964172286e-07,1.0021405927318483e-07
qwen3_4b_base,Q5a_asym,2,qkv,15,1.1631367158315697e-07,9.835271441716031e-08
qwen3_4b_base,Q5a_asym,2,qkv,16,1.1641247965599177e-07,9.38232673775019e-08
qwen3_4b_base,Q5a_asym,2,qkv,17,1.1551557577149651e-07,9.450804583366335e-08
qwen3_4b_base,Q5a_asym,2,qkv,18,1.1537661492866391e-07,1.0394614236020061e-07
qwen3_4b_base,Q5a_asym,2,qkv,19,1.1631311025439572e-07,9.33965296212591e-08
qwen3_4b_base,Q5a_asym,2,qkv,20,1.1484159045949127e-07,1.0567183750254117e-07
qwen3_4b_base,Q5a_asym,2,qkv,21,1.150481168110673e-07,9.470743123074499e-08
qwen3_4b_base,Q5a_asym,2,qkv,22,1.1668171850942599e-07,9.270085854495846e-08
qwen3_4b_base,Q5a_asym,2,qkv,23,1.1608037908672486e-07,9.687460078566801e-08
qwen3_4b_base,Q5a_asym,2,qkv,24,1.1581919778791416e-07,9.718328186636427e-08
qwen3_4b_base,Q5a_asym,2,qkv,25,1.1580066683336554e-07,9.577102844104957e-08
qwen3_4b_base,Q5a_asym,2,qkv,26,1.1498902807716149e-07,9.09483688360524e-08
qwen3_4b_base,Q5a_asym,2,qkv,27,1.165330516528229e-07,9.3146844903913e-08
qwen3_4b_base,Q5a_asym,2,qkv,28,1.1427032831079487e-07,9.545370716068646e-08
qwen3_4b_base,Q5a_asym,2,qkv,29,1.1647981779105976e-07,9.609231454987821e-08
qwen3_4b_base,Q5a_asym,2,qkv,30,1.1679361477945349e-07,9.691511593246105e-08
qwen3_4b_base,Q5a_asym,2,qkv,31,1.1653336429162664e-07,9.372361375881155e-08
qwen3_4b_base,Q5a_asym,2,qkv,32,1.1611503936137524e-07,4.769670880477861e-08
