model,row,site,layer,group,m,k,s_meas,s_meas_ci90_low,s_meas_ci90_high,s_hadamard,s_hadamard_ci90_low,s_hadamard_ci90_high,s_pred,s_pred_ci90_low,s_pred_ci90_high,relative_error,relative_error_ci90_low,relative_error_ci90_high,f_calibration,f_calibration_ci90_low,f_calibration_ci90_high,f_test_capture,f_test_capture_ci90_low,f_test_capture_ci90_high,seeds,observations_per_seed
llama32_3b,E20_hadamard_g256_m1,down,14,256,1,0,0.025844267955952516,0.02583560417010513,0.025852931741799902,0.025844267955952516,0.02583560417010513,0.025852931741799902,0.02583656436880415,0.02582790316505334,0.02584522557255496,-0.00029807720464458047,-0.00029807723298059857,-0.00029807717630856237,0.0005960655592692395,0.0005960655026140627,0.0005960656159244164,0.00285152736683612,0.0028515273664185864,0.0028515273672536537,3,131072
llama32_3b,E20_hadamard_g256_m1,down,15,256,1,0,0.027181681779482252,0.027180735893016384,0.02718262766594812,0.027181681779482252,0.027180735893016384,0.02718262766594812,0.027155124674330677,0.02715417971201684,0.027156069636644516,-0.0009770221492188074,-0.0009770221492188637,-0.000977022149218751,0.0019530897261574864,0.0019530897261574864,0.0019530897261574864,0.00501393575513769,0.005013935754145307,0.005013935756130073,3,131072
llama32_3b,E20_hadamard_g256_m1,down,16,256,1,0,0.026817642703800642,0.026812316224422972,0.02682296918317831,0.026817642703800642,0.026812316224422972,0.02682296918317831,0.026803915511710946,0.02679859175880728,0.02680923926461461,-0.0005118716898914194,-0.0005118716898915057,-0.0005118716898913331,0.0010234813671559095,0.0010234813671559095,0.0010234813671559095,0.0038732297222678416,0.0038732297212565538,0.0038732297232791295,3,131072
llama32_3b,E20_hadamard_g256_m1,down,17,256,1,0,0.027330707665551717,0.02732245443345554,0.027338960897647896,0.027330707665551717,0.02732245443345554,0.027338960897647896,0.027283621741297805,0.027275382728045357,0.027291860754550253,-0.0017228212613483735,-0.0017228212613484037,-0.0017228212613483434,0.003442674409598112,0.003442674409598112,0.003442674409598112,0.006130900415816585,0.006130900415509625,0.006130900416123545,3,131072
llama32_3b,E20_hadamard_g256_m1,down,18,256,1,0,0.027787047718343578,0.027779364669531802,0.027794730767155353,0.027787047718343578,0.027779364669531802,0.027794730767155353,0.027693159133385454,0.027685502039927326,0.027700816226843582,-0.0033788614720821814,-0.003378861699471137,-0.0033788612446932257,0.006746306239316861,0.006746305786075446,0.006746306692558276,0.008521729666702301,0.00852172966366787,0.008521729669736734,3,131072
llama32_3b,E20_hadamard_g256_m1,down,19,256,1,0,0.031986571666637875,0.03197617677593309,0.03199696655734266,0.031986571666637875,0.03197617677593309,0.03199696655734266,0.031974185454727515,0.031963794589253074,0.031984576320201956,-0.00038723161830067637,-0.0003872316183007697,-0.000387231618300583,0.0007743132882751524,0.0007743132882751524,0.0007743132882751524,0.002661507601148741,0.0026615075999287365,0.0026615076023687456,3,131072
llama32_3b,E20_hadamard_g256_m1,down,2,256,1,0,0.008441621149959888,0.008433710955895015,0.008449531344024762,0.008441621149959888,0.008433710955895015,0.008449531344024762,0.008416274176512866,0.008408387733748291,0.008424160619277442,-0.003002619164820129,-0.0030026191648202536,-0.0030026191648200046,0.005996222607791424,0.005996222607791424,0.005996222607791424,0.009115281411414855,0.009115281410254392,0.009115281412575317,3,131072
llama32_3b,E20_hadamard_g256_m1,down,20,256,1,0,0.031110757095170454,0.031104484636575173,0.031117029553765736,0.031110757095170454,0.031104484636575173,0.031117029553765736,0.031048665366738684,0.03104240542689357,0.031054925306583797,-0.0019958282674326206,-0.0019958282674326757,-0.0019958282674325655,0.003987673204392195,0.003987673204392195,0.003987673204392195,0.006756783177774402,0.006756783176835397,0.006756783178713407,3,131072
llama32_3b,E20_hadamard_g256_m1,down,21,256,1,0,0.032025259946588,0.03200892431093615,0.03204159558223985,0.032025259946588,0.03200892431093615,0.03204159558223985,0.03201412052049499,0.03199779056722376,0.032030450473766216,-0.00034783249570982384,-0.00034783254479173826,-0.0003478324466279094,0.0006955440039746463,0.0006955439058450015,0.0006955441021042911,0.003606719226249088,0.0036067192247457255,0.0036067192277524506,3,131072
llama32_3b,E20_hadamard_g256_m1,down,22,256,1,0,0.033573482760536434,0.03355105433632058,0.03359591118475229,0.033573482760536434,0.03355105433632058,0.03359591118475229,0.033546681325702786,0.0335242708059133,0.03356909184549227,-0.000798291765701222,-0.0007982917657012328,-0.0007982917657012111,0.0015959462616592646,0.0015959462616592646,0.0015959462616592646,0.004615702381307577,0.0046157023789784105,0.004615702383636743,3,131072
llama32_3b,E20_hadamard_g256_m1,down,23,256,1,0,0.037636814242775506,0.037608969078897776,0.037664659406653235,0.037636814242775506,0.037608969078897776,0.037664659406653235,0.037619700276748734,0.037591867772309086,0.03764753278118838,-0.00045471345998484474,-0.0004547135166656601,-0.00045471340330402937,0.0009092201556389531,0.0009092200423285994,0.0009092202689493068,0.0030462119230082207,0.0030462119227067535,0.003046211923309688,3,131072
llama32_3b,E20_hadamard_g256_m1,down,24,256,1,0,0.043445906616540096,0.043436269830370765,0.04345554340270943,0.043445906616540096,0.043436269830370765,0.04345554340270943,0.04337622482609546,0.04336660349122636,0.04338584616096456,-0.0016038747000933714,-0.0016038748135857146,-0.0016038745866010283,0.003205176986133059,0.0032051767595123516,0.0032051772127537665,0.004909020034221435,0.0049090200339427775,0.004909020034500092,3,131072
llama32_3b,E20_hadamard_g256_m1,down,25,256,1,0,0.05382361877466879,0.05375713741885995,0.05389010013047763,0.05382361877466879,0.05375713741885995,0.05389010013047763,0.053785261277241904,0.05371882730018229,0.053851695254301515,-0.0007126517744424142,-0.0007126518311379543,-0.0007126517177468741,0.0014247956763332088,0.001424795563022855,0.0014247957896435625,0.00341237295000124,0.0034123729498004955,0.0034123729502019843,3,131072
llama32_3b,E20_hadamard_g256_m1,down,26,256,1,0,0.06810835659781311,0.06807999384081717,0.06813671935480906,0.06810835659781311,0.06807999384081717,0.06813671935480906,0.06804952867549995,0.06802119041342039,0.0680778669375795,-0.0008637401524875184,-0.0008637402091916085,-0.0008637400957834283,0.00172673425792406,0.0017267341446137064,0.0017267343712344138,0.003366210658706612,0.0033662106577002394,0.0033662106597129845,3,131072
llama32_3b,E20_hadamard_g256_m1,down,27,256,1,0,0.13018756680303026,0.12988329869095175,0.13049183491510877,0.13018756680303026,0.12988329869095175,0.13049183491510877,0.13015042542969013,0.12984624412619386,0.1304546067331864,-0.0002852912474689263,-0.00028529127580463165,-0.0002852912191332209,0.0005705011038420101,0.0005705010471868333,0.000570501160497187,0.001223780253711002,0.001223780253216091,0.0012237802542059129,3,131072
llama32_3b,E20_hadamard_g256_m1,down,3,256,1,0,0.011289877049085906,0.011286182879541235,0.011293571218630576,0.011289877049085906,0.011286182879541235,0.011293571218630576,0.011282068566040993,0.01127837695176077,0.011285760180321215,-0.0006916357911556101,-0.0006916358478499388,-0.0006916357344612814,0.0013827932222435872,0.0013827931089332335,0.001382793335553941,0.003761428543295119,0.003761428540199959,0.0037614285463902796,3,131072
llama32_3b,E20_hadamard_g256_m1,down,4,256,1,0,0.013877271186502912,0.013874216441959889,0.013880325931045935,0.013877271186502912,0.013874216441959889,0.013880325931045935,0.013871712165872801,0.01386865864501329,0.013874765686732312,-0.0004005845641696836,-0.00040058456416976337,-0.0004005845641696039,0.0008010086603462696,0.0008010086603462696,0.0008010086603462696,0.0034933691064982387,0.0034933691054638595,0.003493369107532618,3,131072
llama32_3b,E20_hadamard_g256_m1,down,5,256,1,0,0.015767533861472782,0.015763227157288243,0.015771840565657322,0.015767533861472782,0.015763227157288243,0.015771840565657322,0.015761679315878897,0.01575737421037074,0.015765984421387054,-0.0003713038224841104,-0.00037130385082211043,-0.0003713037941461104,0.0007424697784396509,0.000742469721784474,0.0007424698350948278,0.003432454389211403,0.0034324543873785122,0.0034324543910442934,3,131072
llama32_3b,E20_hadamard_g256_m1,down,6,256,1,0,0.017107036477811238,0.01710461307324869,0.017109459882373786,0.017107036477811238,0.01710461307324869,0.017109459882373786,0.017100268161260795,0.01709784571562865,0.01710269060689294,-0.0003956451813973861,-0.00039564520973619583,-0.0003956451530585764,0.000791133827685068,0.0007911337710298912,0.0007911338843402449,0.0034590437128824126,0.0034590437120251187,0.0034590437137397064,3,131072
llama32_3b,E20_hadamard_g256_m1,down,7,256,1,0,0.01736975875060957,0.017366022923470174,0.017373494577748966,0.01736975875060957,0.017366022923470174,0.017373494577748966,0.01736149795865354,0.017357763907684096,0.01736523200962298,-0.00047558472599777284,-0.0004755847750859963,-0.0004755846769095494,0.000950943271163851,0.0009509431730342062,0.0009509433692934958,0.003963642074724951,0.003963642073654764,0.003963642075795138,3,131072
llama32_3b,E20_hadamard_g256_m1,down,8,256,1,0,0.01773746515273955,0.017736769652860074,0.017738160652619028,0.01773746515273955,0.017736769652860074,0.017738160652619028,0.017729188346701112,0.01772849317136167,0.017729883522040555,-0.00046662845943134623,-0.0004666284594314725,-0.00046662845943122,0.0009330391767434776,0.0009330391767434776,0.0009330391767434776,0.00393398588027027,0.003933985878719814,0.003933985881820726,3,131072
llama32_3b,E20_hadamard_g256_m1,down,9,256,1,0,0.018000281343349522,0.017994450139424453,0.01800611254727459,0.018000281343349522,0.017994450139424453,0.01800611254727459,0.017993529928693405,0.01798770091189391,0.0179993589454929,-0.00037507272954991956,-0.0003750727295500524,-0.0003750727295497867,0.0007500047795474529,0.0007500047795474529,0.0007500047795474529,0.0032478111894385,0.0032478111885301916,0.003247811190346808,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,0,256,1,0,0.04837015653749354,0.04822818008333421,0.04851213299165287,0.04837015653749354,0.04822818008333421,0.04851213299165287,0.04833670688866903,0.048194828618135094,0.04847858515920296,-0.0006915348474680963,-0.0006915349041624942,-0.0006915347907736984,0.0013825914744908612,0.0013825913611805074,0.001382591587801215,0.0024995948036264717,0.002499594770504289,0.0024995948367486547,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,1,256,1,0,0.084401573433057,0.08407322676143762,0.08472992010467638,0.084401573433057,0.08407322676143762,0.08472992010467638,0.08439525629689186,0.08406693420253347,0.08472357839125025,-7.48461895506935e-05,-7.484621079793436e-05,-7.484616830345263e-05,0.0001496867771493271,0.00014968673465794445,0.00014968681964070974,0.0006989301535209337,0.0006989301534393313,0.000698930153602536,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,10,256,1,0,0.1582982905429573,0.15809873793249488,0.15849784315341972,0.1582982905429573,0.15809873793249488,0.15849784315341972,0.15826008011606885,0.15806057567066992,0.15845958456146778,-0.00024138243539078796,-0.0002413824637253023,-0.00024138240705627362,0.000482706605301549,0.00048270654864637216,0.0004827066619567259,0.002631085117994026,0.0026310851169545142,0.002631085119033538,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,11,256,1,0,0.14337750877670255,0.14331409499397516,0.14344092255942995,0.14337750877670255,0.14331409499397516,0.14344092255942995,0.1433440501803157,0.1432806511958379,0.1434074491647935,-0.0002333601460388307,-0.00023336014603892336,-0.00023336014603873802,0.0004666658351197839,0.0004666658351197839,0.0004666658351197839,0.00278671561826559,0.0027867156171907347,0.0027867156193404456,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,12,256,1,0,0.17135717197110503,0.17117886971985272,0.17153547422235735,0.17135717197110503,0.17117886971985272,0.17153547422235735,0.17130938074031032,0.17113112822037072,0.17148763326024993,-0.0002788983399074505,-0.00027889836824290175,-0.0002788983115719993,0.000557718895530949,0.0005577188388757721,0.0005577189521861259,0.0028023377902837744,0.0028023377887729612,0.0028023377917945876,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,13,256,1,0,0.17420916291545374,0.17406688482943708,0.1743514410014704,0.17420916291545374,0.17406688482943708,0.1743514410014704,0.17415975743204837,0.17401751969647453,0.1743019951676222,-0.00028359864991281755,-0.00028359867824839807,-0.00028359862157723703,0.0005671168716313938,0.0005671168149762169,0.0005671169282865707,0.0024776105922788313,0.002477610590811894,0.0024776105937457686,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,14,256,1,0,0.16737183632197786,0.16717394908399424,0.16756972355996147,0.16737183632197786,0.16717394908399424,0.16756972355996147,0.16732487029812504,0.16712703858938555,0.16752270200686453,-0.0002806088819052367,-0.00028060893098381994,-0.0002806088328266535,0.0005611390224657953,0.0005611389243361505,0.0005611391205954401,0.0025241545009297493,0.002524154500072625,0.0025241545017868736,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,15,256,1,0,0.1751042028116956,0.17497249595560463,0.17523590966778654,0.1751042028116956,0.17497249595560463,0.17523590966778654,0.17506624323704023,0.1749345649358159,0.17519792153826455,-0.00021678277303036853,-0.00021678279756808146,-0.0002167827484926556,0.00043351855129003525,0.00043351850222521284,0.00043351860035485766,0.0022554132398084526,0.0022554132384969257,0.0022554132411199794,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,16,256,1,0,0.17718051838845703,0.1769666875179598,0.17739434925895425,0.17718051838845703,0.1769666875179598,0.17739434925895425,0.17713816708655375,0.17692438732537763,0.17735194684772987,-0.00023902911160412552,-0.0002390291257712103,-0.00023902909743704075,0.00047800108829202753,0.0004780010599644391,0.00047800111661961596,0.002366396586685323,0.002366396586123817,0.002366396587246829,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,17,256,1,0,0.17655993783205304,0.17627167432968507,0.176848201334421,0.17655993783205304,0.17627167432968507,0.176848201334421,0.17652406588766964,0.1762358609497849,0.17681227082555437,-0.00020317148286749906,-0.00020317149703408136,-0.00020317146870091677,0.0004063016870835175,0.00040630165875592906,0.0004063017154111059,0.0022252819086008456,0.002225281907770116,0.002225281909431575,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,18,256,1,0,0.1879090044197227,0.1875399742805851,0.18827803455886027,0.1879090044197227,0.1875399742805851,0.18827803455886027,0.18787449119160005,0.18750552883172106,0.18824345355147903,-0.00018366990038302063,-0.00018366991454945173,-0.00018366988621658953,0.0003673060661337028,0.0003673060378061144,0.00036730609446129124,0.0019779528603787993,0.0019779528594442357,0.001977952861313363,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,19,256,1,0,0.18031834292914717,0.18003024690538555,0.1806064389529088,0.18031834292914717,0.18003024690538555,0.1806064389529088,0.18028193022232364,0.1799938923754279,0.18056996806921938,-0.00020193567793514377,-0.00020193567793522316,-0.00020193567793506438,0.00040383057785220444,0.00040383057785220444,0.00040383057785220444,0.0021794658101884808,0.002179465809270064,0.0021794658111068976,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,2,256,1,0,0.15461650410133784,0.15448931337431943,0.15474369482835626,0.15461650410133784,0.15448931337431943,0.15474369482835626,0.15460294442333003,0.1544757648492204,0.15473012399743966,-8.769877502339179e-05,-8.769878918848805e-05,-8.769876085829553e-05,0.00017538985897166034,0.00017538983064407191,0.00017538988729924878,0.0011842457183462995,0.0011842457181289831,0.001184245718563616,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,20,256,1,0,0.18463053081908418,0.18449317185359598,0.18476788978457237,0.18463053081908418,0.18449317185359598,0.18476788978457237,0.18459173578289523,0.18445440567962182,0.18472906588616864,-0.0002101225404966885,-0.0002101225404967688,-0.00021012254049660822,0.00042020092951133847,0.00042020092951133847,0.00042020092951133847,0.0021377691977132146,0.00213776919720293,0.002137769198223499,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,21,256,1,0,0.18830623384837172,0.18813710007799375,0.1884753676187497,0.18830623384837172,0.18813710007799375,0.1884753676187497,0.18826416186947803,0.1880950658823033,0.18843325785665277,-0.00022342318698102858,-0.00022342321531494843,-0.00022342315864710873,0.0004467964560414354,0.00044679639938625856,0.0004467965126966123,0.002108132749374124,0.002108132748577645,0.0021081327501706027,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,22,256,1,0,0.1848606504392731,0.18464175748299372,0.1850795433955525,0.1848606504392731,0.18464175748299372,0.1850795433955525,0.18481665273139533,0.1845978118682469,0.18503549359454377,-0.0002380047228788473,-0.0002380047739592593,-0.0002380046717984353,0.00047595279950958985,0.00047595269737301727,0.00047595290164616244,0.0022179385646126115,0.0022179385638224436,0.0022179385654027793,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,23,256,1,0,0.1845546411047473,0.18435672363051203,0.1847525585789826,0.1845546411047473,0.18435672363051203,0.1847525585789826,0.18451306354349464,0.18431519065604415,0.18471093643094513,-0.0002252859153477202,-0.00022528592951472155,-0.00022528590118071887,0.00045052107695179683,0.0004505210486242084,0.00045052110527938526,0.0021617448428566115,0.0021617448427063203,0.0021617448430069027,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,24,256,1,0,0.19657168707729192,0.196288072492695,0.19685530166188883,0.19657168707729192,0.196288072492695,0.19685530166188883,0.19652838890713195,0.19624483679715812,0.19681194101710578,-0.00022026656433846492,-0.00022026658887627196,-0.0002202665398006579,0.0004404846113175154,0.00044048456225269296,0.0004404846603823378,0.0021527135584725084,0.00215271355625982,0.0021527135606851967,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,25,256,1,0,0.18970771810748333,0.18966032317046871,0.18975511304449794,0.18970771810748333,0.18966032317046871,0.18975511304449794,0.18964889248246322,0.18960151224809213,0.1896962727168343,-0.0003100855653451941,-0.00031008561442526575,-0.00031008551626512243,0.000620074977632612,0.0006200748795029672,0.0006200750757622568,0.0026440896347364727,0.00264408963280393,0.0026440896366690153,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,26,256,1,0,0.18652994116163768,0.18643031620439354,0.18662956611888182,0.18652994116163768,0.18643031620439354,0.18662956611888182,0.1864594468555355,0.18635985956265314,0.18655903414841787,-0.00037792488252261073,-0.0003779249574987813,-0.00037792480754644017,0.0007557069378284117,0.0007557067879329033,0.0007557070877239201,0.0025518995673700254,0.0025518995665419334,0.0025518995681981173,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,27,256,1,0,0.1661269292106877,0.1658007346556775,0.1664531237656979,0.1661269292106877,0.1658007346556775,0.1664531237656979,0.16602772405550342,0.16570172429240085,0.166353723818606,-0.0005971648043794238,-0.0005971648043795473,-0.0005971648043793003,0.0011939730029553175,0.0011939730029553175,0.0011939730029553175,0.003059975677734781,0.0030599756770976687,0.0030599756783718933,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,3,256,1,0,0.13128843564587733,0.130901757734209,0.13167511355754566,0.13128843564587733,0.130901757734209,0.13167511355754566,0.13125968489473652,0.1308730916607677,0.13164627812870536,-0.00021898921256652176,-0.00021898922673343154,-0.00021898919839961198,0.00043793046885790926,0.00043793044053032083,0.0004379304971854977,0.0022653691317271463,0.0022653691312306506,0.002265369132223642,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,4,256,1,0,0.1282427021170965,0.12806748919510577,0.12841791503908725,0.1282427021170965,0.12806748919510577,0.12841791503908725,0.1282187459976357,0.12804356580720083,0.12839392618807055,-0.0001868029842239619,-0.00018680299839047383,-0.00018680297005744997,0.00037357107309314114,0.0003735710447655527,0.00037357110142072957,0.0019091386644945118,0.001909138664066559,0.0019091386649224646,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,5,256,1,0,0.15035275521573352,0.1501514674322422,0.15055404299922484,0.15035275521573352,0.1501514674322422,0.15055404299922484,0.1503336275411069,0.15013236536150873,0.15053488972070508,-0.0001272186505682478,-0.00012721867510374422,-0.0001272186260327514,0.00025442111655138433,0.0002544210674865619,0.00025442116561620674,0.0017411574112281938,0.0017411574099759622,0.0017411574124804254,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,6,256,1,0,0.14184757568254724,0.1417225605545021,0.14197259081059238,0.14184757568254724,0.1417225605545021,0.14197259081059238,0.14182253803208364,0.1416975449699145,0.1419475310942528,-0.00017651095088008244,-0.00017651096504639257,-0.0001765109367137723,0.00035299074564439553,0.0003529907173168071,0.00035299077397198396,0.002083241551601295,0.002083241550616686,0.002083241552585904,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,7,256,1,0,0.136955006729238,0.13659668048056378,0.1373133329779122,0.136955006729238,0.13659668048056378,0.1373133329779122,0.136923392114047,0.13656514858497976,0.13728163564311424,-0.0002308394263465606,-0.00023083945468089267,-0.00023083939801222855,0.000461625565852349,0.0004616255091971721,0.00046162562250752585,0.0024671793999404986,0.002467179399533553,0.0024671794003474443,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,8,256,1,0,0.15296114836572705,0.15281840113422998,0.15310389559722412,0.15296114836572705,0.15281840113422998,0.15310389559722412,0.15292520902407555,0.152782495333847,0.1530679227143041,-0.00023495732109182036,-0.00023495733525902152,-0.0002349573069246192,0.00046985943724090856,0.00046985940891332013,0.000469859465568497,0.002370064432648504,0.0023700644315928082,0.0023700644337042,3,131072
llama32_3b,E20_hadamard_g256_m1,qkv,9,256,1,0,0.1530425744908115,0.15273624199924488,0.1533489069823781,0.1530425744908115,0.15273624199924488,0.1533489069823781,0.1530069850812659,0.15270072382402017,0.15331324633851162,-0.00023254581063440323,-0.0002325458248016178,-0.00023254579646718866,0.0004650375437146674,0.00046503751538707895,0.0004650375720422558,0.0026339249326344234,0.002633924931488302,0.002633924933780545,3,131072
llama32_3b,E20_hadamard_g256_m2,down,0,256,2,0,0.005096930576855886,0.005093966237201551,0.005099894916510222,0.00510647127704227,0.00510316897700727,0.005109773577077269,0.005103632749297261,0.005100332284907614,0.005106933213686908,0.0013149340173505102,0.001246129342242984,0.0013837386924580362,0.0011114284861832857,0.0011114284861832857,0.0011114284861832857,0.005645696171422234,0.005645696162176034,0.005645696180668433,3,131072
llama32_3b,E20_hadamard_g256_m2,down,1,256,2,0,0.0061507161562263475,0.006147740058987502,0.006153692253465193,0.0061595208314703664,0.006157141074087492,0.006161900588853241,0.006159453675771709,0.0061570739443347275,0.006161833407208691,0.0014205805443856057,0.0013229385691736028,0.0015182225195976085,2.1805375581607223e-05,2.1805375581607223e-05,2.1805375581607223e-05,0.00011080567011535946,0.0001108056697869965,0.00011080567044372242,3,131072
llama32_3b,E20_hadamard_g256_m2,down,10,256,2,0,0.018708836107076115,0.01870344254782095,0.01871422966633128,0.018749892068581204,0.01874438456717419,0.01875539956998822,0.01872650958444415,0.018721008951293434,0.01873201021759487,0.0009446591106289783,0.0009139471297901044,0.0009753710914678523,0.002492590807378292,0.002492590807378292,0.002492590807378292,0.00829210318992284,0.008292103189393274,0.008292103190452406,3,131072
llama32_3b,E20_hadamard_g256_m2,down,11,256,2,0,0.019174675287878456,0.019173914536222983,0.01917543603953393,0.019210187237988324,0.019209916818163177,0.01921045765781347,0.019191655575098464,0.019191385416141623,0.019191925734055305,0.000885558290418552,0.000853216566943023,0.000917900013894081,0.0019284272566437721,0.0019284272566437721,0.0019284272566437721,0.0070233495402314714,0.007023349538701513,0.00702334954176143,3,131072
llama32_3b,E20_hadamard_g256_m2,down,12,256,2,0,0.020867316827791155,0.020862831857021785,0.020871801798560526,0.020915560353796936,0.020911625307212495,0.020919495400381377,0.020892304926399246,0.02088837425878002,0.020896235594018472,0.0011974767542656283,0.001170654699485554,0.0012242988090457026,0.0022225078816215196,0.0022225074283801047,0.0022225083348629345,0.007754358844151842,0.007754358841873199,0.007754358846430484,3,131072
llama32_3b,E20_hadamard_g256_m2,down,13,256,2,0,0.022572265049700446,0.022566077021331055,0.022578453078069837,0.022614533270535198,0.022608059190279025,0.02262100735079137,0.0225951920332855,0.022588723491306938,0.02260166057526406,0.0010157142298009116,0.0009711424899982137,0.0010602859696036094,0.0017097824796413381,0.0017097823663309844,0.0017097825929516918,0.007503784481182302,0.007503784477735173,0.007503784484629431,3,131072
llama32_3b,E20_hadamard_g256_m2,down,14,256,2,0,0.025801418185835923,0.02579239732446402,0.025810439047207825,0.025844267955952516,0.02583560417010513,0.025852931741799902,0.025826581814306773,0.025817923957392793,0.025835239671220752,0.0009752821166874407,0.0009417031135094389,0.0010088611198654424,0.0013682020362466574,0.0013682020362466574,0.0013682020362466574,0.006083146154715605,0.006083146152775223,0.006083146156655987,3,131072
llama32_3b,E20_hadamard_g256_m2,down,15,256,2,0,0.02713815894337916,0.027136875063228212,0.027139442823530105,0.027181681779482252,0.027180735893016384,0.02718262766594812,0.027145205081502515,0.027144260464377346,0.027146149698627685,0.00025963968455797014,0.00023697962222986524,0.00028229974688607503,0.002682116813957691,0.002682116813957691,0.002682116813957691,0.008131332284427787,0.008131332278861515,0.008131332289994058,3,131072
llama32_3b,E20_hadamard_g256_m2,down,16,256,2,0,0.026768006972164898,0.026762090178448335,0.02677392376588146,0.026817642703800642,0.026812316224422972,0.02682296918317831,0.026792385533797803,0.026787064068403327,0.02679770699919228,0.0009107362186967718,0.0008839290451792307,0.000937543392214313,0.0018827364159127076,0.0018827361892920001,0.001882736642533415,0.007450460352069885,0.007450460342398086,0.007450460361741684,3,131072
llama32_3b,E20_hadamard_g256_m2,down,17,256,2,0,0.027280026094103,0.027271170153226908,0.02728888203497909,0.027330707665551717,0.02732245443345554,0.027338960897647896,0.027270496979882222,0.0272622619299996,0.027278732029764843,-0.00034930562648489424,-0.0003755801717457837,-0.0003230310812240048,0.004401229787617922,0.004401229787617922,0.004401229787617922,0.009556752810318354,0.009556752801317217,0.00955675281931949,3,131072
llama32_3b,E20_hadamard_g256_m2,down,18,256,2,0,0.02774097278823658,0.02773396825928766,0.0277479773171855,0.027787047718343578,0.027779364669531802,0.027794730767155353,0.02767993583980181,0.027672282407155073,0.02768758927244855,-0.002200246841863977,-0.0022242641945611143,-0.0021762294891668394,0.0076946234330534935,0.0076946234330534935,0.0076946234330534935,0.011646657817304508,0.011646657812587185,0.011646657822021832,3,131072
llama32_3b,E20_hadamard_g256_m2,down,19,256,2,0,0.031943304294240304,0.03193346950391453,0.03195313908456608,0.031986571666637875,0.03197617677593309,0.03199696655734266,0.03196464161963702,0.03195425385457248,0.03197502938470156,0.0006679737606198201,0.0006342885392718139,0.0007016589819678264,0.0013707332933942478,0.001370733180083894,0.0013707334067046015,0.005121971066445953,0.005121971058955913,0.005121971073935993,3,131072
llama32_3b,E20_hadamard_g256_m2,down,2,256,2,0,0.008426415255523697,0.008418582510765887,0.008434248000281508,0.008441621149959888,0.008433710955895015,0.008449531344024762,0.008413808619725035,0.008405924486404797,0.008421692753045273,-0.0014960868884451308,-0.001511575965192808,-0.0014805978116974536,0.006578526304413875,0.00657852585117246,0.0065785267576552895,0.01261928978247995,0.012619289769929383,0.012619289795030516,3,131072
llama32_3b,E20_hadamard_g256_m2,down,20,256,2,0,0.031068401434420467,0.031061587640880767,0.031075215227960168,0.031110757095170454,0.031104484636575173,0.031117029553765736,0.031038067255137736,0.031031809449360223,0.03104432506091525,-0.0009763665232598596,-0.0010136513361292015,-0.0009390817103905177,0.004667512296388547,0.004667511843147132,0.004667512749629962,0.009306003280426245,0.009306003268326654,0.009306003292525835,3,131072
llama32_3b,E20_hadamard_g256_m2,down,21,256,2,0,0.031980544607748275,0.03196354984072355,0.031997539374773,0.032025259946588,0.03200892431093615,0.03204159558223985,0.032004143040016954,0.03198781817580279,0.03202046790423112,0.0007379023116993642,0.0007139045235244453,0.000761900099874283,0.0013183308765292168,0.0013183308765292168,0.0013183308765292168,0.006214957016546843,0.006214957010195849,0.006214957022897837,3,131072
llama32_3b,E20_hadamard_g256_m2,down,22,256,2,0,0.03352426786005188,0.03350270281210705,0.03354583290799671,0.033573482760536434,0.03355105433632058,0.03359591118475229,0.03353545585475037,0.03351305283402276,0.033557858875477985,0.00033372460667305736,0.0002939396333821077,0.000373509579964007,0.002264011185616255,0.002264011185616255,0.002264011185616255,0.007347946651966764,0.007347946639094804,0.007347946664838723,3,131072
