layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
41,35,gate_up,36908,False,0.1116412803530693,5.779571747228307
41,36,gate_up,36024,False,0.11124615371227264,8.096207562312342
41,37,gate_up,1896,False,0.13438007235527039,5.340105707423077
41,38,gate_up,1495,False,0.12636598944664001,8.76272224703189
41,39,gate_up,5220,False,0.12058758735656738,6.330900642852373
41,40,gate_up,227,True,0.10851182043552399,6.710875863645974
41,41,gate_up,1082,False,0.11685920506715775,8.993398806913664
41,42,gate_up,23490,False,0.11319557577371597,6.985226955201323
41,43,gate_up,1,True,0.10877294838428497,6.710875863645974
41,44,gate_up,11467,False,0.11758027225732803,7.88689702594678
41,45,gate_up,36276,False,0.11120095103979111,5.8691431285084
41,46,gate_up,25036,False,0.11231572180986404,7.501695020090925
41,47,gate_up,8063,False,0.11653918027877808,7.604738098455163
41,48,gate_up,21995,False,0.11338072270154953,6.70381600208775
41,49,gate_up,26547,False,0.1110963523387909,6.884986365645318
41,50,gate_up,17634,False,0.11492282152175903,7.407932011718593
41,51,gate_up,1239,False,0.13525390625,6.485846820232013
41,52,gate_up,25711,False,0.11276549100875854,6.861513374067149
41,53,gate_up,30579,False,0.11120676249265671,7.0194868669057175
41,54,gate_up,19092,False,0.11189185827970505,6.617754232141651
41,55,gate_up,13033,False,0.11579985171556473,7.001732958934894
41,56,gate_up,34,True,0.10864013433456421,6.710875863645974
41,57,gate_up,23349,False,0.1144309714436531,7.859279197281672
41,58,gate_up,7793,False,0.11810886114835739,6.000672050629628
41,59,gate_up,6595,False,0.11822761595249176,9.024788259452146
41,60,gate_up,4,True,0.1086188554763794,6.710875863645974
41,61,gate_up,25336,False,0.111651211977005,6.058295987616326
41,62,gate_up,16954,False,0.11369007080793381,7.291922335841047
41,63,gate_up,36936,False,0.11175599694252014,9.94448632123221
41,64,gate_up,31731,False,0.11169005185365677,9.888441739180761
41,65,gate_up,42404,False,0.11145661026239395,9.827812093243404
41,66,gate_up,40964,False,0.11145184189081192,5.789694923647584
41,67,gate_up,3,True,0.10872834920883179,6.710875863645974
41,68,gate_up,36242,False,0.11073743551969528,7.819883268699998
41,69,gate_up,31991,False,0.11188384890556335,6.767958342026661
41,70,gate_up,2,True,0.10867951065301895,6.710875863645974
41,71,gate_up,63,True,0.10861890763044357,6.710875863645974
41,72,gate_up,18776,False,0.11237889528274536,7.047452107979481
41,73,gate_up,23148,False,0.11186438053846359,6.397234640439392
41,74,gate_up,407,True,0.10859750956296921,6.710875863645974
41,75,gate_up,6096,False,0.11899697035551071,7.138286946895676
41,76,gate_up,66,True,0.10857881605625153,6.710875863645974
41,77,gate_up,64742,False,0.1107870414853096,6.776622675495792
41,78,gate_up,5550,False,0.1203916072845459,7.508192117541387
41,79,gate_up,30147,False,0.11182592064142227,6.926442387071239
41,80,gate_up,34486,False,0.11180499196052551,7.788765653030086
41,81,gate_up,22328,False,0.11226484924554825,6.464482241611727
41,82,gate_up,46820,False,0.11112050712108612,5.687919890414973
41,83,gate_up,4511,False,0.12269118428230286,5.708511092898947
41,84,gate_up,26553,False,0.11201678216457367,8.946327886159171
41,85,gate_up,32342,False,0.11160237342119217,8.0777442201088
41,86,gate_up,671,False,0.13056044280529022,6.535662879315751
41,87,gate_up,8218,False,0.11587623506784439,6.651220135476723
41,88,gate_up,11133,False,0.11514140665531158,9.790233604026032
41,89,gate_up,3673,False,0.12687581777572632,6.094778957674867
41,90,gate_up,9302,False,0.11697030067443848,5.262743846092649
41,91,gate_up,16,True,0.10861297696828842,6.710875863645974
41,92,gate_up,34887,False,0.11200661212205887,6.80161375373759
41,93,gate_up,16165,False,0.113265760242939,6.860861677413563
41,94,gate_up,46,True,0.10875396430492401,6.710875863645974
41,95,gate_up,509,True,0.10862648487091064,6.710875863645974
41,96,gate_up,4,True,0.10875370353460312,6.710875863645974
41,97,gate_up,36622,False,0.11188934743404388,5.815273986236803
41,98,gate_up,4,True,0.10872787982225418,6.710875863645974
41,99,gate_up,18403,False,0.11363141238689423,6.2148268720338296
41,100,gate_up,30490,False,0.11210417002439499,5.932761333082822
41,101,gate_up,7,True,0.10859134048223495,6.710875863645974
41,102,gate_up,6476,False,0.1186373308300972,6.416751389894241
41,103,gate_up,74922,False,0.11013971269130707,6.78790027087066
41,104,gate_up,6,True,0.10874436795711517,6.710875863645974
41,105,gate_up,2262,False,0.13094399869441986,6.977433212776347
41,106,gate_up,47646,False,0.11131695657968521,7.277928609255095
41,107,gate_up,2,True,0.10874804109334946,6.710875863645974
41,108,gate_up,992,False,0.118049755692482,10.841874830279478
41,109,gate_up,2453,False,0.1301763653755188,5.728515882135208
41,110,gate_up,14,True,0.10864163190126419,6.710875863645974
41,111,gate_up,63,True,0.10865681618452072,6.710875863645974
41,112,gate_up,53817,False,0.11063357442617416,6.342514373214704
