model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_3b,q_input,1,4,3.7890160186354374,0.024415325826296554,0.3973785661450591,0.023648905828929798
llama32_3b,q_input,1,5,2.768258782905984,0.017837860759558788,0.4152164269046179,0.039199142105654915
llama32_3b,q_input,1,6,2.272866067206794,0.014645693055257147,0.4298621199598751,0.05392044521429062
llama32_3b,q_input,1,7,2.1666892293404154,0.013961520151536596,0.4438236401114117,0.04377097679409699
llama32_3b,q_input,1,8,2.0878936306664717,0.01345378405175751,0.4572774241631692,0.08992550405196821
llama32_3b,q_input,1,9,2.022536556986008,0.013032641929076154,0.47031006609224535,0.08880106599192863
llama32_3b,q_input,1,10,1.9640029293053336,0.012655468123373037,0.48296553421561833,0.04140360144788271
llama32_3b,q_input,1,11,1.8211918639168225,0.0117352348290528,0.49470076904467114,0.09255077505194585
llama32_3b,q_input,1,12,1.5583992176384394,0.010041874850608548,0.5047426438952798,0.08270924297210984
llama32_3b,q_input,1,13,1.5002379814362536,0.009667100628131664,0.5144097445234115,0.1286801910944376
llama32_3b,q_input,1,14,1.3862110212964314,0.008932343801793804,0.5233420883252051,0.08646759496844364
llama32_3b,q_input,1,15,1.3415140725916606,0.008644329562555708,0.5319864178877609,0.12746498647471816
llama32_3b,q_input,1,16,1.3219304534126766,0.008518138371818753,0.5405045562595796,0.1558154766424536
llama32_3b,q_input,1,17,1.2172188807678799,0.007843407214353932,0.5483479634739337,0.15183059016648015
llama32_3b,q_input,1,18,1.1875915525625802,0.007652497260968323,0.556000460734902,0.10154712772812173
llama32_3b,q_input,1,19,1.1509823134209867,0.007416597888281924,0.5634170586231838,0.13371220909517265
llama32_3b,q_input,1,20,1.0857744807839758,0.006996417431818032,0.5704134760550018,0.14612269831564284
llama32_3b,q_input,1,21,1.021011973983928,0.006579106526539686,0.5769925825815415,0.1388811585894658
llama32_3b,q_input,1,22,0.9864374723798996,0.006356318415380374,0.5833489009969219,0.16652413620964043
llama32_3b,q_input,1,23,0.9700537648665918,0.006250746532017312,0.5895996475289392,0.18875833681052873
llama32_3b,q_input,1,24,0.93763300656216,0.006041836521174079,0.5956414840501133,0.15876159113822
llama32_3b,q_input,2,1,83.69733740494807,0.16144142417859694,0.16144142417859694,0.0005837469227686642
llama32_3b,q_input,2,2,15.247446693786925,0.029410368186774314,0.19085179236537128,0.023711963924896703
