model,layer,rank,eigenvalue,fraction_total,cumulative_fraction
llama32_3b,20,74,1.7492946107794705,0.003623246070037208,0.8642522174347428
llama32_3b,20,75,1.709380491417676,0.0035405735029204674,0.867792790937663
llama32_3b,20,76,1.68058443514532,0.0034809293485976614,0.8712737202862608
llama32_3b,20,77,1.6786567089239965,0.003476936524054284,0.8747506568103152
llama32_3b,20,78,1.6639111538029212,0.0034463946277300582,0.8781970514380452
llama32_3b,20,79,1.6499512819530324,0.0034174800866878297,0.8816145315247331
llama32_3b,20,80,1.6175475235297498,0.003350363438846973,0.8849648949635801
llama32_3b,20,81,1.6139947386894726,0.0033430046934241615,0.8883078996570043
llama32_3b,20,82,1.6072461157112523,0.0033290265324366856,0.8916369261894408
llama32_3b,20,83,1.5740647847961726,0.0032602993288565548,0.8948972255182974
llama32_3b,20,84,1.5662541172283053,0.0032441213961085474,0.8981413469144061
llama32_3b,20,85,1.5628192615348897,0.003237006912753015,0.901378353827159
llama32_3b,20,86,1.5568256694784013,0.0032245926180251524,0.9046029464451841
llama32_3b,20,87,1.5217455137730116,0.0031519324523145804,0.9077548788974986
llama32_3b,20,88,1.518027264871883,0.0031442309876010804,0.9108991098850997
llama32_3b,20,89,1.5163430673719454,0.0031407425746515336,0.9140398524597513
llama32_3b,20,90,1.49527051891114,0.003097095822454509,0.9171369482822058
llama32_3b,20,91,1.4722598719282858,0.003049434761969969,0.9201863830441758
llama32_3b,20,92,1.4712352327398395,0.0030473124665659434,0.9232336955107419
llama32_3b,20,93,1.4644738850091217,0.003033307949292228,0.926267003460034
llama32_3b,20,94,1.4471370373403811,0.0029973988092334204,0.9292644022692675
llama32_3b,20,95,1.4109026599039016,0.00292234794882491,0.9321867502180923
llama32_3b,20,96,1.367878272255015,0.0028332332036562135,0.9350199834217485
llama32_3b,20,97,1.3558125440259108,0.0028082419288195763,0.9378282253505682
llama32_3b,20,98,1.3457853808437934,0.002787473054686339,0.9406156984052545
llama32_3b,20,99,1.311752423479609,0.0027169819102778056,0.9433326803155323
llama32_3b,20,100,1.2959889450284843,0.0026843316288465355,0.9460170119443789
llama32_3b,20,101,1.2880571155133314,0.002667902738057135,0.948684914682436
llama32_3b,20,102,1.247555207390679,0.0025840127068810725,0.951268927389317
llama32_3b,20,103,1.2263686183522537,0.002540129746859397,0.9538090571361764
llama32_3b,20,104,1.2048925145505514,0.0024956471261391765,0.9563047042623157
llama32_3b,20,105,1.1664137956866074,0.002415947648392699,0.9587206519107083
llama32_3b,20,106,1.1304517518454669,0.002341460861996062,0.9610621127727045
llama32_3b,20,107,1.1046467251394394,0.0022880119111883092,0.9633501246838928
llama32_3b,20,108,1.0746428147781535,0.002225865975545235,0.9655759906594379
llama32_3b,20,109,1.0327907624081805,0.002139179442963438,0.9677151701024013
llama32_3b,20,110,1.0322048869053968,0.002137965941761347,0.9698531360441627
llama32_3b,20,111,1.0027027628885583,0.0020768593367086227,0.9719299953808712
llama32_3b,20,112,0.9888087318863324,0.0020480811692601113,0.9739780765501316
llama32_3b,20,113,0.9642334758664006,0.0019971793947701644,0.9759752559449015
llama32_3b,20,114,0.9535842941148887,0.001975122157702999,0.9779503781026048
llama32_3b,20,115,0.9403651692212911,0.0019477418970968586,0.9798981199997013
llama32_3b,20,116,0.8825964879814511,0.0018280878685623422,0.9817262078682637
llama32_3b,20,117,0.8764759492516783,0.0018154106341145221,0.9835416185023783
llama32_3b,20,118,0.8447000283943954,0.0017495944018695363,0.9852912129042479
llama32_3b,20,119,0.8378925957027112,0.001735494430603863,0.9870267073348516
llama32_3b,20,120,0.8068159018734824,0.001671126480178217,0.98869783381503
llama32_3b,20,121,0.7511636677419645,0.0015558561664396051,0.9902536899814696
llama32_3b,20,122,0.7329491421345938,0.0015181291261127097,0.9917718191075822
llama32_3b,20,123,0.7222916937471111,0.0014960547666831307,0.9932678738742654
llama32_3b,20,124,0.6861543654809104,0.0014212049204563634,0.9946890787947216
llama32_3b,20,125,0.677827617365195,0.0014039580500889918,0.9960930368448107
llama32_3b,20,126,0.6519347643602249,0.001350327188075128,0.9974433640328858
llama32_3b,20,127,0.621342567866208,0.0012869627581856642,0.9987303267910715
llama32_3b,20,128,0.6129952144837072,0.0012696732089285032,1.0
llama32_3b,21,1,43.889828370571315,0.09385220433050462,0.09385220433050462
llama32_3b,21,2,40.94145143900894,0.0875475163310893,0.18139972066159393
llama32_3b,21,3,37.909046693827214,0.08106314671007676,0.2624628673716707
llama32_3b,21,4,35.03760707852771,0.0749229783042579,0.3373858456759286
llama32_3b,21,5,26.952890799575837,0.057634953439820016,0.3950207991157486
llama32_3b,21,6,25.444713542957828,0.054409929207334264,0.4494307283230829
llama32_3b,21,7,23.305724034897004,0.04983600199403181,0.49926673031711466
llama32_3b,21,8,21.63418294337267,0.04626164725415853,0.5455283775712733
llama32_3b,21,9,5.136651898156472,0.010984005210731252,0.5565123827820045
llama32_3b,21,10,4.925734325728645,0.01053298774633708,0.5670453705283416
llama32_3b,21,11,3.8058856293523924,0.00813834933982136,0.575183719868163
llama32_3b,21,12,3.6108724222212283,0.0077213411162236345,0.5829050609843867
llama32_3b,21,13,3.077814697311289,0.006581472395484996,0.5894865333798716
llama32_3b,21,14,3.074634237843588,0.006574671431733046,0.5960612048116046
llama32_3b,21,15,3.0679859266115956,0.006560454956359082,0.6026216597679638
llama32_3b,21,16,3.0506698867374524,0.0065234270486912325,0.6091450868166549
llama32_3b,21,17,3.0096691289880844,0.0064357527141846215,0.6155808395308394
llama32_3b,21,18,2.923981495666298,0.006252521802383976,0.6218333613332234
llama32_3b,21,19,2.8368786653922484,0.0060662646916105215,0.627899626024834
llama32_3b,21,20,2.737328987598837,0.0058533917538897695,0.6337530177787238
llama32_3b,21,21,2.6423214961229444,0.005650231640625282,0.639403249419349
llama32_3b,21,22,2.614001426355375,0.0055896731678958195,0.6449929225872448
llama32_3b,21,23,2.6062694580711625,0.005573139444839079,0.650566062032084
llama32_3b,21,24,2.590623543449313,0.005539682864338709,0.6561057448964226
llama32_3b,21,25,2.5829034077019855,0.0055231744434923145,0.661628919339915
llama32_3b,21,26,2.575575110848427,0.0055075039148247676,0.6671364232547397
llama32_3b,21,27,2.5660616335531476,0.005487160686150652,0.6726235839408904
llama32_3b,21,28,2.4664426578407235,0.005274139564609267,0.6778977235054997
llama32_3b,21,29,2.4479664593487303,0.005234630821456282,0.6831323543269558
llama32_3b,21,30,2.3874524863719424,0.0051052302298495895,0.6882375845568056
llama32_3b,21,31,2.3679722958716454,0.00506357459146808,0.6933011591482735
llama32_3b,21,32,2.3243025858163446,0.004970193079092149,0.6982713522273658
llama32_3b,21,33,2.3031833555921484,0.004925032585558909,0.7031963848129248
llama32_3b,21,34,2.2984990598630177,0.004915015880180091,0.7081114006931049
llama32_3b,21,35,2.292632475870117,0.004902471018191226,0.713013871711296
llama32_3b,21,36,2.2789320806474156,0.004873174656378342,0.7178870463676743
llama32_3b,21,37,2.264218640765772,0.004841712041521035,0.7227287584091953
llama32_3b,21,38,2.255839271979114,0.004823793943849607,0.727552552353045
llama32_3b,21,39,2.230937559870203,0.004770545146581766,0.7323230974996268
llama32_3b,21,40,2.204702031809901,0.004714444172127167,0.737037541671754
llama32_3b,21,41,2.1926200336387462,0.004688608524024238,0.7417261501957781
llama32_3b,21,42,2.176859048365569,0.004654905881174532,0.7463810560769527
llama32_3b,21,43,2.149790070864867,0.004597022692706264,0.7509780787696589
llama32_3b,21,44,2.142425127342622,0.004581273800309231,0.7555593525699682
llama32_3b,21,45,2.1288632311703513,0.004552273599170998,0.7601116261691392
llama32_3b,21,46,2.1278095297686326,0.004550020407419542,0.7646616465765587
llama32_3b,21,47,2.0715782284444755,0.004429777704780414,0.7690914242813391
llama32_3b,21,48,2.0486719326780083,0.004380795823771945,0.773472220105111
llama32_3b,21,49,2.046396858335622,0.0043759308983444415,0.7778481510034555
llama32_3b,21,50,2.0107523412881423,0.004299710128717434,0.7821478611321729
llama32_3b,21,51,2.0054346071544913,0.004288338904700041,0.786436200036873
llama32_3b,21,52,1.9742413372282368,0.004221636498891173,0.7906578365357642
llama32_3b,21,53,1.9629161076758925,0.00419741909368598,0.79485525562945
llama32_3b,21,54,1.9586268909607965,0.004188247209025959,0.7990435028384761
llama32_3b,21,55,1.9472956549865403,0.004164016959935121,0.8032075197984113
llama32_3b,21,56,1.8929946616442526,0.004047901948514232,0.8072554217469255
llama32_3b,21,57,1.8854230283551947,0.004031711079218493,0.811287132826144
llama32_3b,21,58,1.8759437733093332,0.004011441029995387,0.8152985738561394
llama32_3b,21,59,1.8547097224391083,0.003966035008713862,0.8192646088648532
llama32_3b,21,60,1.8022980242556386,0.0038539599883767586,0.8231185688532299
llama32_3b,21,61,1.7875238583091477,0.0038223675193993093,0.8269409363726292
llama32_3b,21,62,1.7564126606905341,0.0037558406136384607,0.8306967769862676
llama32_3b,21,63,1.7495263867605801,0.003741115288615699,0.8344378922748833
llama32_3b,21,64,1.7455849593568995,0.0037326871023188463,0.8381705793772022
llama32_3b,21,65,1.7427801666952658,0.003726689449018364,0.8418972688262206
llama32_3b,21,66,1.7411796787563203,0.0037232670314184097,0.845620535857639
llama32_3b,21,67,1.6972865873899046,0.003629407849631759,0.8492499437072707
llama32_3b,21,68,1.6882709078047013,0.0036101290911124797,0.8528600727983832
llama32_3b,21,69,1.680344836941964,0.0035931803070829104,0.8564532531054662
llama32_3b,21,70,1.6764317222702714,0.0035848126635679807,0.8600380657690341
llama32_3b,21,71,1.6539889923815299,0.0035368220527715894,0.8635748878218057
llama32_3b,21,72,1.6038011006105415,0.00342950232862871,0.8670043901504343
llama32_3b,21,73,1.565400411531523,0.0033473878740574374,0.8703517780244917
llama32_3b,21,74,1.558541503260876,0.00333272106663532,0.8736844990911272
llama32_3b,21,75,1.5454593539713162,0.0033047467365048978,0.876989245827632
llama32_3b,21,76,1.5442649044871724,0.003302192574841247,0.8802914384024734
llama32_3b,21,77,1.541760270274998,0.0032968367680272065,0.8835882751705005
llama32_3b,21,78,1.5244370726732284,0.003259793554568912,0.8868480687250695
llama32_3b,21,79,1.522196567677436,0.003255002550810747,0.8901030712758802
llama32_3b,21,80,1.521142331967978,0.0032527482165175896,0.8933558194923978
llama32_3b,21,81,1.4925946644342252,0.0031917030580832597,0.896547522550481
llama32_3b,21,82,1.4684227684178197,0.0031400148695391343,0.8996875374200202
llama32_3b,21,83,1.4659987770034328,0.003134831505968021,0.9028223689259882
llama32_3b,21,84,1.4625846595342278,0.003127530897553179,0.9059498998235415
llama32_3b,21,85,1.443007161555365,0.0030856671808605824,0.9090355670044019
llama32_3b,21,86,1.4234488704878276,0.003043844535437417,0.9120794115398394
llama32_3b,21,87,1.3937008617655444,0.00298023261676103,0.9150596441566003
llama32_3b,21,88,1.35129930350365,0.0028895628680363937,0.9179492070246368
llama32_3b,21,89,1.3447397501822071,0.0028755361889288107,0.9208247432135656
llama32_3b,21,90,1.335333676330448,0.002855422627362117,0.9236801658409277
llama32_3b,21,91,1.3165808901735703,0.002815322440519244,0.926495488281447
llama32_3b,21,92,1.2936791867820574,0.0027663503796565483,0.9292618386611035
llama32_3b,21,93,1.282706294712052,0.0027428863984362154,0.9320047250595397
llama32_3b,21,94,1.2795498820045503,0.0027361368552875237,0.9347408619148273
llama32_3b,21,95,1.2658753490400654,0.002706895796264208,0.9374477577110915
llama32_3b,21,96,1.2462040919813713,0.002664831589010476,0.940112589300102
llama32_3b,21,97,1.2337105032755022,0.002638115812631849,0.9427507051127337
llama32_3b,21,98,1.217092591140994,0.002602580752616896,0.9453532858653507
llama32_3b,21,99,1.1899472067740877,0.0025445341788476257,0.9478978200441983
llama32_3b,21,100,1.167465591826852,0.002496460417841022,0.9503942804620393
llama32_3b,21,101,1.1364225841127569,0.0024300793265681704,0.9528243597886075
llama32_3b,21,102,1.1018382104423807,0.0023561255239479026,0.9551804853125554
llama32_3b,21,103,1.0686012912310647,0.002285053062538405,0.9574655383750937
llama32_3b,21,104,1.0624242467771456,0.0022718443246651774,0.959737382699759
llama32_3b,21,105,1.0341390290189436,0.002211360378039504,0.9619487430777984
llama32_3b,21,106,1.0066199214969178,0.002152514650042034,0.9641012577278406
llama32_3b,21,107,0.9866876076580483,0.002109892209703679,0.9662111499375442
llama32_3b,21,108,0.9615521503730624,0.002056143581362427,0.9682672935189065
llama32_3b,21,109,0.9184546469897403,0.0019639856522059244,0.9702312791711124
llama32_3b,21,110,0.9108522086686321,0.0019477289106962878,0.9721790080818088
llama32_3b,21,111,0.9069844114388844,0.0019394581721358553,0.9741184662539446
llama32_3b,21,112,0.8846894018432852,0.0018917834403403729,0.9760102496942851
llama32_3b,21,113,0.8647596963128745,0.001849166577501578,0.9778594162717865
llama32_3b,21,114,0.8481779749246431,0.0018137089062903761,0.9796731251780771
llama32_3b,21,115,0.7998161821870453,0.00171029403723516,0.9813834192153121
llama32_3b,21,116,0.7834843554231639,0.0016753707304135287,0.9830587899457257
llama32_3b,21,117,0.7628236762588928,0.00163119078361218,0.9846899807293378
llama32_3b,21,118,0.7436690367269881,0.001590231290035512,0.9862802120193733
llama32_3b,21,119,0.7277500676520914,0.0015561908211201684,0.9878364028404936
llama32_3b,21,120,0.7054614479725951,0.0015085297532585408,0.9893449325937521
llama32_3b,21,121,0.6926787340541706,0.0014811957234136036,0.9908261283171657
llama32_3b,21,122,0.6798082338210921,0.0014536739749229986,0.9922798022920887
llama32_3b,21,123,0.6553389160547116,0.0014013497919380812,0.9936811520840269
llama32_3b,21,124,0.6303186418267903,0.001347847466309972,0.9950289995503367
llama32_3b,21,125,0.6204107492807737,0.0013266608362812037,0.9963556603866179
llama32_3b,21,126,0.5866001789701554,0.0012543617029482808,0.9976100220895663
llama32_3b,21,127,0.5632741089869467,0.0012044821940149619,0.9988145042835812
llama32_3b,21,128,0.5543951140927377,0.0011854957164187184,1.0
llama32_3b,22,1,59.3340226911741,0.1272271246470064,0.1272271246470064
llama32_3b,22,2,40.75047640717933,0.08737930964610459,0.214606434293111
llama32_3b,22,3,36.92619860202186,0.07917909252052745,0.2937855268136384
llama32_3b,22,4,33.68278760819429,0.07222440048926301,0.3660099273029014
llama32_3b,22,5,31.80487004492473,0.06819767111777816,0.4342075984206795
llama32_3b,22,6,27.316448970240803,0.058573363146796696,0.49278096156747625
llama32_3b,22,7,19.021619316499073,0.04078715418242013,0.5335681157498964
llama32_3b,22,8,12.514335620949973,0.026833895052221154,0.5604020108021175
llama32_3b,22,9,5.286624633198976,0.011335857922034835,0.5717378687241523
llama32_3b,22,10,5.2844326351126005,0.011331157724726239,0.5830690264488787
llama32_3b,22,11,4.125123598399874,0.008845306460503917,0.5919143329093826
llama32_3b,22,12,3.9792436615976903,0.00853250304584871,0.6004468359552313
llama32_3b,22,13,3.1776430331734593,0.00681366891925546,0.6072605048744868
llama32_3b,22,14,3.136840791589822,0.006726178612001931,0.6139866834864888
llama32_3b,22,15,3.1348710144981715,0.006721954912609921,0.6207086383990986
llama32_3b,22,16,2.990564036434045,0.006412524318612315,0.627121162717711
llama32_3b,22,17,2.8735824969548505,0.006161686363765001,0.6332828490814759
llama32_3b,22,18,2.8202977730745253,0.006047430463028444,0.6393302795445044
llama32_3b,22,19,2.774746817075489,0.00594975771316546,0.6452800372576698
llama32_3b,22,20,2.7539506057327374,0.005905165385649407,0.651185202643319
llama32_3b,22,21,2.7358751412986626,0.005866407026409614,0.6570516096697288
llama32_3b,22,22,2.696074875454819,0.0057810652081099435,0.6628326748778386
llama32_3b,22,23,2.6028398847451992,0.005581145849090321,0.668413820726929
llama32_3b,22,24,2.5718689639061147,0.005514736375616126,0.6739285571025453
llama32_3b,22,25,2.5288605085745184,0.005422515389086552,0.6793510724916317
llama32_3b,22,26,2.496852924534236,0.005353883047983741,0.6847049555396154
llama32_3b,22,27,2.4872625075301027,0.005333318772644576,0.6900382743122601
llama32_3b,22,28,2.4850768289009486,0.005328632125847728,0.6953669064381078
llama32_3b,22,29,2.388069648239569,0.005120624239210777,0.7004875306773185
llama32_3b,22,30,2.384706654493401,0.005113413131567565,0.7056009438088862
llama32_3b,22,31,2.338040792611942,0.005013349742013573,0.7106142935508997
llama32_3b,22,32,2.3290772701511084,0.004994129686846635,0.7156084232377463
llama32_3b,22,33,2.2917871637200533,0.004914170284065241,0.7205225935218117
llama32_3b,22,34,2.2892481334383725,0.004908725962115063,0.7254313194839266
llama32_3b,22,35,2.2670238664363622,0.004861071522725877,0.7302923910066526
llama32_3b,22,36,2.257132646320793,0.004839862249572353,0.7351322532562248
llama32_3b,22,37,2.2402954954359067,0.004803759147217715,0.7399360124034425
llama32_3b,22,38,2.221709201619045,0.00476390544081268,0.7446999178442553
llama32_3b,22,39,2.20325772567438,0.004724340817962958,0.7494242586622183
llama32_3b,22,40,2.202757778684005,0.004723268805394513,0.7541475274676127
llama32_3b,22,41,2.198723408721959,0.0047146180976428255,0.7588621455652554
llama32_3b,22,42,2.1763691927664413,0.004666685014889246,0.7635288305801448
llama32_3b,22,43,2.165549320903542,0.004643484477933736,0.7681723150580785
llama32_3b,22,44,2.1398994740597064,0.004588484730511205,0.7727607997885897
llama32_3b,22,45,2.1303353474461098,0.004567976828406856,0.7773287766169966
llama32_3b,22,46,2.104926540316109,0.004513493930985825,0.7818422705479824
llama32_3b,22,47,2.1043549541647213,0.0045122683059695065,0.7863545388539519
llama32_3b,22,48,1.963283391557098,0.0042097752595525164,0.7905643141135046
llama32_3b,22,49,1.9569412301155589,0.004196176064223154,0.7947604901777277
llama32_3b,22,50,1.8932063743699281,0.004059512442433787,0.7988200026201614
llama32_3b,22,51,1.8905008439401743,0.004053711102130026,0.8028737137222915
llama32_3b,22,52,1.8897624730788247,0.0040521278485875925,0.8069258415708791
llama32_3b,22,53,1.8747571947319486,0.004019952743445345,0.8109457943143245
llama32_3b,22,54,1.8677360500614335,0.0040048976366508894,0.8149506919509754
llama32_3b,22,55,1.859792753227127,0.0039878652028024954,0.8189385571537778
llama32_3b,22,56,1.8579495956080978,0.003983913007527268,0.8229224701613052
llama32_3b,22,57,1.8554185141055421,0.0039784857297663545,0.8269009558910714
llama32_3b,22,58,1.8133302305943066,0.003888237823934427,0.8307891937150058
llama32_3b,22,59,1.7997809806047034,0.0038591848111920917,0.834648378526198
llama32_3b,22,60,1.790658452558754,0.003839623807906696,0.8384880023341046
llama32_3b,22,61,1.7862240856761804,0.0038301154057706027,0.8423181177398752
llama32_3b,22,62,1.7826846864109327,0.003822526040157572,0.8461406437800327
llama32_3b,22,63,1.7686800970025007,0.0037924966647422125,0.849933140444775
llama32_3b,22,64,1.7453420516095186,0.0037424540032883463,0.8536755944480633
llama32_3b,22,65,1.72006740799437,0.0036882587863152775,0.8573638532343786
llama32_3b,22,66,1.7166661926735545,0.0036809657219662615,0.8610448189563448
llama32_3b,22,67,1.7053137227417916,0.003656623160286643,0.8647014421166315
llama32_3b,22,68,1.6860297218457132,0.0036152733937544084,0.8683167155103859
llama32_3b,22,69,1.6833482620516147,0.0036095236669705807,0.8719262391773566
llama32_3b,22,70,1.5719636030916402,0.0033706868369949025,0.8752969260143514
llama32_3b,22,71,1.5577185601944843,0.0033401418685926844,0.878637067882944
llama32_3b,22,72,1.541150613481848,0.0033046160079490392,0.881941683890893
llama32_3b,22,73,1.5259620207385234,0.0032720478304596166,0.8852137317213528
llama32_3b,22,74,1.5110205766271816,0.0032400096020345154,0.8884537413233873
llama32_3b,22,75,1.5037399894314756,0.003224398184964874,0.8916781395083521
llama32_3b,22,76,1.4764411922078176,0.0031658626716192686,0.8948440021799714
llama32_3b,22,77,1.4340731281319539,0.0030750148456208794,0.8979190170255922
llama32_3b,22,78,1.417673343019954,0.0030398495659045774,0.9009588665914967
llama32_3b,22,79,1.359105634308547,0.0029142656119006613,0.9038731322033974
llama32_3b,22,80,1.3462799982746274,0.0028867642101693515,0.9067598964135669
llama32_3b,22,81,1.3015433173510105,0.0027908374716472217,0.9095507338852142
llama32_3b,22,82,1.2968921376991969,0.002780864168195391,0.9123315980534096
llama32_3b,22,83,1.2726033600800846,0.002728782896818355,0.9150603809502279
llama32_3b,22,84,1.2480895811715518,0.0026762191658709676,0.9177366001160987
llama32_3b,22,85,1.2442183741061006,0.0026679183205631407,0.9204045184366619
llama32_3b,22,86,1.2351799395864378,0.002648537635029106,0.923053056071691
llama32_3b,22,87,1.221168397936425,0.002618493352252572,0.9256715494239436
llama32_3b,22,88,1.211079841946777,0.0025968609411638464,0.9282684103651074
llama32_3b,22,89,1.189649850177145,0.002550909628402697,0.9308193199935101
llama32_3b,22,90,1.1728317310264165,0.0025148473348910144,0.9333341673284009
llama32_3b,22,91,1.1627411552189508,0.0024932105928029465,0.9358273779212041
llama32_3b,22,92,1.1585505268030953,0.002484224827475887,0.93831160274868
llama32_3b,22,93,1.1228171370410083,0.002407603418255349,0.9407192061669354
llama32_3b,22,94,1.095145119904962,0.0023482676271911517,0.9430674737941265
llama32_3b,22,95,1.0742423957575005,0.002303446909330627,0.9453709207034572
llama32_3b,22,96,1.065652449854695,0.002285027896620575,0.9476559486000777
llama32_3b,22,97,1.0519071368489417,0.002255554475271794,0.9499115030753496
llama32_3b,22,98,1.0322273197328835,0.0022133559788326262,0.9521248590541822
llama32_3b,22,99,1.0129991163539078,0.0021721258562641993,0.9542969849104463
llama32_3b,22,100,0.9861229660713648,0.0021144966046655646,0.956411481515112
llama32_3b,22,101,0.9699221803589896,0.0020797580299032233,0.9584912395450151
llama32_3b,22,102,0.9534715733674983,0.0020444837752463464,0.9605357233202616
llama32_3b,22,103,0.9450360004334464,0.0020263957771556795,0.9625621190974173
llama32_3b,22,104,0.9138054316761486,0.001959429552991804,0.964521548650409
llama32_3b,22,105,0.8936835510487133,0.001916283160776943,0.966437831811186
llama32_3b,22,106,0.88422309408766,0.001895997552581013,0.9683338293637669
llama32_3b,22,107,0.8629093389156629,0.0018502954804313217,0.9701841248441982
llama32_3b,22,108,0.8278238757916784,0.00177506338950422,0.9719591882337023
llama32_3b,22,109,0.8189378913615107,0.0017560095954509735,0.9737151978291534
llama32_3b,22,110,0.81383030441105,0.0017450576395221813,0.9754602554686754
llama32_3b,22,111,0.785124764143389,0.0016835057139313245,0.9771437611826069
llama32_3b,22,112,0.7698973747022368,0.0016508543465267988,0.9787946155291338
llama32_3b,22,113,0.7565396911185657,0.001622212100523347,0.9804168276296571
llama32_3b,22,114,0.726415545317715,0.0015576183265155125,0.9819744459561727
llama32_3b,22,115,0.6985124417373211,0.0014977870277724868,0.9834722329839451
llama32_3b,22,116,0.692169260115934,0.001484185644919966,0.984956418628865
llama32_3b,22,117,0.6826967853523035,0.0014638742675211888,0.9864202928963862
llama32_3b,22,118,0.6692999668706173,0.001435148106416047,0.9878554410028022
llama32_3b,22,119,0.6341659067775696,0.001359811811318049,0.9892152528141203
llama32_3b,22,120,0.6294501034815736,0.0013496999384576289,0.9905649527525779
llama32_3b,22,121,0.607761530265842,0.0013031941617922612,0.9918681469143702
llama32_3b,22,122,0.5867609138688928,0.0012581635382340837,0.9931263104526044
llama32_3b,22,123,0.5648658621231165,0.0012112150194708868,0.9943375254720751
llama32_3b,22,124,0.5618646537190158,0.0012047796709406251,0.9955423051430158
llama32_3b,22,125,0.5562642537066004,0.0011927709993870164,0.9967350761424028
llama32_3b,22,126,0.5340496243204305,0.001145137225479391,0.9978802133678822
llama32_3b,22,127,0.4989008877894902,0.001069769460393207,0.9989499828282753
llama32_3b,22,128,0.48968915131963464,0.001050017171724601,1.0
llama32_3b,23,1,47.045363534508745,0.09644458036055827,0.09644458036055827
llama32_3b,23,2,43.75210542501468,0.0896932902752732,0.18613787063583145
llama32_3b,23,3,40.63722742342784,0.08330768542141723,0.26944555605724874
llama32_3b,23,4,35.983515215272014,0.07376741859565081,0.3432129746528995
llama32_3b,23,5,33.71758059502963,0.0691221762772779,0.4123351509301774
llama32_3b,23,6,30.530330159136724,0.06258820549462642,0.4749233564248038
llama32_3b,23,7,20.64521580483936,0.04232338800592688,0.5172467444307307
llama32_3b,23,8,14.303690821247837,0.029323048122489585,0.5465697925532204
llama32_3b,23,9,4.85872250364835,0.009960544839005022,0.5565303373922252
llama32_3b,23,10,4.834326825094452,0.009910532875997958,0.5664408702682232
llama32_3b,23,11,4.005893696738543,0.008212217050200088,0.5746530873184234
llama32_3b,23,12,3.852505394757591,0.007897765862976927,0.5825508531814002
llama32_3b,23,13,3.3523830444570875,0.006872498194075028,0.5894233513754753
llama32_3b,23,14,3.173559572910224,0.0065059040522462645,0.5959292554277216
llama32_3b,23,15,3.130469548669618,0.006417568050706746,0.6023468234784283
llama32_3b,23,16,3.0053150013302687,0.0061609970117879964,0.6085078204902163
llama32_3b,23,17,2.9775423762760957,0.006104062194674805,0.6146118826848911
llama32_3b,23,18,2.949263882459765,0.006046090329554789,0.6206579730144459
llama32_3b,23,19,2.92926866401753,0.006005099458042775,0.6266630724724886
llama32_3b,23,20,2.9042991040170563,0.005953911018734255,0.632616983491223
llama32_3b,23,21,2.8941601478983943,0.005933125817075834,0.6385501093082987
llama32_3b,23,22,2.81043265399862,0.00576148163352347,0.6443115909418222
llama32_3b,23,23,2.8046324884691924,0.00574959109876127,0.6500611820405835
llama32_3b,23,24,2.7400721360140037,0.00561724020097507,0.6556784222415585
llama32_3b,23,25,2.6994086084541586,0.005533878599387858,0.6612123008409464
llama32_3b,23,26,2.664686260530026,0.005462696616231965,0.6666749974571784
llama32_3b,23,27,2.619118343185704,0.005369280850341367,0.6720442783075198
llama32_3b,23,28,2.614883002903252,0.0053605982600596356,0.6774048765675793
llama32_3b,23,29,2.6026752256932246,0.00533557190545845,0.6827404484730378
llama32_3b,23,30,2.577804164903539,0.005284585392850811,0.6880250338658888
llama32_3b,23,31,2.5540247030761574,0.005235836694895497,0.6932608705607842
llama32_3b,23,32,2.4852628881281658,0.0050948726574378015,0.698355743218222
llama32_3b,23,33,2.4745537273465272,0.005072918517008186,0.7034286617352302
llama32_3b,23,34,2.4540781933714304,0.005030942982470378,0.7084596047177005
llama32_3b,23,35,2.350121639373936,0.004817828544133351,0.7132774332618339
llama32_3b,23,36,2.318384650534466,0.004752766647687695,0.7180301999095217
llama32_3b,23,37,2.290150625152756,0.004694885944356942,0.7227250858538785
llama32_3b,23,38,2.250526798204552,0.0046136557640545665,0.727338741617933
llama32_3b,23,39,2.2260088272843666,0.004563393097576176,0.7319021347155094
llama32_3b,23,40,2.1710439577787044,0.004450713263140249,0.7363528479786495
llama32_3b,23,41,2.1358128297741037,0.004378488263676903,0.7407313362423265
llama32_3b,23,42,2.117640581487796,0.004341234542406469,0.7450725707847329
llama32_3b,23,43,2.116068490645832,0.004338011703211472,0.7494105824879443
llama32_3b,23,44,2.101829231992511,0.004308820743204166,0.7537194032311485
llama32_3b,23,45,2.0962752133500286,0.004297434817853712,0.7580168380490022
llama32_3b,23,46,2.0894474490486603,0.004283437670985812,0.762300275719988
llama32_3b,23,47,2.0576171572121686,0.004218184500252574,0.7665184602202406
llama32_3b,23,48,2.043655530273306,0.004189562694614245,0.7707080229148549
llama32_3b,23,49,2.027150236024311,0.004155726285285529,0.7748637492001405
llama32_3b,23,50,1.9816700906703966,0.004062490454932597,0.778926239655073
llama32_3b,23,51,1.9656709587940606,0.004029691695522127,0.782955931350595
llama32_3b,23,52,1.928530309327507,0.003953552112723646,0.7869094834633187
llama32_3b,23,53,1.9230725408993516,0.003942363503555551,0.7908518469668743
llama32_3b,23,54,1.9171638843409273,0.0039302505585284845,0.7947820975254027
llama32_3b,23,55,1.8886271527089125,0.003871749297185425,0.7986538468225882
llama32_3b,23,56,1.8478494194749777,0.0037881535701183603,0.8024420003927066
llama32_3b,23,57,1.8381416053529835,0.0037682522240797167,0.8062102526167864
