model,layer,b,position,method,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,sample_vectors
llama32_3b,24,64,0,bf16,12.500846862792969,0.0,-0.43528252911114035,-0.007644515785214952,65536
llama32_3b,24,64,0,identity,12.500846862792969,0.016607514729173142,-0.43528252911114035,0.00896299894395819,65536
llama32_3b,24,64,0,hadamard,8.709676742553711,0.007644515785214952,0.0,0.0,65536
llama32_3b,24,64,0,nar,7.691858291625977,0.0060071808531472,0.1168606460392359,-0.0016373349320677527,65536
llama32_3b,24,64,512,bf16,12.423121452331543,0.0,-0.43286863080865323,-0.007553610039757895,65536
llama32_3b,24,64,512,identity,12.423121452331543,0.016472621438850622,-0.43286863080865323,0.008919011399092727,65536
llama32_3b,24,64,512,hadamard,8.67010498046875,0.007553610039757895,0.0,0.0,65536
llama32_3b,24,64,512,nar,7.598424434661865,0.005873588106253568,0.1236064094057768,-0.001680021933504327,65536
llama32_3b,24,64,1024,bf16,12.3176908493042,0.0,-0.42308644091849423,-0.007532218293593001,65536
llama32_3b,24,64,1024,identity,12.3176908493042,0.016143901047917675,-0.42308644091849423,0.008611682754324675,65536
llama32_3b,24,64,1024,hadamard,8.655616760253906,0.007532218293593001,0.0,0.0,65536
llama32_3b,24,64,1024,nar,7.695413589477539,0.006032635497098135,0.11093411334771254,-0.001499582796494866,65536
llama32_3b,24,64,2048,bf16,12.339383125305176,0.0,-0.4200350037583988,-0.007561991663217377,65536
llama32_3b,24,64,2048,identity,12.339383125305176,0.01623441283343501,-0.4200350037583988,0.008672421170217631,65536
llama32_3b,24,64,2048,hadamard,8.689492225646973,0.007561991663217377,0.0,0.0,65536
llama32_3b,24,64,2048,nar,7.683538436889648,0.005998277747081763,0.11576669414448165,-0.001563713916135614,65536
llama32_3b,25,32,0,bf16,9.567497253417969,0.0,-0.23685266258255652,-0.005709503154958743,65536
llama32_3b,25,32,0,identity,9.567497253417969,0.01059970842236948,-0.23685266258255652,0.0048902052674107375,65536
llama32_3b,25,32,0,hadamard,7.735357284545898,0.005709503154958743,0.0,0.0,65536
llama32_3b,25,32,0,nar,6.022489547729492,0.0034885853581051113,0.22143356457994035,-0.002220917796853632,65536
llama32_3b,25,32,512,bf16,9.536917686462402,0.0,-0.25369683357077916,-0.005516273264636826,65536
llama32_3b,25,32,512,identity,9.536917686462402,0.01060334770452908,-0.25369683357077916,0.005087074439892254,65536
llama32_3b,25,32,512,hadamard,7.607036590576172,0.005516273264636826,0.0,0.0,65536
llama32_3b,25,32,512,nar,5.936997890472412,0.0033682446620831954,0.21953867057411744,-0.0021480286025536304,65536
llama32_3b,25,32,1024,bf16,9.581230163574219,0.0,-0.24375176063519602,-0.005688598963659437,65536
llama32_3b,25,32,1024,identity,9.581230163574219,0.010647711733011747,-0.24375176063519602,0.00495911276935231,65536
llama32_3b,25,32,1024,hadamard,7.703490734100342,0.005688598963659437,0.0,0.0,65536
llama32_3b,25,32,1024,nar,5.922057628631592,0.003346646692446783,0.23125011335225498,-0.0023419522712126543,65536
llama32_3b,25,32,2048,bf16,9.545609474182129,0.0,-0.2670461320732027,-0.005421520578599955,65536
llama32_3b,25,32,2048,identity,9.545609474182129,0.010597096100621586,-0.2670461320732027,0.005175575522021631,65536
llama32_3b,25,32,2048,hadamard,7.533750534057617,0.005421520578599955,0.0,0.0,65536
llama32_3b,25,32,2048,nar,5.958330154418945,0.0034362031334028483,0.20911501814623576,-0.001985317445197107,65536
llama32_3b,25,64,0,bf16,13.254974365234375,0.0,-0.5854332464162532,-0.006827455079787917,65536
llama32_3b,25,64,0,identity,13.254974365234375,0.018757101156896328,-0.5854332464162532,0.01192964607710841,65536
llama32_3b,25,64,0,hadamard,8.360474586486816,0.006827455079787917,0.0,0.0,65536
llama32_3b,25,64,0,nar,7.5329909324646,0.00551992159057272,0.09897567960552064,-0.0013075334892151975,65536
llama32_3b,25,64,512,bf16,13.527276992797852,0.0,-0.6025354725512105,-0.006968039780663836,65536
llama32_3b,25,64,512,identity,13.527276992797852,0.019738318753769912,-0.6025354725512105,0.012770278973106076,65536
llama32_3b,25,64,512,hadamard,8.441171646118164,0.006968039780663836,0.0,0.0,65536
llama32_3b,25,64,512,nar,7.419739246368408,0.0053524538264948605,0.12100599804998413,-0.0016155859541689757,65536
llama32_3b,25,64,1024,bf16,13.411674499511719,0.0,-0.5884531175028531,-0.0069887783258436855,65536
llama32_3b,25,64,1024,identity,13.411674499511719,0.0191629950695365,-0.5884531175028531,0.012174216743692814,65536
llama32_3b,25,64,1024,hadamard,8.443229675292969,0.0069887783258436855,0.0,0.0,65536
llama32_3b,25,64,1024,nar,7.351325035095215,0.005246270647379472,0.12932310054207619,-0.0017425076784642135,65536
llama32_3b,25,64,2048,bf16,13.211275100708008,0.0,-0.5659069475700794,-0.006933792241020803,65536
llama32_3b,25,64,2048,identity,13.211275100708008,0.018689578196458934,-0.5659069475700794,0.011755785955438131,65536
llama32_3b,25,64,2048,hadamard,8.436820030212402,0.006933792241020803,0.0,0.0,65536
llama32_3b,25,64,2048,nar,7.422364234924316,0.005347040452006264,0.12024148810278064,-0.0015867517890145394,65536
llama32_3b,26,32,0,bf16,8.339725494384766,0.0,-0.1088444077626397,-0.0060754247232508015,65536
llama32_3b,26,32,0,identity,8.339725494384766,0.00852010211098959,-0.1088444077626397,0.002444677387738789,65536
llama32_3b,26,32,0,hadamard,7.521096229553223,0.0060754247232508015,0.0,0.0,65536
llama32_3b,26,32,0,nar,6.190024375915527,0.004136911843335515,0.17697843678789962,-0.0019385128799152863,65536
llama32_3b,26,32,512,bf16,8.34520149230957,0.0,-0.09751545811126053,-0.006201051034291259,65536
llama32_3b,26,32,512,identity,8.34520149230957,0.008499656981231542,-0.09751545811126053,0.0022986059469402827,65536
llama32_3b,26,32,512,hadamard,7.6037211418151855,0.006201051034291259,0.0,0.0,65536
llama32_3b,26,32,512,nar,6.092489242553711,0.004007359809644519,0.1987489902740842,-0.00219369122464674,65536
llama32_3b,26,32,1024,bf16,8.308306694030762,0.0,-0.10891835066443013,-0.006030739633628398,65536
llama32_3b,26,32,1024,identity,8.308306694030762,0.008461439681076904,-0.10891835066443013,0.002430700047448506,65536
llama32_3b,26,32,1024,hadamard,7.49226188659668,0.006030739633628398,0.0,0.0,65536
llama32_3b,26,32,1024,nar,6.016746997833252,0.0038975352290740537,0.19693850950446054,-0.0021332044045543445,65536
llama32_3b,26,32,2048,bf16,8.278839111328125,0.0,-0.0952146230274354,-0.006147561916759697,65536
llama32_3b,26,32,2048,identity,8.278839111328125,0.008441337162587617,-0.0952146230274354,0.00229377524582792,65536
llama32_3b,26,32,2048,hadamard,7.5591020584106445,0.006147561916759697,0.0,0.0,65536
llama32_3b,26,32,2048,nar,6.189667224884033,0.004134322715180893,0.1811636915264172,-0.002013239201578804,65536
llama32_3b,26,64,0,bf16,11.266277313232422,0.0,-0.3444413122768212,-0.007703491418354842,65536
llama32_3b,26,64,0,identity,11.266277313232422,0.014581025469078229,-0.3444413122768212,0.006877534050723387,65536
llama32_3b,26,64,0,hadamard,8.379895210266113,0.007703491418354842,0.0,0.0,65536
llama32_3b,26,64,0,nar,7.4423723220825195,0.006102147308949858,0.11187763864099938,-0.0016013441094049835,65536
llama32_3b,26,64,512,bf16,11.214062690734863,0.0,-0.33122410088178844,-0.0077747428493835456,65536
llama32_3b,26,64,512,identity,11.214062690734863,0.014425811161179651,-0.33122410088178844,0.006651068311796106,65536
llama32_3b,26,64,512,hadamard,8.423872947692871,0.0077747428493835456,0.0,0.0,65536
llama32_3b,26,64,512,nar,7.309207916259766,0.0058796521962070645,0.13232215613346707,-0.001895090653176481,65536
llama32_3b,26,64,1024,bf16,11.249176979064941,0.0,-0.3486136588038428,-0.007638442767544132,65536
llama32_3b,26,64,1024,identity,11.249176979064941,0.014512334845699918,-0.3486136588038428,0.006873892078155786,65536
llama32_3b,26,64,1024,hadamard,8.341289520263672,0.007638442767544132,0.0,0.0,65536
llama32_3b,26,64,1024,nar,7.282804489135742,0.005835976812022263,0.12689704973751714,-0.0018024659555218687,65536
llama32_3b,26,64,2048,bf16,11.171489715576172,0.0,-0.30592641223848793,-0.008053410126464636,65536
llama32_3b,26,64,2048,identity,11.171489715576172,0.014423602248827142,-0.30592641223848793,0.006370192122362506,65536
llama32_3b,26,64,2048,hadamard,8.554455757141113,0.008053410126464636,0.0,0.0,65536
llama32_3b,26,64,2048,nar,7.412778854370117,0.006054198743189514,0.13345991085615747,-0.0019992113832751224,65536
llama32_3b,27,32,0,bf16,8.97908878326416,0.0,-0.1809512927018575,-0.005644478670034269,65536
llama32_3b,27,32,0,identity,8.97908878326416,0.009533864258112751,-0.1809512927018575,0.003889385588078482,65536
llama32_3b,27,32,0,hadamard,7.603267669677734,0.005644478670034269,0.0,0.0,65536
llama32_3b,27,32,0,nar,6.093183517456055,0.003654763098431519,0.19860988956682157,-0.00198971557160275,65536
llama32_3b,27,32,512,bf16,8.906892776489258,0.0,-0.15929692855429453,-0.005794907423051664,65536
llama32_3b,27,32,512,identity,8.906892776489258,0.009434121261484412,-0.15929692855429453,0.0036392138384327482,65536
llama32_3b,27,32,512,hadamard,7.68301248550415,0.005794907423051664,0.0,0.0,65536
llama32_3b,27,32,512,nar,6.041133880615234,0.003646185830037264,0.21370245173839228,-0.0021487215930144003,65536
llama32_3b,27,32,1024,bf16,8.947898864746094,0.0,-0.15819505019866653,-0.005856076396747277,65536
llama32_3b,27,32,1024,identity,8.947898864746094,0.00950626452417262,-0.15819505019866653,0.0036501881274253432,65536
llama32_3b,27,32,1024,hadamard,7.725727081298828,0.005856076396747277,0.0,0.0,65536
llama32_3b,27,32,1024,nar,5.959010124206543,0.0035237735593251743,0.22867970075837438,-0.002332302837422103,65536
llama32_3b,27,32,2048,bf16,8.928817749023438,0.0,-0.16952009491524409,-0.005684038854810971,65536
llama32_3b,27,32,2048,identity,8.928817749023438,0.009473732713309436,-0.16952009491524409,0.0037896938584984653,65536
llama32_3b,27,32,2048,hadamard,7.634599685668945,0.005684038854810971,0.0,0.0,65536
llama32_3b,27,32,2048,nar,6.026437759399414,0.0035918300914890896,0.21064128997991122,-0.0020922087633218813,65536
llama32_3b,27,64,0,bf16,12.262916564941406,0.0,-0.4335847433921661,-0.007351304633370876,65536
llama32_3b,27,64,0,identity,12.262916564941406,0.0168355998285421,-0.4335847433921661,0.009484295195171223,65536
llama32_3b,27,64,0,hadamard,8.554022789001465,0.007351304633370876,0.0,0.0,65536
llama32_3b,27,64,0,nar,7.390962600708008,0.005505726671482108,0.13596645893776305,-0.0018455779618887684,65536
llama32_3b,27,64,512,bf16,12.03451156616211,0.0,-0.38015174002298957,-0.007598607457657593,65536
llama32_3b,27,64,512,identity,12.03451156616211,0.01642458174888486,-0.38015174002298957,0.008825974291227268,65536
llama32_3b,27,64,512,hadamard,8.719701766967773,0.007598607457657593,0.0,0.0,65536
llama32_3b,27,64,512,nar,7.522965908050537,0.005694240104337154,0.13724504471594953,-0.0019043673533204386,65536
llama32_3b,27,64,1024,bf16,12.1239013671875,0.0,-0.42496575687944854,-0.007239897938255108,65536
llama32_3b,27,64,1024,identity,12.1239013671875,0.016562699914741512,-0.42496575687944854,0.009322801976486404,65536
llama32_3b,27,64,1024,hadamard,8.50820541381836,0.007239897938255108,0.0,0.0,65536
llama32_3b,27,64,1024,nar,7.485164642333984,0.005687410104483643,0.12024166339741076,-0.001552487833771465,65536
llama32_3b,27,64,2048,bf16,12.102210998535156,0.0,-0.40621019782325934,-0.007442523829732037,65536
llama32_3b,27,64,2048,identity,12.102210998535156,0.016502052166336944,-0.40621019782325934,0.009059528336604908,65536
llama32_3b,27,64,2048,hadamard,8.606260299682617,0.007442523829732037,0.0,0.0,65536
llama32_3b,27,64,2048,nar,7.538112640380859,0.005700566574685569,0.12411286924951005,-0.001741957255046468,65536
