model,row,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Q5b_asym,2,down,22,60,anchor,131072,0.366287939839367,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,22,61,anchor,131072,0.36331571835182785,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,22,62,anchor,131072,0.3658788936062365,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,22,63,anchor,131072,0.36085311814338183,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,0,anchor,131072,0.8016561281315262,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,1,anchor,131072,0.5530095517698896,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,2,anchor,131072,0.5051531646520857,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,3,anchor,131072,0.48454045217692965,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,4,anchor,131072,0.4310985781414729,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,5,anchor,131072,0.46372720976478377,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,6,anchor,131072,0.4559787825453441,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,7,anchor,131072,0.4534221200663069,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,8,anchor,131072,0.43288059120106936,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,9,anchor,131072,0.436648446758511,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,10,anchor,131072,0.4399331654200296,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,11,anchor,131072,0.4360817660383418,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,12,anchor,131072,0.42826021269240755,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,13,anchor,131072,0.4245235288093454,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,14,anchor,131072,0.43494203662771724,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,15,anchor,131072,0.41826207084898215,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,16,anchor,131072,0.44495459095668366,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,17,anchor,131072,0.430627312141894,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,18,anchor,131072,0.4202394108676799,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,19,anchor,131072,0.41676390209852343,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,20,anchor,131072,0.42382848544076523,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,21,anchor,131072,0.419543212421047,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,22,anchor,131072,0.4245760868629418,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,23,anchor,131072,0.41948229020260897,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,24,anchor,131072,0.4172663343202885,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,25,anchor,131072,0.4154621170990822,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,26,anchor,131072,0.4199494614957757,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,27,anchor,131072,0.40474139262130393,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,28,anchor,131072,0.41728851247000875,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,29,anchor,131072,0.42548762216557634,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,30,anchor,131072,0.41714775888806344,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,31,anchor,131072,0.41417811617350253,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,32,anchor,131072,0.40897602865794624,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,33,anchor,131072,0.41488073134047454,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,34,anchor,131072,0.42142259167553675,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,35,anchor,131072,0.41027342439622316,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,36,anchor,131072,0.4086848051275638,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,37,anchor,131072,0.41417191697058797,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,38,anchor,131072,0.4015010787047686,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,39,anchor,131072,0.40581325377257826,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,40,anchor,131072,0.40501061330138555,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,41,anchor,131072,0.4122967510364788,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,42,anchor,131072,0.4121072420061864,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,43,anchor,131072,0.4032874223188969,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,44,anchor,131072,0.4100413706127597,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,45,anchor,131072,0.4113082066470497,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,46,anchor,131072,0.404392609504896,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,47,anchor,131072,0.4158769547452721,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,48,anchor,131072,0.4100470334610691,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,49,anchor,131072,0.4037624407749263,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,50,anchor,131072,0.4002488702493565,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,51,anchor,131072,0.4151915259313341,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,52,anchor,131072,0.40437506561443115,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,53,anchor,131072,0.41411914615031264,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,54,anchor,131072,0.411695631599855,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,55,anchor,131072,0.3992431238685299,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,56,anchor,131072,0.4052168725731349,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,57,anchor,131072,0.39629854307634105,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,58,anchor,131072,0.4178415158836515,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,59,anchor,131072,0.3963777530701691,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,60,anchor,131072,0.39694849633201557,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,61,anchor,131072,0.41027118419521,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,62,anchor,131072,0.3994979435069581,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,23,63,anchor,131072,0.3928077968095067,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,0,anchor,131072,1.0946162320560688,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,1,anchor,131072,0.5935444535467695,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,2,anchor,131072,0.5441411115298251,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,3,anchor,131072,0.5354687743346176,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,4,anchor,131072,0.5069274243669497,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,5,anchor,131072,0.4883235493957727,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,6,anchor,131072,0.4960685022497273,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,7,anchor,131072,0.48400948487790174,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,8,anchor,131072,0.4914842886751103,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,9,anchor,131072,0.485708298838631,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,10,anchor,131072,0.4702033306524527,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,11,anchor,131072,0.49016766133684087,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,12,anchor,131072,0.4859389809211052,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,13,anchor,131072,0.48473592205084515,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,14,anchor,131072,0.46215683092191284,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,15,anchor,131072,0.49203583299356524,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,16,anchor,131072,0.47660131799489136,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,17,anchor,131072,0.45556185232419466,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,18,anchor,131072,0.4780225198808239,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,19,anchor,131072,0.4737865424069696,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,20,anchor,131072,0.46709956827623955,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,21,anchor,131072,0.4714309766595193,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,22,anchor,131072,0.4649970683559559,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,23,anchor,131072,0.4741830793595909,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,24,anchor,131072,0.45802456386434187,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,25,anchor,131072,0.44806881088936734,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,26,anchor,131072,0.46711552976512394,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,27,anchor,131072,0.4605007593249866,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,28,anchor,131072,0.4625012808124893,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,29,anchor,131072,0.4677672783267326,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,30,anchor,131072,0.4633296533515363,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,31,anchor,131072,0.4560482136345172,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,32,anchor,131072,0.46427703069855397,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,33,anchor,131072,0.44192163909201554,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,34,anchor,131072,0.4679273098206522,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,35,anchor,131072,0.4589335071795517,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,36,anchor,131072,0.4507037580191309,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,37,anchor,131072,0.4533576948016389,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,38,anchor,131072,0.45340261662084913,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,39,anchor,131072,0.4493044707559193,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,40,anchor,131072,0.44957131481794477,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,41,anchor,131072,0.4657307824353438,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,42,anchor,131072,0.4656272412725002,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,43,anchor,131072,0.4483984164567687,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,44,anchor,131072,0.45769720582575246,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,45,anchor,131072,0.4462200342389906,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,46,anchor,131072,0.4543767083407033,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,47,anchor,131072,0.4393209699637737,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,48,anchor,131072,0.44951833544530473,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,49,anchor,131072,0.44966268517202934,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,50,anchor,131072,0.4496653411374609,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,51,anchor,131072,0.4546085264407793,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,52,anchor,131072,0.4567167917795132,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,53,anchor,131072,0.4489483749656529,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,54,anchor,131072,0.4683944286827,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,55,anchor,131072,0.4457226125049374,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,56,anchor,131072,0.4474726695448794,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,57,anchor,131072,0.4405465784885223,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,58,anchor,131072,0.44144065486943873,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,59,anchor,131072,0.43865092629027913,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,60,anchor,131072,0.43958826995600475,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,61,anchor,131072,0.43852915520369606,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,62,anchor,131072,0.44043249077708424,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,24,63,anchor,131072,0.45430828350822594,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,0,anchor,131072,1.3887216259759043,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,1,anchor,131072,0.7965415460968188,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,2,anchor,131072,0.7038006886575658,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,3,anchor,131072,0.5991497075749521,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,4,anchor,131072,0.605786106407777,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,5,anchor,131072,0.5879329395634159,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,6,anchor,131072,0.6045960361022935,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,7,anchor,131072,0.5857959585976005,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,8,anchor,131072,0.5834954705662767,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,9,anchor,131072,0.5644170569726157,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,10,anchor,131072,0.5612469490392868,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,11,anchor,131072,0.5725886614338833,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,12,anchor,131072,0.5872664438654738,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,13,anchor,131072,0.5602066202253582,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,14,anchor,131072,0.5644664556016323,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,15,anchor,131072,0.5510547604068279,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,16,anchor,131072,0.5534392138303019,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,17,anchor,131072,0.56430956445638,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,18,anchor,131072,0.542667733000485,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,19,anchor,131072,0.5402729726346251,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,20,anchor,131072,0.5316215493378422,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,21,anchor,131072,0.5426344244367556,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,22,anchor,131072,0.5315303984742741,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,23,anchor,131072,0.5337445182957481,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,24,anchor,131072,0.5318759880569814,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,25,anchor,131072,0.5189603708174673,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,26,anchor,131072,0.5376642903262336,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,27,anchor,131072,0.5305158634309919,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,28,anchor,131072,0.5249888868265771,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,29,anchor,131072,0.5430699231053495,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,30,anchor,131072,0.5311877295192744,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,31,anchor,131072,0.5250760566756298,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,32,anchor,131072,0.5275326072722919,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,33,anchor,131072,0.5288050074863122,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,34,anchor,131072,0.534997170657789,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,35,anchor,131072,0.5315390649241181,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,36,anchor,131072,0.534975280146341,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,37,anchor,131072,0.5324406492472917,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,38,anchor,131072,0.5274496768477093,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,39,anchor,131072,0.5268247249516662,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,40,anchor,131072,0.526409517398065,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,41,anchor,131072,0.5240284740336847,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,42,anchor,131072,0.5436434997336619,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,43,anchor,131072,0.5315846761703824,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,44,anchor,131072,0.5011597821221585,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,45,anchor,131072,0.5229506272328308,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,46,anchor,131072,0.5136605003840486,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,47,anchor,131072,0.5177740959411494,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,48,anchor,131072,0.5307596015027229,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,49,anchor,131072,0.5245958432351472,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,50,anchor,131072,0.526763767420789,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,51,anchor,131072,0.5157775808592078,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,52,anchor,131072,0.5126448735944678,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,53,anchor,131072,0.5108777915925202,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,54,anchor,131072,0.5085616829187529,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,55,anchor,131072,0.5095797868999625,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,56,anchor,131072,0.5184592712596441,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,57,anchor,131072,0.49312957586903394,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,58,anchor,131072,0.5180353832406581,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,59,anchor,131072,0.5222725017024459,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,60,anchor,131072,0.5079194236416242,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,61,anchor,131072,0.5104620523583208,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,62,anchor,131072,0.5093299874487229,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,25,63,anchor,131072,0.517899353395137,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,0,anchor,131072,1.899530029761081,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,1,anchor,131072,0.9983766316776155,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,2,anchor,131072,0.9301357121402134,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,3,anchor,131072,0.8264055313812833,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,4,anchor,131072,0.7907581388565177,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,5,anchor,131072,0.7782220252759089,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,6,anchor,131072,0.7319467465114258,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,7,anchor,131072,0.7188217716091003,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,8,anchor,131072,0.7302805457427439,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,9,anchor,131072,0.7025703218770332,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,10,anchor,131072,0.6885616024073897,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,11,anchor,131072,0.6825075811793795,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,12,anchor,131072,0.6911272848084309,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,13,anchor,131072,0.7038421733788027,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,14,anchor,131072,0.6812519210604933,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,15,anchor,131072,0.6527760988069531,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,16,anchor,131072,0.6881500898425656,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,17,anchor,131072,0.672298913102054,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,18,anchor,131072,0.6728156952378868,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,19,anchor,131072,0.6598822565910041,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,20,anchor,131072,0.6681990694869455,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,21,anchor,131072,0.6590153524394964,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,22,anchor,131072,0.6628808397248349,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,23,anchor,131072,0.6442114367993099,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,24,anchor,131072,0.6666573459135634,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,25,anchor,131072,0.64248909700882,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,26,anchor,131072,0.6583218832840885,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,27,anchor,131072,0.6394606443335533,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,28,anchor,131072,0.6358248024604336,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,29,anchor,131072,0.6560225804621496,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,30,anchor,131072,0.6333660071383065,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,31,anchor,131072,0.6462778927611907,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,32,anchor,131072,0.6392125008219409,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,33,anchor,131072,0.6527415157504493,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,34,anchor,131072,0.630932151115303,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,35,anchor,131072,0.6314161823316908,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,36,anchor,131072,0.6021917684577147,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,37,anchor,131072,0.6353258547621863,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,38,anchor,131072,0.615035263464506,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,39,anchor,131072,0.6089575581544295,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,40,anchor,131072,0.62009723808751,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,41,anchor,131072,0.6263065087671293,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,42,anchor,131072,0.6244858388115517,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,43,anchor,131072,0.635118140388272,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,44,anchor,131072,0.6337738521777965,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,45,anchor,131072,0.6285040283498802,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,46,anchor,131072,0.6196571948124756,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,47,anchor,131072,0.624480160417761,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,48,anchor,131072,0.6104300811439316,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,49,anchor,131072,0.5989093292075722,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,50,anchor,131072,0.6149228776585005,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,51,anchor,131072,0.6293335808480833,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,52,anchor,131072,0.6268085651404363,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,53,anchor,131072,0.6360845018622285,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,54,anchor,131072,0.6306489448771799,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,55,anchor,131072,0.6199849971942513,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,56,anchor,131072,0.6204783413182895,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,57,anchor,131072,0.6223332890243682,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,58,anchor,131072,0.6175191189039424,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,59,anchor,131072,0.6186276111997131,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,60,anchor,131072,0.6086829593712082,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,61,anchor,131072,0.6064756496900827,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,62,anchor,131072,0.6290025739324392,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,26,63,anchor,131072,0.5997118448824494,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,0,anchor,131072,3.93425204465575,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,1,anchor,131072,1.7789700955365788,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,2,anchor,131072,1.7461067994195218,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,3,anchor,131072,1.4663531075011633,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,4,anchor,131072,1.489636720830049,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,5,anchor,131072,0.9088441164526557,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,6,anchor,131072,1.3578403885417174,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,7,anchor,131072,1.2822406083573696,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,8,anchor,131072,1.2227236908199757,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,9,anchor,131072,1.2421373234328712,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,10,anchor,131072,1.1920439228804298,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,11,anchor,131072,1.1676363532435516,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,12,anchor,131072,1.1740232956099135,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,13,anchor,131072,1.075310022973099,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,14,anchor,131072,1.1418179623742617,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,15,anchor,131072,1.1225449306884911,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,16,anchor,131072,1.0883658218540404,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,17,anchor,131072,1.1129492557324738,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,18,anchor,131072,1.0944897827298519,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,19,anchor,131072,1.0860037794818709,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,20,anchor,131072,1.0820578408813617,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,21,anchor,131072,1.0540023801645475,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,22,anchor,131072,1.051890975272272,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,23,anchor,131072,1.0538927829475142,actual_quantized_forward
llama32_3b,Q5b_asym,2,down,27,24,anchor,131072,1.0553391810590256,actual_quantized_forward
