model,site,layer,n,b,k,dc_slots,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_k0,range_reduction_vs_hadamard,range_reduction_vs_identity,nmse_delta_vs_hadamard,absorbed_energy_fraction,sqrt_one_minus_absorbed_energy_fraction,normalized_range_vs_k0,evaluation_tokens,anchor_mapping_max_abs_error
llama32_3b,q_input,4,3072,128,11,24,1.3839901685714722,0.006343180679486102,0.16976057269298975,0.2071142025897394,0.4958955639942393,-0.0035847024413548307,0.33990837782984656,0.8124602280543666,0.8302394273070103,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,12,24,1.3771531581878662,0.006286463784040922,0.17386201482334543,0.21103111511774025,0.4983858759499598,-0.0036414193368000105,0.3468538246443897,0.8081745945992179,0.8261379851766546,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,13,24,1.3712530136108398,0.006233784449772652,0.17740144217326304,0.21441129869420314,0.5005349440010893,-0.0036940986710682806,0.3533216731008825,0.8041631220710866,0.822598557826737,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,14,24,1.364692211151123,0.006180433091899098,0.1813371904181021,0.21816997213571546,0.5029246500111505,-0.0037474500289418353,0.35942495335481367,0.8003593234573996,0.8186628095818979,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,15,24,1.3587331771850586,0.0061305381948268236,0.18491194482000295,0.2215838933508168,0.5050951679272587,-0.0037973449260141094,0.3651734627094233,0.7967600249074853,0.815088055179997,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,16,24,1.353105068206787,0.006078538190191005,0.1882881812131882,0.22480822815931814,0.5071451497600047,-0.003849344930649928,0.3707133801888193,0.7932758787528968,0.8117118187868119,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,17,24,1.3478273153305054,0.006034235963723556,0.19145424310074832,0.22783184450636507,0.5090675179223608,-0.0038936471571173773,0.37593697103035667,0.7899766002671493,0.8085457568992517,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,18,24,1.3425662517547607,0.005986958873633039,0.1946102932731715,0.23084589957930393,0.5109838071756138,-0.003940924247207894,0.38099253052559034,0.7867702774472417,0.8053897067268285,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,19,24,1.3379091024398804,0.005948539043570885,0.19740406238213887,0.2335139731191608,0.5126801267608863,-0.003979344077270048,0.385881650010909,0.7836570359469064,0.8025959376178611,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,20,24,1.3318250179290771,0.005899113141210294,0.2010538331353159,0.2369995355952576,0.5148961930744899,-0.0040287699796306385,0.3906971079437556,0.7805785623857757,0.7989461668646841,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,21,24,1.3280137777328491,0.005867786472148656,0.2033401513113416,0.23918298912746544,0.5162843988097844,-0.004060096648692277,0.39535563066047086,0.7775888176533463,0.7966598486886584,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,22,24,1.323336124420166,0.005827635097544001,0.20614622052747722,0.24186280937551222,0.517988186769098,-0.004100248023296932,0.3999062590138961,0.7746571764245807,0.7938537794725228,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,23,24,1.318471908569336,0.005788117132230128,0.2090642064163938,0.2446495110091242,0.5197599282480306,-0.004139765988610805,0.40410152566316243,0.7719446057437267,0.7909357935836062,8192,2.384185791015625e-07
llama32_3b,q_input,4,3072,128,24,24,1.3139222860336304,0.0057512261124873865,0.2117934714749788,0.24725598262579904,0.5214170822903662,-0.0041766570083535464,0.40822943247910054,0.7692662526855701,0.7882065285250212,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,0,24,1.9437922239303589,0.009077990478423873,0.0,0.04762391213079733,0.4029638722664224,-0.0008309831363536909,0.0,1.0,1.0,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,1,24,1.8077176809310913,0.00785057952619915,0.0700046750491285,0.11429469068664111,0.4447591923810015,-0.0020583940885784135,0.15476607131386258,0.9193660471684483,0.9299953249508716,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,2,24,1.7803481817245483,0.007626590576373434,0.08408514047624173,0.12770458926549277,0.4531657389362917,-0.0022823830384041295,0.18020935593890777,0.9054229089553082,0.9159148595237583,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,3,24,1.7606862783432007,0.007461016085671899,0.09420036942884613,0.13733809144327544,0.45920489606129317,-0.0024479575291056644,0.1999821095439906,0.8944371920129492,0.9057996305711539,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,4,24,1.745896339416504,0.007337294598579639,0.10180917593841814,0.14458453682021535,0.46374762843644207,-0.0025716790161979244,0.21538647280843792,0.8857841312597342,0.8981908240615819,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,5,24,1.7321741580963135,0.007228317817424702,0.10886866570859743,0.15130782606989138,0.46796239887260477,-0.0026806557973528614,0.22890683602745523,0.8781191058008844,0.8911313342914026,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,6,24,1.7195689678192139,0.007127151625047231,0.11535351019038667,0.157483836887898,0.47183408531096666,-0.0027818219897303327,0.24107681912275697,0.8711619716661437,0.8846464898096134,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,7,24,1.7088024616241455,0.00703641653308949,0.12089242842584418,0.1627589701680104,0.4751410196060971,-0.0028725570816880734,0.2514018402262339,0.8652156724041504,0.8791075715741559,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,8,24,1.6977558135986328,0.0069488504894692354,0.12657546794494273,0.16817136111241554,0.4785339995143366,-0.0029601231253083282,0.2609155587118655,0.8597002043085337,0.8734245320550573,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,9,24,1.6885945796966553,0.006875739797443017,0.13128854056103412,0.17265997877237213,0.48134787413877494,-0.003033233817334547,0.2698368066742605,0.8544958708652368,0.8687114594389659,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,10,24,1.6810224056243896,0.006817732412890671,0.1351841081937488,0.17637002423444684,0.4836736687535352,-0.0030912412018868924,0.2774221913019674,0.8500457685901581,0.8648158918062512,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,11,24,1.6739797592163086,0.00676004059769049,0.13880725593627902,0.1798206235072499,0.4858368188519421,-0.0031489330170870735,0.28494473810496207,0.8456094026765774,0.861192744063721,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,12,24,1.6654691696166992,0.006696179846816028,0.14318559920508833,0.18399045294094696,0.4884508479630404,-0.0032127937679615358,0.29193470193258386,0.8414661597874368,0.8568144007949117,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,13,24,1.6589205265045166,0.006637850537184078,0.14655460286276384,0.18719901146446102,0.4904622648611392,-0.0032711230775934854,0.2984054056903562,0.8376124368164812,0.8534453971372361,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,14,24,1.6516408920288086,0.0065857271111989316,0.1502996710784338,0.19076572488050406,0.4926982058867209,-0.003323246503578632,0.3044041008204343,0.834023920028416,0.8497003289215662,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,15,24,1.6452748775482178,0.006538062784206309,0.15357471992481653,0.19388480308840259,0.49465352836810356,-0.0033709108305712545,0.31016895661138255,0.8305606801363868,0.8464252800751835,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,16,24,1.6394622325897217,0.006491163638699263,0.15656508323985383,0.19673275360368536,0.49643888330222996,-0.0034178099760783006,0.3156794217002158,0.8272367123742661,0.8434349167601461,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,17,24,1.633625864982605,0.00644542092131974,0.15956765086784624,0.1995923272147955,0.4982315246521048,-0.0034635526934578232,0.32112185708414054,0.8239406185617137,0.8404323491321538,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,18,24,1.6282596588134766,0.0064061395507337355,0.16232834005214491,0.2022215415799607,0.49987975583257444,-0.003502834064043828,0.32638353071364856,0.8207414143847935,0.8376716599478551,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,19,24,1.6219136714935303,0.006355441118391396,0.16559308575995244,0.2053308073250502,0.5018289269679986,-0.0035535324963861673,0.33146300668891254,0.8176411152278776,0.8344069142400475,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,20,24,1.6173181533813477,0.006321726638481977,0.16795728809372373,0.20758241709461855,0.5032404411745321,-0.0035872469762955866,0.33625870081910014,0.8147031969870376,0.8320427119062763,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,21,24,1.6118015050888062,0.0062781919173219855,0.17079537347374793,0.21028534174588479,0.504934880679999,-0.003630781697455578,0.34104008062645297,0.8117634626992933,0.829204626526252,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,22,24,1.6074340343475342,0.00624635106861319,0.17304225494981482,0.21242521793596714,0.5062763500959464,-0.003662622546164374,0.34546307687047634,0.8090345623825497,0.8269577450501852,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,23,24,1.6030595302581787,0.006212574266229833,0.17529275479002418,0.214568540169536,0.50761997980601,-0.003696399348547731,0.349850510185895,0.8063184791471077,0.8247072452099758,8192,2.384185791015625e-07
llama32_3b,q_input,5,3072,128,24,24,1.5971286296844482,0.006168366858049553,0.17834395568521974,0.21747443094140534,0.5094416569734148,-0.0037406067567280106,0.3539364628000144,0.8037807768290964,0.8216560443147802,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,0,24,1.85105562210083,0.009215660398057709,0.0,0.042320675891388944,0.3671036626174531,-0.000737512419741378,0.0,1.0,1.0,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,1,24,1.700855016708374,0.0077815936690422555,0.08114321557878847,0.1200298557428824,0.4184589065607107,-0.0021715791487568314,0.1816413967168009,0.9046317500968,0.9188567844212115,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,2,24,1.676285982131958,0.0075632785363479406,0.0944162011568943,0.13274111960022614,0.42685933051922526,-0.0023898942814511463,0.20756421411162954,0.8901886237693506,0.9055837988431057,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,3,24,1.655827522277832,0.007379612342881481,0.10546852157874467,0.1433256983516556,0.4338543036337927,-0.002573560474917606,0.22995721739341843,0.8775208160531472,0.8945314784212554,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,4,24,1.6402318477630615,0.007241540336985749,0.1138938083872904,0.15139442132788486,0.4391866367963188,-0.002711632480813338,0.24606787586994414,0.8682926488978562,0.8861061916127096,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,5,24,1.6265419721603394,0.007120843870760261,0.12128952110346747,0.1584771424832148,0.44386735628672075,-0.002832328947038826,0.2595355040235187,0.8605024671530472,0.8787104788965325,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,6,24,1.6157792806625366,0.007032257758496386,0.12710387447529525,0.16404542849047543,0.44754723923999845,-0.0029209150593027013,0.271069979616938,0.8537739867102194,0.8728961255247047,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,7,24,1.6061251163482666,0.006950969046555307,0.13231936567880276,0.1690401965811449,0.45084810452034924,-0.00300220377124378,0.28087639046626167,0.848011562146259,0.8676806343211972,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,8,24,1.5961875915527344,0.006864057776208276,0.13768793736129697,0.17418156668146462,0.45424585387517546,-0.0030891150415908106,0.29042449453300645,0.8423630484933403,0.862312062638703,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,9,24,1.5869001150131226,0.006785527749903865,0.1427053319920813,0.1789866217802603,0.4574213445602017,-0.0031676450678952217,0.298993186655052,0.8372614963946139,0.8572946680079188,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,10,24,1.5790979862213135,0.006721088345646976,0.14692029382178265,0.18302320357647228,0.460088978464427,-0.0032320844721521105,0.30656544936106794,0.8327271765944306,0.8530797061782174,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,11,24,1.5722535848617554,0.006662140183759446,0.1506178603766926,0.18656428661562507,0.46242915479425767,-0.0032910326340396413,0.31354641316815324,0.8285249464149205,0.8493821396233074,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,12,24,1.5656359195709229,0.006610555344761666,0.1541929367881307,0.18998806337696772,0.4646918075609196,-0.003342617473037421,0.3202393113683537,0.8244760085239875,0.8458070632118693,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,13,24,1.559287428855896,0.006559473331683251,0.15762259640463736,0.19327257748042645,0.4668624265706755,-0.003393699486115836,0.32638297561852264,0.8207417525516034,0.8423774035953626,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,14,24,1.5526387691497803,0.006500629487003085,0.16121441699972566,0.19671238980025,0.46913567666984207,-0.0034525433307960015,0.33218398010995626,0.817200110064875,0.8387855830002744,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,15,24,1.5460937023162842,0.006449208652457227,0.16475027338099843,0.20009860634961243,0.4713735072230603,-0.00350396416534186,0.33763069018901437,0.8138607435003765,0.8352497266190015,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,16,24,1.540804386138916,0.006407329407032018,0.1676077327216125,0.20283513607959952,0.4731819827739545,-0.0035458434107670687,0.3429156235419766,0.8106074120423667,0.8323922672783876,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,17,24,1.5351709127426147,0.006358712183410601,0.17065111690145018,0.20574972218394932,0.4751081294746218,-0.003594460634388486,0.34807079921024614,0.8074213279259806,0.8293488830985498,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,18,24,1.5297200679779053,0.006315722613860448,0.17359583919916433,0.20856982184371178,0.4769718334314538,-0.003637450203938639,0.3530802399420811,0.8043132226054218,0.8264041608008357,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,19,24,1.5244741439819336,0.006273721407025106,0.17642985668266808,0.21128390179182563,0.4787654727168414,-0.003679451410773981,0.35760081846059105,0.8014980857989674,0.8235701433173319,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,20,24,1.5204477310180664,0.006242826608929404,0.1786050549402426,0.2133670441889418,0.4801421477271412,-0.0037103462088696826,0.3620226434849344,0.798734847440041,0.8213949450597574,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,21,24,1.5155099630355835,0.006202696003591766,0.18127259659783948,0.21592169368062078,0.48183042507204965,-0.0037504768142073205,0.36625218029566586,0.7960827970156962,0.8187274034021605,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,22,24,1.5108633041381836,0.006165762416825614,0.18378287173053715,0.21832573227302932,0.48341916900935644,-0.003787410400973473,0.37027830832987024,0.7935500561843152,0.8162171282694629,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,23,24,1.506125807762146,0.006126642776074869,0.18634222020147118,0.22077676738683183,0.48503897128269624,-0.0038265300417242177,0.3740959490569786,0.7911409804472408,0.8136577797985288,8192,2.384185791015625e-07
llama32_3b,q_input,6,3072,128,24,24,1.5025995969772339,0.00610020822468894,0.18824719309521387,0.22260112054015654,0.486244621649959,-0.0038529645931101465,0.37773281280677273,0.7888391389841324,0.8117528069047861,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,0,24,1.8031505346298218,0.00936382474492737,0.0,0.033450477312137725,0.3215215309236325,-0.0005692676404076228,0.0,1.0,1.0,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,1,24,1.6551812887191772,0.00788557263162922,0.08206150461033022,0.1127669854243002,0.37719849494175267,-0.0020475197537057725,0.18043380146337576,0.9052989553383038,0.9179384953896698,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,2,24,1.636091709136963,0.007710948576867959,0.09264829657006717,0.12299964413977965,0.38438140534302495,-0.002222143808467033,0.20289582294164776,0.8928069091681315,0.9073517034299329,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,3,24,1.6172351837158203,0.007531007102655992,0.10310584021880846,0.13310737796195804,0.39147662354812224,-0.002402085282679,0.2235020754980945,0.8811911963370409,0.8968941597811916,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,4,24,1.6044996976852417,0.007408955393697506,0.1101687480492926,0.13993402815430084,0.3962686544401766,-0.0025241369916374863,0.23827937173619027,0.8727660787770167,0.8898312519507074,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,5,24,1.5911248922348022,0.0072885862469607415,0.11758621275541334,0.1471033751255559,0.40130124453841337,-0.002644506138374251,0.2520211759455774,0.8648576900591349,0.8824137872445866,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,6,24,1.5810441970825195,0.007198307753064202,0.12317681373890374,0.15250696783768683,0.4050943469349088,-0.00273478463227079,0.2628101996207265,0.8585975776691159,0.8768231862610962,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,7,24,1.571177363395691,0.0071104954189816,0.12864881038995107,0.15779592358890623,0.40880697884550243,-0.0028225969663533924,0.27304570069289313,0.8526161500388711,0.8713511896100489,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,8,24,1.5626904964447021,0.007033011462032119,0.133355498371901,0.16234517061130063,0.4120003653019159,-0.0029000809233028736,0.28231633053338584,0.8471621270256445,0.866644501628099,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,9,24,1.5542939901351929,0.006958675720486452,0.13801207370948537,0.16684598128120287,0.41515975140809896,-0.0029744166648485405,0.2901978727985173,0.8424975532317484,0.8619879262905147,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,10,24,1.5479339361190796,0.006903048977656182,0.1415392634221396,0.17025518481439836,0.4175528736844825,-0.0030300434076788105,0.2972886693366177,0.8382787905365269,0.8584607365778604,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,11,24,1.5405786037445068,0.006838524543584525,0.1456184194511634,0.17419789112722064,0.4203204932221782,-0.0030945678417504674,0.30422049972936654,0.8341339822058765,0.8543815805488366,8192,2.384185791015625e-07
llama32_3b,q_input,7,3072,128,12,24,1.5338929891586304,0.006780763777541928,0.14932616012920336,0.17778160610983051,0.4228361154411469,-0.0031523286077930644,0.31026430962355006,0.8305032753556424,0.8506738398707967,8192,2.384185791015625e-07
