model,seed,site,layer,column,selected_directions,group_count,other_groups,changed_target_coordinates,unchanged_G,unchanged_source_order,unchanged_D,original_target_sha256,new_target_sha256,D_sha256,column_sign_transitions,column_crest_factor
llama32_3b,1,qkv,25,64,24,24,0,48,True,True,True,16e53a4df839fd9d11f4b0026c136344097daafd7ab27c16a8c40b876dada8b3,8a40ab9328b0a9331f75292167c7f068825dce819363a6cab666ee977cf72e61,f626ab4903f7a59d4c9f5cc8a1a243ec08efb7dfe903f7df833df66866b08524,1,1.0
llama32_3b,1,qkv,26,64,24,24,0,48,True,True,True,a0273603314eb48f49730c833207554e304e1b52f06334bab87333e52d8e2128,de2f3f67b214cdc54a2ae9dcc1de4068bdc1b368ccf061b548d60a30c006883f,baed961180560ecbcf12578452afe5b6c4033354e10c8fca29a10e8587890a06,1,1.0
llama32_3b,1,qkv,27,64,24,24,0,48,True,True,True,8b3c290a85deaf7ccbfda30e582be8813357f0b52c0e1bcbb851eccc610a7447,41b33712c05d35f8fc1968b5d8520b3efdedf4c36cf249b4de81e8b061c760af,ec8c8ebd23a2b50b9133ab7732dd74c38270791daa8ab83c32f8ce7c65619e92,1,1.0
llama32_3b,1,down,0,64,64,64,0,128,True,True,True,ad07164981979ace6f1312051012aef50bd07d18d9e481e8c46da4d331f7c38a,4b1e95a9391f9f3139bab3058d97ca6741e87d5e69dd6c8105e204ed13cb2f2e,be818a5ef9ff1876762ec1371226e31d5f6e731d5e884bf72dcf0d636a47d37a,1,1.0
llama32_3b,1,down,1,64,64,64,0,128,True,True,True,1a890d873c6e3e3ad09f464c1c22e1e56f7e1018134ce12339cbc114f4b5792f,668250ac5df28a1a07cb4025130066a1df749fe7c1dde4464ca97a7de7a34362,83a19c45932963dcd878f448cef8d97f305af41678640531354214338061ff0d,1,1.0
llama32_3b,1,down,2,64,64,64,0,128,True,True,True,49a89e8e42c60bff9c8222defbba8adfe53175a96c13f77030ca643da33a861c,fd706d71a9a119a2fa0e998bba1d5fa031f4c6699aba880d920181972395ab2d,05de4340101a99810fcb0916e89cd639e1a5f5c3b5381ba26cc01c8d270f16e7,1,1.0
llama32_3b,1,down,3,64,64,64,0,128,True,True,True,957f34ed05c81953a266d9c377a47e87b6bc7199d8a3c65f6e9f665dd4922ea7,1c03d311e6ef75ace177647fde70e101ad890b05dfcc405ab9f59ca1c206be17,b7d38b75e90c25d161df6edc806e18fa5bdfbbaa6da9b36e02a49ef499afbf1b,1,1.0
llama32_3b,1,down,4,64,64,64,0,128,True,True,True,5b0b7e7c8cbd9502bd12ead893b3a65deca743dd2b6baa589d63945e5db44d3a,733b502929b37a5198d71d33f16f592954ff3600ffbc1f6b049e8bd50a25560b,9ef31d33aa161d76fdfdd02d445a9299ba3f0cf08a03c9cb127254380c5203cd,1,1.0
llama32_3b,1,down,5,64,64,64,0,128,True,True,True,3a32a3ffb9b47d10934c1043fc9b3fedc4ed556a4c84320575534111e5e7beac,5bbe93b7b0acb8ff7c2e31a6a271c4bb7bdc54ef44e0b11d52fcdfc72d11617e,75547757ad3e28bc3d1b84f288be58693fb8f038f85756d789479e9f712d76d8,1,1.0
llama32_3b,1,down,6,64,64,64,0,128,True,True,True,11cdd48251d51e6b6dafe49f9c07022d6937c08436a4d9aca307a817b469aa48,9b5014d96ba8d61e32f28e9824fe036d82fab59fd671b57ce3212c6f2fc953a1,dcc7f3cab0d930c038d038f2f108dc50a8cb4d776086b47fc83683e06cda707b,1,1.0
llama32_3b,1,down,7,64,64,64,0,128,True,True,True,d79d4a24bb807aaed225b0dc25d192a961fada465356d897049690fb84f7ae2b,6a1bd008ec7ff2b35342ca92b818b66fd14f112743d5b77739cccfc73241e15f,50e331c0c53ff8445c0e8976887e8865eae934fdcd46c485a98208243ef061e9,1,1.0
llama32_3b,1,down,8,64,64,64,0,128,True,True,True,d0669df6a8c128ae2f4d31dea75372288c182e19171da3452bf5fa1842c93a12,387884637423bcce968cef3505558356bfb7ab89b45663f8651c02ea12471d62,cd7bd63286c48ea131ad45c0d302c2e2e948f2c266422de7b13bf0ec4578737f,1,1.0
llama32_3b,1,down,9,64,64,64,0,128,True,True,True,9a14c3b31065c098de0fd8b309092d278cb37a9623bc5760a56b05c8b612ebaa,cbd288b2cdad3de9429b33f0443444e466afcdc42aaeee554849b8d021650ca0,67b63ed69ee504ef3d40e92ae01d0c9ec9ca15373dd1466a3a946f4dac348839,1,1.0
llama32_3b,1,down,10,64,64,64,0,128,True,True,True,fc06200a6e58cde646b6aab9125ac0b7eb9a09025e5fd9e02f52fac1bd54ee1c,e28320c3166c60435defb5f45f553b44915e521c8db1555ee681253d5c7d09ec,0a6635bb29ebe1fd5371cf4991476288f4f69f82076c1f17decdd40f70975793,1,1.0
llama32_3b,1,down,11,64,64,64,0,128,True,True,True,5309b0c9af555a4a72fe4a373ff64633909264dacecf273e6854602f8e13edad,feef1ecc997d3c7ae2e153f5b5b39a0cfe015713fa4534be1559a92b357d5b5b,aad2fc287a25eb9a8c20190860d79e14cf7f7814e8f5bf3d94bbbec6fb21b5d0,1,1.0
llama32_3b,1,down,12,64,64,64,0,128,True,True,True,6cc8f8a1b626c03fc1ffa173cf2511d6648a3e8f8edafc8188bd6d3edb62c77f,090f69f9bb3e0e83408f9fa5e40fa98d1696f2a498c58dce313342d282f6e25e,5f82ef096aa54816e96b122a3b47b26f2c7eba82f51bdf5adbdc9a758202488e,1,1.0
llama32_3b,1,down,13,64,64,64,0,128,True,True,True,1bae49a693956974924e47fefff387f6828f9a91886df3e1be9a83861e7f5b23,b920a13ff747ff427229c46d7c1bc6e2fc68afa2bd2da092c625497ba189fa60,2c99b56702f7ddc0a6d3278615b94a735f64cc933d9f6a52d92228d1aa96947f,1,1.0
llama32_3b,1,down,14,64,64,64,0,128,True,True,True,47e3349eeaa80cc75bf7346b8806bfce49dee358b4f60fe975c0d44f57e32f4d,b56c50ad5eca3d60f05adceb5c4432cbcf9ce76d20ec3549262f6c0283115ab7,2ef57bd198231fab03ef818a8d8ac9ce851d40683ef565ba8e9f04d17a28f788,1,1.0
llama32_3b,1,down,15,64,64,64,0,128,True,True,True,c7ef8f5abd4a67e72be5551f35fdcec027bb0c6c6a16c1ed12167e66b9e80e2c,368eb8564a2a8fb87a4202bc159ed654afbeedeb29960c1becd62127607d6c46,8a9bebbec6cea1a6a25ff116cb4997941eb885030bf53d86bfbfadbcdc48f325,1,1.0
llama32_3b,1,down,16,64,64,64,0,128,True,True,True,8781b06aff658195b598aac51adc18f3228c7c7ee4addf273d8edea4bc62780e,8b0b12d01da3943218b634bea01646cf299c1cd8bd8269d4a130409b7912e862,7190b3fad1981309837c9f665ab9611434b8759f39aaaf02a7b7bdc8b83443da,1,1.0
llama32_3b,1,down,17,64,64,64,0,128,True,True,True,012c61ba7be5da40f7c0e0a414db6ba2c98da703f6a7a73d1d984a65784fdea3,b3f4173a71c7fbb3f27aceb0d427c3b6d47c1261de8bcf99b83731daf59f0d55,8a05c6a44f05caca650614c747d4f078dbfc2deed1d84a14dc4e36640a73763a,1,1.0
llama32_3b,1,down,18,64,64,64,0,128,True,True,True,db6c762ed313af086142569bac5a3b18c679716f165a729fb4136bb7a96c367e,fb90a8f111d8ab551ca3449317b3d24243b7baf81661d5a7ea016840cde62c1a,656047edba0dbd6fd08b4abb831f6da69858a86f2e9ea37b7203956d4fb9eecd,1,1.0
llama32_3b,1,down,19,64,64,64,0,128,True,True,True,c2ae5f22d02abc102d5a2e6c40f68683ad8cd2af192e0789cfeaba17425ac98f,41820331e6e6e80acf195314eff8dbca142a725240206a7eb71168811b986b01,1dd591986121381b5485da5a02f0e6c5ebb5f1317e451ee9641e0ed03641b80e,1,1.0
llama32_3b,1,down,20,64,64,64,0,128,True,True,True,0b7a3d5ed080df9c0a8b91421c4755ca67a385a9a17b43b4380183f47281634a,27090f3ede1c42edf670912418bd875bf1071c4f3f9c9ae1f1253df84e22fce7,47e5b445f0799b57ccf7fa781f7d7b4e6697b915ad50e0b440e83e6a22b89aab,1,1.0
llama32_3b,1,down,21,64,64,64,0,128,True,True,True,45269c533b08c9c4241ff946bcd684327aaa77e948390f2d091d127e2eb366c7,c8e2c217db9f4a209217cd8f7bbb5abc207c263335436ac196496aef51c64a77,6833902055977c2ce34488a86814a2211062dabea3cbc9702143e8b18bab66e3,1,1.0
llama32_3b,1,down,22,64,64,64,0,128,True,True,True,f0a929b2608399d7ed078d265b8a3da7611befb85269bb3024c7d220f9268c3f,89316656f33b4e007bbe7d769e517e1f7a9e09ec98cc11a98948b1d28ff4e8f2,dc638e219e38b9f19977bc1746c163b6575a16ec1a0d0fd239ff4a80ea749f0d,1,1.0
llama32_3b,1,down,23,64,64,64,0,128,True,True,True,e6f90c2174b43178e2faddf43f16a6dce38fafa5e0b19a08341fcf8f996c0ad1,38e279fbd6bec7dc24fd3ab6c611f4b8e4977488099cd72baa56d167bffc5be3,8db1786732aa7a12d7d53d0209a44ac1e36aa8dc79a3400ed35e47f713e20ffd,1,1.0
llama32_3b,1,down,24,64,64,64,0,128,True,True,True,f1fa0a4d8a869216ec203ddb6f916e2bb0f4c5954e8b26c2be2dc3bf83fab676,d4b5ec969354fed34ba075f2699e61832cc8fd896f375776af22fa19fc2ed8a2,ee285480a048b719f45b40175ac62e90585b3c957360d5d8cfc1030cfae6c12d,1,1.0
llama32_3b,1,down,25,64,64,64,0,128,True,True,True,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,54723c7aa9b19297cfe638eb7640809dcbd87c0c0c69cab0ce36a6fe305c1a5f,1f66a38cb846b04d022818044c218d891ee269dfc316e8fba7e60f48be52004e,1,1.0
llama32_3b,1,down,26,64,64,64,0,128,True,True,True,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,7fc039ae2a2cff230df8f682d41de06d680390d4ebd6336d8fc9f84a4244db2a,6624177265e3f804be269c394c2d76afa7cc3697dd6811024a63c2b3902cf363,1,1.0
llama32_3b,1,down,27,64,64,64,0,128,True,True,True,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,e4b7ec1dc76ff6407556464cbb2a177be24e9433f06ab2b235017ed7a88f075c,b445697ad924c5af94cffcd9dceaa6279667fcc2ca78e7cbff1eb4f94f8d215b,1,1.0
llama32_3b,2,qkv,0,64,24,24,0,48,True,True,True,5abf485a3546fed9ee3f54f4b4ce98c90807fc9150a6d5a790c102da8bd54208,297da5163b8ccde468e71b96b34c46e17f594cf72497058f95c8150028fcf659,0384d76c6cde97d4409d8e717ef90793fe362fbeb714c836f4e9d86b3d10e476,1,1.0
llama32_3b,2,qkv,1,64,24,24,0,48,True,True,True,3f3bb807eddb3a71734ae1a3e9a1b6ef3cae0e471ca72ca7b69c1f02d3e45e84,bec58bb0dd9ae8f11fdfee3f14355dc7fc310c9048cd8382fc3c3aeea4ba9147,6e2029094918fc62eb5870f10f1ffd944838d5457ad31640aac4e84925093065,1,1.0
llama32_3b,2,qkv,2,64,24,24,0,48,True,True,True,e6eb0f6df3063b70071f86ac393592080b01731ede2abb5cd0c035619cfbcdc1,d6ca1fcced453a3c7bf8fa774d172035c0c488b62381644ca602ea52554cbc79,4401d41106ff6bedb5b8ce9856073842d19e56627f5a566d795bde22e409f79e,1,1.0
llama32_3b,2,qkv,3,64,24,24,0,48,True,True,True,a52068676fe0aa410d95d70352cab474cf35c25f990cf190efe3286b55e34cce,60677e42e49a0c88e3a674adef6da803eb97f4d2520b94d6ab53ad4a0eb93e8b,c06457fead328a300cc498f4ae87123c27c3a482433e80f13dab147e3d896db4,1,1.0
llama32_3b,2,qkv,4,64,24,24,0,48,True,True,True,5fa9a2bbd99d0ac2c58a9b492f5ee37af6b03ec5beb81035d06de117027f2777,368b0dc5dc80ace63b14252acb2ce34d190d4f4e288ca60ace13a96aa92955e3,ff0af5c66ebd305f83461f78c41b2ae4b034b5340c0400ed2eb65bc6e1bee8bc,1,1.0
llama32_3b,2,qkv,5,64,24,24,0,48,True,True,True,49fedc3099b2c671de3c5bf8eade244cf0b4d05e6937acfa17766975b7ed09c0,8f96b2e26cb054caa9806547d2e93da0c91187dc5528a5fdcbcb1d5f5bd17051,d6d98bd742cb4eacee8777afdbfba76f808493a338bdf3a72e7fc52cf65f2e10,1,1.0
llama32_3b,2,qkv,6,64,24,24,0,48,True,True,True,5b776b57f22e1bb20fd28891def2faa41c887fe3006ed4fadd27167f1265ae99,343cabb22ffd8b94435e91bc2cf75c41ea080700b60c6e5c371e7e863be40c11,5acb8d1ce075f83b8a1d9d1a6ebc9f733f653044420a8b7c340f2ab3688be2bb,1,1.0
llama32_3b,2,qkv,7,64,24,24,0,48,True,True,True,83a949526d2097c9ee3dbed36912319f5d1d03ab11400e1bb3cfb1f87bc0a55d,3359de80bb6aba3a3fcd6fd3170fe33272d46a03c9773e6ee0eec9928b8d230e,0fa585e2602f0b89a403a7c577c9049101e742bd5e6eefa6aeea8f9273f23a9d,1,1.0
llama32_3b,2,qkv,8,64,24,24,0,48,True,True,True,9742951d2db7462c3f8d5e8643b71e7197a36a97bc36704fdb4f81fb4fd1eb47,346fdd59c3910b7d7d7f7ccc91096ca1aaefaa167272a7e7698238bca539208f,e2d4e26db1dad026e8270d8c87d7e80eff694fa455730d84cf49e09ee5821b2e,1,1.0
llama32_3b,2,qkv,9,64,24,24,0,48,True,True,True,7311b7629693e269563b6c521f1fca2b4b69a4c3c8aaede14aed9d4d8063fa47,39efc161ba18e5d56f1717ee3341bfca24285b1ce1940295a1e29606ae4dfb07,5ae8c75dd3d8b1d0f5f92ae1a8e97ae13b3d4b642db42b01ff4accbcc809fc96,1,1.0
llama32_3b,2,qkv,10,64,24,24,0,48,True,True,True,8b6093dd48a30240bf3427638697e2b4e1d8f2ec54efa3feba2931a0c7bdab0d,129a7214603dcbe21d430bca6de9755417897bc47a167b7ba3bd2d2d2b50f7f2,108fc0a031fee77c2490b6ac339d9bc08b8a44e0117db95b4bc2d3c18ae0d446,1,1.0
llama32_3b,2,qkv,11,64,24,24,0,48,True,True,True,0a58191b54036a0f183912dbdb1f5ac063157d8e5f159a0040ae10fb2280de99,b33c347d83eb4613d065568dee44556a6b7bbde34cf9704165fb00e7afd21bc6,d5240cf5fd23d0a44a0d69bcef4d5f6827fc02bfa141132350a9d079d2dcd3e1,1,1.0
llama32_3b,2,qkv,12,64,24,24,0,48,True,True,True,05492b64def7df3a25f4f14ebf1f0837cfd28c9dd9a72fd734a1a3bd3b2e3cf4,692b7f85c68c789273aebc72b37cd48f34baff4a54667cafea380e7f7852bd8b,2d96428d63ba95168a353ee65a9ba89473b203763195a4202979dbbad61f0d13,1,1.0
llama32_3b,2,qkv,13,64,24,24,0,48,True,True,True,6f176dad87fe384469556a432118d94eaa4ca8998988645df69d82b0ddf3f686,4de861c818641ad45514bb3f14ac79f12fa4437240ebd159b3b24a9a60e91c25,7b570a34471eaddcbb389458abb112e617049d3fa84d7863af8dba0d7bfa9c45,1,1.0
llama32_3b,2,qkv,14,64,24,24,0,48,True,True,True,fe96fbfd36e28c7a72a256e0d564bec26cab0e034b296a73c1ee02f4c6ddfc10,bd91011338d41dadcaaf211211ab2fc65b2492011ee89850e94d0514dec5a22d,6c98e53da1b4c8ec59f25939da327748abccc37c04739a03f7b5af8bc2777635,1,1.0
llama32_3b,2,qkv,15,64,24,24,0,48,True,True,True,c98ca2e9b618ad80d4a37bb38fc2ed091a57709907f74c460f836805aa122cfb,a9cf45dc925f275df4a758df7fade5a7ea7cf68ee352a832f9a08834df11103f,758ac9f414248abc64ac6f315fc7f02197e0f179abe8997d2724b34a6b93b54e,1,1.0
llama32_3b,2,qkv,16,64,24,24,0,48,True,True,True,cbac853f3ade81d7de0881b79c85d527ac8a24debc49d66b70426a3eeb618795,b017b107c84caa3b6923084ed336bf39b82a0f50d7bdfcc9a0fa6ceda8b9b9f9,de738aaf29c09160a2d9b482caab19c76fdda3d194bf43f72ab8f03ad66b181b,1,1.0
llama32_3b,2,qkv,17,64,24,24,0,48,True,True,True,4188e20f019febe9767c531df097d95b01654df5200a6575017f08536ad34e62,b314973529e9b2cd8de24c152dbb00bf49abf4f8901e849f36fbdf57450effce,aa90cdf1ad37ac3b42c321b8e0aa20dee85750f0d13a9ec3da935dfcf563a0f3,1,1.0
llama32_3b,2,qkv,18,64,24,24,0,48,True,True,True,01e3411c3908416f7aaa239ed3ec08f264c40e8941ceb7172aa9bcafcf5d0848,c765ee1ab5668c27498a556fa20b658e590db7a418f02e6521b2a9d7533b1186,4f72e35002436e1967f1edc2904c6cb0ca7f4fe0586fcdcd057f4556ec8e1799,1,1.0
llama32_3b,2,qkv,19,64,24,24,0,48,True,True,True,451b13eae2b2e00476b60c588d2dcd0086386f8671fd74c943888cf5dc769a13,eb93caf2a55ae59a978af9c9339cf5977492c349f92c4aab3d2b3393981af27c,c53d134dd44e9c2243807fdbf6ff757efc6ab5653cf9bbe9e62171a4811c1c68,1,1.0
llama32_3b,2,qkv,20,64,24,24,0,48,True,True,True,41fb5941a4c21ee9fd94e36663c9fbec944049740a35dfc464d037f9f1c7f564,7062b80f38becd9dc1376dc129cf1931185615e6fefe58da1c38719c7f017107,b5df5207518f6c6d2a2fb4341fffe7c91403ec2a9758c0be6c80582e13c894f9,1,1.0
llama32_3b,2,qkv,21,64,24,24,0,48,True,True,True,ec3aac63910405452d82ac96b68c4d016516b242b8f0686b24d6c4dd403aa95a,13fff97e8ea2586e750e94dd6f59397d09158b0ba6874d2432ecb2377a125e42,786aa8edb0e8fc896783d2c39f1d7c796d76f2bc633ecdf35232ebd87b41a67a,1,1.0
llama32_3b,2,qkv,22,64,24,24,0,48,True,True,True,da686c1ab58352d695478faaa9aae4fb781424f884ae3aecf7ec15cb285eadee,6c201e56408b33ae2f557e5cb18e01b55bedb2e7015f6a5f1f15dfd674f2eeb3,e2de5d51187c4c283a824dc3280de2c65b9f32550a0f9e90ad8f5f099347036a,1,1.0
llama32_3b,2,qkv,23,64,24,24,0,48,True,True,True,b2ffc729c2cb07d48e7b9fc651e444be6dcd89a4ff927805d0b7a39c168c05da,1f803e432e3c5bc0077b0d5d8ff3cf50a401ff6fee4df1bd96770000bd6b0654,3a30e360edc73c8148f15b4569f24459de07a96338303820761afa33f57870e1,1,1.0
llama32_3b,2,qkv,24,64,24,24,0,48,True,True,True,f1da3cea55777f031a8731f9c92e6555c612a222d40aa3088d0901b22a5f8a3d,28715a92acd2ee0a654447afde1a8eb31567a7cad59fdc2556017fb1fbf582a5,a51ebf4f2f2dbe11bb284f01108de244459a99d69e99a590b61953507d38b73f,1,1.0
llama32_3b,2,qkv,25,64,24,24,0,48,True,True,True,16e53a4df839fd9d11f4b0026c136344097daafd7ab27c16a8c40b876dada8b3,8a40ab9328b0a9331f75292167c7f068825dce819363a6cab666ee977cf72e61,ec51fc97b18caff7e8257d222d45e35553c79fcba3f0f7c2d74b7158a2686dd6,1,1.0
llama32_3b,2,qkv,26,64,24,24,0,48,True,True,True,a0273603314eb48f49730c833207554e304e1b52f06334bab87333e52d8e2128,de2f3f67b214cdc54a2ae9dcc1de4068bdc1b368ccf061b548d60a30c006883f,0a386a747bece70bd98c06fad5bdf44d04d9b503be1f305e869a01c5ac32aba3,1,1.0
llama32_3b,2,qkv,27,64,24,24,0,48,True,True,True,8b3c290a85deaf7ccbfda30e582be8813357f0b52c0e1bcbb851eccc610a7447,41b33712c05d35f8fc1968b5d8520b3efdedf4c36cf249b4de81e8b061c760af,39a50afeee68696bb1aef84831092651988ef1b38ee4007fc78ae013ae4339d8,1,1.0
llama32_3b,2,down,0,64,64,64,0,128,True,True,True,ad07164981979ace6f1312051012aef50bd07d18d9e481e8c46da4d331f7c38a,4b1e95a9391f9f3139bab3058d97ca6741e87d5e69dd6c8105e204ed13cb2f2e,af56359034263a4d59b1f1a4cc73ef24ce4c97683aef9f380af036bdaefbba45,1,1.0
llama32_3b,2,down,1,64,64,64,0,128,True,True,True,1a890d873c6e3e3ad09f464c1c22e1e56f7e1018134ce12339cbc114f4b5792f,668250ac5df28a1a07cb4025130066a1df749fe7c1dde4464ca97a7de7a34362,868d4f0fec9b40c9d775e7cbc4c2d289f98bb360717ca472964626718bce4b19,1,1.0
llama32_3b,2,down,2,64,64,64,0,128,True,True,True,49a89e8e42c60bff9c8222defbba8adfe53175a96c13f77030ca643da33a861c,fd706d71a9a119a2fa0e998bba1d5fa031f4c6699aba880d920181972395ab2d,b2aac989c356c7b1bbdb4f895515f90d9a0a209bac373a9da165ab570f1de74f,1,1.0
llama32_3b,2,down,3,64,64,64,0,128,True,True,True,957f34ed05c81953a266d9c377a47e87b6bc7199d8a3c65f6e9f665dd4922ea7,1c03d311e6ef75ace177647fde70e101ad890b05dfcc405ab9f59ca1c206be17,d3b81efc19e9205a45de141a91dcc697582e84b82e56d776e516cd11f77fc7e0,1,1.0
llama32_3b,2,down,4,64,64,64,0,128,True,True,True,5b0b7e7c8cbd9502bd12ead893b3a65deca743dd2b6baa589d63945e5db44d3a,733b502929b37a5198d71d33f16f592954ff3600ffbc1f6b049e8bd50a25560b,3848b2aa7dbff176759b1bb32537cb9a460d96a251a2f6fd38b959ec6533dd93,1,1.0
llama32_3b,2,down,5,64,64,64,0,128,True,True,True,3a32a3ffb9b47d10934c1043fc9b3fedc4ed556a4c84320575534111e5e7beac,5bbe93b7b0acb8ff7c2e31a6a271c4bb7bdc54ef44e0b11d52fcdfc72d11617e,37a53bcd8abfb98e762f725cddea637f85d904eca03fc74574dfce786c6ace2f,1,1.0
llama32_3b,2,down,6,64,64,64,0,128,True,True,True,11cdd48251d51e6b6dafe49f9c07022d6937c08436a4d9aca307a817b469aa48,9b5014d96ba8d61e32f28e9824fe036d82fab59fd671b57ce3212c6f2fc953a1,570ddb6f9f0c88030540548b3b8ebdcf199b927b4b93288082891715cd51d3f3,1,1.0
llama32_3b,2,down,7,64,64,64,0,128,True,True,True,d79d4a24bb807aaed225b0dc25d192a961fada465356d897049690fb84f7ae2b,6a1bd008ec7ff2b35342ca92b818b66fd14f112743d5b77739cccfc73241e15f,bdcf71e0ecd36ebfface8e26db0aefa5f7568d3086f105c72b96e3c58504aed1,1,1.0
llama32_3b,2,down,8,64,64,64,0,128,True,True,True,d0669df6a8c128ae2f4d31dea75372288c182e19171da3452bf5fa1842c93a12,387884637423bcce968cef3505558356bfb7ab89b45663f8651c02ea12471d62,0cf6bd8aa5342b658c468792182cf26b5fb24ef46ac95175703cb23bae6d45bf,1,1.0
llama32_3b,2,down,9,64,64,64,0,128,True,True,True,9a14c3b31065c098de0fd8b309092d278cb37a9623bc5760a56b05c8b612ebaa,cbd288b2cdad3de9429b33f0443444e466afcdc42aaeee554849b8d021650ca0,caa795f1615a34c29b7df5cfcbefac5c85c8f020d639a878365acb53d30cf6b5,1,1.0
llama32_3b,2,down,10,64,64,64,0,128,True,True,True,fc06200a6e58cde646b6aab9125ac0b7eb9a09025e5fd9e02f52fac1bd54ee1c,e28320c3166c60435defb5f45f553b44915e521c8db1555ee681253d5c7d09ec,95100a510fd7a43a1a767aeb80bc3977341af1eefcb8e732f35bf2f5fd08e7d3,1,1.0
llama32_3b,2,down,11,64,64,64,0,128,True,True,True,5309b0c9af555a4a72fe4a373ff64633909264dacecf273e6854602f8e13edad,feef1ecc997d3c7ae2e153f5b5b39a0cfe015713fa4534be1559a92b357d5b5b,463e07b2f9b552836787fcf8c89e9e65164b7eea4bcaaaf29af92ef154ed5d77,1,1.0
llama32_3b,2,down,12,64,64,64,0,128,True,True,True,6cc8f8a1b626c03fc1ffa173cf2511d6648a3e8f8edafc8188bd6d3edb62c77f,090f69f9bb3e0e83408f9fa5e40fa98d1696f2a498c58dce313342d282f6e25e,9534232af547d5bf1f4ae230be7688217b67dd795b7977bc98b8f76c76e3465c,1,1.0
llama32_3b,2,down,13,64,64,64,0,128,True,True,True,1bae49a693956974924e47fefff387f6828f9a91886df3e1be9a83861e7f5b23,b920a13ff747ff427229c46d7c1bc6e2fc68afa2bd2da092c625497ba189fa60,dd5ac03759843529bd98876d264840e53c7f2547c2a2a7d241e1c59ce6d15022,1,1.0
llama32_3b,2,down,14,64,64,64,0,128,True,True,True,47e3349eeaa80cc75bf7346b8806bfce49dee358b4f60fe975c0d44f57e32f4d,b56c50ad5eca3d60f05adceb5c4432cbcf9ce76d20ec3549262f6c0283115ab7,2a500a44deccbe9aefe232340d92546e3fe7fb071eda945ad23dae9e65003fe4,1,1.0
llama32_3b,2,down,15,64,64,64,0,128,True,True,True,c7ef8f5abd4a67e72be5551f35fdcec027bb0c6c6a16c1ed12167e66b9e80e2c,368eb8564a2a8fb87a4202bc159ed654afbeedeb29960c1becd62127607d6c46,a0babe3ab30adc85d234b7bf4908ee7c774c88c61b2ade825b710e8ebbc8741a,1,1.0
llama32_3b,2,down,16,64,64,64,0,128,True,True,True,8781b06aff658195b598aac51adc18f3228c7c7ee4addf273d8edea4bc62780e,8b0b12d01da3943218b634bea01646cf299c1cd8bd8269d4a130409b7912e862,29b445634422bc0ef1930f25efd3654d66811ad4619f2380cad2f9b89cb64be9,1,1.0
llama32_3b,2,down,17,64,64,64,0,128,True,True,True,012c61ba7be5da40f7c0e0a414db6ba2c98da703f6a7a73d1d984a65784fdea3,b3f4173a71c7fbb3f27aceb0d427c3b6d47c1261de8bcf99b83731daf59f0d55,b75b2efbb1efad383393a0c943fd0f0f87f82400926af9ca81fafd7d2732e2a0,1,1.0
llama32_3b,2,down,18,64,64,64,0,128,True,True,True,db6c762ed313af086142569bac5a3b18c679716f165a729fb4136bb7a96c367e,fb90a8f111d8ab551ca3449317b3d24243b7baf81661d5a7ea016840cde62c1a,bb6141b3f91fbfa6600e41727a53a45616b5e4c99a115a1f2216ff1a7e2dda53,1,1.0
llama32_3b,2,down,19,64,64,64,0,128,True,True,True,c2ae5f22d02abc102d5a2e6c40f68683ad8cd2af192e0789cfeaba17425ac98f,41820331e6e6e80acf195314eff8dbca142a725240206a7eb71168811b986b01,210ddb1afa2e2390296ed87fa684e6e6012e70b740cccb5eab6d6ee58ec08ac1,1,1.0
llama32_3b,2,down,20,64,64,64,0,128,True,True,True,0b7a3d5ed080df9c0a8b91421c4755ca67a385a9a17b43b4380183f47281634a,27090f3ede1c42edf670912418bd875bf1071c4f3f9c9ae1f1253df84e22fce7,4522a63328fa72b18b36982ef4e93f079e31403cb560a118e61818f4c31a3e33,1,1.0
llama32_3b,2,down,21,64,64,64,0,128,True,True,True,45269c533b08c9c4241ff946bcd684327aaa77e948390f2d091d127e2eb366c7,c8e2c217db9f4a209217cd8f7bbb5abc207c263335436ac196496aef51c64a77,3d187bf0bc001eb46c898ee900794f609f8baa02ab3806c220ec21f96975aa80,1,1.0
llama32_3b,2,down,22,64,64,64,0,128,True,True,True,f0a929b2608399d7ed078d265b8a3da7611befb85269bb3024c7d220f9268c3f,89316656f33b4e007bbe7d769e517e1f7a9e09ec98cc11a98948b1d28ff4e8f2,a84ee886f6b588ea5d9fc5a397aeff3c4d285a3aae05b52452834d9ebfa7d9f2,1,1.0
llama32_3b,2,down,23,64,64,64,0,128,True,True,True,e6f90c2174b43178e2faddf43f16a6dce38fafa5e0b19a08341fcf8f996c0ad1,38e279fbd6bec7dc24fd3ab6c611f4b8e4977488099cd72baa56d167bffc5be3,a0c725993920b29de9ed105b386903ef0706a7759e3d4da331fc4f0faa741cf7,1,1.0
llama32_3b,2,down,24,64,64,64,0,128,True,True,True,f1fa0a4d8a869216ec203ddb6f916e2bb0f4c5954e8b26c2be2dc3bf83fab676,d4b5ec969354fed34ba075f2699e61832cc8fd896f375776af22fa19fc2ed8a2,f63268c9315f4d2a5085481413b3cd31fbbbce68b0ce7901cd7da1b88bef5b2d,1,1.0
