model,site,layer,method,seed,n,k,group_size,evaluation_tokens,evaluation_rule,f,subspace_projection_fraction,selected_numerical_rank,top8_angles_include_null_completion,sqrt_one_minus_f,mean_group_range,relative_quantization_error_nmse,paired_hadamard_range,range_over_paired_hadamard,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,angle_1_degrees_vs_A_top8,angle_2_degrees_vs_A_top8,angle_3_degrees_vs_A_top8,angle_4_degrees_vs_A_top8,angle_5_degrees_vs_A_top8,angle_6_degrees_vs_A_top8,angle_7_degrees_vs_A_top8,angle_8_degrees_vs_A_top8,angles_mean_degrees_vs_A_top8,factor_file
llama32_3b,qkv,20,C_top1pct_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2892640648952873,0.28926406952483236,-1,False,0.8430515613559545,2.0843239516058625,0.006930285357018832,2.507040585274808,0.8313881968438059,0.16861180315619406,-0.0029979239676761913,14.362474030520824,30.903345745383472,35.18162341285861,40.47018660978872,54.46951887156059,58.60837244237975,75.71162540145147,84.38819772117368,49.26191802938963,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_20.pt
llama32_3b,qkv,20,C_top1pct_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2892640649296453,0.28926406952483236,-1,False,0.8430515613355773,2.082690921114287,0.006919257405388688,2.506112278469421,0.8310445381905499,0.1689554618094501,-0.0030047478779840625,14.362474030520824,30.903345745383472,35.18162341285861,40.47018660978872,54.46951887156059,58.60837244237975,75.71162540145147,84.38819772117368,49.26191802938963,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_20.pt
llama32_3b,qkv,20,C_top1pct_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2892640650023741,0.28926406952483236,-1,False,0.8430515612924431,2.0841172084868353,0.006926776764191669,2.5073240445781266,0.8312117506285477,0.16878824937145231,-0.0030072284236839185,14.362474030520824,30.903345745383472,35.18162341285861,40.47018660978872,54.46951887156059,58.60837244237975,75.71162540145147,84.38819772117368,49.26191802938963,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_20.pt
llama32_3b,qkv,20,hadamard,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0046364317829216415,nan,-1,False,0.997679090798779,2.507040585274808,0.009928209324695023,2.507040585274808,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,20,hadamard,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.004636431786368788,nan,-1,False,0.9976790907970514,2.506112278469421,0.00992400528337275,2.506112278469421,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,20,hadamard,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.004636431782615071,nan,-1,False,0.9976790907989327,2.5073240445781266,0.009934005187875588,2.5073240445781266,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,21,A_full,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.37372994781327246,0.37372995565237954,24,False,0.7913722589191053,1.9941623502948762,0.006127489093276433,2.552499585885016,0.7812586381295924,0.2187413618704076,-0.0037715488189288375,0.0,0.0,0.0,0.0,0.0,0.0,2.2588727439225506e-06,3.6222548091772e-06,7.351409441374688e-07,activations/llama32_3b/activation_factors/qkv_layer_21.pt
llama32_3b,qkv,21,A_full,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3737299478913066,0.37372995565237954,24,False,0.7913722588698023,1.9936587916439141,0.006123270500018553,2.5582472049245553,0.7793065454371164,0.22069345456288358,-0.003819242290043953,0.0,0.0,0.0,0.0,0.0,0.0,2.2588727439225506e-06,3.6222548091772e-06,7.351409441374688e-07,activations/llama32_3b/activation_factors/qkv_layer_21.pt
llama32_3b,qkv,21,A_full,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3737299480113305,0.37372995565237954,24,False,0.7913722587939696,1.994760128362638,0.006129318129699242,2.556072400911944,0.7804004799124455,0.21959952008755446,-0.003798219517825943,0.0,0.0,0.0,0.0,0.0,0.0,2.2588727439225506e-06,3.6222548091772e-06,7.351409441374688e-07,activations/llama32_3b/activation_factors/qkv_layer_21.pt
llama32_3b,qkv,21,B_top1,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23377173578637744,0.23377172815291347,128,False,0.8753446545296444,2.1996363675516477,0.007412079655095364,2.552499585885016,0.8617577764616867,0.13824222353831328,-0.002486958257109907,18.71124473888699,38.08273092790687,42.67683500492454,53.395559709673854,59.22511952170375,68.57402334157337,77.25113293717348,86.65503397029758,55.57146001901755,activations/llama32_3b/e27/factors/B_top1/qkv_layer_21.pt
llama32_3b,qkv,21,B_top1,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23377173580926955,0.23377172815291347,128,False,0.8753446545165684,2.200096405397441,0.007411638292628038,2.5582472049245553,0.8600014889735113,0.13999851102648875,-0.0025308744974344675,18.71124473888699,38.08273092790687,42.67683500492454,53.395559709673854,59.22511952170375,68.57402334157337,77.25113293717348,86.65503397029758,55.57146001901755,activations/llama32_3b/e27/factors/B_top1/qkv_layer_21.pt
llama32_3b,qkv,21,B_top1,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2337717357675813,0.23377172815291347,128,False,0.8753446545403809,2.2011618305435454,0.007420909931041085,2.556072400911944,0.8611500322753866,0.13884996772461344,-0.0025066277164840995,18.71124473888699,38.08273092790687,42.67683500492454,53.395559709673854,59.22511952170375,68.57402334157337,77.25113293717348,86.65503397029758,55.57146001901755,activations/llama32_3b/e27/factors/B_top1/qkv_layer_21.pt
llama32_3b,qkv,21,B_top1_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23377173578637744,0.23377172815291347,128,False,0.8753446545296444,2.1996363675516477,0.007412079655095364,2.552499585885016,0.8617577764616867,0.13824222353831328,-0.002486958257109907,18.71124473888699,38.08273092790687,42.67683500492454,53.395559709673854,59.22511952170375,68.57402334157337,77.25113293717348,86.65503397029758,55.57146001901755,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_21.pt
llama32_3b,qkv,21,B_top1_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23377173580926955,0.23377172815291347,128,False,0.8753446545165684,2.200096405397441,0.007411638292628038,2.5582472049245553,0.8600014889735113,0.13999851102648875,-0.0025308744974344675,18.71124473888699,38.08273092790687,42.67683500492454,53.395559709673854,59.22511952170375,68.57402334157337,77.25113293717348,86.65503397029758,55.57146001901755,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_21.pt
llama32_3b,qkv,21,B_top1_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2337717357675813,0.23377172815291347,128,False,0.8753446545403809,2.2011618305435454,0.007420909931041085,2.556072400911944,0.8611500322753866,0.13884996772461344,-0.0025066277164840995,18.71124473888699,38.08273092790687,42.67683500492454,53.395559709673854,59.22511952170375,68.57402334157337,77.25113293717348,86.65503397029758,55.57146001901755,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_21.pt
llama32_3b,qkv,21,C_top1pct,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.29363326265556783,0.2936332599167987,-1,False,0.8404562673598385,2.1163079232216355,0.006869246876403072,2.552499585885016,0.829111955560948,0.17088804443905203,-0.0030297910358021984,14.542634720454464,32.445878435388856,37.50396484519602,44.04775985841851,51.39578293924959,57.65687475826304,72.66587583408837,87.58341493093252,49.73027329024892,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_21.pt
llama32_3b,qkv,21,C_top1pct,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.29363326249985144,0.2936332599167987,-1,False,0.8404562674524764,2.116780857832661,0.006873093967292572,2.5582472049245553,0.82743405475355,0.17256594524644997,-0.0030694188227699338,14.542634720454464,32.445878435388856,37.50396484519602,44.04775985841851,51.39578293924959,57.65687475826304,72.66587583408837,87.58341493093252,49.73027329024892,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_21.pt
llama32_3b,qkv,21,C_top1pct,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2936332627056891,0.2936332599167987,-1,False,0.8404562673300205,2.117222761583131,0.006878540271090635,2.556072400911944,0.8283109511404129,0.17168904885958713,-0.0030489973764345497,14.542634720454464,32.445878435388856,37.50396484519602,44.04775985841851,51.39578293924959,57.65687475826304,72.66587583408837,87.58341493093252,49.73027329024892,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_21.pt
llama32_3b,qkv,21,C_top1pct_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2935844836363958,0.2935844767961443,-1,False,0.8404852862267157,2.1163640742640077,0.006869712961950789,2.552499585885016,0.8291339540140261,0.17086604598597388,-0.0030293249502544818,14.542399611278695,32.43879291971604,37.5029244973945,44.12083962798979,51.396074679420316,57.65643692081863,72.6689688829905,87.54041995803873,49.7333571372059,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_21.pt
llama32_3b,qkv,21,C_top1pct_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2935844835239844,0.2935844767961443,-1,False,0.8404852862935885,2.116839447734795,0.006873377832880889,2.5582472049245553,0.8274569571149878,0.1725430428850122,-0.0030691349571816164,14.542399611278695,32.43879291971604,37.5029244973945,44.12083962798979,51.396074679420316,57.65643692081863,72.6689688829905,87.54041995803873,49.7333571372059,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_21.pt
llama32_3b,qkv,21,C_top1pct_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.29358448363883666,0.2935844767961443,-1,False,0.8404852862252636,2.117274494794401,0.006878972223440136,2.556072400911944,0.8283311904776287,0.1716688095223713,-0.003048565424085049,14.542399611278695,32.43879291971604,37.5029244973945,44.12083962798979,51.396074679420316,57.65643692081863,72.6689688829905,87.54041995803873,49.7333571372059,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_21.pt
llama32_3b,qkv,21,hadamard,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0046273938859232285,nan,-1,False,0.997683620249464,2.552499585885016,0.00989903791220527,2.552499585885016,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,21,hadamard,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.004627393887550961,nan,-1,False,0.9976836202486483,2.5582472049245553,0.009942512790062506,2.5582472049245553,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,21,hadamard,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.004627393885223549,nan,-1,False,0.9976836202498147,2.556072400911944,0.009927537647525185,2.556072400911944,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,22,A_full,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3645816106975476,0.3645816007312545,24,False,0.7971313500938553,1.9763069818015235,0.006250691774000062,2.508102322276803,0.7879690410746374,0.2120309589253626,-0.003672784835339387,0.0,0.0,0.0,0.0,8.537736462515939e-07,3.91248236030638e-06,3.91248236030638e-06,4.597711793052988e-06,1.6595562699896676e-06,activations/llama32_3b/activation_factors/qkv_layer_22.pt
llama32_3b,qkv,22,A_full,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3645816107759611,0.3645816007312545,24,False,0.7971313500446704,1.975669519961836,0.006248639713565384,2.5094653081984384,0.7872870421867605,0.2127129578132395,-0.003682761638570474,0.0,0.0,0.0,0.0,8.537736462515939e-07,3.91248236030638e-06,3.91248236030638e-06,4.597711793052988e-06,1.6595562699896676e-06,activations/llama32_3b/activation_factors/qkv_layer_22.pt
llama32_3b,qkv,22,A_full,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3645816109765876,0.3645816007312545,24,False,0.7971313499188276,1.9766744845455833,0.006255430262376069,2.5110417125512563,0.7871930102416547,0.21280698975834533,-0.0036910168944309,0.0,0.0,0.0,0.0,8.537736462515939e-07,3.91248236030638e-06,3.91248236030638e-06,4.597711793052988e-06,1.6595562699896676e-06,activations/llama32_3b/activation_factors/qkv_layer_22.pt
llama32_3b,qkv,22,B_top1,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23504822242584983,0.23504821338738383,128,False,0.8746152168663373,2.165622298421416,0.007459217440296135,2.508102322276803,0.8634505375584155,0.1365494624415845,-0.002464259169043314,18.120293453906836,41.864861490306055,43.23932692845136,48.81591593077166,54.207460776384075,66.11283035873305,80.45596899825323,88.99193669668118,55.226074329185934,activations/llama32_3b/e27/factors/B_top1/qkv_layer_22.pt
llama32_3b,qkv,22,B_top1,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23504822228974043,0.23504821338738383,128,False,0.8746152169441482,2.165666833415647,0.00745839201304094,2.5094653081984384,0.862999311582591,0.13700068841740898,-0.002473009339094918,18.120293453906836,41.864861490306055,43.23932692845136,48.81591593077166,54.207460776384075,66.11283035873305,80.45596899825323,88.99193669668118,55.226074329185934,activations/llama32_3b/e27/factors/B_top1/qkv_layer_22.pt
llama32_3b,qkv,22,B_top1,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23504822217597912,0.23504821338738383,128,False,0.8746152170091833,2.1667526801696417,0.007463712736462998,2.5110417125512563,0.862889958911988,0.13711004108801195,-0.002482734420343971,18.120293453906836,41.864861490306055,43.23932692845136,48.81591593077166,54.207460776384075,66.11283035873305,80.45596899825323,88.99193669668118,55.226074329185934,activations/llama32_3b/e27/factors/B_top1/qkv_layer_22.pt
llama32_3b,qkv,22,B_top1_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23504822242584983,0.23504821338738383,128,False,0.8746152168663373,2.165622298421416,0.007459217440296135,2.508102322276803,0.8634505375584155,0.1365494624415845,-0.002464259169043314,18.120293453906836,41.864861490306055,43.23932692845136,48.81591593077166,54.207460776384075,66.11283035873305,80.45596899825323,88.99193669668118,55.226074329185934,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_22.pt
llama32_3b,qkv,22,B_top1_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23504822228974043,0.23504821338738383,128,False,0.8746152169441482,2.165666833415647,0.00745839201304094,2.5094653081984384,0.862999311582591,0.13700068841740898,-0.002473009339094918,18.120293453906836,41.864861490306055,43.23932692845136,48.81591593077166,54.207460776384075,66.11283035873305,80.45596899825323,88.99193669668118,55.226074329185934,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_22.pt
llama32_3b,qkv,22,B_top1_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.23504822217597912,0.23504821338738383,128,False,0.8746152170091833,2.1667526801696417,0.007463712736462998,2.5110417125512563,0.862889958911988,0.13711004108801195,-0.002482734420343971,18.120293453906836,41.864861490306055,43.23932692845136,48.81591593077166,54.207460776384075,66.11283035873305,80.45596899825323,88.99193669668118,55.226074329185934,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_22.pt
llama32_3b,qkv,22,C_top1pct,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2898663051786912,0.2898663129975417,-1,False,0.8426943068641848,2.090641660278076,0.006959420358931167,2.508102322276803,0.8335551710586652,0.16644482894133483,-0.0029640562504082823,14.797031306306177,28.640752896151817,35.75879729378079,42.033874518486954,54.18503497361302,57.35649991078753,70.5238403738433,87.28488216140629,48.82258917929698,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_22.pt
llama32_3b,qkv,22,C_top1pct,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.28986630554482784,0.2898663129975417,-1,False,0.8426943066469431,2.090094669109021,0.006953118756728448,2.5094653081984384,0.8328844643839742,0.16711553561602577,-0.0029782825954074105,14.797031306306177,28.640752896151817,35.75879729378079,42.033874518486954,54.18503497361302,57.35649991078753,70.5238403738433,87.28488216140629,48.82258917929698,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_22.pt
llama32_3b,qkv,22,C_top1pct,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.28986630549283093,0.2898663129975417,-1,False,0.8426943066777947,2.0909558836871533,0.006961210040556231,2.5110417125512563,0.8327045597194443,0.16729544028055565,-0.002985237116250738,14.797031306306177,28.640752896151817,35.75879729378079,42.033874518486954,54.18503497361302,57.35649991078753,70.5238403738433,87.28488216140629,48.82258917929698,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_22.pt
llama32_3b,qkv,22,C_top1pct_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2898698012358119,0.2898697982839917,-1,False,0.8426922325286903,2.0906308997831125,0.006959274770107779,2.508102322276803,0.8335508807652159,0.16644911923478412,-0.00296420183923167,14.798107440313682,28.64358399502107,35.74650720100411,42.03421851909643,54.18451117629675,57.30109242137122,70.46801348736598,87.27740845407467,48.80668033681799,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_22.pt
llama32_3b,qkv,22,C_top1pct_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2898698009853716,0.2898697982839917,-1,False,0.8426922326772857,2.0900879051714583,0.0069530896893507475,2.5094653081984384,0.8328817690139523,0.16711823098604772,-0.0029783116627851106,14.798107440313682,28.64358399502107,35.74650720100411,42.03421851909643,54.18451117629675,57.30109242137122,70.46801348736598,87.27740845407467,48.80668033681799,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_22.pt
llama32_3b,qkv,22,C_top1pct_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2898698013964294,0.2898697982839917,-1,False,0.84269223243339,2.090949604966833,0.006961231581062302,2.5110417125512563,0.8327020592749916,0.16729794072500836,-0.0029852155757446675,14.798107440313682,28.64358399502107,35.74650720100411,42.03421851909643,54.18451117629675,57.30109242137122,70.46801348736598,87.27740845407467,48.80668033681799,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_22.pt
llama32_3b,qkv,22,hadamard,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.00484924533783096,nan,-1,False,0.9975724307849376,2.508102322276803,0.00992347660933945,2.508102322276803,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,22,hadamard,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0048492453440811805,nan,-1,False,0.9975724307818049,2.5094653081984384,0.009931401352135858,2.5094653081984384,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,22,hadamard,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.004849245342382177,nan,-1,False,0.9975724307826564,2.5110417125512563,0.009946447156806969,2.5110417125512563,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,23,A_full,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.38164154092563773,0.3816415272644085,24,False,0.7863577169929487,1.9430132021601214,0.006071534781628302,2.5012859068817,0.7768057209351308,0.22319427906486922,-0.003841989351498081,0.0,0.0,0.0,0.0,1.478779333471098e-06,2.2588727439225506e-06,3.1945284701301985e-06,4.182619578303746e-06,1.389350015728449e-06,activations/llama32_3b/activation_factors/qkv_layer_23.pt
llama32_3b,qkv,23,A_full,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.38164154080364027,0.3816415272644085,24,False,0.7863577170705198,1.9418221445936676,0.006062188787192711,2.503914955600218,0.7755144160350246,0.22448558396497542,-0.0038756493802201584,0.0,0.0,0.0,0.0,1.478779333471098e-06,2.2588727439225506e-06,3.1945284701301985e-06,4.182619578303746e-06,1.389350015728449e-06,activations/llama32_3b/activation_factors/qkv_layer_23.pt
llama32_3b,qkv,23,A_full,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3816415408643787,0.3816415272644085,24,False,0.7863577170318997,1.9436131034005182,0.006074953318836139,2.500819473268469,0.7771904866288869,0.2228095133711131,-0.0038350405333204083,0.0,0.0,0.0,0.0,1.478779333471098e-06,2.2588727439225506e-06,3.1945284701301985e-06,4.182619578303746e-06,1.389350015728449e-06,activations/llama32_3b/activation_factors/qkv_layer_23.pt
llama32_3b,qkv,23,B_top1,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2564184775109597,0.2564184726209376,128,False,0.8623117316197434,2.125680004384776,0.007224943211363316,2.5012859068817,0.8498348783465606,0.15016512165343943,-0.0026885809217630672,19.728018072115376,34.17100737317206,40.88102757429775,45.98609655904651,59.76843153864684,64.00058035302706,77.14438311043916,85.01679839769017,53.337042872304366,activations/llama32_3b/e27/factors/B_top1/qkv_layer_23.pt
llama32_3b,qkv,23,B_top1,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.25641847738130485,0.2564184726209376,128,False,0.862311731694922,2.1244477848498113,0.007215453055154842,2.503914955600218,0.8484504555948691,0.1515495444051309,-0.0027223851122580274,19.728018072115376,34.17100737317206,40.88102757429775,45.98609655904651,59.76843153864684,64.00058035302706,77.14438311043916,85.01679839769017,53.337042872304366,activations/llama32_3b/e27/factors/B_top1/qkv_layer_23.pt
llama32_3b,qkv,23,B_top1,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.25641847759116,0.2564184726209376,128,False,0.8623117315732403,2.12661989236949,0.00723212371068743,2.500819473268469,0.8503692150117835,0.14963078498821647,-0.0026778701414691174,19.728018072115376,34.17100737317206,40.88102757429775,45.98609655904651,59.76843153864684,64.00058035302706,77.14438311043916,85.01679839769017,53.337042872304366,activations/llama32_3b/e27/factors/B_top1/qkv_layer_23.pt
llama32_3b,qkv,23,B_top1_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2564184775109597,0.2564184726209376,128,False,0.8623117316197434,2.125680004384776,0.007224943211363316,2.5012859068817,0.8498348783465606,0.15016512165343943,-0.0026885809217630672,19.728018072115376,34.17100737317206,40.88102757429775,45.98609655904651,59.76843153864684,64.00058035302706,77.14438311043916,85.01679839769017,53.337042872304366,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_23.pt
llama32_3b,qkv,23,B_top1_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.25641847738130485,0.2564184726209376,128,False,0.862311731694922,2.1244477848498113,0.007215453055154842,2.503914955600218,0.8484504555948691,0.1515495444051309,-0.0027223851122580274,19.728018072115376,34.17100737317206,40.88102757429775,45.98609655904651,59.76843153864684,64.00058035302706,77.14438311043916,85.01679839769017,53.337042872304366,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_23.pt
llama32_3b,qkv,23,B_top1_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.25641847759116,0.2564184726209376,128,False,0.8623117315732403,2.12661989236949,0.00723212371068743,2.500819473268469,0.8503692150117835,0.14963078498821647,-0.0026778701414691174,19.728018072115376,34.17100737317206,40.88102757429775,45.98609655904651,59.76843153864684,64.00058035302706,77.14438311043916,85.01679839769017,53.337042872304366,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_23.pt
llama32_3b,qkv,23,C_top1pct,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3141627264679814,0.3141627227334835,-1,False,0.8281529288313956,2.0468235056047583,0.006709976888243079,2.5012859068817,0.8183084948319601,0.1816915051680399,-0.003203547244883304,15.520448531456395,25.379466391583488,33.62505570693079,37.27626954707648,45.50925445352358,58.991027660995044,76.29804254963695,80.38615332711112,46.62321477103923,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_23.pt
llama32_3b,qkv,23,C_top1pct,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3141627265425223,0.3141627227334835,-1,False,0.8281529287863912,2.0445764652616467,0.006693982998298917,2.503914955600218,0.8165518803619021,0.18344811963809793,-0.0032438551691139524,15.520448531456395,25.379466391583488,33.62505570693079,37.27626954707648,45.50925445352358,58.991027660995044,76.29804254963695,80.38615332711112,46.62321477103923,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_23.pt
llama32_3b,qkv,23,C_top1pct,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3141627264095264,0.3141627227334835,-1,False,0.828152928866688,2.047224472827717,0.006708725463460192,2.500819473268469,0.8186214537717422,0.18137854622825778,-0.0032012683886963557,15.520448531456395,25.379466391583488,33.62505570693079,37.27626954707648,45.50925445352358,58.991027660995044,76.29804254963695,80.38615332711112,46.62321477103923,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_23.pt
llama32_3b,qkv,23,C_top1pct_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3141813423878349,0.31418133227584766,-1,False,0.8281416893335132,2.046817478895415,0.006710504755765589,2.5012859068817,0.8183060853875513,0.18169391461244866,-0.003203019377360794,15.51667227258172,25.383628605213392,33.62799973648103,37.274869566885485,45.50752180410735,59.00980944159564,76.37166031496359,80.38142943103205,46.63419889660753,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_23.pt
llama32_3b,qkv,23,C_top1pct_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.314181342348408,0.31418133227584766,-1,False,0.8281416893573177,2.044581915247363,0.006696135472328658,2.503914955600218,0.816554056947694,0.183445943052306,-0.0032417026950842115,15.51667227258172,25.383628605213392,33.62799973648103,37.274869566885485,45.50752180410735,59.00980944159564,76.37166031496359,80.38142943103205,46.63419889660753,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_23.pt
llama32_3b,qkv,23,C_top1pct_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3141813423658217,0.31418133227584766,-1,False,0.8281416893468039,2.0471466352785987,0.006706545011626372,2.500819473268469,0.8185903289544773,0.18140967104552275,-0.003203448840530175,15.51667227258172,25.383628605213392,33.62799973648103,37.274869566885485,45.50752180410735,59.00980944159564,76.37166031496359,80.38142943103205,46.63419889660753,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_23.pt
llama32_3b,qkv,23,hadamard,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.004601534338521835,nan,-1,False,0.997696579958796,2.5012859068817,0.009913524133126383,2.5012859068817,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
