model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,17,anchor,131072,0.17478722729657648,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,18,anchor,131072,0.17518087900157298,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,19,anchor,131072,0.17158177889317017,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,20,anchor,131072,0.17566977767449998,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,21,anchor,131072,0.17082043732060015,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,22,anchor,131072,0.17117315420267687,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,23,anchor,131072,0.17157543357117788,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,24,anchor,131072,0.1705769236936021,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,25,anchor,131072,0.17077892577853504,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,26,anchor,131072,0.16743896862763563,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,27,anchor,131072,0.16950902764369857,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,28,anchor,131072,0.17135484190242778,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,29,anchor,131072,0.17196683173341398,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,30,anchor,131072,0.16806733796229878,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,31,anchor,131072,0.1675862039099627,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,32,anchor,131072,0.16961108513865497,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,33,anchor,131072,0.16707118844905722,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,34,anchor,131072,0.16543129829364034,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,35,anchor,131072,0.1671208999598548,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,36,anchor,131072,0.16409995405518885,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,37,anchor,131072,0.16441877800340876,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,38,anchor,131072,0.1636580304184747,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,39,anchor,131072,0.1643300924019968,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,40,anchor,131072,0.16747099352073747,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,41,anchor,131072,0.1630053533267244,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,42,anchor,131072,0.16904339774899313,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,43,anchor,131072,0.16798991247492268,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,44,anchor,131072,0.16529517170150143,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,45,anchor,131072,0.16696493459650696,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,46,anchor,131072,0.16573615532681174,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,47,anchor,131072,0.16516257391720046,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,48,anchor,131072,0.16468092539341228,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,49,anchor,131072,0.17016276837318856,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,50,anchor,131072,0.16283077665639212,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,51,anchor,131072,0.16566082401169524,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,52,anchor,131072,0.16417314849488207,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,53,anchor,131072,0.16486494410131058,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,54,anchor,131072,0.16442423428961206,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,55,anchor,131072,0.16267681717130245,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,56,anchor,131072,0.16840921419407096,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,57,anchor,131072,0.1639385585403943,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,58,anchor,131072,0.16368572577192708,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,59,anchor,131072,0.16670408760703026,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,60,anchor,131072,0.16805715951898037,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,61,anchor,131072,0.16476414831453212,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,62,anchor,131072,0.1697374477928406,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,4,63,anchor,131072,0.16427741916089644,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,0,anchor,131072,0.3144958127919608,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,1,anchor,131072,0.2226277859555239,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,2,anchor,131072,0.21961073386762564,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,3,anchor,131072,0.21134292707870372,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,4,anchor,131072,0.20322053711919352,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,5,anchor,131072,0.2018939502477224,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,6,anchor,131072,0.19908726475324556,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,7,anchor,131072,0.20226597996673945,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,8,anchor,131072,0.1980921634437891,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,9,anchor,131072,0.20325946616935653,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,10,anchor,131072,0.19435312851794606,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,11,anchor,131072,0.2004764860091086,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,12,anchor,131072,0.19154395365154642,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,13,anchor,131072,0.19931435781563778,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,14,anchor,131072,0.19825393005433511,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,15,anchor,131072,0.19638616176189316,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,16,anchor,131072,0.1906217859481103,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,17,anchor,131072,0.2000304384441165,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,18,anchor,131072,0.19531148989813119,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,19,anchor,131072,0.19113624430781329,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,20,anchor,131072,0.18796277924201377,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,21,anchor,131072,0.19687554808504615,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,22,anchor,131072,0.1908669279670221,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,23,anchor,131072,0.1917597105511959,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,24,anchor,131072,0.19328435671434363,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,25,anchor,131072,0.19239284808935508,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,26,anchor,131072,0.1959025756925712,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,27,anchor,131072,0.18859602305457202,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,28,anchor,131072,0.18910115504581881,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,29,anchor,131072,0.19058418959161827,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,30,anchor,131072,0.1908917031682904,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,31,anchor,131072,0.19036024437906462,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,32,anchor,131072,0.18985336394553087,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,33,anchor,131072,0.19023438309864105,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,34,anchor,131072,0.18996021471104996,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,35,anchor,131072,0.18880701404651745,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,36,anchor,131072,0.19243955345024233,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,37,anchor,131072,0.2022195853889457,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,38,anchor,131072,0.19009684874023947,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,39,anchor,131072,0.18913064140525648,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,40,anchor,131072,0.18868208917444917,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,41,anchor,131072,0.19186343544362217,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,42,anchor,131072,0.18989295086862512,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,43,anchor,131072,0.18712210581884392,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,44,anchor,131072,0.1909083960600526,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,45,anchor,131072,0.18627218780525823,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,46,anchor,131072,0.19245345642002576,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,47,anchor,131072,0.18695760952306273,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,48,anchor,131072,0.18520100529181605,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,49,anchor,131072,0.18791937767761624,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,50,anchor,131072,0.18741808381258807,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,51,anchor,131072,0.18788476537235965,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,52,anchor,131072,0.189248749020976,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,53,anchor,131072,0.1876095874252428,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,54,anchor,131072,0.18817786677908543,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,55,anchor,131072,0.18637371471442066,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,56,anchor,131072,0.1872840337500179,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,57,anchor,131072,0.18893036016606857,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,58,anchor,131072,0.18667095094730257,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,59,anchor,131072,0.1893543850182482,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,60,anchor,131072,0.19289731490437134,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,61,anchor,131072,0.1862649494196944,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,62,anchor,131072,0.18839187514095102,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,5,63,anchor,131072,0.18434585624990518,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,0,anchor,131072,0.35010871803876853,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,1,anchor,131072,0.24049421278209593,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,2,anchor,131072,0.23796005163967493,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,3,anchor,131072,0.22892253281673902,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,4,anchor,131072,0.21750099098875353,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,5,anchor,131072,0.22457415011729154,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,6,anchor,131072,0.22341140421343653,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,7,anchor,131072,0.2165361394171441,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,8,anchor,131072,0.2197904957745891,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,9,anchor,131072,0.21962619880798684,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,10,anchor,131072,0.22156650209797135,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,11,anchor,131072,0.21870527250399618,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,12,anchor,131072,0.21728230560569273,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,13,anchor,131072,0.21465384514033303,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,14,anchor,131072,0.21815190379828664,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,15,anchor,131072,0.2129728285025294,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,16,anchor,131072,0.21790458254292844,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,17,anchor,131072,0.21591769848646436,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,18,anchor,131072,0.21331868649451735,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,19,anchor,131072,0.21091270036174592,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,20,anchor,131072,0.21218837240553512,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,21,anchor,131072,0.21308151493428795,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,22,anchor,131072,0.20979630451779485,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,23,anchor,131072,0.21184986788375681,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,24,anchor,131072,0.21055887006838248,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,25,anchor,131072,0.21098218158505233,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,26,anchor,131072,0.21134834376283607,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,27,anchor,131072,0.21234130622627845,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,28,anchor,131072,0.2100777434222323,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,29,anchor,131072,0.20540139880449715,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,30,anchor,131072,0.20879297434532873,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,31,anchor,131072,0.2081268041348494,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,32,anchor,131072,0.20976097352280476,common_unquantized_bf16_forward
llama32_3b,Q5a,asym_and_sym_same_prequant_input,0,down,6,33,anchor,131072,0.20894004034221325,common_unquantized_bf16_forward
