model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize
qwen3_8b_base,hadamard,24,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,24,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,24,1,self_attn.o_proj,4096,4096,128,0,7.639369487762451,-1,128
qwen3_8b_base,hadamard,24,2,mlp.up_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,24,2,mlp.gate_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,24,3,mlp.down_proj,12288,4096,128,0,5.753117561340332,-1,128
qwen3_8b_base,hadamard,25,0,self_attn.k_proj,4096,1024,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,25,0,self_attn.v_proj,4096,1024,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,25,0,self_attn.q_proj,4096,4096,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,25,1,self_attn.o_proj,4096,4096,128,0,5.397638320922852,-1,128
qwen3_8b_base,hadamard,25,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,25,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,25,3,mlp.down_proj,12288,4096,128,0,6.931726932525635,-1,128
qwen3_8b_base,hadamard,26,0,self_attn.k_proj,4096,1024,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,26,0,self_attn.v_proj,4096,1024,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,26,0,self_attn.q_proj,4096,4096,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,26,1,self_attn.o_proj,4096,4096,128,0,5.106962203979492,-1,128
qwen3_8b_base,hadamard,26,2,mlp.up_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,26,2,mlp.gate_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,26,3,mlp.down_proj,12288,4096,128,0,8.350542068481445,-1,128
qwen3_8b_base,hadamard,27,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,27,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,27,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,27,1,self_attn.o_proj,4096,4096,128,0,8.006382942199707,-1,128
qwen3_8b_base,hadamard,27,2,mlp.up_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,27,2,mlp.gate_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,27,3,mlp.down_proj,12288,4096,128,0,10.933975219726562,-1,128
qwen3_8b_base,hadamard,28,0,self_attn.k_proj,4096,1024,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,28,0,self_attn.v_proj,4096,1024,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,28,0,self_attn.q_proj,4096,4096,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,28,1,self_attn.o_proj,4096,4096,128,0,12.221662521362305,-1,128
qwen3_8b_base,hadamard,28,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,28,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,28,3,mlp.down_proj,12288,4096,128,0,15.4625825881958,-1,128
qwen3_8b_base,hadamard,29,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,29,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,29,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,29,1,self_attn.o_proj,4096,4096,128,0,10.251543998718262,-1,128
qwen3_8b_base,hadamard,29,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,29,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,29,3,mlp.down_proj,12288,4096,128,0,20.668193817138672,-1,128
qwen3_8b_base,hadamard,30,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,30,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,30,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,30,1,self_attn.o_proj,4096,4096,128,0,19.588050842285156,-1,128
qwen3_8b_base,hadamard,30,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,30,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,30,3,mlp.down_proj,12288,4096,128,0,29.655162811279297,-1,128
qwen3_8b_base,hadamard,31,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,31,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,31,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,31,1,self_attn.o_proj,4096,4096,128,0,20.315942764282227,-1,128
qwen3_8b_base,hadamard,31,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,31,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,31,3,mlp.down_proj,12288,4096,128,0,39.862239837646484,-1,128
qwen3_8b_base,hadamard,32,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,32,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,32,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,32,1,self_attn.o_proj,4096,4096,128,0,28.260438919067383,-1,128
qwen3_8b_base,hadamard,32,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,32,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,32,3,mlp.down_proj,12288,4096,128,0,48.24302673339844,-1,128
qwen3_8b_base,hadamard,33,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,33,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,33,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,33,1,self_attn.o_proj,4096,4096,128,0,54.60719680786133,-1,128
qwen3_8b_base,hadamard,33,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
