model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual,source_commit,source_file
llama32_3b,down_input,27,42,1.719811742965577,0.0016126609831824,0.6910063804840763,0.1375600954443225,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,43,1.666658192934359,0.0015628190998463,0.6925691995839226,0.1805257386045644,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,44,1.6610879975817798,0.0015575959486784,0.694126795532601,0.1642724075699358,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,45,1.5645402637449304,0.0014670635028975,0.6955938590354986,0.1447093812150959,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,46,1.5076104550967373,0.0014136806361027,0.6970075396716015,0.1476903709482193,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,47,1.4886261482955463,0.0013958791232358,0.6984034187948372,0.1753888269472734,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,48,1.4037826503137425,0.0013163216952605,0.6997197404900979,0.1799760025800107,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,49,1.337410486745197,0.0012540847678793,0.7009738252579771,0.1844419060393103,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,50,1.3197697038593463,0.0012375430723192,0.7022113683302964,0.1879725450688985,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,51,1.2951424637886295,0.0012144502022141,0.7034258185325106,0.200673179821067,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,52,1.280663295940283,0.0012008731411471,0.7046266916736577,0.1986211702265147,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,53,1.2693052876558388,0.0011902227796282,0.7058169144532859,0.1712875798102974,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,54,1.2142033138919044,0.0011385538667086,0.7069554683199946,0.1935948478533055,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,55,1.2076204840877425,0.0011323811720357,0.7080878494920303,0.2119855580191635,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,56,1.1651696589087013,0.0010925751934162,0.7091804246854465,0.1963842239928782,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,57,1.143728997545583,0.0010724703661435,0.71025289505159,0.2185196827642369,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,58,1.1293026666339443,0.0010589428500727,0.7113118379016627,0.2151889813812191,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,59,1.0882345769298751,0.0010204334572915,0.7123322713589542,0.2306165688214787,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,60,1.0550564193944385,0.0009893224241391,0.7133215937830935,0.2270953218656045,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,61,1.026662857825029,0.0009626978885736,0.714284291671667,0.2489544465978609,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,62,1.015288921700252,0.0009520325915789,0.715236324263246,0.2178685594154633,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,63,0.9654425597887484,0.0009052918460659,0.7161416161093119,0.219694401758381,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,64,0.949444773909016,0.0008902907826,0.7170319068919119,0.2087954427355279,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
