model,source_family,source_artifact,site,layer,expert,routed_rows,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,58,256,128,nar_k6_per_expert,nar,0.1896578132235065,0.900190083691491,0.8215004089273055,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,61,256,128,nar_k6_per_expert,nar,0.1641723289135196,0.9142361134228293,0.9494406980759956,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,62,256,128,nar_k6_per_expert,nar,0.2783860436959149,0.8494786379327529,0.952241801620136,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,63,256,128,nar_k6_per_expert,nar,0.1393144598322544,0.9277313944066707,0.8677403827987618,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,64,256,128,nar_k6_per_expert,nar,0.1186624422483479,0.9387958019461166,0.8999159428219684,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,65,256,128,nar_k6_per_expert,nar,0.1221196205940221,0.9369527092687111,0.9774416631719725,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,66,256,128,nar_k6_per_expert,nar,0.1134621391422056,0.941561395161141,0.8233501020985838,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,67,256,128,nar_k6_per_expert,nar,0.1182524830191181,0.9390141196919681,0.7740065729082313,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,70,256,128,nar_k6_per_expert,nar,0.1997271256761431,0.8945797193788024,0.7013606446074477,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,71,256,128,nar_k6_per_expert,nar,0.2569432267169493,0.8620074090650559,0.648394508903333,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,72,256,128,nar_k6_per_expert,nar,0.2139759777111175,0.8865799582039301,0.9171359015918632,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,74,256,128,nar_k6_per_expert,nar,0.0622305667800848,0.9683849612731061,0.8804094761450848,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,75,256,128,nar_k6_per_expert,nar,0.0736923525170649,0.9624487765501784,0.9346905938811412,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,76,122,128,nar_k6_per_expert,nar,0.0360811978096816,0.981793665792522,0.8093086585907733,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,77,256,128,nar_k6_per_expert,nar,0.1789051492409324,0.9061428423593422,0.8921816245074242,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,78,256,128,nar_k6_per_expert,nar,0.4458325792133967,0.7444242209833069,0.7409118461350428,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,79,256,128,nar_k6_per_expert,nar,0.0933734795360802,0.9521693759326225,0.921496456509218,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,81,256,128,nar_k6_per_expert,nar,0.631946481778088,0.6066741450085968,0.6163176189623929,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,82,256,128,nar_k6_per_expert,nar,0.1558714871288539,0.9187646667515823,0.91199080265611,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,83,256,128,nar_k6_per_expert,nar,0.1632587848241227,0.9147355985069551,0.8723900657308901,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,84,256,128,nar_k6_per_expert,nar,0.1940731379325769,0.8977342936901893,0.929660560976824,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,85,256,128,nar_k6_per_expert,nar,0.0626314199930202,0.9681779691807595,0.9306030058447354,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,86,256,128,nar_k6_per_expert,nar,0.0722491413966663,0.9631982447052807,0.918985858989389,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,87,256,128,nar_k6_per_expert,nar,0.0830202835904109,0.9575905786971742,0.8858366490481668,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,88,256,128,nar_k6_per_expert,nar,0.0774639796987682,0.9604873868517129,0.90787210719575,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,89,256,128,nar_k6_per_expert,nar,0.165514602190939,0.9135017229371059,0.9372368814930314,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,90,175,128,nar_k6_per_expert,nar,0.1278790047523241,0.9338741859842127,0.1718827450548341,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,92,256,128,nar_k6_per_expert,nar,0.142579311340189,0.9259701337839201,0.8538383060666125,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,93,256,128,nar_k6_per_expert,nar,0.1104504751221025,0.943159331649694,0.9508850659505556,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,94,256,128,nar_k6_per_expert,nar,0.0858421738389022,0.9561160108277121,0.8984800331591274,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,95,256,128,nar_k6_per_expert,nar,0.1950229559574134,0.8972051293001989,0.8076547473718823,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,96,256,128,nar_k6_per_expert,nar,0.1509577540466539,0.9214348842719957,0.9256518835085268,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,97,256,128,nar_k6_per_expert,nar,0.1179114321070139,0.9391957026589219,0.9468199854907464,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,98,256,128,nar_k6_per_expert,nar,0.1091183995762746,0.9438652448436299,0.9536129030192972,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,99,256,128,nar_k6_per_expert,nar,0.2556065728064288,0.8627823753378202,0.8787375549176745,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,100,256,128,nar_k6_per_expert,nar,0.0674789581321443,0.9656712907961258,0.9266229935291632,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,101,256,128,nar_k6_per_expert,nar,0.1892498797372614,0.9004166370423964,0.8782634033530575,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,103,256,128,nar_k6_per_expert,nar,0.0966083083525853,0.9504691955278797,0.906039733261585,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,104,256,128,nar_k6_per_expert,nar,0.2095774077583668,0.8890571366575003,0.755749082116451,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,105,256,128,nar_k6_per_expert,nar,0.1493356177458246,0.9223146872159065,0.9041551171529574,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,107,256,128,nar_k6_per_expert,nar,0.322501399383685,0.8231030315922273,0.8115021014321289,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,108,256,128,nar_k6_per_expert,nar,0.0452143758866725,0.9771313238829914,0.914434906671155,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,109,256,128,nar_k6_per_expert,nar,0.1786356164716805,0.9062915554766686,0.8532476004542209,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,110,256,128,nar_k6_per_expert,nar,0.0810960084481186,0.9585948005032582,0.9132902606234428,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,111,256,128,nar_k6_per_expert,nar,0.0630527293498718,0.9679603662599663,0.8373484272998909,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,112,256,128,nar_k6_per_expert,nar,0.0516706989605784,0.9738220068572191,0.8629853544215255,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,114,256,128,nar_k6_per_expert,nar,0.1747649372430954,0.9084244948023499,0.8587472057638704,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,115,256,128,nar_k6_per_expert,nar,0.1054788620394078,0.9457912761072562,0.8875467373334683,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,116,256,128,nar_k6_per_expert,nar,0.4789134717752076,0.7218632337394615,0.9056059661232996,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,117,230,128,nar_k6_per_expert,nar,0.1160548058639035,0.9401835959726678,0.3282856283165542,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,118,256,128,nar_k6_per_expert,nar,0.1412291162323679,0.9266989175388262,0.89106046912294,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,119,256,128,nar_k6_per_expert,nar,0.1648333534755797,0.9138745244968919,0.958183889631308,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,120,256,128,nar_k6_per_expert,nar,0.0572797485031519,0.9709378206130649,0.9598848961398504,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,18,121,256,128,nar_k6_per_expert,nar,0.4424292501838696,0.7467066022315126,0.7910876534515087,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
