metric,model,method,baseline,backend,mode,phase,batch,tokens,k,unit,formula,source_commit,source_run,source_file,source_key,numerator,denominator,session,statistic,value
kernel_ratio,3b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/10/wall_ratio/median"", ""/rows/27/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/26/samples_wall_us""]",null,null,1,paired session ratio,1.5373134848387795
kernel_ratio,3b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/10/wall_ratio/median"", ""/rows/27/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/26/samples_wall_us""]",null,null,2,paired session ratio,1.5498205576441744
kernel_ratio,3b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/10/wall_ratio/median"", ""/rows/27/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/26/samples_wall_us""]",null,null,3,paired session ratio,1.5367056651371223
kernel_ratio,3b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/11/wall_ratio/median"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,1.1699855491827302
kernel_ratio,3b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/11/wall_ratio/median"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us""]",null,null,1,paired session ratio,1.1699855491827302
kernel_ratio,3b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/11/wall_ratio/median"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us""]",null,null,2,paired session ratio,1.1732788657276105
kernel_ratio,3b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/11/wall_ratio/median"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us"", ""/rows/26/samples_wall_us"", ""/rows/27/samples_wall_us"", ""/rows/36/samples_wall_us"", ""/rows/35/samples_wall_us""]",null,null,3,paired session ratio,1.1693839985421668
kernel_ratio,3b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/12/wall_ratio/median"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/34/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,0.9875081859614224
kernel_ratio,3b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/12/wall_ratio/median"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/34/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us""]",null,null,1,paired session ratio,0.9875081859614224
kernel_ratio,3b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/12/wall_ratio/median"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/34/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us""]",null,null,2,paired session ratio,0.9968359134032635
kernel_ratio,3b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/12/wall_ratio/median"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/34/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/28/samples_wall_us"", ""/rows/29/samples_wall_us""]",null,null,3,paired session ratio,0.9807897534332942
kernel_ratio,3b,nar_generic,nar_generic_shuffle,original binary; uniform0..255 cohort,wall time,B implementation,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/13/wall_ratio/median"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/32/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,0.3854134880484289
kernel_ratio,3b,nar_generic,nar_generic_shuffle,original binary; uniform0..255 cohort,wall time,B implementation,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/13/wall_ratio/median"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/32/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us""]",null,null,1,paired session ratio,0.3854134880484289
kernel_ratio,3b,nar_generic,nar_generic_shuffle,original binary; uniform0..255 cohort,wall time,B implementation,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/13/wall_ratio/median"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/32/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us""]",null,null,2,paired session ratio,0.3826989987048056
kernel_ratio,3b,nar_generic,nar_generic_shuffle,original binary; uniform0..255 cohort,wall time,B implementation,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/13/wall_ratio/median"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us"", ""/rows/33/samples_wall_us"", ""/rows/32/samples_wall_us"", ""/rows/29/samples_wall_us"", ""/rows/30/samples_wall_us""]",null,null,3,paired session ratio,0.3894768022745103
kernel_ratio,3b,nar_native,block_hadamard_native,original binary; uniform0..255 cohort,wall time,E17 native,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/14/wall_ratio/median"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,1.7731840890029158
kernel_ratio,3b,nar_native,block_hadamard_native,original binary; uniform0..255 cohort,wall time,E17 native,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/14/wall_ratio/median"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us""]",null,null,1,paired session ratio,1.7721225328759065
kernel_ratio,3b,nar_native,block_hadamard_native,original binary; uniform0..255 cohort,wall time,E17 native,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/14/wall_ratio/median"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us""]",null,null,2,paired session ratio,1.7746930269237042
kernel_ratio,3b,nar_native,block_hadamard_native,original binary; uniform0..255 cohort,wall time,E17 native,1,32768,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_3b_s3.json""]","[""/comparisons/14/wall_ratio/median"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us"", ""/rows/37/samples_wall_us"", ""/rows/38/samples_wall_us""]",null,null,3,paired session ratio,1.7731840890029158
kernel_ratio,8b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/15/wall_ratio/median"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,0.37848158047212305
kernel_ratio,8b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/15/wall_ratio/median"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us""]",null,null,1,paired session ratio,0.37848158047212305
kernel_ratio,8b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/15/wall_ratio/median"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us""]",null,null,2,paired session ratio,0.5701223918962736
kernel_ratio,8b,nar_module,hadamard_fp16,original binary; uniform0..255 cohort,wall time,E28 slot,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/15/wall_ratio/median"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/0/samples_wall_us""]",null,null,3,paired session ratio,0.33979274966973766
kernel_ratio,8b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/16/wall_ratio/median"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,0.5792453884788111
kernel_ratio,8b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/16/wall_ratio/median"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us""]",null,null,1,paired session ratio,0.6844039122389638
kernel_ratio,8b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/16/wall_ratio/median"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us""]",null,null,2,paired session ratio,0.5455909420094259
kernel_ratio,8b,nar_plus_quantizer,hadamard_plus_quantizer,original binary; uniform0..255 cohort,wall time,E28 frontend,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/16/wall_ratio/median"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us"", ""/rows/0/samples_wall_us"", ""/rows/1/samples_wall_us"", ""/rows/10/samples_wall_us"", ""/rows/9/samples_wall_us""]",null,null,3,paired session ratio,0.5792453884788111
kernel_ratio,8b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/17/wall_ratio/median"", ""/rows/2/samples_wall_us"", ""/rows/3/samples_wall_us"", ""/rows/8/samples_wall_us"", ""/rows/7/samples_wall_us"", ""/rows/2/samples_wall_us"", ""/rows/3/samples_wall_us""]",null,null,0,median of 3 paired-session wall-time ratios,0.6332300147850064
kernel_ratio,8b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/17/wall_ratio/median"", ""/rows/2/samples_wall_us"", ""/rows/3/samples_wall_us"", ""/rows/8/samples_wall_us"", ""/rows/7/samples_wall_us"", ""/rows/2/samples_wall_us"", ""/rows/3/samples_wall_us""]",null,null,1,paired session ratio,0.6343519326298346
kernel_ratio,8b,nar_prebound,nar_generic,original binary; uniform0..255 cohort,wall time,Dispatch,1,1,8,ratio,median_session(candidate session median wall_us / baseline session median wall_us),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/kernel_comparisons.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_runs/kernels_8b_s3.json""]","[""/comparisons/17/wall_ratio/median"", ""/rows/2/samples_wall_us"", ""/rows/3/samples_wall_us"", ""/rows/8/samples_wall_us"", ""/rows/7/samples_wall_us"", ""/rows/2/samples_wall_us"", ""/rows/3/samples_wall_us""]",null,null,2,paired session ratio,0.6048384638829625
