model,source_family,source_artifact,site,layer,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range_ratio_definition
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,32,nar_k2,nar,0.0460884459064977,0.976683958142808,0.9809968849735747,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,32,nar_k3,nar,0.0648128218323494,0.9670507629735114,0.9755168946759906,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,32,nar_k4,nar,0.0824583700819097,0.9578839334272656,0.9689480607028437,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,64,nar_k0,nar,0.0,1.0,1.0010243257672784,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,64,nar_k1,nar,0.0243478147099141,0.9877510745577986,0.9910618236641534,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,64,nar_k2,nar,0.0460884459064977,0.976683958142808,0.9828163867046227,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,128,nar_k0,nar,0.0,1.0,1.000616273380034,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,15,128,nar_k1,nar,0.0243478147099141,0.9877510745577986,0.9897465202886099,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,32,nar_k0,nar,0.0,1.0,0.984976326399605,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,32,nar_k1,nar,0.0688054923635679,0.9649842007185568,0.9670624356170977,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,32,nar_k2,nar,0.0937643549732917,0.9519640986017844,0.9577967002829815,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,32,nar_k3,nar,0.1159236421521488,0.9402533476929776,0.9479683853655975,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,32,nar_k4,nar,0.1338845454251668,0.9306532407802776,0.9422361316205949,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,64,nar_k0,nar,0.0,1.0,0.9899420843695586,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,64,nar_k1,nar,0.0688054923635679,0.9649842007185568,0.9695951178201542,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,64,nar_k2,nar,0.0937643549732917,0.9519640986017844,0.9600371322842334,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,128,nar_k0,nar,0.0,1.0,0.9963802668274239,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,16,128,nar_k1,nar,0.0688054923635679,0.9649842007185568,0.9714008865486758,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,32,nar_k0,nar,0.0,1.0,0.9881831027118056,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,32,nar_k1,nar,0.055003713684668,0.9721091946460192,0.974438677646757,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,32,nar_k2,nar,0.0814185220087205,0.95842656369243,0.9637655677508045,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,32,nar_k3,nar,0.1014726667925601,0.9479068167322354,0.9563886344713439,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,32,nar_k4,nar,0.1211060999152855,0.9374934133553764,0.9483241860569782,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,64,nar_k0,nar,0.0,1.0,0.9920954189907114,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,64,nar_k1,nar,0.055003713684668,0.9721091946460192,0.9751490819579499,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,64,nar_k2,nar,0.0814185220087205,0.95842656369243,0.9656340911503684,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,128,nar_k0,nar,0.0,1.0,0.9956016611004589,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,17,128,nar_k1,nar,0.055003713684668,0.9721091946460192,0.9754386714636574,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,32,nar_k0,nar,0.0,1.0,0.9772227507677179,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,32,nar_k1,nar,0.0874776275941533,0.9552603689077898,0.9586718124611744,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,32,nar_k2,nar,0.1082553884063351,0.9443223028149156,0.9490950575827704,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,32,nar_k3,nar,0.1281630399283229,0.9337221000231692,0.9416985495117582,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,32,nar_k4,nar,0.1466143237940669,0.9237887616798188,0.9351729782691015,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,64,nar_k0,nar,0.0,1.0,0.9845820295963467,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,64,nar_k1,nar,0.0874776275941533,0.9552603689077898,0.9598691015940394,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,64,nar_k2,nar,0.1082553884063351,0.9443223028149156,0.9509979789845808,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,128,nar_k0,nar,0.0,1.0,0.9897031737256023,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,18,128,nar_k1,nar,0.0874776275941533,0.9552603689077898,0.966194526581272,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,32,nar_k0,nar,0.0,1.0,0.9873750544228496,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,32,nar_k1,nar,0.0540787775447238,0.9725848150445678,0.970082227509177,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,32,nar_k2,nar,0.1020839512799636,0.9475843227491876,0.9533846576054772,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,32,nar_k3,nar,0.1306964643512645,0.932364486479797,0.9439320225078462,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,32,nar_k4,nar,0.1533884895239692,0.9201149441651466,0.9348587275679848,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,64,nar_k0,nar,0.0,1.0,0.9947281837247506,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,64,nar_k1,nar,0.0540787775447238,0.9725848150445678,0.9751573943482162,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,64,nar_k2,nar,0.1020839512799636,0.9475843227491876,0.9573815304552779,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,128,nar_k0,nar,0.0,1.0,0.9987790720683005,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,19,128,nar_k1,nar,0.0540787775447238,0.9725848150445678,0.9796195236759693,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,32,nar_k0,nar,0.0,1.0,0.9846078160149306,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,32,nar_k1,nar,0.0425203177845919,0.9785089075810236,0.9727675159959988,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,32,nar_k2,nar,0.0808542503120492,0.9587208924853732,0.961814612435263,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,32,nar_k3,nar,0.1069512582910417,0.945012561667282,0.9518625855727785,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,32,nar_k4,nar,0.1271201133779778,0.9342804111304176,0.9438302132739073,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,64,nar_k0,nar,0.0,1.0,0.9889580694493428,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,64,nar_k1,nar,0.0425203177845919,0.9785089075810236,0.9752143541876998,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,64,nar_k2,nar,0.0808542503120492,0.9587208924853732,0.9613467327480949,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,128,nar_k0,nar,0.0,1.0,0.9915625981592954,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,20,128,nar_k1,nar,0.0425203177845919,0.9785089075810236,0.977506297865567,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,32,nar_k0,nar,0.0,1.0,0.9855405604343962,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,32,nar_k1,nar,0.045956640070578,0.9767514320078686,0.9689734051287278,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,32,nar_k2,nar,0.0883355318900567,0.9548112211897928,0.9532502562099053,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,32,nar_k3,nar,0.1189505369120283,0.9386423509984896,0.9415735251651917,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,32,nar_k4,nar,0.1400916194147839,0.9273124503559822,0.9353040970936455,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,64,nar_k0,nar,0.0,1.0,0.9927672200869558,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,64,nar_k1,nar,0.045956640070578,0.9767514320078686,0.9733758077849136,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,64,nar_k2,nar,0.0883355318900567,0.9548112211897928,0.9567842904100496,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,128,nar_k0,nar,0.0,1.0,0.9951300659881769,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,21,128,nar_k1,nar,0.045956640070578,0.9767514320078686,0.9741516625608035,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,32,nar_k0,nar,0.0,1.0,0.9871267587134515,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,32,nar_k1,nar,0.0482272527122636,0.9755884108002392,0.9745390556036966,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,32,nar_k2,nar,0.0784340457697656,0.9599822676644784,0.9629846168428879,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,32,nar_k3,nar,0.1029302190696106,0.947137677917202,0.9528274481177655,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,32,nar_k4,nar,0.1253286696567445,0.9352386488716424,0.9431439568070957,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,64,nar_k0,nar,0.0,1.0,0.9924049600015904,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,64,nar_k1,nar,0.0482272527122636,0.9755884108002392,0.977274749904474,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,64,nar_k2,nar,0.0784340457697656,0.9599822676644784,0.9648815650870183,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,128,nar_k0,nar,0.0,1.0,0.9952381679507472,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,22,128,nar_k1,nar,0.0482272527122636,0.9755884108002392,0.9795037277834336,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,32,nar_k0,nar,0.0,1.0,0.9929123861063759,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,32,nar_k1,nar,0.0318401777095256,0.9839511279989848,0.9806170393272097,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,32,nar_k2,nar,0.0626565946108338,0.968164968065446,0.9683359346386984,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,32,nar_k3,nar,0.0917096363481246,0.9530426872138914,0.9550889913286656,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,32,nar_k4,nar,0.1168122392532858,0.9397806982199168,0.9444790835409556,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,64,nar_k0,nar,0.0,1.0,0.9963913459930044,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,64,nar_k1,nar,0.0318401777095256,0.9839511279989848,0.9832706674819826,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,64,nar_k2,nar,0.0626565946108338,0.968164968065446,0.9702230517998883,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,128,nar_k0,nar,0.0,1.0,0.9996973161027234,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,23,128,nar_k1,nar,0.0318401777095256,0.9839511279989848,0.9852869932010786,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,32,nar_k0,nar,0.0,1.0,0.967659624956263,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,32,nar_k1,nar,0.1195984096793105,0.9382971759100044,0.9461550241466646,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,32,nar_k2,nar,0.1428626928832161,0.9258171024110452,0.935707490633863,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,32,nar_k3,nar,0.164383300409778,0.9141207248444934,0.9263535028072335,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,32,nar_k4,nar,0.183020959678199,0.9038689287290502,0.9178471729011177,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,64,nar_k0,nar,0.0,1.0,0.9768317215706736,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,64,nar_k1,nar,0.1195984096793105,0.9382971759100044,0.950846742918457,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,64,nar_k2,nar,0.1428626928832161,0.9258171024110452,0.9396282933265832,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,128,nar_k0,nar,0.0,1.0,0.9784719516812289,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,24,128,nar_k1,nar,0.1195984096793105,0.9382971759100044,0.9458061424856694,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,32,nar_k0,nar,0.0,1.0,0.9703356023103707,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,32,nar_k1,nar,0.0806475018306843,0.9588287115899876,0.95026442057576,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,32,nar_k2,nar,0.121103924847506,0.937494573398958,0.9368410504056872,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,32,nar_k3,nar,0.1501502674674946,0.9218729481509398,0.9277031871983923,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,32,nar_k4,nar,0.1739765820949643,0.9088583046355662,0.9190600616481039,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,64,nar_k0,nar,0.0,1.0,0.9784418570465317,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,64,nar_k1,nar,0.0806475018306843,0.9588287115899876,0.9538238950298313,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,64,nar_k2,nar,0.121103924847506,0.937494573398958,0.9395282286284022,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,128,nar_k0,nar,0.0,1.0,0.9893110195097992,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,25,128,nar_k1,nar,0.0806475018306843,0.9588287115899876,0.9614516547210721,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,32,nar_k0,nar,0.0,1.0,0.9889779710389844,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,32,nar_k1,nar,0.0539244156524635,0.9726641683271448,0.9739377658708569,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,32,nar_k2,nar,0.0823248797759163,0.95795361068482,0.9640560799747496,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,32,nar_k3,nar,0.1029296729702422,0.9471379662064856,0.9554328792129293,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,32,nar_k4,nar,0.1204208635004833,0.9378588041381904,0.949594004398232,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,64,nar_k0,nar,0.0,1.0,0.9898917887011693,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,64,nar_k1,nar,0.0539244156524635,0.9726641683271448,0.9737553492114241,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,64,nar_k2,nar,0.0823248797759163,0.95795361068482,0.9620144841773975,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,128,nar_k0,nar,0.0,1.0,0.9979234452255076,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,26,128,nar_k1,nar,0.0539244156524635,0.9726641683271448,0.9765720300674892,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,32,nar_k0,nar,0.0,1.0,0.9763689980412908,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,32,nar_k1,nar,0.0912398739417173,0.9532891093777808,0.9545762596460706,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,32,nar_k2,nar,0.1343052554346881,0.9304271839135568,0.9383249602476532,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
