record_type,model,site,layer,method,token,group,relative_channel,signed_value,group_mean,group_range,ecdf_probability,source
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,112.0,-0.004938446916639805,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,113.0,0.041373949497938156,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,114.0,0.007970865815877914,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,115.0,-0.01091779861599207,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,116.0,-0.010438907891511917,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,117.0,0.0019128825515508652,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,118.0,-0.02058364450931549,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,119.0,0.01753859966993332,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,120.0,-0.010391559451818466,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,121.0,0.000776214525103569,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,122.0,-0.009941725060343742,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,123.0,0.0160469189286232,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,124.0,-0.011293239891529083,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,125.0,-0.010795189067721367,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,126.0,-0.009868577122688293,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,20,0,127.0,-0.011380854994058609,-3.4924596548080444e-10,0.07215951383113861,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,0.0,0.009889332577586174,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,1.0,0.008190607652068138,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,2.0,-0.010484459809958935,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,3.0,-0.013132989406585693,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,4.0,0.027318445965647697,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,5.0,0.006685543805360794,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,6.0,-0.009713190607726574,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,7.0,0.014366695657372475,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,8.0,0.0007790550589561462,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,9.0,0.007203994318842888,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,10.0,-0.004579639993607998,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,11.0,-0.007907174527645111,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,12.0,-0.0033976947888731956,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,13.0,-0.01480906642973423,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,14.0,0.01434929110109806,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,15.0,0.003376489505171776,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,16.0,-0.002856981009244919,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,17.0,-0.006003586575388908,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,18.0,0.006628802046179771,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,19.0,-0.008157223463058472,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,20.0,0.007995910942554474,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,21.0,0.004228236153721809,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,22.0,0.00039629265666007996,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,23.0,0.003913840278983116,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,24.0,0.00526076927781105,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,25.0,0.005237875506281853,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,26.0,-0.01818745769560337,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,27.0,0.006874812766909599,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,28.0,0.013983862474560738,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,29.0,0.0020508114248514175,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,30.0,0.0019931476563215256,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,31.0,-0.014412103220820427,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,32.0,-0.006333198398351669,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,33.0,-0.005408953875303268,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,34.0,0.012093381956219673,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,35.0,-0.013036897405982018,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,36.0,-0.008567013777792454,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,37.0,-0.006256979890167713,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,38.0,0.005464175716042519,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,39.0,0.007861673831939697,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,40.0,0.017707565799355507,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,41.0,-0.003768458031117916,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,42.0,-0.0264032781124115,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,43.0,0.016959482803940773,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,44.0,-0.022222016006708145,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,45.0,0.008234631270170212,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,46.0,-0.003238033503293991,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,47.0,-0.028876781463623047,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,48.0,0.01218031533062458,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,49.0,-0.020413294434547424,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,50.0,-0.015652835369110107,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,51.0,-0.0029457267373800278,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,52.0,-0.014167318120598793,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,53.0,0.009935593232512474,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,54.0,0.011448455974459648,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,55.0,0.013348640874028206,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,56.0,-0.018662791699171066,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,57.0,0.00808100774884224,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,58.0,-0.009137091226875782,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,59.0,0.033605121076107025,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,60.0,-0.015281138010323048,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,61.0,0.018166018649935722,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,62.0,0.007083116099238396,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,63.0,0.007158694788813591,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,64.0,-0.02087606117129326,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,65.0,0.0007141157984733582,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,66.0,0.0031635314226150513,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,67.0,0.006732957437634468,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,68.0,0.029606828466057777,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,69.0,-0.006912999786436558,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,70.0,0.0027212779968976974,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,71.0,0.007178133353590965,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,72.0,0.0007214955985546112,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,73.0,-0.0005556140094995499,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,74.0,0.02466522715985775,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,75.0,-0.012646270915865898,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,76.0,0.00667927972972393,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,77.0,-0.021404417231678963,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,78.0,0.0004421379417181015,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,79.0,-5.812197923660278e-05,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,80.0,-0.022129341959953308,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,81.0,0.0019316356629133224,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,82.0,0.0021139737218618393,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,83.0,0.011681368574500084,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,84.0,0.02079171873629093,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,85.0,-0.006181676872074604,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,86.0,-0.0015146378427743912,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,87.0,0.02380252815783024,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,88.0,0.0056391432881355286,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,89.0,0.013536987826228142,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,90.0,-0.030148480087518692,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,91.0,-0.005094979889690876,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,92.0,0.006227768957614899,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,93.0,0.008450306951999664,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,94.0,-0.012061817571520805,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,95.0,0.00026495009660720825,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,96.0,-0.027976516634225845,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,97.0,-0.0022147223353385925,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,98.0,-0.00847337394952774,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,99.0,-0.0069999173283576965,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,100.0,0.001616423949599266,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,101.0,0.0133903119713068,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,102.0,0.007976992055773735,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,103.0,0.029138995334506035,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,104.0,0.0062121618539094925,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,105.0,-0.009471023455262184,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,106.0,-0.019709251821041107,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,107.0,0.013243606314063072,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,108.0,-0.008782362565398216,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,109.0,0.008136285468935966,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,110.0,-0.02638590894639492,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,111.0,-0.018421929329633713,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,112.0,0.003606872633099556,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,113.0,0.010411061346530914,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,114.0,-0.025342173874378204,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,115.0,-0.02084657922387123,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,116.0,-0.00971284881234169,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,117.0,0.010848209261894226,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,118.0,-0.0011970829218626022,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,119.0,-0.003246534615755081,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,120.0,-0.006728396750986576,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,121.0,0.013109458610415459,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,122.0,0.003156585618853569,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,123.0,0.02805291675031185,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,124.0,-0.0017470456659793854,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,125.0,0.009452389553189278,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,126.0,-0.0016011502593755722,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,21,0,127.0,-0.0030145272612571716,1.3969838619232178e-09,0.06375360488891602,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,0.0,0.002226637676358223,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,1.0,0.0037305522710084915,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,2.0,0.008927712216973305,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,3.0,-0.030987413600087166,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,4.0,-0.018955301493406296,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,5.0,0.003700198605656624,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,6.0,-0.004740353673696518,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,7.0,0.014181891456246376,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,8.0,0.017254630103707314,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,9.0,-0.015460099093616009,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,10.0,0.019509388133883476,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,11.0,0.01150568388402462,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,12.0,0.012541193515062332,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,13.0,0.006775796413421631,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,14.0,-0.01810147427022457,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,15.0,-0.0055420855060219765,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,16.0,-0.002171711064875126,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,17.0,-0.003648418001830578,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,18.0,-0.01342973206192255,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,19.0,-0.010086001828312874,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,20.0,-0.007125625852495432,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,21.0,-0.011966721154749393,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,22.0,0.032871656119823456,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,23.0,0.006869068369269371,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,24.0,0.002345029264688492,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,25.0,-0.003378031775355339,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,26.0,-0.0398370698094368,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,27.0,-0.006739766802638769,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar_minus_group_mean,22,0,28.0,0.017846981063485146,4.656612873077393e-10,0.07270872592926025,,frozen E1c wide_cal_a
