layer,expert,routed_tokens,share_of_tokens
6,113,107,0.000408172607421875
6,114,2474,0.00943756103515625
6,115,40008,0.152618408203125
6,116,7788,0.0297088623046875
6,117,95,0.000362396240234375
6,118,9735,0.037136077880859375
6,119,32963,0.12574386596679688
6,120,4326,0.01650238037109375
6,121,5032,0.019195556640625
6,122,1834,0.00699615478515625
6,123,6866,0.02619171142578125
6,124,693,0.002643585205078125
6,125,37534,0.14318084716796875
6,126,2738,0.01044464111328125
6,127,61465,0.23447036743164062
7,0,39,0.000148773193359375
7,1,78388,0.2990264892578125
7,2,23994,0.09152984619140625
7,3,9981,0.038074493408203125
7,4,37262,0.14214324951171875
7,5,94826,0.36173248291015625
7,6,216,0.000823974609375
7,7,16969,0.06473159790039062
7,8,19770,0.07541656494140625
7,9,3920,0.01495361328125
7,10,4682,0.01786041259765625
7,11,5466,0.02085113525390625
7,12,10809,0.041233062744140625
7,13,27833,0.10617446899414062
7,14,63,0.000240325927734375
7,15,3372,0.0128631591796875
7,16,316,0.0012054443359375
7,17,13869,0.052906036376953125
7,18,1747,0.006664276123046875
7,19,17171,0.06550216674804688
7,20,19712,0.0751953125
7,21,15265,0.058231353759765625
7,22,3356,0.0128021240234375
7,23,7,2.6702880859375e-05
7,24,12165,0.046405792236328125
7,25,7462,0.02846527099609375
7,26,30040,0.114593505859375
7,27,17285,0.06593704223632812
7,28,142,0.00054168701171875
7,29,2783,0.010616302490234375
7,30,1319,0.005031585693359375
7,31,20753,0.07916641235351562
7,32,32088,0.122406005859375
7,33,114351,0.4362144470214844
7,34,10430,0.03978729248046875
7,35,43,0.000164031982421875
7,36,6122,0.02335357666015625
7,37,129,0.000492095947265625
7,38,14506,0.05533599853515625
7,39,19006,0.07250213623046875
7,40,6790,0.02590179443359375
7,41,1013,0.003864288330078125
7,42,29,0.000110626220703125
7,43,15551,0.059322357177734375
7,44,10305,0.039310455322265625
7,45,25432,0.097015380859375
7,46,15070,0.05748748779296875
7,47,50069,0.19099807739257812
7,48,102366,0.39049530029296875
7,49,27023,0.10308456420898438
7,50,21399,0.08163070678710938
7,51,27141,0.10353469848632812
7,52,9035,0.034465789794921875
7,53,40685,0.15520095825195312
7,54,25,9.5367431640625e-05
7,55,1,3.814697265625e-06
7,56,9365,0.035724639892578125
7,57,7,2.6702880859375e-05
7,58,44966,0.17153167724609375
7,59,20768,0.0792236328125
7,60,22723,0.08668136596679688
7,61,35449,0.13522720336914062
7,62,13598,0.05187225341796875
7,63,1620,0.0061798095703125
7,64,3452,0.0131683349609375
7,65,751,0.002864837646484375
7,66,13410,0.05115509033203125
7,67,3680,0.0140380859375
7,68,1523,0.005809783935546875
7,69,957,0.003650665283203125
7,70,1816,0.006927490234375
7,71,61,0.000232696533203125
7,72,29445,0.11232376098632812
7,73,66569,0.2539405822753906
7,74,41574,0.15859222412109375
7,75,12995,0.049571990966796875
7,76,3942,0.01503753662109375
7,77,5,1.9073486328125e-05
7,78,42,0.00016021728515625
7,79,805,0.003070831298828125
7,80,12,4.57763671875e-05
7,81,3565,0.013599395751953125
7,82,50156,0.1913299560546875
7,83,10286,0.03923797607421875
7,84,521,0.001987457275390625
7,85,364,0.0013885498046875
7,86,10299,0.039287567138671875
7,87,30754,0.11731719970703125
7,88,32484,0.1239166259765625
7,89,42458,0.16196441650390625
7,90,4,1.52587890625e-05
7,91,17875,0.06818771362304688
7,92,200,0.000762939453125
7,93,11290,0.04306793212890625
7,94,7589,0.028949737548828125
7,95,30919,0.11794662475585938
7,96,987,0.003765106201171875
7,97,16,6.103515625e-05
7,98,3426,0.01306915283203125
7,99,9439,0.036006927490234375
7,100,158228,0.6035919189453125
7,101,2662,0.01015472412109375
7,102,42,0.00016021728515625
7,103,3221,0.012287139892578125
7,104,219,0.000835418701171875
7,105,16,6.103515625e-05
7,106,83644,0.3190765380859375
7,107,13,4.9591064453125e-05
7,108,78837,0.3007392883300781
7,109,2619,0.009990692138671875
7,110,18521,0.07065200805664062
7,111,6363,0.024272918701171875
7,112,19370,0.07389068603515625
7,113,1387,0.005290985107421875
7,114,3549,0.013538360595703125
7,115,7267,0.027721405029296875
7,116,20260,0.0772857666015625
7,117,49,0.000186920166015625
7,118,176,0.00067138671875
7,119,894,0.00341033935546875
7,120,19,7.2479248046875e-05
7,121,27,0.000102996826171875
7,122,41,0.000156402587890625
7,123,21827,0.08326339721679688
7,124,12797,0.048816680908203125
7,125,6159,0.023494720458984375
7,126,681,0.002597808837890625
7,127,6506,0.02481842041015625
8,0,79,0.000301361083984375
8,1,0,0.0
8,2,26741,0.10200881958007812
8,3,3589,0.013690948486328125
8,4,21173,0.08076858520507812
8,5,26656,0.1016845703125
8,6,10661,0.040668487548828125
8,7,11,4.1961669921875e-05
8,8,24958,0.09520721435546875
8,9,2947,0.011241912841796875
8,10,2838,0.01082611083984375
8,11,5598,0.02135467529296875
8,12,5,1.9073486328125e-05
8,13,7944,0.030303955078125
8,14,19746,0.07532501220703125
8,15,17292,0.0659637451171875
8,16,10278,0.03920745849609375
8,17,31800,0.121307373046875
8,18,7041,0.026859283447265625
8,19,4736,0.01806640625
8,20,18054,0.06887054443359375
8,21,37361,0.14252090454101562
8,22,12510,0.04772186279296875
8,23,15617,0.059574127197265625
8,24,28047,0.10699081420898438
8,25,10455,0.039882659912109375
8,26,1123,0.004283905029296875
8,27,36200,0.138092041015625
8,28,32668,0.1246185302734375
8,29,194,0.00074005126953125
8,30,8871,0.033840179443359375
8,31,16,6.103515625e-05
8,32,56067,0.21387863159179688
8,33,18419,0.07026290893554688
8,34,13,4.9591064453125e-05
8,35,86142,0.32860565185546875
8,36,23123,0.08820724487304688
8,37,11897,0.045383453369140625
8,38,3907,0.014904022216796875
8,39,26670,0.10173797607421875
8,40,5216,0.0198974609375
8,41,3582,0.01366424560546875
8,42,496,0.00189208984375
8,43,430,0.00164031982421875
8,44,131337,0.5010108947753906
8,45,19532,0.0745086669921875
8,46,1674,0.00638580322265625
8,47,47033,0.17941665649414062
8,48,6562,0.02503204345703125
8,49,1,3.814697265625e-06
8,50,4665,0.017795562744140625
8,51,20021,0.07637405395507812
8,52,193,0.000736236572265625
8,53,18838,0.07186126708984375
8,54,9957,0.037982940673828125
8,55,58683,0.22385787963867188
8,56,53995,0.20597457885742188
8,57,14689,0.056034088134765625
8,58,80,0.00030517578125
8,59,2627,0.010021209716796875
8,60,47,0.000179290771484375
8,61,55309,0.21098709106445312
8,62,8863,0.033809661865234375
8,63,38,0.00014495849609375
8,64,24025,0.09164810180664062
8,65,15502,0.05913543701171875
8,66,14580,0.0556182861328125
8,67,5291,0.020183563232421875
8,68,6517,0.024860382080078125
8,69,2489,0.009494781494140625
8,70,37792,0.1441650390625
8,71,23,8.7738037109375e-05
8,72,27912,0.106475830078125
8,73,1,3.814697265625e-06
8,74,11532,0.0439910888671875
8,75,1162,0.00443267822265625
8,76,21109,0.08052444458007812
8,77,9037,0.034473419189453125
8,78,9297,0.035465240478515625
8,79,17889,0.06824111938476562
8,80,30861,0.11772537231445312
8,81,171,0.000652313232421875
8,82,5205,0.019855499267578125
8,83,3105,0.011844635009765625
8,84,26481,0.10101699829101562
8,85,2142,0.00817108154296875
8,86,39668,0.1513214111328125
8,87,16505,0.06296157836914062
8,88,733,0.002796173095703125
8,89,603,0.002300262451171875
8,90,85816,0.327362060546875
8,91,13750,0.05245208740234375
8,92,8308,0.0316925048828125
8,93,282,0.00107574462890625
8,94,23884,0.0911102294921875
8,95,57361,0.21881484985351562
8,96,155,0.000591278076171875
8,97,49,0.000186920166015625
8,98,2986,0.01139068603515625
8,99,39908,0.1522369384765625
8,100,45480,0.173492431640625
8,101,4424,0.016876220703125
8,102,10418,0.03974151611328125
8,103,24856,0.094818115234375
8,104,37408,0.1427001953125
8,105,19309,0.07365798950195312
8,106,11112,0.042388916015625
8,107,1192,0.004547119140625
8,108,50811,0.19382858276367188
8,109,17829,0.06801223754882812
8,110,8920,0.034027099609375
8,111,1533,0.005847930908203125
8,112,0,0.0
8,113,4081,0.015567779541015625
8,114,3682,0.01404571533203125
8,115,2119,0.008083343505859375
8,116,4430,0.01689910888671875
8,117,1601,0.006107330322265625
8,118,3094,0.01180267333984375
8,119,15,5.7220458984375e-05
8,120,157,0.000598907470703125
8,121,21708,0.0828094482421875
8,122,62608,0.23883056640625
8,123,20267,0.07731246948242188
8,124,8147,0.031078338623046875
8,125,8623,0.032894134521484375
8,126,263,0.001003265380859375
8,127,45619,0.17402267456054688
9,0,26154,0.09976959228515625
9,1,33275,0.12693405151367188
9,2,12686,0.04839324951171875
9,3,3,1.1444091796875e-05
9,4,140,0.0005340576171875
9,5,29118,0.11107635498046875
9,6,3939,0.015026092529296875
9,7,49859,0.19019699096679688
9,8,2107,0.008037567138671875
9,9,24123,0.09202194213867188
9,10,1702,0.00649261474609375
9,11,1809,0.006900787353515625
9,12,472,0.001800537109375
9,13,1983,0.007564544677734375
9,14,3063,0.011684417724609375
9,15,3371,0.012859344482421875
9,16,51,0.000194549560546875
9,17,79994,0.30515289306640625
9,18,46,0.00017547607421875
9,19,1771,0.006755828857421875
9,20,81,0.000308990478515625
9,21,3818,0.01456451416015625
9,22,33779,0.12885665893554688
9,23,2331,0.008892059326171875
9,24,31394,0.11975860595703125
9,25,16492,0.0629119873046875
9,26,5269,0.020099639892578125
9,27,80,0.00030517578125
9,28,12523,0.047771453857421875
9,29,0,0.0
9,30,29,0.000110626220703125
9,31,105,0.000400543212890625
9,32,36044,0.1374969482421875
9,33,19987,0.07624435424804688
9,34,4139,0.015789031982421875
9,35,73378,0.27991485595703125
9,36,1,3.814697265625e-06
9,37,28508,0.1087493896484375
9,38,2844,0.0108489990234375
9,39,2313,0.008823394775390625
9,40,9339,0.035625457763671875
9,41,22354,0.08527374267578125
9,42,144,0.00054931640625
9,43,36959,0.14098739624023438
9,44,1929,0.007358551025390625
9,45,24329,0.09280776977539062
9,46,25931,0.09891891479492188
9,47,1317,0.005023956298828125
9,48,43833,0.16720962524414062
9,49,31957,0.12190628051757812
9,50,2407,0.009181976318359375
9,51,7415,0.028285980224609375
9,52,20729,0.07907485961914062
9,53,2222,0.00847625732421875
9,54,77,0.000293731689453125
9,55,8858,0.03379058837890625
9,56,3961,0.015110015869140625
9,57,1419,0.005413055419921875
9,58,3544,0.013519287109375
9,59,196,0.0007476806640625
9,60,17565,0.06700515747070312
9,61,59,0.000225067138671875
9,62,42652,0.1627044677734375
9,63,2501,0.009540557861328125
9,64,561,0.002140045166015625
9,65,30072,0.114715576171875
9,66,24604,0.0938568115234375
9,67,5034,0.01920318603515625
9,68,4394,0.01676177978515625
9,69,1754,0.00669097900390625
9,70,8268,0.0315399169921875
9,71,94116,0.3590240478515625
9,72,159,0.000606536865234375
9,73,4193,0.015995025634765625
9,74,643,0.002452850341796875
9,75,58,0.00022125244140625
9,76,112849,0.4304847717285156
9,77,957,0.003650665283203125
9,78,546,0.00208282470703125
9,79,16771,0.06397628784179688
9,80,114886,0.43825531005859375
9,81,35439,0.13518905639648438
9,82,24171,0.09220504760742188
9,83,13402,0.05112457275390625
9,84,9711,0.037044525146484375
9,85,8260,0.0315093994140625
9,86,32863,0.12536239624023438
9,87,3041,0.011600494384765625
9,88,800,0.0030517578125
9,89,46899,0.17890548706054688
9,90,3861,0.014728546142578125
9,91,5504,0.02099609375
9,92,14662,0.05593109130859375
9,93,18,6.866455078125e-05
9,94,34421,0.13130569458007812
9,95,125,0.000476837158203125
9,96,50640,0.19317626953125
9,97,85648,0.32672119140625
9,98,15235,0.058116912841796875
9,99,75161,0.2867164611816406
9,100,19140,0.0730133056640625
9,101,291,0.001110076904296875
9,102,45301,0.17280960083007812
9,103,28037,0.10695266723632812
9,104,14471,0.055202484130859375
9,105,30555,0.11655807495117188
9,106,13400,0.051116943359375
9,107,2946,0.01123809814453125
9,108,6646,0.02535247802734375
9,109,139,0.000530242919921875
9,110,26112,0.099609375
9,111,42497,0.16211318969726562
9,112,4900,0.0186920166015625
9,113,18532,0.0706939697265625
9,114,5385,0.020542144775390625
9,115,528,0.00201416015625
9,116,9476,0.0361480712890625
9,117,11191,0.042690277099609375
9,118,1439,0.005489349365234375
9,119,8,3.0517578125e-05
9,120,0,0.0
9,121,0,0.0
9,122,12917,0.049274444580078125
9,123,18,6.866455078125e-05
9,124,8204,0.0312957763671875
9,125,13518,0.05156707763671875
9,126,144,0.00054931640625
9,127,41153,0.15698623657226562
10,0,58,0.00022125244140625
10,1,3164,0.0120697021484375
10,2,26684,0.1017913818359375
10,3,28285,0.10789871215820312
10,4,19477,0.07429885864257812
10,5,4354,0.01660919189453125
10,6,348,0.0013275146484375
10,7,1632,0.0062255859375
10,8,755,0.002880096435546875
10,9,4946,0.01886749267578125
10,10,17175,0.06551742553710938
10,11,122,0.00046539306640625
10,12,5882,0.02243804931640625
10,13,41553,0.15851211547851562
10,14,35491,0.13538742065429688
10,15,4770,0.01819610595703125
10,16,35391,0.13500595092773438
10,17,9,3.4332275390625e-05
10,18,149553,0.5704994201660156
10,19,802,0.00305938720703125
10,20,3203,0.012218475341796875
10,21,1141,0.004352569580078125
10,22,3930,0.01499176025390625
10,23,208,0.00079345703125
10,24,254,0.00096893310546875
10,25,69476,0.2650299072265625
10,26,21475,0.08192062377929688
10,27,16087,0.061367034912109375
10,28,381,0.001453399658203125
10,29,1648,0.00628662109375
10,30,72926,0.27819061279296875
10,31,1949,0.007434844970703125
10,32,9906,0.03778839111328125
10,33,13295,0.050716400146484375
10,34,1264,0.00482177734375
10,35,38785,0.14795303344726562
10,36,1052,0.0040130615234375
10,37,1235,0.004711151123046875
10,38,679,0.002590179443359375
10,39,20301,0.07744216918945312
10,40,55828,0.2129669189453125
10,41,14340,0.0547027587890625
10,42,549,0.002094268798828125
10,43,7362,0.02808380126953125
10,44,0,0.0
10,45,15050,0.05741119384765625
10,46,259,0.000988006591796875
10,47,1896,0.007232666015625
10,48,5293,0.020191192626953125
10,49,4,1.52587890625e-05
10,50,58598,0.22353363037109375
10,51,14397,0.054920196533203125
10,52,46770,0.17841339111328125
10,53,318,0.00121307373046875
10,54,1569,0.005985260009765625
10,55,13496,0.051483154296875
10,56,1864,0.007110595703125
10,57,18514,0.07062530517578125
10,58,3310,0.01262664794921875
10,59,1777,0.006778717041015625
10,60,5,1.9073486328125e-05
10,61,25529,0.09738540649414062
10,62,21296,0.08123779296875
10,63,5334,0.02034759521484375
10,64,34058,0.12992095947265625
10,65,518,0.00197601318359375
10,66,13159,0.050197601318359375
10,67,1141,0.004352569580078125
10,68,13898,0.05301666259765625
10,69,15946,0.06082916259765625
10,70,23226,0.08860015869140625
10,71,23830,0.09090423583984375
10,72,1584,0.00604248046875
10,73,36635,0.13975143432617188
10,74,20947,0.07990646362304688
10,75,17249,0.06579971313476562
10,76,56359,0.21499252319335938
10,77,145,0.000553131103515625
10,78,12096,0.046142578125
10,79,2,7.62939453125e-06
10,80,17000,0.064849853515625
10,81,1122,0.00428009033203125
10,82,47934,0.18285369873046875
10,83,38345,0.14627456665039062
10,84,2570,0.00980377197265625
10,85,69174,0.26387786865234375
10,86,4857,0.018527984619140625
10,87,4106,0.01566314697265625
10,88,26925,0.10271072387695312
10,89,122,0.00046539306640625
10,90,7875,0.030040740966796875
10,91,65882,0.25131988525390625
10,92,9289,0.035434722900390625
10,93,1,3.814697265625e-06
10,94,69101,0.2635993957519531
10,95,35545,0.13559341430664062
10,96,11605,0.044269561767578125
10,97,9111,0.034755706787109375
10,98,12916,0.0492706298828125
10,99,31877,0.12160110473632812
10,100,3988,0.0152130126953125
10,101,4419,0.016857147216796875
10,102,2037,0.007770538330078125
10,103,30853,0.11769485473632812
10,104,69,0.000263214111328125
10,105,23706,0.09043121337890625
10,106,7,2.6702880859375e-05
10,107,42983,0.16396713256835938
10,108,39210,0.14957427978515625
10,109,17288,0.065948486328125
10,110,25453,0.09709548950195312
10,111,648,0.002471923828125
10,112,6238,0.02379608154296875
10,113,39504,0.15069580078125
10,114,483,0.001842498779296875
10,115,129,0.000492095947265625
10,116,3482,0.01328277587890625
10,117,26,9.918212890625e-05
10,118,754,0.00287628173828125
10,119,21706,0.08280181884765625
10,120,37061,0.14137649536132812
10,121,2352,0.00897216796875
10,122,2528,0.0096435546875
10,123,37667,0.14368820190429688
10,124,20153,0.07687759399414062
10,125,10,3.814697265625e-05
10,126,23578,0.08994293212890625
10,127,1666,0.00635528564453125
11,0,7324,0.0279388427734375
11,1,3231,0.012325286865234375
11,2,3147,0.012004852294921875
11,3,12384,0.0472412109375
11,4,840,0.003204345703125
11,5,5534,0.02111053466796875
11,6,589,0.002246856689453125
11,7,6415,0.024471282958984375
11,8,39457,0.15051651000976562
11,9,509,0.001941680908203125
11,10,238,0.00090789794921875
11,11,3694,0.01409149169921875
11,12,15006,0.05724334716796875
11,13,32669,0.12462234497070312
11,14,4454,0.01699066162109375
11,15,620,0.0023651123046875
11,16,48563,0.18525314331054688
11,17,3575,0.013637542724609375
11,18,27396,0.1045074462890625
11,19,744,0.002838134765625
11,20,19817,0.07559585571289062
11,21,4657,0.017765045166015625
11,22,12365,0.047168731689453125
11,23,340,0.0012969970703125
11,24,19015,0.07253646850585938
11,25,21284,0.0811920166015625
11,26,32939,0.12565231323242188
11,27,493,0.001880645751953125
11,28,4466,0.01703643798828125
11,29,52694,0.20101165771484375
11,30,10051,0.038341522216796875
11,31,2672,0.01019287109375
11,32,3819,0.014568328857421875
11,33,21606,0.08242034912109375
11,34,2,7.62939453125e-06
11,35,18,6.866455078125e-05
11,36,2088,0.007965087890625
11,37,3512,0.013397216796875
11,38,271,0.001033782958984375
11,39,3989,0.015216827392578125
11,40,44007,0.16787338256835938
11,41,14218,0.05423736572265625
11,42,13198,0.05034637451171875
11,43,68481,0.2612342834472656
11,44,8,3.0517578125e-05
11,45,29427,0.11225509643554688
11,46,52893,0.20177078247070312
11,47,35302,0.13466644287109375
11,48,13699,0.052257537841796875
11,49,24762,0.09445953369140625
11,50,29900,0.1140594482421875
11,51,556,0.0021209716796875
11,52,10582,0.04036712646484375
11,53,21518,0.08208465576171875
11,54,3192,0.012176513671875
11,55,19769,0.07541275024414062
11,56,13656,0.052093505859375
11,57,4,1.52587890625e-05
11,58,40454,0.15431976318359375
11,59,29234,0.11151885986328125
11,60,74335,0.2835655212402344
11,61,29052,0.1108245849609375
11,62,2330,0.00888824462890625
11,63,5068,0.0193328857421875
11,64,2732,0.0104217529296875
11,65,1941,0.007404327392578125
11,66,5,1.9073486328125e-05
11,67,21615,0.08245468139648438
11,68,17262,0.06584930419921875
11,69,43385,0.16550064086914062
11,70,251,0.000957489013671875
11,71,30286,0.11553192138671875
11,72,7975,0.030422210693359375
11,73,28585,0.10904312133789062
11,74,92,0.0003509521484375
11,75,2158,0.00823211669921875
11,76,2991,0.011409759521484375
11,77,126,0.00048065185546875
11,78,31792,0.12127685546875
11,79,45624,0.174041748046875
11,80,3,1.1444091796875e-05
11,81,11513,0.043918609619140625
11,82,2108,0.0080413818359375
11,83,49,0.000186920166015625
11,84,119,0.000453948974609375
11,85,57767,0.22036361694335938
11,86,30879,0.11779403686523438
