model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,1,1,self_attn.o_proj,4096,4096,128,0,0.02293727546930313,128,128,False,7.802036955991801,1.1971556979555156,0.011971556979555157,0.00811241254565338,0.0078125,0.055814944217044464,32.50352883628988,4096,0.6566406488418579,0.00775741133838892,nan
qwen3_8b_base,nar_kmax,1,2,mlp.up_proj,4096,12288,128,0,40.95884323120117,128,128,False,11.538781597724936,1.6336869520779118,0.016336869520779118,0.008036553191522335,0.0078125,0.2707101432024082,3.676454831971951,12288,0.6763712763786316,0.007908733561635017,nan
qwen3_8b_base,nar_kmax,1,2,mlp.gate_proj,4096,12288,128,0,40.95884323120117,128,128,False,11.538781597724936,1.6336869520779118,0.016336869520779118,0.008036553191522335,0.0078125,0.2707101432024082,3.676454831971951,12288,0.7104093432426453,0.007476232945919037,nan
qwen3_8b_base,nar_kmax,1,3,mlp.down_proj,12288,4096,128,0,0.03188746050000191,128,128,False,15.037069884197003,1.1727852653811008,0.011727852653811007,0.007814909734672604,0.0078125,0.30888024517771434,59.961945811614925,4096,0.633801281452179,0.007841484621167183,nan
qwen3_8b_base,nar_kmax,2,0,self_attn.k_proj,4096,1024,128,0,40.95918273925781,128,128,False,13.757722043641486,1.710441268812361,0.01710441268812361,0.007654363866599288,0.0078125,0.30042614593104966,3.318627156060338,1024,0.66249018907547,0.007683661766350269,nan
qwen3_8b_base,nar_kmax,2,0,self_attn.v_proj,4096,1024,128,0,40.95918273925781,128,128,False,13.757722043641486,1.710441268812361,0.01710441268812361,0.007654363866599288,0.0078125,0.30042614593104966,3.318627156060338,1024,0.6641601324081421,0.0076953452080488205,nan
qwen3_8b_base,nar_kmax,2,0,self_attn.q_proj,4096,4096,128,0,40.95918273925781,128,128,False,13.757722043641486,1.710441268812361,0.01710441268812361,0.007654363866599288,0.0078125,0.30042614593104966,3.318627156060338,4096,0.6625024080276489,0.0078026484698057175,nan
qwen3_8b_base,nar_kmax,2,1,self_attn.o_proj,4096,4096,128,0,0.024656057357788086,128,128,False,5.202909845514366,1.0847307792922414,0.010847307792922414,0.006363492965237152,0.0078125,0.03323756829280085,47.38347685325927,4096,0.6599047183990479,0.007497691083699465,nan
qwen3_8b_base,nar_kmax,2,2,mlp.up_proj,4096,12288,128,0,40.95927047729492,128,128,False,12.859676657320836,1.6786193050279585,0.016786193050279587,0.007840400593267523,0.0078125,0.2998363167678543,3.401428260421628,12288,0.7139982581138611,0.007528529968112707,nan
qwen3_8b_base,nar_kmax,2,2,mlp.gate_proj,4096,12288,128,0,40.95927047729492,128,128,False,12.859676657320836,1.6786193050279585,0.016786193050279587,0.007840400593267523,0.0078125,0.2998363167678543,3.401428260421628,12288,0.6955046057701111,0.006849008612334728,nan
qwen3_8b_base,nar_kmax,2,3,mlp.down_proj,12288,4096,128,0,0.028567558154463768,128,128,False,7.884192337334585,1.1238404925571766,0.011238404925571766,0.007799634457591583,0.0078125,0.2980687474218493,142.1655356884465,4096,0.620969295501709,0.007757676299661398,nan
qwen3_8b_base,nar_kmax,3,0,self_attn.k_proj,4096,1024,128,0,40.95939636230469,128,128,False,14.095748306157557,1.6372381263176878,0.016372381263176878,0.007670520577197228,0.0078125,0.2971989755718092,3.6583055080546245,1024,0.6670019626617432,0.007822020910680294,nan
qwen3_8b_base,nar_kmax,3,0,self_attn.v_proj,4096,1024,128,0,40.95939636230469,128,128,False,14.095748306157557,1.6372381263176878,0.016372381263176878,0.007670520577197228,0.0078125,0.2971989755718092,3.6583055080546245,1024,0.6668652296066284,0.00782318226993084,nan
qwen3_8b_base,nar_kmax,3,0,self_attn.q_proj,4096,4096,128,0,40.95939636230469,128,128,False,14.095748306157557,1.6372381263176878,0.016372381263176878,0.007670520577197228,0.0078125,0.2971989755718092,3.6583055080546245,4096,0.663317859172821,0.007828990928828716,nan
