model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,1,1,self_attn.o_proj,4096,4096,128,0,0.022958721965551376,-1,128,True,7.771602065493016,1.1953892487555562,0.011953892487555563,0.008109511081265591,0.0078125,0.055886566670675146,32.49616824966226,4096,0.6566406488418579,0.00775741133838892,nan
qwen3_8b_base,nar_kmax,1,2,mlp.up_proj,4096,12288,128,0,40.95884323120117,-1,128,True,11.519530728301733,1.6331003588067292,0.016331003588067293,0.00803820122673401,0.0078125,0.2706062059010027,3.6774125978286016,12288,0.6763712763786316,0.007908733561635017,nan
qwen3_8b_base,nar_kmax,1,2,mlp.gate_proj,4096,12288,128,0,40.95884323120117,-1,128,True,11.519530728301733,1.6331003588067292,0.016331003588067293,0.00803820122673401,0.0078125,0.2706062059010027,3.6774125978286016,12288,0.7104093432426453,0.007476232945919037,nan
qwen3_8b_base,nar_kmax,1,3,mlp.down_proj,12288,4096,128,0,0.03184398263692856,-1,128,True,15.087619519841587,1.1771277200015124,0.011771277200015124,0.00781467983331954,0.0078125,0.30895132806395686,60.038193092636824,4096,0.633801281452179,0.007841484621167183,nan
qwen3_8b_base,nar_kmax,2,0,self_attn.k_proj,4096,1024,128,0,40.95918273925781,-1,128,True,13.746380082061593,1.7092137641950724,0.017092137641950726,0.007654864443656985,0.0078125,0.3003995677384591,3.3183821763258883,1024,0.66249018907547,0.007683661766350269,nan
qwen3_8b_base,nar_kmax,2,0,self_attn.v_proj,4096,1024,128,0,40.95918273925781,-1,128,True,13.746380082061593,1.7092137641950724,0.017092137641950726,0.007654864443656985,0.0078125,0.3003995677384591,3.3183821763258883,1024,0.6641601324081421,0.0076953452080488205,nan
qwen3_8b_base,nar_kmax,2,0,self_attn.q_proj,4096,4096,128,0,40.95918273925781,-1,128,True,13.746380082061593,1.7092137641950724,0.017092137641950726,0.007654864443656985,0.0078125,0.3003995677384591,3.3183821763258883,4096,0.6625024080276489,0.0078026484698057175,nan
qwen3_8b_base,nar_kmax,2,1,self_attn.o_proj,4096,4096,128,0,0.024668464437127113,-1,128,True,5.2026327910446115,1.0843368216085472,0.010843368216085471,0.006371165397212484,0.0078125,0.033214662490586376,47.228275088209216,4096,0.6599047183990479,0.007497691083699465,nan
qwen3_8b_base,nar_kmax,2,2,mlp.up_proj,4096,12288,128,0,40.95927047729492,-1,128,True,12.839487851252736,1.6777466623158577,0.016777466623158578,0.007835173450809023,0.0078125,0.29981668861944727,3.400566497974275,12288,0.7139982581138611,0.007528529968112707,nan
qwen3_8b_base,nar_kmax,2,2,mlp.gate_proj,4096,12288,128,0,40.95927047729492,-1,128,True,12.839487851252736,1.6777466623158577,0.016777466623158578,0.007835173450809023,0.0078125,0.29981668861944727,3.400566497974275,12288,0.6955046057701111,0.006849008612334728,nan
qwen3_8b_base,nar_kmax,2,3,mlp.down_proj,12288,4096,128,0,0.028600642457604408,-1,128,True,8.04284331495176,1.1256954320389283,0.011256954320389284,0.007800014913330956,0.0078125,0.2985718880904979,138.8559668292391,4096,0.620969295501709,0.007757676299661398,nan
qwen3_8b_base,nar_kmax,3,0,self_attn.k_proj,4096,1024,128,0,40.95940017700195,-1,128,True,14.095655934505228,1.6367029911905477,0.01636702991190548,0.007667039250830156,0.0078125,0.2971320208595473,3.658479058555171,1024,0.6670019626617432,0.007822020910680294,nan
qwen3_8b_base,nar_kmax,3,0,self_attn.v_proj,4096,1024,128,0,40.95940017700195,-1,128,True,14.095655934505228,1.6367029911905477,0.01636702991190548,0.007667039250830156,0.0078125,0.2971320208595473,3.658479058555171,1024,0.6668652296066284,0.00782318226993084,nan
qwen3_8b_base,nar_kmax,3,0,self_attn.q_proj,4096,4096,128,0,40.95940017700195,-1,128,True,14.095655934505228,1.6367029911905477,0.01636702991190548,0.007667039250830156,0.0078125,0.2971320208595473,3.658479058555171,4096,0.663317859172821,0.007828990928828716,nan
qwen3_8b_base,nar_kmax,3,1,self_attn.o_proj,4096,4096,128,0,0.04371913895010948,-1,128,True,5.836991297139422,1.180558636889627,0.011805586368896271,0.0073854090875577205,0.0078125,0.029545320812877123,42.48735804065962,4096,0.6568627953529358,0.00783693790435791,nan
qwen3_8b_base,nar_kmax,3,2,mlp.up_proj,4096,12288,128,0,40.95949935913086,-1,128,True,14.094453189214535,1.6227109943651525,0.01622710994365153,0.007637788735132855,0.0078125,0.30773681915092027,3.637405238991884,12288,0.68463134765625,0.007519915234297514,nan
qwen3_8b_base,nar_kmax,3,2,mlp.gate_proj,4096,12288,128,0,40.95949935913086,-1,128,True,14.094453189214535,1.6227109943651525,0.01622710994365153,0.007637788735132855,0.0078125,0.30773681915092027,3.637405238991884,12288,0.6885441541671753,0.007376532070338726,nan
qwen3_8b_base,nar_kmax,3,3,mlp.down_proj,12288,4096,128,0,0.07774700224399567,-1,128,True,4.692106398166505,1.0946890614937488,0.010946890614937487,0.00783387736264802,0.0078125,0.23959561504695653,309.94276949890246,4096,0.6244360208511353,0.007808202411979437,nan
qwen3_8b_base,nar_kmax,4,0,self_attn.k_proj,4096,1024,128,0,40.95962905883789,-1,128,True,14.065652765709148,1.556843645871341,0.01556843645871341,0.007400822821263601,0.0078125,0.2975353136877823,4.262986779863388,1024,0.6670410633087158,0.007762853056192398,nan
qwen3_8b_base,nar_kmax,4,0,self_attn.v_proj,4096,1024,128,0,40.95962905883789,-1,128,True,14.065652765709148,1.556843645871341,0.01556843645871341,0.007400822821263601,0.0078125,0.2975353136877823,4.262986779863388,1024,0.665341854095459,0.007794596254825592,nan
qwen3_8b_base,nar_kmax,4,0,self_attn.q_proj,4096,4096,128,0,40.95962905883789,-1,128,True,14.065652765709148,1.556843645871341,0.01556843645871341,0.007400822821263601,0.0078125,0.2975353136877823,4.262986779863388,4096,0.6647485494613647,0.007877785712480545,nan
qwen3_8b_base,nar_kmax,4,1,self_attn.o_proj,4096,4096,128,0,0.06312330812215805,-1,128,True,6.885571495330216,1.0499374538597297,0.010499374538597298,0.0069375842844018225,0.0078125,0.022633142726824564,61.27650793624122,4096,0.6602856516838074,0.007893525063991547,nan
qwen3_8b_base,nar_kmax,4,2,mlp.up_proj,4096,12288,128,0,40.959686279296875,-1,128,True,13.917582375492529,1.5672991570427948,0.01567299157042795,0.007281161050564913,0.0078125,0.3039909548069367,4.149754630604065,12288,0.6622266173362732,0.007755049970000982,nan
qwen3_8b_base,nar_kmax,4,2,mlp.gate_proj,4096,12288,128,0,40.959686279296875,-1,128,True,13.917582375492529,1.5672991570427948,0.01567299157042795,0.007281161050564913,0.0078125,0.3039909548069367,4.149754630604065,12288,0.6700407266616821,0.007665145210921764,nan
