model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama31_8b,qkv,5,32,2.232950266081889,0.003168189327469296,0.3917954834289774,0.22342774825439388
llama31_8b,qkv,6,1,132.47233453689915,0.20218348533446798,0.20218348533446798,0.00018943788839235296
llama31_8b,qkv,6,2,16.25956170701483,0.024815859608931595,0.22699934494339957,0.007751818730094968
llama31_8b,qkv,6,3,15.145365031092306,0.023115337246480537,0.2501146821898801,0.011714299123839469
llama31_8b,qkv,6,4,10.960733334688657,0.016728619414582493,0.26684330160446257,0.019230160682344243
llama31_8b,qkv,6,5,9.367287495771512,0.014296651754842672,0.28113995335930525,0.02276820021113891
llama31_8b,qkv,6,6,7.799270374470528,0.011903494211744896,0.2930434475710501,0.033293837936123914
llama31_8b,qkv,6,7,6.387550680321555,0.009748882767203279,0.3027923303382534,0.04025100132530941
llama31_8b,qkv,6,8,6.0343654678395735,0.00920984027597043,0.31200217061422386,0.06931526410458255
llama31_8b,qkv,6,9,5.613520882396248,0.008567533900329632,0.32056970451455347,0.054129456688101034
llama31_8b,qkv,6,10,4.8202666487671015,0.007356844088965361,0.32792654860351883,0.06113036380052895
llama31_8b,qkv,6,11,4.431582769885828,0.006763622405356797,0.33469017100887566,0.07595045027010593
llama31_8b,qkv,6,12,4.197560022234778,0.0064064494534869214,0.3410966204623626,0.11115650210281554
llama31_8b,qkv,6,13,3.9150511257710168,0.005975275400997286,0.3470718958633599,0.08226206051744758
llama31_8b,qkv,6,14,3.7834409815464696,0.005774407817907482,0.35284630368126735,0.09610280095812129
llama31_8b,qkv,6,15,3.7018424251690916,0.00564986950895178,0.35849617319021915,0.10024924277963518
llama31_8b,qkv,6,16,3.444751046503903,0.005257488479586794,0.36375366166980594,0.12511910949292787
llama31_8b,qkv,6,17,3.245035833564247,0.004952676777070841,0.3687063384468768,0.16256670248828758
llama31_8b,qkv,6,18,3.0828170123319203,0.004705093258759211,0.37341143170563595,0.13648096757062364
llama31_8b,qkv,6,19,3.037636165955015,0.004636136815719404,0.3780475685213554,0.1547895376320403
llama31_8b,qkv,6,20,2.879932732373811,0.004395444825485177,0.38244301334684055,0.13060479574950537
llama31_8b,qkv,6,21,2.7953696738886125,0.004266381999236595,0.3867093953460771,0.1422484086275532
llama31_8b,qkv,6,22,2.6483679282194843,0.0040420232650636365,0.3907514186111408,0.1512955991867002
llama31_8b,qkv,6,23,2.461086190904216,0.0037561879280306938,0.3945076065391715,0.15848985729690285
llama31_8b,qkv,6,24,2.401817189026933,0.0036657296945154815,0.39817333623368695,0.1517639051576844
llama31_8b,qkv,6,25,2.2857413714573416,0.0034885710942589815,0.40166190732794593,0.17034139698135767
llama31_8b,qkv,6,26,2.1673943834548925,0.003307946161537601,0.40496985348948356,0.18459730738350358
llama31_8b,qkv,6,27,2.021168160154491,0.003084771054240489,0.408054624543724,0.22852412801170024
llama31_8b,qkv,6,28,1.9756563465934422,0.003015309478570119,0.4110699340222942,0.23294734613054469
llama31_8b,qkv,6,29,1.9333385933133522,0.002950722779169049,0.4140206568014632,0.21860526596988844
llama31_8b,qkv,6,30,1.8890332162848837,0.0028831025052606257,0.41690375930672385,0.17292570708316624
llama31_8b,qkv,6,31,1.8590411708725512,0.0028373276927688446,0.4197410869994927,0.2067287482496997
llama31_8b,qkv,6,32,1.7824714382427034,0.0027204645343716564,0.42246155153386433,0.21321836217905554
llama31_8b,qkv,7,1,140.95592409736133,0.20955123902925205,0.20955123902925205,0.00010080768195517134
llama31_8b,qkv,7,2,15.601172229286531,0.023193384683126986,0.23274462371237903,0.009586821335307026
llama31_8b,qkv,7,3,14.742775449067327,0.021917254502536572,0.2546618782149156,0.01017699732580566
llama31_8b,qkv,7,4,10.484083271614825,0.015586096531389895,0.27024797474630546,0.012334026493487409
llama31_8b,qkv,7,5,9.881346024459592,0.014690040989494271,0.28493801573579974,0.020551284307640496
llama31_8b,qkv,7,6,7.664175007538597,0.011393897626164438,0.2963319133619642,0.032422708801215346
llama31_8b,qkv,7,7,6.819067766852489,0.01013752425603177,0.30646943761799594,0.04603559627774484
llama31_8b,qkv,7,8,6.540358902544579,0.00972318347384643,0.31619262109184243,0.042118385401795896
llama31_8b,qkv,7,9,5.375154856168328,0.007990940198484781,0.32418356129032716,0.04736206631414836
llama31_8b,qkv,7,10,5.110183998621401,0.0075970229377441125,0.3317805842280713,0.05404092017019543
llama31_8b,qkv,7,11,4.800252060631437,0.0071362645692226575,0.33891684879729395,0.06159896728009495
llama31_8b,qkv,7,12,4.333050326935419,0.006441702046933834,0.34535855084422784,0.06751894848953505
llama31_8b,qkv,7,13,4.087853302096022,0.00607718143036229,0.3514357322745901,0.09013446503707191
llama31_8b,qkv,7,14,3.946622400571208,0.005867221397868011,0.3573029536724582,0.10597883579283636
llama31_8b,qkv,7,15,3.7357987654719857,0.005553801765209096,0.3628567554376672,0.1265376241084078
llama31_8b,qkv,7,16,3.548704139981606,0.005275658715611958,0.36813241415327913,0.10928409580815543
llama31_8b,qkv,7,17,3.271456470184577,0.004863490209066528,0.37299590436234564,0.09385784517240604
llama31_8b,qkv,7,18,3.2340484621828183,0.004807877828979755,0.3778037821913254,0.16060555884950967
llama31_8b,qkv,7,19,3.0282076299476843,0.004501865848895179,0.38230564804022055,0.17188925283345993
llama31_8b,qkv,7,20,2.9897338913515203,0.004444669107115494,0.38675031714733615,0.17918248146220744
llama31_8b,qkv,7,21,2.9524235009725244,0.004389201849654336,0.39113951899699045,0.13908166792793142
llama31_8b,qkv,7,22,2.7132674061951043,0.0040336619438083796,0.3951731809407989,0.12930212737700977
llama31_8b,qkv,7,23,2.6394131596693517,0.003923866992186812,0.39909704793298567,0.1473476854934789
llama31_8b,qkv,7,24,2.579951534225401,0.0038354687402774655,0.4029325166732631,0.1665073634578993
llama31_8b,qkv,7,25,2.460212844334421,0.003657459969187695,0.4065899766424508,0.17866724321312305
llama31_8b,qkv,7,26,2.3608355605624145,0.003509721354587847,0.4100996979970386,0.18096952373113095
llama31_8b,qkv,7,27,2.24488786209365,0.0033373484370796958,0.4134370464341183,0.18089977928698847
llama31_8b,qkv,7,28,2.148654719343703,0.0031942840399777944,0.4166313304740961,0.17750495570698596
llama31_8b,qkv,7,29,2.081997777962715,0.003095188916833923,0.4197265193909301,0.15412419560642274
llama31_8b,qkv,7,30,1.9901040170711608,0.0029585756345104205,0.42268509502544044,0.23187651899914252
llama31_8b,qkv,7,31,1.8438607653076202,0.0027411640230229225,0.4254262590484634,0.23355602177626336
llama31_8b,qkv,7,32,1.807171334658682,0.0026866199114433885,0.42811287895990685,0.20318578911820137
llama31_8b,qkv,8,1,171.03029027821216,0.2078810294818719,0.2078810294818719,0.00012803551083730296
llama31_8b,qkv,8,2,19.457785725288133,0.023650223135508856,0.23153125261738072,0.006851748455252358
llama31_8b,qkv,8,3,16.946624313564776,0.020597998768614335,0.25212925138599507,0.011493255127883299
llama31_8b,qkv,8,4,12.112261583417471,0.014722008617413383,0.2668512600034085,0.020288359885682835
llama31_8b,qkv,8,5,11.969357754372332,0.014548314267421454,0.28139957427082996,0.022212009042242097
llama31_8b,qkv,8,6,10.877318043472696,0.013220980150361713,0.2946205544211916,0.023873624206219954
llama31_8b,qkv,8,7,8.409312045146278,0.010221209601735745,0.3048417640229274,0.03915019748836092
llama31_8b,qkv,8,8,8.300540381493809,0.010089001643825195,0.3149307656667526,0.029355911460060835
llama31_8b,qkv,8,9,7.33591515782331,0.008916535151283963,0.32384730081803653,0.043227104959063435
llama31_8b,qkv,8,10,6.69965685828722,0.008143186581806634,0.3319904873998432,0.0568309945366833
llama31_8b,qkv,8,11,6.179377510181088,0.007510806163539647,0.3395012935633828,0.05274045061529628
llama31_8b,qkv,8,12,6.1095917428038575,0.007425984129138825,0.3469272776925217,0.05223869322962275
llama31_8b,qkv,8,13,5.523815520328981,0.00671399466823108,0.35364127236075277,0.08210546243779547
llama31_8b,qkv,8,14,5.348325057515664,0.0065006924630220545,0.3601419648237748,0.08609672342148174
llama31_8b,qkv,8,15,5.212066625854592,0.0063350753492160015,0.3664770401729908,0.08899879620342278
llama31_8b,qkv,8,16,4.726702787048956,0.005745133448748781,0.3722221736217396,0.10005304602886231
