model,row,site,layer,direction,captured_share,energy_fraction
llama31_8b,nar_g256_m1,down,9,157,2.138162092380478e-15,0.0004991117748431861
llama31_8b,nar_g256_m1,down,9,158,3.2461951133205087e-15,0.0004960421356372535
llama31_8b,nar_g256_m1,down,9,159,3.282783972026579e-15,0.000494444917421788
llama31_8b,nar_g256_m1,down,9,160,2.8223741313488206e-15,0.0004928132984787226
llama31_8b,nar_g256_m1,down,9,161,2.338714930334826e-15,0.000485128810396418
llama31_8b,nar_g256_m1,down,9,162,3.239477295015835e-15,0.00048270306433551013
llama31_8b,nar_g256_m1,down,9,163,2.4350141061081675e-15,0.0004777355643454939
llama31_8b,nar_g256_m1,down,9,164,4.017414164872576e-15,0.0004741169686894864
llama31_8b,nar_g256_m1,down,9,165,2.593649612843505e-15,0.0004716612456832081
llama31_8b,nar_g256_m1,down,9,166,2.3413155332411336e-15,0.00047017232282087207
llama31_8b,nar_g256_m1,down,9,167,3.408445333158254e-15,0.00046724299318157136
llama31_8b,nar_g256_m1,down,9,168,2.738785743740214e-15,0.00046383525477722287
llama31_8b,nar_g256_m1,down,9,169,3.0015122823306853e-15,0.0004612957709468901
llama31_8b,nar_g256_m1,down,9,170,2.8098170796640124e-15,0.00045801576925441623
llama31_8b,nar_g256_m1,down,9,171,3.470542165554414e-15,0.00045571301598101854
llama31_8b,nar_g256_m1,down,9,172,2.3019920286648527e-15,0.00045158795546740294
llama31_8b,nar_g256_m1,down,9,173,2.2201800809048752e-15,0.0004485890094656497
llama31_8b,nar_g256_m1,down,9,174,3.463257682208027e-15,0.00044739755685441196
llama31_8b,nar_g256_m1,down,9,175,3.632276754085518e-15,0.0004420727491378784
llama31_8b,nar_g256_m1,down,9,176,2.076091518005683e-15,0.00043839807040058076
llama31_8b,nar_g256_m1,down,9,177,2.4585463754487865e-15,0.00043774492223747075
llama31_8b,nar_g256_m1,down,9,178,2.8724854475413323e-15,0.00043515380821190774
llama31_8b,nar_g256_m1,down,9,179,2.079214104965736e-15,0.00043373453081585467
llama31_8b,nar_g256_m1,down,9,180,3.2212228879695574e-15,0.0004332319658715278
llama31_8b,nar_g256_m1,down,9,181,2.948412210383787e-15,0.00043030973756685853
llama31_8b,nar_g256_m1,down,9,182,3.4234236285227886e-15,0.00042758206836879253
llama31_8b,nar_g256_m1,down,9,183,2.6162359581402778e-15,0.00042371609015390277
llama31_8b,nar_g256_m1,down,9,184,3.317911275382162e-15,0.00042193630360998213
llama31_8b,nar_g256_m1,down,9,185,3.2947533946042296e-15,0.00041909198625944555
llama31_8b,nar_g256_m1,down,9,186,2.506021513351206e-15,0.00041737014544196427
llama31_8b,nar_g256_m1,down,9,187,3.029999694412742e-15,0.0004143656406085938
llama31_8b,nar_g256_m1,down,9,188,2.3119925231566106e-15,0.0004136622592341155
llama31_8b,nar_g256_m1,down,9,189,3.609996399440941e-15,0.00041153718484565616
llama31_8b,nar_g256_m1,down,9,190,3.882511039011646e-15,0.0004090516595169902
llama31_8b,nar_g256_m1,down,9,191,3.702083280367587e-15,0.00040509720565751195
llama31_8b,nar_g256_m1,down,9,192,3.505415147267584e-15,0.00040365493623539805
llama31_8b,nar_g256_m1,down,9,193,2.4471326064845348e-15,0.0003994530707132071
llama31_8b,nar_g256_m1,down,9,194,2.534692308066343e-15,0.0003973054699599743
llama31_8b,nar_g256_m1,down,9,195,2.0580065175488564e-15,0.00039588016807101667
llama31_8b,nar_g256_m1,down,9,196,2.4051093961471176e-15,0.000393458001781255
llama31_8b,nar_g256_m1,down,9,197,2.013666460342462e-15,0.00038813886931166053
llama31_8b,nar_g256_m1,down,9,198,1.786296347519806e-15,0.00038795347791165113
llama31_8b,nar_g256_m1,down,9,199,2.7728199510773655e-15,0.00038498351932503283
llama31_8b,nar_g256_m1,down,9,200,2.2738872637167182e-15,0.0003845294122584164
llama31_8b,nar_g256_m1,down,9,201,2.9110828331235794e-15,0.00037994596641510725
llama31_8b,nar_g256_m1,down,9,202,2.218732078081544e-15,0.0003781049163080752
llama31_8b,nar_g256_m1,down,9,203,3.2946716559248196e-15,0.0003751005860976875
llama31_8b,nar_g256_m1,down,9,204,3.8035277577790245e-15,0.0003725351707544178
llama31_8b,nar_g256_m1,down,9,205,2.3539073132767792e-15,0.000370468245819211
llama31_8b,nar_g256_m1,down,9,206,3.0016916415572664e-15,0.0003696587518788874
llama31_8b,nar_g256_m1,down,9,207,1.8934206043590574e-15,0.000367022497812286
llama31_8b,nar_g256_m1,down,9,208,2.8530841578844725e-15,0.0003634044842328876
llama31_8b,nar_g256_m1,down,9,209,1.4720582413958933e-15,0.00036239667679183185
llama31_8b,nar_g256_m1,down,9,210,2.030737774119662e-15,0.0003583524958230555
llama31_8b,nar_g256_m1,down,9,211,2.4921346199392085e-15,0.000355798052623868
llama31_8b,nar_g256_m1,down,9,212,2.814286025493726e-15,0.00035200396087020636
llama31_8b,nar_g256_m1,down,9,213,3.2093877201140467e-15,0.0003516287833917886
llama31_8b,nar_g256_m1,down,9,214,2.5061494153262413e-15,0.00035056532942689955
llama31_8b,nar_g256_m1,down,9,215,2.6062576982633853e-15,0.00034676757059060037
llama31_8b,nar_g256_m1,down,9,216,3.1443527421820983e-15,0.00034365325700491667
llama31_8b,nar_g256_m1,down,9,217,1.7840946971316553e-15,0.00034269451862201095
llama31_8b,nar_g256_m1,down,9,218,2.3646502321468055e-15,0.0003409061173442751
llama31_8b,nar_g256_m1,down,9,219,2.237050436115339e-15,0.00033945971517823637
llama31_8b,nar_g256_m1,down,9,220,3.0016850770519252e-15,0.000337854988174513
llama31_8b,nar_g256_m1,down,9,221,3.001761310017178e-15,0.00033583363983780146
llama31_8b,nar_g256_m1,down,9,222,2.695802633315321e-15,0.00033206670195795596
llama31_8b,nar_g256_m1,down,9,223,3.2104717105282954e-15,0.0003297482035122812
llama31_8b,nar_g256_m1,down,10,0,1.000000238418579,0.04544347897171974
llama31_8b,nar_g256_m1,down,10,1,1.0,0.010532732121646404
llama31_8b,nar_g256_m1,down,10,2,1.0000004768371582,0.009118642657995224
llama31_8b,nar_g256_m1,down,10,3,1.0,0.007518162485212088
llama31_8b,nar_g256_m1,down,10,4,1.0,0.005738349631428719
llama31_8b,nar_g256_m1,down,10,5,0.9999998807907104,0.005306434817612171
llama31_8b,nar_g256_m1,down,10,6,1.0000004768371582,0.004979945719242096
llama31_8b,nar_g256_m1,down,10,7,1.0,0.004258315544575453
llama31_8b,nar_g256_m1,down,10,8,1.0,0.003990652970969677
llama31_8b,nar_g256_m1,down,10,9,1.0,0.0038450935389846563
llama31_8b,nar_g256_m1,down,10,10,0.9999995231628418,0.003557355608791113
llama31_8b,nar_g256_m1,down,10,11,1.0,0.0034846700727939606
llama31_8b,nar_g256_m1,down,10,12,1.0000003576278687,0.0032657808624207973
llama31_8b,nar_g256_m1,down,10,13,1.0000003576278687,0.00325572001747787
llama31_8b,nar_g256_m1,down,10,14,1.0000001192092896,0.0029080049134790897
llama31_8b,nar_g256_m1,down,10,15,1.0,0.002830540295690298
llama31_8b,nar_g256_m1,down,10,16,1.0,0.002786901080980897
llama31_8b,nar_g256_m1,down,10,17,1.0,0.0026758043095469475
llama31_8b,nar_g256_m1,down,10,18,0.9999997615814209,0.0025607896968722343
llama31_8b,nar_g256_m1,down,10,19,0.9999992847442627,0.0023999600671231747
llama31_8b,nar_g256_m1,down,10,20,1.0,0.0023502109106630087
llama31_8b,nar_g256_m1,down,10,21,0.9999997615814209,0.0023111782502382994
llama31_8b,nar_g256_m1,down,10,22,1.0,0.002213382860645652
llama31_8b,nar_g256_m1,down,10,23,1.0000004768371582,0.0021402575075626373
llama31_8b,nar_g256_m1,down,10,24,1.0,0.0020683223847299814
llama31_8b,nar_g256_m1,down,10,25,1.0,0.0020352655556052923
llama31_8b,nar_g256_m1,down,10,26,1.0,0.0019716352690011263
llama31_8b,nar_g256_m1,down,10,27,1.0000001192092896,0.0019227999728173018
llama31_8b,nar_g256_m1,down,10,28,1.0000001192092896,0.001877873670309782
llama31_8b,nar_g256_m1,down,10,29,1.0,0.001848785555921495
llama31_8b,nar_g256_m1,down,10,30,1.0000001192092896,0.0017804618692025542
llama31_8b,nar_g256_m1,down,10,31,0.9999997615814209,0.0017462641699239612
llama31_8b,nar_g256_m1,down,10,32,0.9999997615814209,0.0017049546586349607
llama31_8b,nar_g256_m1,down,10,33,1.0,0.0016604562988504767
llama31_8b,nar_g256_m1,down,10,34,1.000000238418579,0.0016234110807999969
llama31_8b,nar_g256_m1,down,10,35,1.0,0.001578147173859179
llama31_8b,nar_g256_m1,down,10,36,1.0000001192092896,0.0015599374892190099
llama31_8b,nar_g256_m1,down,10,37,1.0000003576278687,0.0015132153639569879
llama31_8b,nar_g256_m1,down,10,38,1.0000003576278687,0.0014930650359019637
llama31_8b,nar_g256_m1,down,10,39,1.000000238418579,0.0014768242835998535
llama31_8b,nar_g256_m1,down,10,40,1.0,0.0014600680442526937
llama31_8b,nar_g256_m1,down,10,41,0.9999995231628418,0.0014332797145470977
llama31_8b,nar_g256_m1,down,10,42,1.0000001192092896,0.0014074549544602633
llama31_8b,nar_g256_m1,down,10,43,0.9999997615814209,0.0013664347352460027
llama31_8b,nar_g256_m1,down,10,44,0.9999995231628418,0.0013609185116365552
llama31_8b,nar_g256_m1,down,10,45,1.0,0.0013353246031329036
llama31_8b,nar_g256_m1,down,10,46,0.9999995231628418,0.0013171946629881859
llama31_8b,nar_g256_m1,down,10,47,1.0000001192092896,0.001296214060857892
llama31_8b,nar_g256_m1,down,10,48,1.0000003576278687,0.001269022235646844
llama31_8b,nar_g256_m1,down,10,49,0.9999997615814209,0.001256690826267004
llama31_8b,nar_g256_m1,down,10,50,1.0,0.0012441517319530249
llama31_8b,nar_g256_m1,down,10,51,1.0,0.001229478046298027
llama31_8b,nar_g256_m1,down,10,52,1.0,0.0011910131433978677
llama31_8b,nar_g256_m1,down,10,53,1.000000238418579,0.001187320682220161
llama31_8b,nar_g256_m1,down,10,54,1.0,0.0011813484597951174
llama31_8b,nar_g256_m1,down,10,55,1.0,0.001171945477835834
llama31_8b,nar_g256_m1,down,10,56,4.113903499542576e-15,0.001147252507507801
llama31_8b,nar_g256_m1,down,10,57,1.1676317837681482e-14,0.0011426986893638968
llama31_8b,nar_g256_m1,down,10,58,8.073195534123983e-15,0.0011164856841787696
llama31_8b,nar_g256_m1,down,10,59,5.0262625923044434e-15,0.0010992976604029536
llama31_8b,nar_g256_m1,down,10,60,5.156035239603854e-15,0.001092075719498098
llama31_8b,nar_g256_m1,down,10,61,2.440675886085852e-15,0.0010851542465388775
llama31_8b,nar_g256_m1,down,10,62,7.0683205382476855e-15,0.001079116016626358
llama31_8b,nar_g256_m1,down,10,63,4.5954091192881765e-15,0.00105655484367162
llama31_8b,nar_g256_m1,down,10,64,4.9447602350866874e-15,0.0010381657630205154
llama31_8b,nar_g256_m1,down,10,65,6.4860971953593916e-15,0.0010366286151111126
llama31_8b,nar_g256_m1,down,10,66,5.194769209248846e-15,0.0010105654364451766
llama31_8b,nar_g256_m1,down,10,67,3.4152645836583615e-15,0.0010043081128969789
llama31_8b,nar_g256_m1,down,10,68,4.492213824774764e-15,0.0009791537886485457
llama31_8b,nar_g256_m1,down,10,69,4.046688047046158e-15,0.0009742833790369332
llama31_8b,nar_g256_m1,down,10,70,4.386811585917281e-15,0.0009587687673047185
llama31_8b,nar_g256_m1,down,10,71,3.762937091913651e-15,0.0009552641422487795
llama31_8b,nar_g256_m1,down,10,72,5.723076363945562e-15,0.0009417214896529913
llama31_8b,nar_g256_m1,down,10,73,5.6166356626947446e-15,0.000938017969019711
llama31_8b,nar_g256_m1,down,10,74,1.8526101334438716e-15,0.000923790386877954
llama31_8b,nar_g256_m1,down,10,75,7.043182294439072e-15,0.000919066951610148
llama31_8b,nar_g256_m1,down,10,76,6.830897203132305e-15,0.0009038505959324539
llama31_8b,nar_g256_m1,down,10,77,3.3709772542529336e-15,0.0008900469401851296
llama31_8b,nar_g256_m1,down,10,78,5.898700175229268e-15,0.0008855035412125289
llama31_8b,nar_g256_m1,down,10,79,4.317508197205881e-15,0.0008771880529820919
llama31_8b,nar_g256_m1,down,10,80,3.5220131813855056e-15,0.0008735901792533696
llama31_8b,nar_g256_m1,down,10,81,2.7831590469897883e-15,0.0008669873350299895
llama31_8b,nar_g256_m1,down,10,82,3.633768379105633e-15,0.0008505291771143675
llama31_8b,nar_g256_m1,down,10,83,4.903362770339054e-15,0.0008495782385580242
llama31_8b,nar_g256_m1,down,10,84,5.0119752640666315e-15,0.0008394210017286241
llama31_8b,nar_g256_m1,down,10,85,3.378829461432218e-15,0.0008191223605535924
llama31_8b,nar_g256_m1,down,10,86,2.785009813979539e-15,0.0008146018953993917
llama31_8b,nar_g256_m1,down,10,87,4.707434732276715e-15,0.0008102824212983251
llama31_8b,nar_g256_m1,down,10,88,2.3420710866300844e-15,0.0007981229573488235
llama31_8b,nar_g256_m1,down,10,89,4.6564518191814785e-15,0.0007887730607762933
llama31_8b,nar_g256_m1,down,10,90,2.998785471515237e-15,0.0007822403567843139
llama31_8b,nar_g256_m1,down,10,91,3.3095720242582068e-15,0.0007790869567543268
llama31_8b,nar_g256_m1,down,10,92,5.057686244098157e-15,0.0007765796617604792
llama31_8b,nar_g256_m1,down,10,93,2.5643033093529326e-15,0.0007636547670699656
llama31_8b,nar_g256_m1,down,10,94,3.4388298872839234e-15,0.0007609348394908011
llama31_8b,nar_g256_m1,down,10,95,3.896065683750083e-15,0.0007562385872006416
llama31_8b,nar_g256_m1,down,10,96,4.17520327393537e-15,0.0007488185656256974
llama31_8b,nar_g256_m1,down,10,97,3.3141828481065855e-15,0.0007412305567413568
llama31_8b,nar_g256_m1,down,10,98,4.242539852143245e-15,0.000738590257242322
llama31_8b,nar_g256_m1,down,10,99,3.0326163909450473e-15,0.0007324883481487632
llama31_8b,nar_g256_m1,down,10,100,3.648530469310381e-15,0.0007226899033412337
llama31_8b,nar_g256_m1,down,10,101,4.3249332880215124e-15,0.000715710804797709
llama31_8b,nar_g256_m1,down,10,102,2.1030125544100296e-15,0.0007103942334651947
llama31_8b,nar_g256_m1,down,10,103,2.667022571349988e-15,0.0007087455596774817
llama31_8b,nar_g256_m1,down,10,104,2.684940071041495e-15,0.0007026921957731247
llama31_8b,nar_g256_m1,down,10,105,3.3158616674080436e-15,0.0006946202483959496
llama31_8b,nar_g256_m1,down,10,106,3.1012533764851946e-15,0.0006887302733957767
llama31_8b,nar_g256_m1,down,10,107,1.877500620115413e-15,0.0006846616743132472
llama31_8b,nar_g256_m1,down,10,108,4.371639531766062e-15,0.000677290081512183
llama31_8b,nar_g256_m1,down,10,109,3.844205668037965e-15,0.0006675448967143893
llama31_8b,nar_g256_m1,down,10,110,2.6696094099709026e-15,0.0006627755356021225
llama31_8b,nar_g256_m1,down,10,111,4.1730441869528186e-15,0.0006573231657966971
llama31_8b,nar_g256_m1,down,10,112,4.424850988545524e-15,0.0006553519633598626
llama31_8b,nar_g256_m1,down,10,113,5.9856523424296586e-15,0.0006503647309727967
llama31_8b,nar_g256_m1,down,10,114,2.315639423511014e-15,0.0006444001919589937
llama31_8b,nar_g256_m1,down,10,115,3.174175925221975e-15,0.0006425721221603453
llama31_8b,nar_g256_m1,down,10,116,3.2687619768594946e-15,0.0006373864016495645
llama31_8b,nar_g256_m1,down,10,117,3.852590870699309e-15,0.0006331936456263065
llama31_8b,nar_g256_m1,down,10,118,4.740141638985519e-15,0.0006274601328186691
llama31_8b,nar_g256_m1,down,10,119,2.6167782709847574e-15,0.0006244805408641696
llama31_8b,nar_g256_m1,down,10,120,3.151939616290655e-15,0.0006127487285993993
llama31_8b,nar_g256_m1,down,10,121,3.4388466161846317e-15,0.0006098219892010093
llama31_8b,nar_g256_m1,down,10,122,4.6623607210215245e-15,0.0006073031690903008
llama31_8b,nar_g256_m1,down,10,123,3.2064252223810248e-15,0.0006053548422642052
llama31_8b,nar_g256_m1,down,10,124,3.8689551237237885e-15,0.0006016159313730896
llama31_8b,nar_g256_m1,down,10,125,2.9314262351760228e-15,0.0005950791528448462
llama31_8b,nar_g256_m1,down,10,126,2.6065437836413205e-15,0.0005898475064896047
llama31_8b,nar_g256_m1,down,10,127,3.466657460700069e-15,0.0005877502844668925
llama31_8b,nar_g256_m1,down,10,128,3.678542117181022e-15,0.0005814110045321286
llama31_8b,nar_g256_m1,down,10,129,3.7166662231039906e-15,0.00057939940597862
llama31_8b,nar_g256_m1,down,10,130,4.0927073470704844e-15,0.0005748082767240703
llama31_8b,nar_g256_m1,down,10,131,3.1653913465260006e-15,0.000571456563193351
llama31_8b,nar_g256_m1,down,10,132,4.328209611461492e-15,0.000567765673622489
llama31_8b,nar_g256_m1,down,10,133,3.655900926500914e-15,0.0005665218341164291
llama31_8b,nar_g256_m1,down,10,134,4.189084873391447e-15,0.0005613177781924605
llama31_8b,nar_g256_m1,down,10,135,2.841353386839711e-15,0.0005568359629251063
llama31_8b,nar_g256_m1,down,10,136,2.3109654957080648e-15,0.0005527697503566742
llama31_8b,nar_g256_m1,down,10,137,3.2355794611508074e-15,0.0005452686455100775
llama31_8b,nar_g256_m1,down,10,138,2.28448893984279e-15,0.0005430509336292744
llama31_8b,nar_g256_m1,down,10,139,3.638348709767911e-15,0.0005412033060565591
llama31_8b,nar_g256_m1,down,10,140,3.728683079526687e-15,0.0005389007856138051
llama31_8b,nar_g256_m1,down,10,141,3.6828166689493406e-15,0.0005362976808100939
llama31_8b,nar_g256_m1,down,10,142,3.965007389393005e-15,0.000533676880877465
llama31_8b,nar_g256_m1,down,10,143,3.996897756340656e-15,0.0005306240054778755
llama31_8b,nar_g256_m1,down,10,144,1.6533178922732749e-15,0.0005267352098599076
llama31_8b,nar_g256_m1,down,10,145,2.7172920709453994e-15,0.000522034999448806
llama31_8b,nar_g256_m1,down,10,146,3.385113175351424e-15,0.0005155435646884143
llama31_8b,nar_g256_m1,down,10,147,2.52490547763553e-15,0.0005101524875499308
llama31_8b,nar_g256_m1,down,10,148,2.4843196822096035e-15,0.0005086400778964162
llama31_8b,nar_g256_m1,down,10,149,3.069262636133294e-15,0.0005068373284302652
llama31_8b,nar_g256_m1,down,10,150,2.3770997106473124e-15,0.0005031412583775818
llama31_8b,nar_g256_m1,down,10,151,4.310652312530805e-15,0.0004996799398213625
llama31_8b,nar_g256_m1,down,10,152,2.655466924367071e-15,0.0004967095446772873
llama31_8b,nar_g256_m1,down,10,153,2.2107890266186668e-15,0.0004940297221764922
llama31_8b,nar_g256_m1,down,10,154,3.230659046760207e-15,0.0004899635096080601
llama31_8b,nar_g256_m1,down,10,155,2.9142556067857572e-15,0.00048782455269247293
llama31_8b,nar_g256_m1,down,10,156,2.157310966219056e-15,0.00048371413140557706
llama31_8b,nar_g256_m1,down,10,157,3.3218808952894694e-15,0.00048273763968609273
llama31_8b,nar_g256_m1,down,10,158,2.881209463381578e-15,0.0004777184221893549
llama31_8b,nar_g256_m1,down,10,159,3.0550883867939407e-15,0.0004768409125972539
llama31_8b,nar_g256_m1,down,10,160,2.807706908834165e-15,0.0004711693909484893
llama31_8b,nar_g256_m1,down,10,161,2.835310230277525e-15,0.00046913529513403773
llama31_8b,nar_g256_m1,down,10,162,2.4132013136504748e-15,0.00046424829633906484
llama31_8b,nar_g256_m1,down,10,163,3.842966458836132e-15,0.00046387064503505826
llama31_8b,nar_g256_m1,down,10,164,2.3805073241941165e-15,0.00046049951924942434
llama31_8b,nar_g256_m1,down,10,165,3.04139376986097e-15,0.0004577421641442925
llama31_8b,nar_g256_m1,down,10,166,2.2634422886858886e-15,0.00045719771878793836
llama31_8b,nar_g256_m1,down,10,167,2.6954977014543094e-15,0.0004505397519096732
llama31_8b,nar_g256_m1,down,10,168,3.051346618749445e-15,0.00044808161328546703
llama31_8b,nar_g256_m1,down,10,169,3.25767071568991e-15,0.0004465811070986092
llama31_8b,nar_g256_m1,down,10,170,2.3251327570256034e-15,0.00044374665594659746
llama31_8b,nar_g256_m1,down,10,171,3.221619722905346e-15,0.00043763103894889355
llama31_8b,nar_g256_m1,down,10,172,2.2862624150761035e-15,0.0004360675229690969
llama31_8b,nar_g256_m1,down,10,173,2.1560031473484955e-15,0.0004356430727057159
llama31_8b,nar_g256_m1,down,10,174,2.3651849216947598e-15,0.0004339124425314367
llama31_8b,nar_g256_m1,down,10,175,2.1082501826393766e-15,0.00043151419959031045
llama31_8b,nar_g256_m1,down,10,176,2.3591741641428065e-15,0.0004272809310350567
llama31_8b,nar_g256_m1,down,10,177,3.5234766425601242e-15,0.0004256982065271586
llama31_8b,nar_g256_m1,down,10,178,3.0770115052930133e-15,0.0004239497648086399
llama31_8b,nar_g256_m1,down,10,179,2.3605427576273326e-15,0.00042093871161341667
llama31_8b,nar_g256_m1,down,10,180,3.072478396717545e-15,0.0004173967463430017
llama31_8b,nar_g256_m1,down,10,181,2.6052124596064735e-15,0.00041520470404066145
llama31_8b,nar_g256_m1,down,10,182,3.0744839589784065e-15,0.00041213154327124357
llama31_8b,nar_g256_m1,down,10,183,3.3338852579761942e-15,0.0004094337346032262
llama31_8b,nar_g256_m1,down,10,184,2.487243851701762e-15,0.00040697696385905147
llama31_8b,nar_g256_m1,down,10,185,2.9368961621911542e-15,0.000404922611778602
llama31_8b,nar_g256_m1,down,10,186,4.042922562079139e-15,0.0004020688938908279
llama31_8b,nar_g256_m1,down,10,187,1.7592823492494983e-15,0.00040163626545108855
llama31_8b,nar_g256_m1,down,10,188,1.828878599602411e-15,0.00040001654997467995
llama31_8b,nar_g256_m1,down,10,189,3.1618986061679975e-15,0.000396879855543375
llama31_8b,nar_g256_m1,down,10,190,2.8123253559790692e-15,0.00039493010262958705
llama31_8b,nar_g256_m1,down,10,191,2.5243191190777933e-15,0.00039355570334009826
llama31_8b,nar_g256_m1,down,10,192,1.9473285339793997e-15,0.0003906472120434046
llama31_8b,nar_g256_m1,down,10,193,3.283439363769517e-15,0.0003883463505189866
llama31_8b,nar_g256_m1,down,10,194,3.179291792465154e-15,0.00038644816959276795
llama31_8b,nar_g256_m1,down,10,195,2.8868996189629955e-15,0.00038327142829075456
llama31_8b,nar_g256_m1,down,10,196,3.3890019036122683e-15,0.0003811964998021722
llama31_8b,nar_g256_m1,down,10,197,2.145279710236256e-15,0.0003798026009462774
llama31_8b,nar_g256_m1,down,10,198,2.9930783752748743e-15,0.0003783568390645087
llama31_8b,nar_g256_m1,down,10,199,2.489091018801487e-15,0.0003733836056198925
llama31_8b,nar_g256_m1,down,10,200,2.6623933245350064e-15,0.0003725196002051234
llama31_8b,nar_g256_m1,down,10,201,2.4716319756926813e-15,0.000369828863767907
llama31_8b,nar_g256_m1,down,10,202,3.0359172783404973e-15,0.00036631160764954984
llama31_8b,nar_g256_m1,down,10,203,3.800194683131579e-15,0.0003629167622420937
llama31_8b,nar_g256_m1,down,10,204,2.1519841877720106e-15,0.0003608732658904046
llama31_8b,nar_g256_m1,down,10,205,2.4151338193196354e-15,0.0003592034918256104
llama31_8b,nar_g256_m1,down,10,206,1.982995185564147e-15,0.00035845758975483477
llama31_8b,nar_g256_m1,down,10,207,3.090793578377788e-15,0.00035466731060296297
llama31_8b,nar_g256_m1,down,10,208,1.851102203039522e-15,0.0003534128190949559
llama31_8b,nar_g256_m1,down,10,209,1.682643549335758e-15,0.00035145258880220354
llama31_8b,nar_g256_m1,down,10,210,2.6025724696681187e-15,0.0003488717775326222
llama31_8b,nar_g256_m1,down,10,211,2.166994670388541e-15,0.0003468761860858649
llama31_8b,nar_g256_m1,down,10,212,2.5436198235721666e-15,0.00034621942904777825
llama31_8b,nar_g256_m1,down,10,213,2.768548363924362e-15,0.00034234137274324894
llama31_8b,nar_g256_m1,down,10,214,3.0406208522966004e-15,0.0003393979277461767
llama31_8b,nar_g256_m1,down,10,215,2.0930177773906657e-15,0.0003376163949724287
llama31_8b,nar_g256_m1,down,10,216,3.7355118591474515e-15,0.00033355006598867476
llama31_8b,nar_g256_m1,down,10,217,2.8026916267534724e-15,0.00033227354288101196
llama31_8b,nar_g256_m1,down,10,218,2.7145315905702976e-15,0.00033034628722816706
llama31_8b,nar_g256_m1,down,10,219,1.8068902595664e-15,0.0003284176636952907
llama31_8b,nar_g256_m1,down,10,220,2.6028214973546114e-15,0.00032730292878113687
llama31_8b,nar_g256_m1,down,10,221,1.3678838826745735e-15,0.00032528460724279284
llama31_8b,nar_g256_m1,down,10,222,3.062628038815688e-15,0.0003222461964469403
llama31_8b,nar_g256_m1,down,10,223,2.550089461223295e-15,0.0003213263989891857
llama31_8b,nar_g256_m1,down,11,0,1.000000238418579,0.05554383993148804
llama31_8b,nar_g256_m1,down,11,1,1.0000001192092896,0.010572889819741249
llama31_8b,nar_g256_m1,down,11,2,0.9999997615814209,0.009124846197664738
llama31_8b,nar_g256_m1,down,11,3,1.0,0.007561908103525639
llama31_8b,nar_g256_m1,down,11,4,1.0,0.006014551501721144
llama31_8b,nar_g256_m1,down,11,5,1.0,0.005514124408364296
llama31_8b,nar_g256_m1,down,11,6,1.0000004768371582,0.004730932414531708
llama31_8b,nar_g256_m1,down,11,7,1.000000238418579,0.004292520694434643
llama31_8b,nar_g256_m1,down,11,8,1.000000238418579,0.00393865630030632
llama31_8b,nar_g256_m1,down,11,9,1.0,0.003773548873141408
llama31_8b,nar_g256_m1,down,11,10,1.0,0.0036847738083451986
llama31_8b,nar_g256_m1,down,11,11,1.0,0.0033353890758007765
llama31_8b,nar_g256_m1,down,11,12,1.0000001192092896,0.0032542431727051735
llama31_8b,nar_g256_m1,down,11,13,0.9999997615814209,0.0030150485690683126
llama31_8b,nar_g256_m1,down,11,14,1.0,0.0029409450944513083
llama31_8b,nar_g256_m1,down,11,15,1.0,0.0027429184410721064
llama31_8b,nar_g256_m1,down,11,16,0.9999997615814209,0.0026845289394259453
llama31_8b,nar_g256_m1,down,11,17,0.9999997615814209,0.0026015564799308777
llama31_8b,nar_g256_m1,down,11,18,1.0,0.0024567043874412775
llama31_8b,nar_g256_m1,down,11,19,1.0,0.0023442390374839306
llama31_8b,nar_g256_m1,down,11,20,1.0000007152557373,0.0022706619929522276
llama31_8b,nar_g256_m1,down,11,21,0.9999995231628418,0.0022119421046227217
llama31_8b,nar_g256_m1,down,11,22,1.0,0.0021546236239373684
llama31_8b,nar_g256_m1,down,11,23,1.0,0.002103424398228526
llama31_8b,nar_g256_m1,down,11,24,1.0,0.0020786509849131107
llama31_8b,nar_g256_m1,down,11,25,0.9999995231628418,0.002041957573965192
llama31_8b,nar_g256_m1,down,11,26,0.9999997615814209,0.0019298873376101255
llama31_8b,nar_g256_m1,down,11,27,1.0,0.0018600642215460539
llama31_8b,nar_g256_m1,down,11,28,1.0,0.001812850241549313
llama31_8b,nar_g256_m1,down,11,29,1.0,0.0018022526055574417
llama31_8b,nar_g256_m1,down,11,30,1.0,0.0017337684985250235
llama31_8b,nar_g256_m1,down,11,31,0.9999997615814209,0.0017262909095734358
llama31_8b,nar_g256_m1,down,11,32,1.0000001192092896,0.0016855952562764287
llama31_8b,nar_g256_m1,down,11,33,1.0,0.0016326910117641091
llama31_8b,nar_g256_m1,down,11,34,1.0,0.0015752293402329087
llama31_8b,nar_g256_m1,down,11,35,0.9999998807907104,0.0015642526559531689
llama31_8b,nar_g256_m1,down,11,36,1.0,0.0015363077400252223
llama31_8b,nar_g256_m1,down,11,37,1.0000005960464478,0.0014837966300547123
llama31_8b,nar_g256_m1,down,11,38,0.9999995231628418,0.0014692324912175536
llama31_8b,nar_g256_m1,down,11,39,1.000000238418579,0.0014190198853611946
llama31_8b,nar_g256_m1,down,11,40,0.9999998807907104,0.0013913878938183188
llama31_8b,nar_g256_m1,down,11,41,1.0,0.001370127429254353
