model,row,site,layer,seed,round_trip,tolerance
llama31_8b,E20_hadamard_g128_m1,down,24,0,1.9458737199329335e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,24,1,1.9444942722657288e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,24,2,1.9436855325238866e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,24,0,1.9458737199329335e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,24,1,1.9444942722657288e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,24,2,1.9436855325238866e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,24,0,1.9458737199329335e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,24,1,1.9444942722657288e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,24,2,1.9436855325238866e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,24,0,1.9458737199329335e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,24,1,1.9444942722657288e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,24,2,1.9436855325238866e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,24,0,1.9458737199329335e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,24,1,1.9444942722657288e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,24,2,1.9436855325238866e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,24,0,1.6974337313513388e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,24,1,1.707260537386901e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,24,2,1.6940454372615932e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,24,0,1.3914618079979846e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,24,1,1.3826867473198945e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,24,2,1.3887358818465145e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,24,0,1.2599545584635052e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,24,1,1.254814918638658e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,24,2,1.255746866490881e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,24,0,1.351518079673042e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,24,1,1.348543605672603e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,24,2,1.344943711956148e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,24,0,1.445093715801704e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,24,1,1.4481608445748861e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,24,2,1.4512909274344565e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,24,0,1.8106642585280497e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,24,1,1.8227059683795233e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,24,2,1.8068837448481645e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,24,0,1.8106642585280497e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,24,1,1.8227059683795233e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,24,2,1.8068837448481645e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,24,0,1.445093715801704e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,24,1,1.4481608445748861e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,24,2,1.4512909274344565e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,25,0,1.4592060892937297e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,25,1,1.45201127565997e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,25,2,1.4807849879616697e-07,1e-06
llama31_8b,E11_g128_k8,qkv,25,0,1.2385068259845866e-07,1e-06
llama31_8b,E11_g128_k8,qkv,25,1,1.23078294222978e-07,1e-06
llama31_8b,E11_g128_k8,qkv,25,2,1.2397750026593712e-07,1e-06
llama31_8b,E11_g128_k16,qkv,25,0,1.3165694667804928e-07,1e-06
llama31_8b,E11_g128_k16,qkv,25,1,1.317190339023e-07,1e-06
llama31_8b,E11_g128_k16,qkv,25,2,1.299249703379246e-07,1e-06
llama31_8b,E11_g128_k32,qkv,25,0,1.441128318901974e-07,1e-06
llama31_8b,E11_g128_k32,qkv,25,1,1.42449252393817e-07,1e-06
llama31_8b,E11_g128_k32,qkv,25,2,1.414878880723336e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,25,0,1.4418390037462814e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,25,1,1.434653711385181e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,25,2,1.4274516502155166e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,25,0,1.2643316438243346e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,25,1,1.255274639788695e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,25,2,1.2458686171612499e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,25,0,1.348493157138364e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,25,1,1.3385820807343407e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,25,2,1.34464173129345e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,25,0,1.348493157138364e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,25,1,1.3385820807343407e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,25,2,1.34464173129345e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,25,0,1.348493157138364e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,25,1,1.3385820807343407e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,25,2,1.34464173129345e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,25,0,1.348493157138364e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,25,1,1.3385820807343407e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,25,2,1.34464173129345e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,25,0,1.348493157138364e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,25,1,1.3385820807343407e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,25,2,1.34464173129345e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,25,0,1.348493157138364e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,25,1,1.3385820807343407e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,25,2,1.34464173129345e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,25,0,1.4287388694356196e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,25,1,1.419763435706045e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,25,2,1.4322807828648365e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,25,0,1.392665325283815e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,25,1,1.3833786738359777e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,25,2,1.39395993414837e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,25,0,1.2644214564261347e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,25,1,1.2629898549221252e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,25,2,1.2467789645143057e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,25,0,1.3496394046796922e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,25,1,1.347713407540141e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,25,2,1.3560618583596806e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,25,0,1.427771678663703e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,25,1,1.4386829150225822e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,25,2,1.438205146087057e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,25,0,1.5670690345359617e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,25,1,1.5688111432154983e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,25,2,1.5642460482467868e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,25,0,1.5670690345359617e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,25,1,1.5688111432154983e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,25,2,1.5642460482467868e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,25,0,1.427771678663703e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,25,1,1.4386829150225822e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,25,2,1.438205146087057e-07,1e-06
llama31_8b,E11_g64_kmax,down,25,0,1.6035927785651438e-07,1e-06
llama31_8b,E11_g64_kmax,down,25,1,1.605886836841819e-07,1e-06
llama31_8b,E11_g64_kmax,down,25,2,1.610549844599518e-07,1e-06
llama31_8b,E11_g128_k8,down,25,0,1.1862913851246049e-07,1e-06
llama31_8b,E11_g128_k8,down,25,1,1.190086820201941e-07,1e-06
llama31_8b,E11_g128_k8,down,25,2,1.188180718258991e-07,1e-06
llama31_8b,E11_g128_k16,down,25,0,1.1993107307262107e-07,1e-06
llama31_8b,E11_g128_k16,down,25,1,1.202211592499225e-07,1e-06
llama31_8b,E11_g128_k16,down,25,2,1.2053592968186422e-07,1e-06
llama31_8b,E11_g128_k32,down,25,0,1.2658954062771954e-07,1e-06
llama31_8b,E11_g128_k32,down,25,1,1.271945961889287e-07,1e-06
llama31_8b,E11_g128_k32,down,25,2,1.258783868252067e-07,1e-06
llama31_8b,E11_g128_kmax,down,25,0,1.425008520072879e-07,1e-06
llama31_8b,E11_g128_kmax,down,25,1,1.4306502293948142e-07,1e-06
llama31_8b,E11_g128_kmax,down,25,2,1.4396863434740226e-07,1e-06
llama31_8b,E11_g256_kmax,down,25,0,1.2713213948245539e-07,1e-06
llama31_8b,E11_g256_kmax,down,25,1,1.2756997591623076e-07,1e-06
llama31_8b,E11_g256_kmax,down,25,2,1.2758593470607593e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,25,0,1.9374954263184918e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,25,1,1.9312359711420868e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,25,2,1.934052846763734e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,25,0,1.9374954263184918e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,25,1,1.9312359711420868e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,25,2,1.934052846763734e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,25,0,1.9374954263184918e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,25,1,1.9312359711420868e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,25,2,1.934052846763734e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,25,0,1.9374954263184918e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,25,1,1.9312359711420868e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,25,2,1.934052846763734e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,25,0,1.9374954263184918e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,25,1,1.9312359711420868e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,25,2,1.934052846763734e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,25,0,1.9374954263184918e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,25,1,1.9312359711420868e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,25,2,1.934052846763734e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,25,0,1.6552485249121673e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,25,1,1.657731161230913e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,25,2,1.6489630638716335e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,25,0,1.3962645084575342e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,25,1,1.4075409637825942e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,25,2,1.3967610357212834e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,25,0,1.2405088511968643e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,25,1,1.2308449015563383e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,25,2,1.2342383115537814e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,25,0,1.3682627297839645e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,25,1,1.3610527105356596e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,25,2,1.3601851378552965e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,25,0,1.4871022813167656e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,25,1,1.4671159931367583e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,25,2,1.4794900948800205e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,25,0,1.7722858558499865e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,25,1,1.7700826049349416e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,25,2,1.7495496251740406e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,25,0,1.7722858558499865e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,25,1,1.7700826049349416e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,25,2,1.7495496251740406e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,25,0,1.4871022813167656e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,25,1,1.4671159931367583e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,25,2,1.4794900948800205e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,26,0,1.390076818097441e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,26,1,1.3881599159049074e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,26,2,1.3822381106365356e-07,1e-06
llama31_8b,E11_g128_k8,qkv,26,0,1.1906512042969553e-07,1e-06
llama31_8b,E11_g128_k8,qkv,26,1,1.2133970983541076e-07,1e-06
llama31_8b,E11_g128_k8,qkv,26,2,1.2007961913695908e-07,1e-06
llama31_8b,E11_g128_k16,qkv,26,0,1.2505564939147007e-07,1e-06
llama31_8b,E11_g128_k16,qkv,26,1,1.2507813096362952e-07,1e-06
llama31_8b,E11_g128_k16,qkv,26,2,1.2347982192295603e-07,1e-06
llama31_8b,E11_g128_k32,qkv,26,0,1.3590926073447918e-07,1e-06
llama31_8b,E11_g128_k32,qkv,26,1,1.3787101238449395e-07,1e-06
llama31_8b,E11_g128_k32,qkv,26,2,1.371322753129789e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,26,0,1.369692625985408e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,26,1,1.384553058869642e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,26,2,1.374975937551426e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,26,0,1.2278731276182953e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,26,1,1.2333211429904622e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,26,2,1.2236682778166141e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,26,0,1.3355381156543444e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,26,1,1.3324533654213155e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,26,2,1.341883262284682e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,26,0,1.3355381156543444e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,26,1,1.3324533654213155e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,26,2,1.341883262284682e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,26,0,1.3355381156543444e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,26,1,1.3324533654213155e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,26,2,1.341883262284682e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,26,0,1.3355381156543444e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,26,1,1.3324533654213155e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,26,2,1.341883262284682e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,26,0,1.3355381156543444e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,26,1,1.3324533654213155e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,26,2,1.341883262284682e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,26,0,1.3355381156543444e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,26,1,1.3324533654213155e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,26,2,1.341883262284682e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,26,0,1.4004798742917046e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,26,1,1.3882244331853144e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,26,2,1.3822894118220574e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,26,0,1.3578905111444328e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,26,1,1.3617137994970108e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,26,2,1.3613589544547722e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,26,0,1.205675062010414e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,26,1,1.198628467591334e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,26,2,1.2042923458466248e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,26,0,1.3212584804023209e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,26,1,1.3252115138584486e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,26,2,1.3168512680294953e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,26,0,1.4146445437290822e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,26,1,1.4209095411388262e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,26,2,1.4274424131599517e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,26,0,1.5255233165589743e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,26,1,1.5306687828342547e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,26,2,1.5239064055094786e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,26,0,1.5255233165589743e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,26,1,1.5306687828342547e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,26,2,1.5239064055094786e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,26,0,1.4146445437290822e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,26,1,1.4209095411388262e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,26,2,1.4274424131599517e-07,1e-06
llama31_8b,E11_g64_kmax,down,26,0,1.596808232307012e-07,1e-06
llama31_8b,E11_g64_kmax,down,26,1,1.5986044843430136e-07,1e-06
llama31_8b,E11_g64_kmax,down,26,2,1.6101937205803551e-07,1e-06
llama31_8b,E11_g128_k8,down,26,0,1.1673576949533526e-07,1e-06
llama31_8b,E11_g128_k8,down,26,1,1.1666832477885691e-07,1e-06
llama31_8b,E11_g128_k8,down,26,2,1.1674724476051779e-07,1e-06
llama31_8b,E11_g128_k16,down,26,0,1.1978556813119212e-07,1e-06
llama31_8b,E11_g128_k16,down,26,1,1.192999263821548e-07,1e-06
llama31_8b,E11_g128_k16,down,26,2,1.1993900272955216e-07,1e-06
llama31_8b,E11_g128_k32,down,26,0,1.248112226903686e-07,1e-06
llama31_8b,E11_g128_k32,down,26,1,1.2419852168932266e-07,1e-06
llama31_8b,E11_g128_k32,down,26,2,1.2513950764514448e-07,1e-06
llama31_8b,E11_g128_kmax,down,26,0,1.4224812616703275e-07,1e-06
llama31_8b,E11_g128_kmax,down,26,1,1.4199079600984987e-07,1e-06
llama31_8b,E11_g128_kmax,down,26,2,1.424723308218745e-07,1e-06
llama31_8b,E11_g256_kmax,down,26,0,1.2451710063032806e-07,1e-06
llama31_8b,E11_g256_kmax,down,26,1,1.2577598340612894e-07,1e-06
llama31_8b,E11_g256_kmax,down,26,2,1.2574609797866287e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,26,0,1.9378460081043158e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,26,1,1.9463074352188414e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,26,2,1.950954811036354e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,26,0,1.9378460081043158e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,26,1,1.9463074352188414e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,26,2,1.950954811036354e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,26,0,1.9378460081043158e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,26,1,1.9463074352188414e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,26,2,1.950954811036354e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,26,0,1.9378460081043158e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,26,1,1.9463074352188414e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,26,2,1.950954811036354e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,26,0,1.9378460081043158e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,26,1,1.9463074352188414e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,26,2,1.950954811036354e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,26,0,1.9378460081043158e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,26,1,1.9463074352188414e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,26,2,1.950954811036354e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,26,0,1.6317112283559254e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,26,1,1.6232600330567948e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,26,2,1.630765638083176e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,26,0,1.3664521247847006e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,26,1,1.3696286771391897e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,26,2,1.369351423363696e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,26,0,1.2673247340444505e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,26,1,1.2557335082874488e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,26,2,1.258595148101449e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,26,0,1.33981259864413e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,26,1,1.349670100125877e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,26,2,1.3433036372134666e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,26,0,1.4719761054493574e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,26,1,1.472725301709943e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,26,2,1.4548069771080918e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,26,0,1.763620787187392e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,26,1,1.7556781983785186e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,26,2,1.7485409387063555e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,26,0,1.763620787187392e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,26,1,1.7556781983785186e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,26,2,1.7485409387063555e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,26,0,1.4719761054493574e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,26,1,1.472725301709943e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,26,2,1.4548069771080918e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,27,0,1.406705933959529e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,27,1,1.4005993875798595e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,27,2,1.417117942992263e-07,1e-06
llama31_8b,E11_g128_k8,qkv,27,0,1.2193632414891908e-07,1e-06
llama31_8b,E11_g128_k8,qkv,27,1,1.2294214002395165e-07,1e-06
llama31_8b,E11_g128_k8,qkv,27,2,1.2121873282922024e-07,1e-06
llama31_8b,E11_g128_k16,qkv,27,0,1.3326820180736831e-07,1e-06
llama31_8b,E11_g128_k16,qkv,27,1,1.3263618825476442e-07,1e-06
llama31_8b,E11_g128_k16,qkv,27,2,1.3251533914626634e-07,1e-06
llama31_8b,E11_g128_k32,qkv,27,0,1.448743063292568e-07,1e-06
llama31_8b,E11_g128_k32,qkv,27,1,1.471669008878962e-07,1e-06
llama31_8b,E11_g128_k32,qkv,27,2,1.4713752705119987e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,27,0,1.4011220628162846e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,27,1,1.3991993341733178e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,27,2,1.3880794824672193e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,27,0,1.2309749308769824e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,27,1,1.236154218986485e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,27,2,1.2414109562541853e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,27,0,1.3435035839393095e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,27,1,1.3365264805997867e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,27,2,1.3344138949378248e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,27,0,1.3435035839393095e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,27,1,1.3365264805997867e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,27,2,1.3344138949378248e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,27,0,1.3435035839393095e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,27,1,1.3365264805997867e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,27,2,1.3344138949378248e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,27,0,1.3435035839393095e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,27,1,1.3365264805997867e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,27,2,1.3344138949378248e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,27,0,1.3435035839393095e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,27,1,1.3365264805997867e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,27,2,1.3344138949378248e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,27,0,1.3435035839393095e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,27,1,1.3365264805997867e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,27,2,1.3344138949378248e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,27,0,1.3984653435272776e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,27,1,1.3951067501238867e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,27,2,1.4172779572163563e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,27,0,1.419492292598079e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,27,1,1.3871544979338069e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,27,2,1.4198751330241066e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,27,0,1.2562718154640606e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,27,1,1.25714706200597e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,27,2,1.265577225240122e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,27,0,1.3717803426516184e-07,1e-06
