model,row,method,group,m,seed,chunk,nll,tokens_scored,effective_bits,slots,coeff,bit_accounted
llama31_8b,nar_g256_m3,nar,256,3,2,46,2.191070556640625,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,47,2.0393190383911133,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,48,1.82827889919281,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,49,1.8580138683319092,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,50,1.5505666732788086,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,51,1.6769481897354126,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,52,1.5260839462280273,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,53,1.7113046646118164,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,54,1.4478485584259033,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,55,1.4294103384017944,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,56,1.5037201642990112,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,57,1.6420228481292725,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,58,1.942760944366455,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,59,2.155749559402466,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,60,2.1843271255493164,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,61,2.296428680419922,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,62,1.282127857208252,2047,4.25,168,,
llama31_8b,nar_g256_m3,nar,256,3,2,63,1.728774905204773,2047,4.25,168,,
llama31_8b,nar_g128_m2,nar,128,2,0,0,1.5751982927322388,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,1,2.1984875202178955,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,2,2.2784807682037354,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,3,1.840358018875122,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,4,1.722406029701233,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,5,1.30650794506073,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,6,1.33347487449646,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,7,1.7139688730239868,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,8,2.014559030532837,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,9,1.85201895236969,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,10,1.7517024278640747,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,11,2.0714616775512695,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,12,1.9722286462783813,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,13,2.0796830654144287,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,14,1.9960510730743408,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,15,2.224932909011841,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,16,1.9440947771072388,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,17,1.9230293035507202,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,18,1.562941312789917,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,19,1.8769047260284424,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,20,1.9893467426300049,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,21,1.9522932767868042,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,22,1.9400155544281006,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,23,2.0087380409240723,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,24,2.059603691101074,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,25,2.1736645698547363,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,26,2.2451510429382324,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,27,2.0685553550720215,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,28,1.7845091819763184,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,29,1.607768177986145,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,30,1.448593258857727,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,31,1.4750444889068604,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,32,1.8319556713104248,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,33,1.8040615320205688,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,34,1.9549368619918823,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,35,1.2992265224456787,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,36,1.308603286743164,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,37,1.3072896003723145,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,38,1.3000586032867432,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,39,1.5215518474578857,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,40,2.0599887371063232,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,41,2.5401182174682617,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,42,2.5354654788970947,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,43,2.045590400695801,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,44,2.055384874343872,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,45,2.102185010910034,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,46,2.1834020614624023,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,47,2.0390453338623047,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,48,1.828648567199707,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,49,1.8498235940933228,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,50,1.543337345123291,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,51,1.6763031482696533,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,52,1.5186063051223755,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,53,1.7188451290130615,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,54,1.4506895542144775,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,55,1.4220936298370361,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,56,1.495631456375122,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,57,1.6338112354278564,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,58,1.9370477199554443,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,59,2.159852981567383,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,60,2.179824113845825,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,61,2.2905139923095703,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,62,1.2831201553344727,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,0,63,1.72909677028656,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,0,1.568790078163147,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,1,2.2031235694885254,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,2,2.272655963897705,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,3,1.8433763980865479,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,4,1.7310006618499756,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,5,1.312597393989563,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,6,1.3332191705703735,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,7,1.7138408422470093,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,8,2.0137939453125,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,9,1.841274619102478,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,10,1.7503862380981445,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,11,2.0727779865264893,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,12,1.965348720550537,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,13,2.0791263580322266,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,14,1.9935848712921143,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,15,2.2258119583129883,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,16,1.940312147140503,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,17,1.9236581325531006,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,18,1.566453218460083,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,19,1.8753015995025635,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,20,1.9919275045394897,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,21,1.948981761932373,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,22,1.9485106468200684,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,23,2.0071327686309814,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,24,2.057935953140259,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,25,2.177983522415161,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,26,2.2430686950683594,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,27,2.075777769088745,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,28,1.7915585041046143,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,29,1.60867440700531,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,30,1.443541407585144,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,31,1.471771240234375,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,32,1.8340797424316406,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,33,1.7955714464187622,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,34,1.9493626356124878,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,35,1.3014535903930664,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,36,1.306017279624939,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,37,1.3172703981399536,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,38,1.3024864196777344,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,39,1.5200716257095337,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,40,2.066188335418701,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,41,2.543975353240967,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,42,2.543613910675049,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,43,2.0397491455078125,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,44,2.053316354751587,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,45,2.1018004417419434,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,46,2.1870603561401367,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,47,2.041309118270874,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,48,1.8265717029571533,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,49,1.845267415046692,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,50,1.5415831804275513,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,51,1.680264949798584,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,52,1.5195155143737793,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,53,1.7212204933166504,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,54,1.4538062810897827,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,55,1.4265683889389038,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,56,1.506482481956482,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,57,1.63388991355896,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,58,1.9358283281326294,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,59,2.164102792739868,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,60,2.1854333877563477,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,61,2.2927539348602295,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,62,1.281635046005249,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,1,63,1.7408605813980103,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,0,1.5784153938293457,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,1,2.201681613922119,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,2,2.267991304397583,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,3,1.8444921970367432,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,4,1.74076509475708,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,5,1.3082553148269653,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,6,1.3422303199768066,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,7,1.716654658317566,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,8,2.006321430206299,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,9,1.8456408977508545,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,10,1.7527225017547607,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,11,2.068876028060913,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,12,1.9685570001602173,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,13,2.0748627185821533,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,14,2.002962589263916,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,15,2.2352488040924072,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,16,1.9405485391616821,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,17,1.9260622262954712,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,18,1.566219449043274,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,19,1.8754998445510864,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,20,1.9861921072006226,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,21,1.951619267463684,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,22,1.9392685890197754,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,23,2.014848232269287,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,24,2.065211534500122,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,25,2.180854320526123,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,26,2.2470498085021973,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,27,2.0786664485931396,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,28,1.7845882177352905,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,29,1.6016664505004883,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,30,1.447006106376648,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,31,1.465895652770996,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,32,1.830856442451477,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,33,1.7974696159362793,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,34,1.956444263458252,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,35,1.3095481395721436,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,36,1.3135910034179688,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,37,1.3103026151657104,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,38,1.3038034439086914,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,39,1.531432867050171,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,40,2.0692856311798096,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,41,2.5445055961608887,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,42,2.5375587940216064,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,43,2.0365278720855713,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,44,2.056785821914673,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,45,2.0948143005371094,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,46,2.187386989593506,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,47,2.0478038787841797,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,48,1.825181245803833,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,49,1.8418408632278442,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,50,1.5462908744812012,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,51,1.6754416227340698,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,52,1.5146548748016357,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,53,1.7184311151504517,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,54,1.4573477506637573,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,55,1.4267699718475342,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,56,1.487138271331787,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,57,1.6382465362548828,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,58,1.9437257051467896,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,59,2.1631739139556885,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,60,2.182427167892456,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,61,2.2960267066955566,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,62,1.2830932140350342,2047,4.375,224,,
llama31_8b,nar_g128_m2,nar,128,2,2,63,1.7322039604187012,2047,4.375,224,,
llama31_8b,nar_g128_m2_c32,nar,128,2,0,0,1.575152039527893,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,1,2.2083961963653564,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,2,2.276115655899048,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,3,1.8378677368164062,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,4,1.7344231605529785,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,5,1.312096357345581,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,6,1.3371349573135376,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,7,1.7162230014801025,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,8,2.01721453666687,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,9,1.8434511423110962,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,10,1.7497693300247192,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,11,2.067176342010498,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,12,1.971107006072998,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,13,2.081017255783081,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,14,1.9967230558395386,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,15,2.222529888153076,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,16,1.9390757083892822,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,17,1.925042986869812,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,18,1.5581392049789429,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,19,1.8754031658172607,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,20,1.988779067993164,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,21,1.9484955072402954,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,22,1.9410477876663208,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,23,2.0092458724975586,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,24,2.0573060512542725,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,25,2.178868293762207,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,26,2.2419793605804443,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,27,2.0730628967285156,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,28,1.789067029953003,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,29,1.6084671020507812,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,30,1.44291090965271,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,31,1.478230357170105,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,32,1.827622652053833,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,33,1.8012523651123047,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,34,1.9484010934829712,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,35,1.297760009765625,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,36,1.3115854263305664,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,37,1.31473970413208,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,38,1.3027245998382568,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,39,1.5199023485183716,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,40,2.061535358428955,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,41,2.5429201126098633,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,42,2.5331742763519287,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,43,2.036876678466797,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,44,2.054224729537964,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,45,2.0965046882629395,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,46,2.186656951904297,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,47,2.04374623298645,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,48,1.8282526731491089,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,49,1.8461544513702393,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,50,1.5414540767669678,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,51,1.6803334951400757,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,52,1.5205937623977661,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,53,1.7155474424362183,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,54,1.4511053562164307,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,55,1.427274227142334,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,56,1.495300531387329,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,57,1.6368412971496582,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,58,1.9432291984558105,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,59,2.160325527191162,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,60,2.1802337169647217,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,61,2.2937188148498535,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,62,1.2807531356811523,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,0,63,1.734877109527588,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,0,1.5833383798599243,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,1,2.2029898166656494,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,2,2.273599863052368,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,3,1.8447480201721191,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,4,1.7364341020584106,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,5,1.3142677545547485,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,6,1.3389568328857422,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,7,1.7085460424423218,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,8,2.0202293395996094,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,9,1.8401950597763062,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,10,1.7511204481124878,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,11,2.0735068321228027,2047,4.375,224,fp32,False
llama31_8b,nar_g128_m2_c32,nar,128,2,1,12,1.9705511331558228,2047,4.375,224,fp32,False
