layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
26,34,down,69359,False,0.10130293667316437,1.3491931392082368
26,35,down,98,True,0.09558045864105225,1.0477360535685578
26,36,down,2923,False,0.11432454735040665,1.3298473542269516
26,37,down,7651,False,0.10506727546453476,1.418073661166174
26,38,down,78632,False,0.10276193171739578,1.4370219946458092
26,39,down,34008,False,0.10243044793605804,1.1881098136291572
26,40,down,16039,False,0.10243705660104752,1.2715323863650392
26,41,down,7,True,0.09571406990289688,1.0477360535685578
26,42,down,2534,False,0.11696524173021317,1.7776636519386877
26,43,down,10,True,0.09585823863744736,1.0477360535685578
26,44,down,87742,False,0.10053559392690659,1.268172421043285
26,45,down,6,True,0.09584373235702515,1.0477360535685578
26,46,down,318,True,0.09573078900575638,1.0477360535685578
26,47,down,11752,False,0.10472717136144638,1.238186522656093
26,48,down,27329,False,0.10635849088430405,1.4354632196857278
26,49,down,6805,False,0.11263176798820496,2.570741661721798
26,50,down,6804,False,0.10696779936552048,1.3880893178231588
26,51,down,17005,False,0.10296200960874557,1.3902827088026144
26,52,down,1340,False,0.12487039715051651,1.2834679706234997
26,53,down,72690,False,0.10145004838705063,1.2830430226232277
26,54,down,62,True,0.09580221772193909,1.0477360535685578
26,55,down,2505,False,0.11953827738761902,4.021612991550709
26,56,down,4,True,0.09570876508951187,1.0477360535685578
26,57,down,103186,False,0.10071335732936859,1.314867886722157
26,58,down,3930,False,0.10906829684972763,1.45600282732375
26,59,down,2745,False,0.10748515278100967,1.1255374824853428
26,60,down,35101,False,0.10219233483076096,1.4954689602690387
26,61,down,1443,False,0.1321617066860199,2.53922318915797
26,62,down,21786,False,0.10479576885700226,1.363967018032996
26,63,down,3483,False,0.11763472110033035,1.8238083579292024
26,64,down,16980,False,0.10513725131750107,1.5816188299867617
26,65,down,4,True,0.0958460122346878,1.0477360535685578
26,66,down,7860,False,0.10929760336875916,1.5522232289046978
26,67,down,10745,False,0.11045908182859421,1.8272983355476204
26,68,down,27111,False,0.107123963534832,1.532150041369574
26,69,down,61178,False,0.10420584678649902,1.2652983527916803
26,70,down,19,True,0.09572378545999527,1.0477360535685578
26,71,down,30476,False,0.10264795273542404,1.366541609457356
26,72,down,590,False,0.1590624302625656,1.321085511191138
26,73,down,15983,False,0.1060561016201973,1.533974857076301
26,74,down,1916,False,0.11850686371326447,1.6261433895395456
26,75,down,3202,False,0.1115960106253624,1.400616657273142
26,76,down,42037,False,0.1014881581068039,1.3754638632186633
