layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,symmetric,cholesky_float64,hessian_dtype,product_dtype,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
32,0,self_attn.k_proj,2048,512,128,0,40.9598274230957,128,128,False,False,False,torch.float32,torch.float32,10.282734026089171,1.5844639827753255,0.015844639827753255,0.007199143294395841,0.0078125,0.39861514586569136,4.79520396038896,512,0.7841015458106995,0.008078934624791145,nan
32,0,self_attn.v_proj,2048,512,128,0,40.9598274230957,128,128,False,False,False,torch.float32,torch.float32,10.282734026089171,1.5844639827753255,0.015844639827753255,0.007199143294395841,0.0078125,0.39861514586569136,4.79520396038896,512,0.7844725847244263,0.007796160411089659,nan
32,0,self_attn.q_proj,2048,4096,128,0,40.9598274230957,128,128,False,False,False,torch.float32,torch.float32,10.282734026089171,1.5844639827753255,0.015844639827753255,0.007199143294395841,0.0078125,0.39861514586569136,4.79520396038896,4096,0.7842968702316284,0.007732923608273268,nan
32,1,self_attn.o_proj,4096,2048,128,0,0.09390074759721756,128,128,False,False,False,torch.float32,torch.float32,7.302329283738663,1.3583393953323275,0.013583393953323275,0.007639204365701432,0.0078125,0.03823102896374208,59.57133585921929,2048,0.7214746475219727,0.007966568693518639,nan
33,0,self_attn.k_proj,2048,512,128,0,40.95985412597656,128,128,False,False,False,torch.float32,torch.float32,10.086040975236626,1.5665401270326456,0.015665401270326455,0.007140620071423309,0.0078125,0.39802055843076145,4.853960970267186,512,0.7827929258346558,0.00789372343569994,nan
33,0,self_attn.v_proj,2048,512,128,0,40.95985412597656,128,128,False,False,False,torch.float32,torch.float32,10.086040975236626,1.5665401270326456,0.015665401270326455,0.007140620071423309,0.0078125,0.39802055843076145,4.853960970267186,512,0.7816405892372131,0.00788020621985197,nan
33,0,self_attn.q_proj,2048,4096,128,0,40.95985412597656,128,128,False,False,False,torch.float32,torch.float32,10.086040975236626,1.5665401270326456,0.015665401270326455,0.007140620071423309,0.0078125,0.39802055843076145,4.853960970267186,4096,0.7837572693824768,0.007829403504729271,nan
33,1,self_attn.o_proj,4096,2048,128,0,0.12416692823171616,128,128,False,False,False,torch.float32,torch.float32,6.982044810950144,1.4387673485679455,0.014387673485679455,0.007177876278260127,0.0078125,0.04187235586350253,79.84963792403725,2048,0.7330273389816284,0.007529955357313156,nan
34,0,self_attn.k_proj,2048,512,128,0,40.959869384765625,128,128,False,False,False,torch.float32,torch.float32,10.671059049263683,1.6095517820309877,0.016095517820309876,0.007012157500943396,0.0078125,0.40980382082477235,4.488035105842092,512,0.786074161529541,0.007872344925999641,nan
34,0,self_attn.v_proj,2048,512,128,0,40.959869384765625,128,128,False,False,False,torch.float32,torch.float32,10.671059049263683,1.6095517820309877,0.016095517820309876,0.007012157500943396,0.0078125,0.40980382082477235,4.488035105842092,512,0.7839062213897705,0.007685433141887188,nan
34,0,self_attn.q_proj,2048,4096,128,0,40.959869384765625,128,128,False,False,False,torch.float32,torch.float32,10.671059049263683,1.6095517820309877,0.016095517820309876,0.007012157500943396,0.0078125,0.40980382082477235,4.488035105842092,4096,0.7830810546875,0.007813035510480404,nan
34,1,self_attn.o_proj,4096,2048,128,0,0.12374606728553772,128,128,False,False,False,torch.float32,torch.float32,6.963962140069003,1.2450066713323455,0.012450066713323457,0.008713546737035551,0.0078125,0.03172477148852518,76.05109095598864,2048,0.7278271913528442,0.007960394024848938,nan
35,0,self_attn.k_proj,2048,512,128,0,40.95988464355469,128,128,False,False,False,torch.float32,torch.float32,11.090518619917002,1.6338875399629849,0.01633887539962985,0.006962243413951424,0.0078125,0.4175229146228425,4.3197770427628726,512,0.7818750143051147,0.00804959237575531,nan
35,0,self_attn.v_proj,2048,512,128,0,40.95988464355469,128,128,False,False,False,torch.float32,torch.float32,11.090518619917002,1.6338875399629849,0.01633887539962985,0.006962243413951424,0.0078125,0.4175229146228425,4.3197770427628726,512,0.78480464220047,0.0077993012964725494,nan
35,0,self_attn.q_proj,2048,4096,128,0,40.95988464355469,128,128,False,False,False,torch.float32,torch.float32,11.090518619917002,1.6338875399629849,0.01633887539962985,0.006962243413951424,0.0078125,0.4175229146228425,4.3197770427628726,4096,0.7829955816268921,0.00790840107947588,nan
35,1,self_attn.o_proj,4096,2048,128,0,0.13710016012191772,128,128,False,False,False,torch.float32,torch.float32,6.924902056074234,1.280503173112415,0.01280503173112415,0.009058507863004116,0.0078125,0.018100397309918186,86.98529614513484,2048,0.7353271245956421,0.007908972911536694,nan
36,0,self_attn.k_proj,2048,512,128,0,40.959896087646484,128,128,False,False,False,torch.float32,torch.float32,11.187892278460637,1.623840483742067,0.01623840483742067,0.007073695318860018,0.0078125,0.42552911473648664,4.306260301493638,512,0.7868359088897705,0.007650948595255613,nan
36,0,self_attn.v_proj,2048,512,128,0,40.959896087646484,128,128,False,False,False,torch.float32,torch.float32,11.187892278460637,1.623840483742067,0.01623840483742067,0.007073695318860018,0.0078125,0.42552911473648664,4.306260301493638,512,0.7846875190734863,0.007629272527992725,nan
36,0,self_attn.q_proj,2048,4096,128,0,40.959896087646484,128,128,False,False,False,torch.float32,torch.float32,11.187892278460637,1.623840483742067,0.01623840483742067,0.007073695318860018,0.0078125,0.42552911473648664,4.306260301493638,4096,0.7827318906784058,0.007861174643039703,nan
36,1,self_attn.o_proj,4096,2048,128,0,0.1571231186389923,128,128,False,False,False,torch.float32,torch.float32,10.525981108775872,1.5520108722837307,0.015520108722837307,0.007668659039092648,0.0078125,0.03443678036178816,117.01413486629868,2048,0.7341064214706421,0.007902568206191063,nan
37,0,self_attn.k_proj,2048,512,128,0,40.95989990234375,128,128,False,False,False,torch.float32,torch.float32,10.621913056567184,1.602375965204824,0.01602375965204824,0.007073393657699007,0.0078125,0.42484396658889434,4.491543921263921,512,0.7824804782867432,0.007753650192171335,nan
37,0,self_attn.v_proj,2048,512,128,0,40.95989990234375,128,128,False,False,False,torch.float32,torch.float32,10.621913056567184,1.602375965204824,0.01602375965204824,0.007073393657699007,0.0078125,0.42484396658889434,4.491543921263921,512,0.7827733755111694,0.007878565229475498,nan
37,0,self_attn.q_proj,2048,4096,128,0,40.95989990234375,128,128,False,False,False,torch.float32,torch.float32,10.621913056567184,1.602375965204824,0.01602375965204824,0.007073393657699007,0.0078125,0.42484396658889434,4.491543921263921,4096,0.7830395102500916,0.007766733877360821,nan
37,1,self_attn.o_proj,4096,2048,128,0,0.2360580563545227,128,128,False,False,False,torch.float32,torch.float32,10.317998172599843,1.5305098968304804,0.015305098968304804,0.008981323443644964,0.0078125,0.08179165628723617,40.23423329617166,2048,0.7213428020477295,0.007758232764899731,nan
38,0,self_attn.k_proj,2048,512,128,0,40.95991516113281,128,128,False,False,False,torch.float32,torch.float32,10.669668956357832,1.5782699876360629,0.015782699876360627,0.007073455855101292,0.0078125,0.43461404901013767,4.767406085974496,512,0.7838866710662842,0.007905876263976097,nan
